Orthogroup	GCA_000310125.2	spades-bin.32
OG0000606	lcl|AMXB01000020.1_prot_ENO80547.1_2429	BBLLADNB_01662
OG0000607	lcl|AMXB01000020.1_prot_ENO80549.1_2431	BBLLADNB_01660
OG0000608	lcl|AMXB01000020.1_prot_ENO80551.1_2433	BBLLADNB_01658
OG0000609	lcl|AMXB01000020.1_prot_ENO80552.1_2434	BBLLADNB_01657
OG0000610	lcl|AMXB01000020.1_prot_ENO80553.1_2435	BBLLADNB_01656
OG0000611	lcl|AMXB01000054.1_prot_ENO75425.1_3942	BBLLADNB_01655
OG0000612	lcl|AMXB01000054.1_prot_ENO75426.1_3943	BBLLADNB_02872
OG0000613	lcl|AMXB01000073.1_prot_ENO74711.1_4182	BBLLADNB_02871
OG0000614	lcl|AMXB01000073.1_prot_ENO74710.1_4181	BBLLADNB_02870
OG0000615	lcl|AMXB01000059.1_prot_ENO75190.1_4010	BBLLADNB_03119
OG0000616	lcl|AMXB01000059.1_prot_ENO75191.1_4011	BBLLADNB_03120
OG0000618	lcl|AMXB01000003.1_prot_ENO82730.1_372	BBLLADNB_03421
OG0000619	lcl|AMXB01000003.1_prot_ENO82731.1_373	BBLLADNB_03422
OG0000620	lcl|AMXB01000003.1_prot_ENO82732.1_374	BBLLADNB_03423
OG0000622	lcl|AMXB01000019.1_prot_ENO80608.1_2326	BBLLADNB_02152
OG0000623	lcl|AMXB01000008.1_prot_ENO81928.1_1156	BBLLADNB_02761
OG0000624	lcl|AMXB01000008.1_prot_ENO81929.1_1157	BBLLADNB_02760
OG0000625	lcl|AMXB01000008.1_prot_ENO81934.1_1162	BBLLADNB_02756
OG0000626	lcl|AMXB01000008.1_prot_ENO81935.1_1163	BBLLADNB_02755
OG0000627	lcl|AMXB01000008.1_prot_ENO81936.1_1164	BBLLADNB_02754
OG0000628	lcl|AMXB01000008.1_prot_ENO81937.1_1165	BBLLADNB_03846
OG0000629	lcl|AMXB01000008.1_prot_ENO81938.1_1166	BBLLADNB_03847
OG0000630	lcl|AMXB01000008.1_prot_ENO81940.1_1168	BBLLADNB_02138
OG0000631	lcl|AMXB01000008.1_prot_ENO81941.1_1169	BBLLADNB_02139
OG0000632	lcl|AMXB01000008.1_prot_ENO81942.1_1170	BBLLADNB_02140
OG0000633	lcl|AMXB01000008.1_prot_ENO81944.1_1172	BBLLADNB_02142
OG0000634	lcl|AMXB01000008.1_prot_ENO81945.1_1173	BBLLADNB_02143
OG0000635	lcl|AMXB01000008.1_prot_ENO81949.1_1177	BBLLADNB_02145
OG0000636	lcl|AMXB01000017.1_prot_ENO80798.1_2195	BBLLADNB_03124
OG0000637	lcl|AMXB01000017.1_prot_ENO80785.1_2182	BBLLADNB_03264
OG0000638	lcl|AMXB01000017.1_prot_ENO80786.1_2183	BBLLADNB_03260
OG0000639	lcl|AMXB01000017.1_prot_ENO80787.1_2184	BBLLADNB_00437
OG0000640	lcl|AMXB01000017.1_prot_ENO80788.1_2185	BBLLADNB_00436
OG0000641	lcl|AMXB01000017.1_prot_ENO80790.1_2187	BBLLADNB_00435
OG0000642	lcl|AMXB01000017.1_prot_ENO80792.1_2189	BBLLADNB_00434
OG0000643	lcl|AMXB01000017.1_prot_ENO80794.1_2191	BBLLADNB_00431
OG0000644	lcl|AMXB01000017.1_prot_ENO80783.1_2180	BBLLADNB_01706
OG0000645	lcl|AMXB01000017.1_prot_ENO80782.1_2179	BBLLADNB_01705
OG0000646	lcl|AMXB01000017.1_prot_ENO80781.1_2178	BBLLADNB_01704
OG0000647	lcl|AMXB01000017.1_prot_ENO80780.1_2177	BBLLADNB_01703
OG0000648	lcl|AMXB01000017.1_prot_ENO80779.1_2176	BBLLADNB_01702
OG0000649	lcl|AMXB01000017.1_prot_ENO80778.1_2175	BBLLADNB_01701
OG0000650	lcl|AMXB01000017.1_prot_ENO80777.1_2174	BBLLADNB_01700
OG0000651	lcl|AMXB01000066.1_prot_ENO74916.1_4109	BBLLADNB_01123
OG0000652	lcl|AMXB01000019.1_prot_ENO80605.1_2323	BBLLADNB_01126
OG0000653	lcl|AMXB01000003.1_prot_ENO82813.1_455	BBLLADNB_00591
OG0000654	lcl|AMXB01000003.1_prot_ENO82814.1_456	BBLLADNB_00592
OG0000655	lcl|AMXB01000003.1_prot_ENO82818.1_460	BBLLADNB_00595
OG0000656	lcl|AMXB01000003.1_prot_ENO82819.1_461	BBLLADNB_00596
OG0000657	lcl|AMXB01000003.1_prot_ENO82820.1_462	BBLLADNB_00597
OG0000658	lcl|AMXB01000006.1_prot_ENO82338.1_942	BBLLADNB_00795
OG0000659	lcl|AMXB01000009.1_prot_ENO81840.1_1331	BBLLADNB_03420
OG0000660	lcl|AMXB01000009.1_prot_ENO81841.1_1332	BBLLADNB_03419
OG0000661	lcl|AMXB01000003.1_prot_ENO82726.1_368	BBLLADNB_01300
OG0000662	lcl|AMXB01000008.1_prot_ENO81883.1_1111	BBLLADNB_00609
OG0000663	lcl|AMXB01000008.1_prot_ENO81890.1_1118	BBLLADNB_00613
OG0000664	lcl|AMXB01000008.1_prot_ENO81891.1_1119	BBLLADNB_00614
OG0000665	lcl|AMXB01000008.1_prot_ENO81892.1_1120	BBLLADNB_00615
OG0000666	lcl|AMXB01000003.1_prot_ENO82807.1_449	BBLLADNB_02562
OG0000667	lcl|AMXB01000003.1_prot_ENO82805.1_447	BBLLADNB_02560
OG0000668	lcl|AMXB01000003.1_prot_ENO82802.1_444	BBLLADNB_02557
OG0000669	lcl|AMXB01000003.1_prot_ENO82800.1_442	BBLLADNB_00198
OG0000670	lcl|AMXB01000017.1_prot_ENO80811.1_2208	BBLLADNB_03818, BBLLADNB_00607
OG0000671	lcl|AMXB01000009.1_prot_ENO81778.1_1269	BBLLADNB_03678
OG0000672	lcl|AMXB01000009.1_prot_ENO81797.1_1288	BBLLADNB_03679
OG0000673	lcl|AMXB01000048.1_prot_ENO75737.1_3787	BBLLADNB_01005
OG0000674	lcl|AMXB01000064.1_prot_ENO74986.1_4077	BBLLADNB_01003
OG0000675	lcl|AMXB01000064.1_prot_ENO74984.1_4075	BBLLADNB_01002
OG0000676	lcl|AMXB01000003.1_prot_ENO82745.1_387	BBLLADNB_02126
OG0000677	lcl|AMXB01000003.1_prot_ENO82746.1_388	BBLLADNB_02125
OG0000678	lcl|AMXB01000003.1_prot_ENO82748.1_390	BBLLADNB_03759
OG0000679	lcl|AMXB01000003.1_prot_ENO82749.1_391	BBLLADNB_03758
OG0000680	lcl|AMXB01000003.1_prot_ENO82750.1_392	BBLLADNB_03757
OG0000681	lcl|AMXB01000003.1_prot_ENO82751.1_393	BBLLADNB_03756
OG0000682	lcl|AMXB01000003.1_prot_ENO82752.1_394	BBLLADNB_03755
OG0000689	lcl|AMXB01000019.1_prot_ENO80618.1_2336	BBLLADNB_03890
OG0000690	lcl|AMXB01000019.1_prot_ENO80619.1_2337	BBLLADNB_03891
OG0000692	lcl|AMXB01000004.1_prot_ENO82631.1_590	BBLLADNB_02793
OG0000693	lcl|AMXB01000004.1_prot_ENO82633.1_592	BBLLADNB_02796
OG0000694	lcl|AMXB01000004.1_prot_ENO82634.1_593	BBLLADNB_02797
OG0000695	lcl|AMXB01000004.1_prot_ENO82638.1_597	BBLLADNB_02800
OG0000696	lcl|AMXB01000004.1_prot_ENO82666.1_625	BBLLADNB_01355
OG0000697	lcl|AMXB01000004.1_prot_ENO82643.1_602	BBLLADNB_00765
OG0000698	lcl|AMXB01000004.1_prot_ENO82644.1_603	BBLLADNB_01011
OG0000699	lcl|AMXB01000004.1_prot_ENO82647.1_606	BBLLADNB_01014
OG0000700	lcl|AMXB01000004.1_prot_ENO82648.1_607	BBLLADNB_01638
OG0000701	lcl|AMXB01000002.1_prot_ENO83084.1_344	BBLLADNB_02101
OG0000702	lcl|AMXB01000003.1_prot_ENO82757.1_399	BBLLADNB_02988
OG0000703	lcl|AMXB01000002.1_prot_ENO83086.1_346	BBLLADNB_03239
OG0000704	lcl|AMXB01000002.1_prot_ENO83088.1_348	BBLLADNB_03237
OG0000705	lcl|AMXB01000002.1_prot_ENO83089.1_349	BBLLADNB_03236
OG0000706	lcl|AMXB01000009.1_prot_ENO81799.1_1290, lcl|AMXB01000009.1_prot_ENO81798.1_1289	BBLLADNB_00054
OG0000707	lcl|AMXB01000009.1_prot_ENO81814.1_1305	BBLLADNB_00051
OG0000708	lcl|AMXB01000009.1_prot_ENO81819.1_1310	BBLLADNB_00049
OG0000709	lcl|AMXB01000005.1_prot_ENO82484.1_779	BBLLADNB_02498
OG0000710	lcl|AMXB01000009.1_prot_ENO81832.1_1323	BBLLADNB_01297
OG0000712	lcl|AMXB01000019.1_prot_ENO80628.1_2346	BBLLADNB_01075
OG0000713	lcl|AMXB01000020.1_prot_ENO80533.1_2415	BBLLADNB_01076
OG0000714	lcl|AMXB01000020.1_prot_ENO80532.1_2414	BBLLADNB_03147
OG0000715	lcl|AMXB01000020.1_prot_ENO80531.1_2413	BBLLADNB_03148
OG0000716	lcl|AMXB01000009.1_prot_ENO81836.1_1327	BBLLADNB_02199
OG0000717	lcl|AMXB01000017.1_prot_ENO80752.1_2149	BBLLADNB_02196
OG0000720	lcl|AMXB01000008.1_prot_ENO81960.1_1188	BBLLADNB_01471
OG0000721	lcl|AMXB01000008.1_prot_ENO81959.1_1187	BBLLADNB_01472
OG0000722	lcl|AMXB01000008.1_prot_ENO81958.1_1186	BBLLADNB_01473
OG0000723	lcl|AMXB01000008.1_prot_ENO81957.1_1185	BBLLADNB_01474
OG0000724	lcl|AMXB01000008.1_prot_ENO81956.1_1184	BBLLADNB_01475
OG0000725	lcl|AMXB01000008.1_prot_ENO81955.1_1183	BBLLADNB_01476
OG0000726	lcl|AMXB01000008.1_prot_ENO81951.1_1179	BBLLADNB_03322
OG0000727	lcl|AMXB01000017.1_prot_ENO80801.1_2198	BBLLADNB_03323
OG0000728	lcl|AMXB01000017.1_prot_ENO80802.1_2199	BBLLADNB_03324
OG0000729	lcl|AMXB01000017.1_prot_ENO80803.1_2200	BBLLADNB_03325
OG0000730	lcl|AMXB01000017.1_prot_ENO80805.1_2202	BBLLADNB_03326
OG0000731	lcl|AMXB01000017.1_prot_ENO80806.1_2203	BBLLADNB_03327
OG0000732	lcl|AMXB01000003.1_prot_ENO82792.1_434	BBLLADNB_03330
OG0000733	lcl|AMXB01000003.1_prot_ENO82789.1_431	BBLLADNB_03425
OG0000735	lcl|AMXB01000018.1_prot_ENO80737.1_2295	BBLLADNB_03570
OG0000736	lcl|AMXB01000018.1_prot_ENO80736.1_2294	BBLLADNB_03569
OG0000737	lcl|AMXB01000018.1_prot_ENO80735.1_2293	BBLLADNB_03568
OG0000738	lcl|AMXB01000031.1_prot_ENO77411.1_3145	BBLLADNB_03566
OG0000739	lcl|AMXB01000031.1_prot_ENO77410.1_3144	BBLLADNB_03193
OG0000740	lcl|AMXB01000031.1_prot_ENO77409.1_3143	BBLLADNB_01650
OG0000741	lcl|AMXB01000031.1_prot_ENO77408.1_3142	BBLLADNB_01649
OG0000742	lcl|AMXB01000031.1_prot_ENO77384.1_3118	BBLLADNB_01976
OG0000743	lcl|AMXB01000031.1_prot_ENO77380.1_3114	BBLLADNB_02781
OG0000744	lcl|AMXB01000031.1_prot_ENO77378.1_3112	BBLLADNB_02782
OG0000745	lcl|AMXB01000031.1_prot_ENO77377.1_3111	BBLLADNB_02783
OG0000746	lcl|AMXB01000031.1_prot_ENO77376.1_3110	BBLLADNB_02784
OG0000747	lcl|AMXB01000031.1_prot_ENO77375.1_3109	BBLLADNB_02785
OG0000748	lcl|AMXB01000054.1_prot_ENO75435.1_3952	BBLLADNB_02786
OG0000749	lcl|AMXB01000054.1_prot_ENO75433.1_3950	BBLLADNB_02788
OG0000752	lcl|AMXB01000054.1_prot_ENO75432.1_3949	BBLLADNB_02155
OG0000753	lcl|AMXB01000005.1_prot_ENO82490.1_785	BBLLADNB_01406
OG0000754	lcl|AMXB01000054.1_prot_ENO75413.1_3930	BBLLADNB_00806
OG0000756	lcl|AMXB01000054.1_prot_ENO75415.1_3932	BBLLADNB_03146
OG0000757	lcl|AMXB01000054.1_prot_ENO75417.1_3934	BBLLADNB_01982
OG0000758	lcl|AMXB01000054.1_prot_ENO75420.1_3937	BBLLADNB_01794
OG0000759	lcl|AMXB01000054.1_prot_ENO75421.1_3938	BBLLADNB_01793
OG0000760	lcl|AMXB01000054.1_prot_ENO75422.1_3939	BBLLADNB_01792
OG0000761	lcl|AMXB01000020.1_prot_ENO80554.1_2436	BBLLADNB_00925
OG0000762	lcl|AMXB01000020.1_prot_ENO80555.1_2437	BBLLADNB_00924
OG0000763	lcl|AMXB01000020.1_prot_ENO80556.1_2438	BBLLADNB_00923
OG0000764	lcl|AMXB01000035.1_prot_ENO76915.1_3325	BBLLADNB_01973
OG0000765	lcl|AMXB01000035.1_prot_ENO76914.1_3324	BBLLADNB_01972
OG0000766	lcl|AMXB01000035.1_prot_ENO76913.1_3323	BBLLADNB_01971
OG0000767	lcl|AMXB01000035.1_prot_ENO76912.1_3322	BBLLADNB_01970
OG0000768	lcl|AMXB01000035.1_prot_ENO76911.1_3321	BBLLADNB_02779
OG0000769	lcl|AMXB01000035.1_prot_ENO76910.1_3320	BBLLADNB_02778
OG0000770	lcl|AMXB01000033.1_prot_ENO77173.1_3224	BBLLADNB_02777
OG0000771	lcl|AMXB01000033.1_prot_ENO77175.1_3226	BBLLADNB_01352
OG0000772	lcl|AMXB01000033.1_prot_ENO77176.1_3227	BBLLADNB_01353
OG0000773	lcl|AMXB01000009.1_prot_ENO81809.1_1300	BBLLADNB_00872
OG0000774	lcl|AMXB01000009.1_prot_ENO81810.1_1301	BBLLADNB_00873
OG0000775	lcl|AMXB01000056.1_prot_ENO75324.1_3986	BBLLADNB_00859
OG0000776	lcl|AMXB01000056.1_prot_ENO75323.1_3985	BBLLADNB_00858
OG0000777	lcl|AMXB01000018.1_prot_ENO80729.1_2287	BBLLADNB_00875
OG0000778	lcl|AMXB01000018.1_prot_ENO80728.1_2286	BBLLADNB_00876
OG0000779	lcl|AMXB01000018.1_prot_ENO80727.1_2285	BBLLADNB_00877
OG0000780	lcl|AMXB01000018.1_prot_ENO80709.1_2267	BBLLADNB_00878
OG0000781	lcl|AMXB01000008.1_prot_ENO81964.1_1192	BBLLADNB_01466
OG0000782	lcl|AMXB01000008.1_prot_ENO81963.1_1191	BBLLADNB_01467
OG0000783	lcl|AMXB01000008.1_prot_ENO81961.1_1189	BBLLADNB_01469
OG0000786	lcl|AMXB01000002.1_prot_ENO82999.1_259	BBLLADNB_00301
OG0000787	lcl|AMXB01000029.1_prot_ENO77743.1_3000	BBLLADNB_02432
OG0000788	lcl|AMXB01000029.1_prot_ENO77745.1_3002	BBLLADNB_01623
OG0000789	lcl|AMXB01000005.1_prot_ENO82473.1_768	BBLLADNB_01862
OG0000790	lcl|AMXB01000005.1_prot_ENO82471.1_766	BBLLADNB_03096
OG0000791	lcl|AMXB01000005.1_prot_ENO82472.1_767	BBLLADNB_03097
OG0000792	lcl|AMXB01000005.1_prot_ENO82469.1_764	BBLLADNB_01857
OG0000793	lcl|AMXB01000037.1_prot_ENO76708.1_3447	BBLLADNB_01433
OG0000795	lcl|AMXB01000067.1_prot_ENO74870.1_4114	BBLLADNB_00126
OG0000796	lcl|AMXB01000009.1_prot_ENO81848.1_1339	BBLLADNB_03887
OG0000798	lcl|AMXB01000021.1_prot_ENO80069.1_2515	BBLLADNB_02968
OG0000799	lcl|AMXB01000007.1_prot_ENO82132.1_1051	BBLLADNB_02970
OG0000800	lcl|AMXB01000007.1_prot_ENO82133.1_1052	BBLLADNB_02971
OG0000801	lcl|AMXB01000007.1_prot_ENO82134.1_1053	BBLLADNB_02972
OG0000802	lcl|AMXB01000002.1_prot_ENO82943.1_203	BBLLADNB_00001
OG0000803	lcl|AMXB01000002.1_prot_ENO82942.1_202	BBLLADNB_00002
OG0000804	lcl|AMXB01000002.1_prot_ENO82941.1_201	BBLLADNB_00003
OG0000805	lcl|AMXB01000002.1_prot_ENO82940.1_200	BBLLADNB_00004
OG0000806	lcl|AMXB01000002.1_prot_ENO82939.1_199	BBLLADNB_00005
OG0000807	lcl|AMXB01000002.1_prot_ENO82938.1_198	BBLLADNB_00006
OG0000808	lcl|AMXB01000002.1_prot_ENO82937.1_197	BBLLADNB_00007
OG0000809	lcl|AMXB01000002.1_prot_ENO82936.1_196	BBLLADNB_00008
OG0000810	lcl|AMXB01000002.1_prot_ENO82930.1_190	BBLLADNB_03723
OG0000811	lcl|AMXB01000002.1_prot_ENO82929.1_189	BBLLADNB_03722
OG0000812	lcl|AMXB01000002.1_prot_ENO82927.1_187	BBLLADNB_03201
OG0000813	lcl|AMXB01000002.1_prot_ENO82926.1_186	BBLLADNB_03200
OG0000814	lcl|AMXB01000074.1_prot_ENO74676.1_4191	BBLLADNB_01432
OG0000815	lcl|AMXB01000001.1_prot_ENO83278.1_151	BBLLADNB_02728
OG0000816	lcl|AMXB01000062.1_prot_ENO75067.1_4048	BBLLADNB_02725
OG0000817	lcl|AMXB01000062.1_prot_ENO75065.1_4046	BBLLADNB_02723
OG0000818	lcl|AMXB01000005.1_prot_ENO82456.1_751	BBLLADNB_02973
OG0000819	lcl|AMXB01000005.1_prot_ENO82455.1_750	BBLLADNB_02974
OG0000820	lcl|AMXB01000005.1_prot_ENO82454.1_749	BBLLADNB_02975
OG0000821	lcl|AMXB01000005.1_prot_ENO82452.1_747	BBLLADNB_02977
OG0000822	lcl|AMXB01000005.1_prot_ENO82451.1_746	BBLLADNB_02978
OG0000823	lcl|AMXB01000005.1_prot_ENO82450.1_745	BBLLADNB_02108
OG0000824	lcl|AMXB01000005.1_prot_ENO82448.1_743	BBLLADNB_02106
OG0000825	lcl|AMXB01000005.1_prot_ENO82447.1_742	BBLLADNB_02105
OG0000826	lcl|AMXB01000005.1_prot_ENO82446.1_741	BBLLADNB_02104
OG0000827	lcl|AMXB01000005.1_prot_ENO82445.1_740	BBLLADNB_02103
OG0000828	lcl|AMXB01000039.1_prot_ENO76462.1_3538	BBLLADNB_02643
OG0000829	lcl|AMXB01000039.1_prot_ENO76466.1_3542	BBLLADNB_01212
OG0000830	lcl|AMXB01000039.1_prot_ENO76467.1_3543	BBLLADNB_01211
OG0000831	lcl|AMXB01000036.1_prot_ENO76796.1_3367	BBLLADNB_00022
OG0000832	lcl|AMXB01000036.1_prot_ENO76797.1_3368	BBLLADNB_01330
OG0000833	lcl|AMXB01000004.1_prot_ENO82580.1_539	BBLLADNB_00214
OG0000834	lcl|AMXB01000004.1_prot_ENO82581.1_540	BBLLADNB_00225
OG0000835	lcl|AMXB01000004.1_prot_ENO82584.1_543, lcl|AMXB01000003.1_prot_ENO82734.1_376	BBLLADNB_00228
OG0000836	lcl|AMXB01000004.1_prot_ENO82589.1_548	BBLLADNB_00231
OG0000837	lcl|AMXB01000004.1_prot_ENO82586.1_545	BBLLADNB_00233
OG0000838	lcl|AMXB01000039.1_prot_ENO76450.1_3526	BBLLADNB_01865
OG0000840	lcl|AMXB01000004.1_prot_ENO82599.1_558	BBLLADNB_01716
OG0000841	lcl|AMXB01000004.1_prot_ENO82600.1_559	BBLLADNB_01714
OG0000842	lcl|AMXB01000004.1_prot_ENO82601.1_560	BBLLADNB_03046
OG0000843	lcl|AMXB01000007.1_prot_ENO82140.1_1059	BBLLADNB_01009
OG0000844	lcl|AMXB01000001.1_prot_ENO83266.1_139	BBLLADNB_03836
OG0000845	lcl|AMXB01000001.1_prot_ENO83272.1_145	BBLLADNB_00520
OG0000846	lcl|AMXB01000001.1_prot_ENO83279.1_152	BBLLADNB_00522
OG0000847	lcl|AMXB01000001.1_prot_ENO83280.1_153	BBLLADNB_03628
OG0000848	lcl|AMXB01000005.1_prot_ENO82479.1_774	BBLLADNB_02499
OG0000849	lcl|AMXB01000005.1_prot_ENO82478.1_773	BBLLADNB_02500
OG0000850	lcl|AMXB01000005.1_prot_ENO82476.1_771	BBLLADNB_02503
OG0000851	lcl|AMXB01000016.1_prot_ENO80907.1_2100	BBLLADNB_02507
OG0000852	lcl|AMXB01000018.1_prot_ENO80734.1_2292	BBLLADNB_03370
OG0000853	lcl|AMXB01000001.1_prot_ENO83219.1_92	BBLLADNB_00698
OG0000854	lcl|AMXB01000022.1_prot_ENO79640.1_2577	BBLLADNB_03337
OG0000855	lcl|AMXB01000022.1_prot_ENO79638.1_2575	BBLLADNB_03333
OG0000857	lcl|AMXB01000012.1_prot_ENO81402.1_1705	BBLLADNB_02585
OG0000858	lcl|AMXB01000021.1_prot_ENO80061.1_2507	BBLLADNB_01597
OG0000859	lcl|AMXB01000021.1_prot_ENO80052.1_2498	BBLLADNB_01598
OG0000860	lcl|AMXB01000037.1_prot_ENO76699.1_3438	BBLLADNB_01600
OG0000861	lcl|AMXB01000021.1_prot_ENO80051.1_2497	BBLLADNB_01601
OG0000862	lcl|AMXB01000021.1_prot_ENO80050.1_2496	BBLLADNB_01602
OG0000863	lcl|AMXB01000021.1_prot_ENO80049.1_2495	BBLLADNB_01603
OG0000864	lcl|AMXB01000021.1_prot_ENO80048.1_2494	BBLLADNB_01604
OG0000865	lcl|AMXB01000021.1_prot_ENO80047.1_2493	BBLLADNB_01605
OG0000866	lcl|AMXB01000021.1_prot_ENO80046.1_2492	BBLLADNB_01606
OG0000867	lcl|AMXB01000021.1_prot_ENO80045.1_2491	BBLLADNB_01607
OG0000868	lcl|AMXB01000021.1_prot_ENO80044.1_2490	BBLLADNB_01608
OG0000869	lcl|AMXB01000021.1_prot_ENO80043.1_2489	BBLLADNB_01609
OG0000871	lcl|AMXB01000021.1_prot_ENO80036.1_2482	BBLLADNB_02515
OG0000872	lcl|AMXB01000021.1_prot_ENO80034.1_2480	BBLLADNB_02517
OG0000873	lcl|AMXB01000021.1_prot_ENO80029.1_2475	BBLLADNB_02522
OG0000874	lcl|AMXB01000021.1_prot_ENO80028.1_2474	BBLLADNB_02523
OG0000875	lcl|AMXB01000021.1_prot_ENO80027.1_2473	BBLLADNB_02524
OG0000876	lcl|AMXB01000021.1_prot_ENO80026.1_2472	BBLLADNB_02902
OG0000877	lcl|AMXB01000021.1_prot_ENO80025.1_2471	BBLLADNB_02901
OG0000878	lcl|AMXB01000003.1_prot_ENO82784.1_426	BBLLADNB_02900
OG0000879	lcl|AMXB01000021.1_prot_ENO80023.1_2469	BBLLADNB_02897
OG0000880	lcl|AMXB01000021.1_prot_ENO80020.1_2466	BBLLADNB_01032
OG0000881	lcl|AMXB01000021.1_prot_ENO80019.1_2465	BBLLADNB_03058
OG0000882	lcl|AMXB01000021.1_prot_ENO80018.1_2464	BBLLADNB_01561
OG0000883	lcl|AMXB01000007.1_prot_ENO82108.1_1027	BBLLADNB_01855
OG0000884	lcl|AMXB01000007.1_prot_ENO82146.1_1065	BBLLADNB_02466
OG0000885	lcl|AMXB01000003.1_prot_ENO82743.1_385	BBLLADNB_02467
OG0000886	lcl|AMXB01000007.1_prot_ENO82147.1_1066	BBLLADNB_02468
OG0000887	lcl|AMXB01000007.1_prot_ENO82148.1_1067	BBLLADNB_02469
OG0000888	lcl|AMXB01000007.1_prot_ENO82150.1_1069	BBLLADNB_02747
OG0000889	lcl|AMXB01000007.1_prot_ENO82151.1_1070	BBLLADNB_02746
OG0000890	lcl|AMXB01000007.1_prot_ENO82178.1_1097	BBLLADNB_02738
OG0000891	lcl|AMXB01000007.1_prot_ENO82179.1_1098	BBLLADNB_02739
OG0000892	lcl|AMXB01000007.1_prot_ENO82180.1_1099	BBLLADNB_02740
OG0000893	lcl|AMXB01000007.1_prot_ENO82182.1_1101	BBLLADNB_02742
OG0000894	lcl|AMXB01000007.1_prot_ENO82090.1_1009	BBLLADNB_00111
OG0000895	lcl|AMXB01000007.1_prot_ENO82089.1_1008	BBLLADNB_00110
OG0000896	lcl|AMXB01000007.1_prot_ENO82088.1_1007	BBLLADNB_00109
OG0000897	lcl|AMXB01000011.1_prot_ENO81470.1_1526	BBLLADNB_00654
OG0000898	lcl|AMXB01000016.1_prot_ENO80902.1_2095	BBLLADNB_01214, BBLLADNB_02191
OG0000899	lcl|AMXB01000016.1_prot_ENO80904.1_2097	BBLLADNB_02093
OG0000900	lcl|AMXB01000033.1_prot_ENO77174.1_3225	BBLLADNB_02776
OG0000901	lcl|AMXB01000005.1_prot_ENO82486.1_781	BBLLADNB_03033
OG0000902	lcl|AMXB01000005.1_prot_ENO82393.1_688	BBLLADNB_03763
OG0000903	lcl|AMXB01000019.1_prot_ENO80635.1_2353	BBLLADNB_01116
OG0000905	lcl|AMXB01000042.1_prot_ENO76223.1_3640	BBLLADNB_03762
OG0000906	lcl|AMXB01000004.1_prot_ENO82691.1_650	BBLLADNB_03300
OG0000907	lcl|AMXB01000005.1_prot_ENO82458.1_753	BBLLADNB_01836
OG0000910	lcl|AMXB01000052.1_prot_ENO75508.1_3899	BBLLADNB_01384
OG0000911	lcl|AMXB01000052.1_prot_ENO75507.1_3898	BBLLADNB_01383
OG0000912	lcl|AMXB01000052.1_prot_ENO75502.1_3893	BBLLADNB_01382
OG0000913	lcl|AMXB01000010.1_prot_ENO81628.1_1396	BBLLADNB_01380
OG0000914	lcl|AMXB01000010.1_prot_ENO81630.1_1398	BBLLADNB_01377
OG0000915	lcl|AMXB01000010.1_prot_ENO81631.1_1399	BBLLADNB_01376
OG0000916	lcl|AMXB01000010.1_prot_ENO81632.1_1400	BBLLADNB_01375
OG0000917	lcl|AMXB01000010.1_prot_ENO81633.1_1401	BBLLADNB_01374
OG0000918	lcl|AMXB01000010.1_prot_ENO81634.1_1402	BBLLADNB_01373
OG0000919	lcl|AMXB01000010.1_prot_ENO81635.1_1403	BBLLADNB_01372
OG0000920	lcl|AMXB01000001.1_prot_ENO83174.1_47	BBLLADNB_01322
OG0000921	lcl|AMXB01000003.1_prot_ENO82783.1_425	BBLLADNB_01321
OG0000923	lcl|AMXB01000022.1_prot_ENO79621.1_2558	BBLLADNB_03471
OG0000924	lcl|AMXB01000022.1_prot_ENO79618.1_2555	BBLLADNB_01969
OG0000925	lcl|AMXB01000016.1_prot_ENO80900.1_2093, lcl|AMXB01000006.1_prot_ENO82337.1_941	BBLLADNB_01885
OG0000926	lcl|AMXB01000023.1_prot_ENO79299.1_2607	BBLLADNB_01077
OG0000927	lcl|AMXB01000022.1_prot_ENO79615.1_2552	BBLLADNB_01078
OG0000928	lcl|AMXB01000022.1_prot_ENO79614.1_2551	BBLLADNB_01079
OG0000929	lcl|AMXB01000008.1_prot_ENO81950.1_1178	BBLLADNB_01081
OG0000930	lcl|AMXB01000022.1_prot_ENO79613.1_2550	BBLLADNB_01082
OG0000931	lcl|AMXB01000022.1_prot_ENO79612.1_2549	BBLLADNB_01083
OG0000932	lcl|AMXB01000022.1_prot_ENO79611.1_2548	BBLLADNB_01084
OG0000933	lcl|AMXB01000022.1_prot_ENO79610.1_2547	BBLLADNB_01085
OG0000934	lcl|AMXB01000022.1_prot_ENO79609.1_2546	BBLLADNB_01086
OG0000935	lcl|AMXB01000022.1_prot_ENO79607.1_2544	BBLLADNB_01088
OG0000936	lcl|AMXB01000022.1_prot_ENO79606.1_2543	BBLLADNB_01089
OG0000937	lcl|AMXB01000022.1_prot_ENO79605.1_2542	BBLLADNB_01090
OG0000938	lcl|AMXB01000022.1_prot_ENO79604.1_2541	BBLLADNB_01091
OG0000939	lcl|AMXB01000022.1_prot_ENO79603.1_2540	BBLLADNB_01092
OG0000940	lcl|AMXB01000022.1_prot_ENO79602.1_2539	BBLLADNB_01093
OG0000941	lcl|AMXB01000022.1_prot_ENO79601.1_2538	BBLLADNB_01094
OG0000942	lcl|AMXB01000022.1_prot_ENO79599.1_2536	BBLLADNB_01759
