Orthogroup	GCA_000310125.2	GCA_003332265.1
OG0000568	lcl|AMXB01000002.1_prot_ENO82955.1_215	BFLDHLJO_03400, BFLDHLJO_02113
OG0000569	lcl|AMXB01000010.1_prot_ENO81706.1_1474	BFLDHLJO_03366
OG0000570	lcl|AMXB01000015.1_prot_ENO81009.1_1981, lcl|AMXB01000002.1_prot_ENO82949.1_209	BFLDHLJO_03408
OG0000571	lcl|AMXB01000005.1_prot_ENO82419.1_714	BFLDHLJO_01640
OG0000572	lcl|AMXB01000013.1_prot_ENO81279.1_1817, lcl|AMXB01000013.1_prot_ENO81267.1_1805	BFLDHLJO_01909
OG0000573	lcl|AMXB01000061.1_prot_ENO75107.1_4035	BFLDHLJO_02830
OG0000574	lcl|AMXB01000015.1_prot_ENO81058.1_2030	BFLDHLJO_00580, BFLDHLJO_02431
OG0000575	lcl|AMXB01000001.1_prot_ENO83264.1_137	BFLDHLJO_00460
OG0000576	lcl|AMXB01000001.1_prot_ENO83210.1_83	BFLDHLJO_00672
OG0000579	lcl|AMXB01000028.1_prot_ENO78042.1_2990	BFLDHLJO_02075
OG0000581	lcl|AMXB01000008.1_prot_ENO81974.1_1202	BFLDHLJO_01083
OG0000582	lcl|AMXB01000015.1_prot_ENO81035.1_2007	BFLDHLJO_03312
OG0000585	lcl|AMXB01000027.1_prot_ENO78274.1_2910	BFLDHLJO_02132
OG0000586	lcl|AMXB01000005.1_prot_ENO82480.1_775	BFLDHLJO_02402
OG0000587	lcl|AMXB01000053.1_prot_ENO75479.1_3921, lcl|AMXB01000025.1_prot_ENO78719.1_2744, lcl|AMXB01000004.1_prot_ENO82704.1_663	BFLDHLJO_01017
OG0000588	lcl|AMXB01000025.1_prot_ENO78721.1_2746, lcl|AMXB01000004.1_prot_ENO82700.1_659, lcl|AMXB01000053.1_prot_ENO75481.1_3923	BFLDHLJO_01015
OG0000589	lcl|AMXB01000053.1_prot_ENO75485.1_3927	BFLDHLJO_01011
OG0000589	lcl|AMXB01000013.1_prot_ENO81255.1_1793	BFLDHLJO_03560
OG0000592	lcl|AMXB01000008.1_prot_ENO81982.1_1210, lcl|AMXB01000014.1_prot_ENO81109.1_1873	BFLDHLJO_01171
OG0000595	lcl|AMXB01000020.1_prot_ENO80537.1_2419	BFLDHLJO_03375, BFLDHLJO_02649
OG0000597	lcl|AMXB01000017.1_prot_ENO80822.1_2219	BFLDHLJO_01256
OG0000599	lcl|AMXB01000094.1_prot_ENO74437.1_4258, lcl|AMXB01000063.1_prot_ENO75019.1_4058, lcl|AMXB01000013.1_prot_ENO81245.1_1783, lcl|AMXB01000063.1_prot_ENO75030.1_4069, lcl|AMXB01000115.1_prot_ENO74331.1_4282	BFLDHLJO_03653
OG0000602	lcl|AMXB01000064.1_prot_ENO74983.1_4074	BFLDHLJO_00276
OG0000603	lcl|AMXB01000048.1_prot_ENO75756.1_3806	BFLDHLJO_02062
OG0000604	lcl|AMXB01000048.1_prot_ENO75757.1_3807	BFLDHLJO_02063
OG0000605	lcl|AMXB01000020.1_prot_ENO80546.1_2428	BFLDHLJO_01935
OG0000606	lcl|AMXB01000020.1_prot_ENO80547.1_2429	BFLDHLJO_01936
OG0000607	lcl|AMXB01000020.1_prot_ENO80549.1_2431	BFLDHLJO_01938
OG0000608	lcl|AMXB01000020.1_prot_ENO80551.1_2433	BFLDHLJO_01940
OG0000609	lcl|AMXB01000020.1_prot_ENO80552.1_2434	BFLDHLJO_01941
OG0000610	lcl|AMXB01000020.1_prot_ENO80553.1_2435	BFLDHLJO_01942
OG0000611	lcl|AMXB01000054.1_prot_ENO75425.1_3942	BFLDHLJO_01943
OG0000612	lcl|AMXB01000054.1_prot_ENO75426.1_3943	BFLDHLJO_01944
OG0000613	lcl|AMXB01000073.1_prot_ENO74711.1_4182	BFLDHLJO_01945
OG0000614	lcl|AMXB01000073.1_prot_ENO74710.1_4181	BFLDHLJO_01946
OG0000615	lcl|AMXB01000059.1_prot_ENO75190.1_4010	BFLDHLJO_01850
OG0000616	lcl|AMXB01000059.1_prot_ENO75191.1_4011	BFLDHLJO_01851
OG0000618	lcl|AMXB01000003.1_prot_ENO82730.1_372	BFLDHLJO_02977
OG0000619	lcl|AMXB01000003.1_prot_ENO82731.1_373	BFLDHLJO_02978
OG0000620	lcl|AMXB01000003.1_prot_ENO82732.1_374	BFLDHLJO_02979
OG0000622	lcl|AMXB01000019.1_prot_ENO80608.1_2326	BFLDHLJO_01417
OG0000623	lcl|AMXB01000008.1_prot_ENO81928.1_1156	BFLDHLJO_02046
OG0000624	lcl|AMXB01000008.1_prot_ENO81929.1_1157	BFLDHLJO_02047
OG0000625	lcl|AMXB01000008.1_prot_ENO81934.1_1162	BFLDHLJO_02051
OG0000626	lcl|AMXB01000008.1_prot_ENO81935.1_1163	BFLDHLJO_02053
OG0000627	lcl|AMXB01000008.1_prot_ENO81936.1_1164	BFLDHLJO_02054
OG0000628	lcl|AMXB01000008.1_prot_ENO81937.1_1165	BFLDHLJO_02055
OG0000629	lcl|AMXB01000008.1_prot_ENO81938.1_1166	BFLDHLJO_02056
OG0000630	lcl|AMXB01000008.1_prot_ENO81940.1_1168	BFLDHLJO_04175
OG0000631	lcl|AMXB01000008.1_prot_ENO81941.1_1169	BFLDHLJO_04174
OG0000632	lcl|AMXB01000008.1_prot_ENO81942.1_1170	BFLDHLJO_04173
OG0000633	lcl|AMXB01000008.1_prot_ENO81944.1_1172	BFLDHLJO_04171
OG0000634	lcl|AMXB01000008.1_prot_ENO81945.1_1173	BFLDHLJO_04170
OG0000635	lcl|AMXB01000008.1_prot_ENO81949.1_1177	BFLDHLJO_01329
OG0000636	lcl|AMXB01000017.1_prot_ENO80798.1_2195	BFLDHLJO_03112
OG0000637	lcl|AMXB01000017.1_prot_ENO80785.1_2182	BFLDHLJO_03115
OG0000638	lcl|AMXB01000017.1_prot_ENO80786.1_2183	BFLDHLJO_03118
OG0000639	lcl|AMXB01000017.1_prot_ENO80787.1_2184	BFLDHLJO_03119
OG0000640	lcl|AMXB01000017.1_prot_ENO80788.1_2185	BFLDHLJO_03120
OG0000641	lcl|AMXB01000017.1_prot_ENO80790.1_2187	BFLDHLJO_03121
OG0000642	lcl|AMXB01000017.1_prot_ENO80792.1_2189	BFLDHLJO_03122
OG0000643	lcl|AMXB01000017.1_prot_ENO80794.1_2191	BFLDHLJO_03126
OG0000644	lcl|AMXB01000017.1_prot_ENO80783.1_2180	BFLDHLJO_01500
OG0000645	lcl|AMXB01000017.1_prot_ENO80782.1_2179	BFLDHLJO_01499
OG0000646	lcl|AMXB01000017.1_prot_ENO80781.1_2178	BFLDHLJO_01498
OG0000647	lcl|AMXB01000017.1_prot_ENO80780.1_2177	BFLDHLJO_01497
OG0000648	lcl|AMXB01000017.1_prot_ENO80779.1_2176	BFLDHLJO_01496
OG0000649	lcl|AMXB01000017.1_prot_ENO80778.1_2175	BFLDHLJO_01495
OG0000650	lcl|AMXB01000017.1_prot_ENO80777.1_2174	BFLDHLJO_01494
OG0000653	lcl|AMXB01000003.1_prot_ENO82813.1_455	BFLDHLJO_03890
OG0000654	lcl|AMXB01000003.1_prot_ENO82814.1_456	BFLDHLJO_03891
OG0000655	lcl|AMXB01000003.1_prot_ENO82818.1_460	BFLDHLJO_03895
OG0000656	lcl|AMXB01000003.1_prot_ENO82819.1_461	BFLDHLJO_03896
OG0000657	lcl|AMXB01000003.1_prot_ENO82820.1_462	BFLDHLJO_03747
OG0000658	lcl|AMXB01000006.1_prot_ENO82338.1_942	BFLDHLJO_03313
OG0000659	lcl|AMXB01000009.1_prot_ENO81840.1_1331	BFLDHLJO_02976
OG0000660	lcl|AMXB01000009.1_prot_ENO81841.1_1332	BFLDHLJO_02975
OG0000661	lcl|AMXB01000003.1_prot_ENO82726.1_368	BFLDHLJO_02073
OG0000662	lcl|AMXB01000008.1_prot_ENO81883.1_1111	BFLDHLJO_03759
OG0000663	lcl|AMXB01000008.1_prot_ENO81890.1_1118	BFLDHLJO_03763
OG0000664	lcl|AMXB01000008.1_prot_ENO81891.1_1119	BFLDHLJO_03764
OG0000665	lcl|AMXB01000008.1_prot_ENO81892.1_1120	BFLDHLJO_03765
OG0000666	lcl|AMXB01000003.1_prot_ENO82807.1_449	BFLDHLJO_03770
OG0000667	lcl|AMXB01000003.1_prot_ENO82805.1_447	BFLDHLJO_03772
OG0000668	lcl|AMXB01000003.1_prot_ENO82802.1_444	BFLDHLJO_03775
OG0000669	lcl|AMXB01000003.1_prot_ENO82800.1_442	BFLDHLJO_03779
OG0000670	lcl|AMXB01000017.1_prot_ENO80811.1_2208	BFLDHLJO_03757
OG0000671	lcl|AMXB01000009.1_prot_ENO81778.1_1269	BFLDHLJO_01898
OG0000672	lcl|AMXB01000009.1_prot_ENO81797.1_1288	BFLDHLJO_01897
OG0000673	lcl|AMXB01000048.1_prot_ENO75737.1_3787	BFLDHLJO_00280
OG0000674	lcl|AMXB01000064.1_prot_ENO74986.1_4077	BFLDHLJO_00278
OG0000675	lcl|AMXB01000064.1_prot_ENO74984.1_4075	BFLDHLJO_00277
OG0000676	lcl|AMXB01000003.1_prot_ENO82745.1_387	BFLDHLJO_03725
OG0000677	lcl|AMXB01000003.1_prot_ENO82746.1_388	BFLDHLJO_03726
OG0000678	lcl|AMXB01000003.1_prot_ENO82748.1_390	BFLDHLJO_03728
OG0000679	lcl|AMXB01000003.1_prot_ENO82749.1_391	BFLDHLJO_03729
OG0000680	lcl|AMXB01000003.1_prot_ENO82750.1_392	BFLDHLJO_03730
OG0000681	lcl|AMXB01000003.1_prot_ENO82751.1_393	BFLDHLJO_03731
OG0000682	lcl|AMXB01000003.1_prot_ENO82752.1_394	BFLDHLJO_03732
OG0000687	lcl|AMXB01000018.1_prot_ENO80690.1_2248, lcl|AMXB01000014.1_prot_ENO81133.1_1897	BFLDHLJO_01843
OG0000689	lcl|AMXB01000019.1_prot_ENO80618.1_2336	BFLDHLJO_03738
OG0000690	lcl|AMXB01000019.1_prot_ENO80619.1_2337	BFLDHLJO_03739
OG0000692	lcl|AMXB01000004.1_prot_ENO82631.1_590	BFLDHLJO_01376
OG0000693	lcl|AMXB01000004.1_prot_ENO82633.1_592	BFLDHLJO_01373
OG0000694	lcl|AMXB01000004.1_prot_ENO82634.1_593	BFLDHLJO_01372
OG0000695	lcl|AMXB01000004.1_prot_ENO82638.1_597	BFLDHLJO_01369
OG0000696	lcl|AMXB01000004.1_prot_ENO82666.1_625	BFLDHLJO_04070
OG0000697	lcl|AMXB01000004.1_prot_ENO82643.1_602	BFLDHLJO_01267
OG0000698	lcl|AMXB01000004.1_prot_ENO82644.1_603	BFLDHLJO_00286
OG0000699	lcl|AMXB01000004.1_prot_ENO82647.1_606	BFLDHLJO_00289
OG0000700	lcl|AMXB01000004.1_prot_ENO82648.1_607	BFLDHLJO_01020
OG0000701	lcl|AMXB01000002.1_prot_ENO83084.1_344	BFLDHLJO_02119
OG0000703	lcl|AMXB01000002.1_prot_ENO83086.1_346	BFLDHLJO_03803
OG0000704	lcl|AMXB01000002.1_prot_ENO83088.1_348	BFLDHLJO_03801
OG0000705	lcl|AMXB01000002.1_prot_ENO83089.1_349	BFLDHLJO_03800
OG0000706	lcl|AMXB01000009.1_prot_ENO81799.1_1290, lcl|AMXB01000009.1_prot_ENO81798.1_1289	BFLDHLJO_01211
OG0000707	lcl|AMXB01000009.1_prot_ENO81814.1_1305	BFLDHLJO_01215
OG0000708	lcl|AMXB01000009.1_prot_ENO81819.1_1310	BFLDHLJO_01217
OG0000709	lcl|AMXB01000005.1_prot_ENO82484.1_779	BFLDHLJO_03944
OG0000710	lcl|AMXB01000009.1_prot_ENO81832.1_1323	BFLDHLJO_02071
OG0000711	lcl|AMXB01000019.1_prot_ENO80625.1_2343, lcl|AMXB01000008.1_prot_ENO81981.1_1209	BFLDHLJO_01057
OG0000712	lcl|AMXB01000019.1_prot_ENO80628.1_2346	BFLDHLJO_01093
OG0000713	lcl|AMXB01000020.1_prot_ENO80533.1_2415	BFLDHLJO_01094
OG0000714	lcl|AMXB01000020.1_prot_ENO80532.1_2414	BFLDHLJO_03301
OG0000715	lcl|AMXB01000020.1_prot_ENO80531.1_2413	BFLDHLJO_03300
OG0000716	lcl|AMXB01000009.1_prot_ENO81836.1_1327	BFLDHLJO_01475
OG0000717	lcl|AMXB01000017.1_prot_ENO80752.1_2149	BFLDHLJO_01471
OG0000718	lcl|AMXB01000017.1_prot_ENO80773.1_2170	BFLDHLJO_00248
OG0000719	lcl|AMXB01000017.1_prot_ENO80771.1_2168	BFLDHLJO_00250
OG0000720	lcl|AMXB01000008.1_prot_ENO81960.1_1188	BFLDHLJO_03709
OG0000721	lcl|AMXB01000008.1_prot_ENO81959.1_1187	BFLDHLJO_03708
OG0000722	lcl|AMXB01000008.1_prot_ENO81958.1_1186	BFLDHLJO_03707
OG0000723	lcl|AMXB01000008.1_prot_ENO81957.1_1185	BFLDHLJO_03706
OG0000724	lcl|AMXB01000008.1_prot_ENO81956.1_1184	BFLDHLJO_03705
OG0000725	lcl|AMXB01000008.1_prot_ENO81955.1_1183	BFLDHLJO_03704
OG0000726	lcl|AMXB01000008.1_prot_ENO81951.1_1179	BFLDHLJO_03701
OG0000727	lcl|AMXB01000017.1_prot_ENO80801.1_2198	BFLDHLJO_02989
OG0000728	lcl|AMXB01000017.1_prot_ENO80802.1_2199	BFLDHLJO_02988
OG0000729	lcl|AMXB01000017.1_prot_ENO80803.1_2200	BFLDHLJO_02987
OG0000730	lcl|AMXB01000017.1_prot_ENO80805.1_2202	BFLDHLJO_02986
OG0000731	lcl|AMXB01000017.1_prot_ENO80806.1_2203	BFLDHLJO_02985
OG0000732	lcl|AMXB01000003.1_prot_ENO82792.1_434	BFLDHLJO_02982
OG0000733	lcl|AMXB01000003.1_prot_ENO82789.1_431	BFLDHLJO_02981
OG0000734	lcl|AMXB01000018.1_prot_ENO80738.1_2296, lcl|AMXB01000029.1_prot_ENO77772.1_3029	BFLDHLJO_02297
OG0000735	lcl|AMXB01000018.1_prot_ENO80737.1_2295	BFLDHLJO_02296
OG0000736	lcl|AMXB01000018.1_prot_ENO80736.1_2294	BFLDHLJO_02295
OG0000737	lcl|AMXB01000018.1_prot_ENO80735.1_2293	BFLDHLJO_02294
OG0000738	lcl|AMXB01000031.1_prot_ENO77411.1_3145	BFLDHLJO_02292
OG0000739	lcl|AMXB01000031.1_prot_ENO77410.1_3144	BFLDHLJO_02291
OG0000740	lcl|AMXB01000031.1_prot_ENO77409.1_3143	BFLDHLJO_02965
OG0000741	lcl|AMXB01000031.1_prot_ENO77408.1_3142	BFLDHLJO_02964
OG0000742	lcl|AMXB01000031.1_prot_ENO77384.1_3118	BFLDHLJO_04086
OG0000743	lcl|AMXB01000031.1_prot_ENO77380.1_3114	BFLDHLJO_00265
OG0000744	lcl|AMXB01000031.1_prot_ENO77378.1_3112	BFLDHLJO_00264
OG0000745	lcl|AMXB01000031.1_prot_ENO77377.1_3111	BFLDHLJO_00263
OG0000746	lcl|AMXB01000031.1_prot_ENO77376.1_3110	BFLDHLJO_00262
OG0000747	lcl|AMXB01000031.1_prot_ENO77375.1_3109	BFLDHLJO_00261
OG0000748	lcl|AMXB01000054.1_prot_ENO75435.1_3952	BFLDHLJO_00260
OG0000749	lcl|AMXB01000054.1_prot_ENO75433.1_3950	BFLDHLJO_00258
OG0000750	lcl|AMXB01000005.1_prot_ENO82485.1_780	BFLDHLJO_02541
OG0000752	lcl|AMXB01000054.1_prot_ENO75432.1_3949	BFLDHLJO_01413
OG0000753	lcl|AMXB01000005.1_prot_ENO82490.1_785	BFLDHLJO_03965
OG0000754	lcl|AMXB01000054.1_prot_ENO75413.1_3930	BFLDHLJO_03304
OG0000756	lcl|AMXB01000054.1_prot_ENO75415.1_3932	BFLDHLJO_03302
OG0000757	lcl|AMXB01000054.1_prot_ENO75417.1_3934	BFLDHLJO_04092
OG0000758	lcl|AMXB01000054.1_prot_ENO75420.1_3937	BFLDHLJO_03237
OG0000759	lcl|AMXB01000054.1_prot_ENO75421.1_3938	BFLDHLJO_03236
OG0000760	lcl|AMXB01000054.1_prot_ENO75422.1_3939	BFLDHLJO_03235
OG0000761	lcl|AMXB01000020.1_prot_ENO80554.1_2436	BFLDHLJO_00091
OG0000762	lcl|AMXB01000020.1_prot_ENO80555.1_2437	BFLDHLJO_00092
OG0000763	lcl|AMXB01000020.1_prot_ENO80556.1_2438	BFLDHLJO_00093
OG0000764	lcl|AMXB01000035.1_prot_ENO76915.1_3325	BFLDHLJO_04084
OG0000765	lcl|AMXB01000035.1_prot_ENO76914.1_3324	BFLDHLJO_04083
OG0000766	lcl|AMXB01000035.1_prot_ENO76913.1_3323	BFLDHLJO_04082
OG0000767	lcl|AMXB01000035.1_prot_ENO76912.1_3322	BFLDHLJO_04081
OG0000768	lcl|AMXB01000035.1_prot_ENO76911.1_3321	BFLDHLJO_04080
OG0000769	lcl|AMXB01000035.1_prot_ENO76910.1_3320	BFLDHLJO_04079
OG0000770	lcl|AMXB01000033.1_prot_ENO77173.1_3224	BFLDHLJO_04078
OG0000771	lcl|AMXB01000033.1_prot_ENO77175.1_3226	BFLDHLJO_04073
OG0000772	lcl|AMXB01000033.1_prot_ENO77176.1_3227	BFLDHLJO_04072
OG0000773	lcl|AMXB01000009.1_prot_ENO81809.1_1300	BFLDHLJO_01819
OG0000774	lcl|AMXB01000009.1_prot_ENO81810.1_1301	BFLDHLJO_01820
OG0000775	lcl|AMXB01000056.1_prot_ENO75324.1_3986	BFLDHLJO_03345
OG0000776	lcl|AMXB01000056.1_prot_ENO75323.1_3985	BFLDHLJO_03346
OG0000777	lcl|AMXB01000018.1_prot_ENO80729.1_2287	BFLDHLJO_01822
OG0000778	lcl|AMXB01000018.1_prot_ENO80728.1_2286	BFLDHLJO_01823
OG0000779	lcl|AMXB01000018.1_prot_ENO80727.1_2285	BFLDHLJO_01824
OG0000780	lcl|AMXB01000018.1_prot_ENO80709.1_2267	BFLDHLJO_01825
OG0000781	lcl|AMXB01000008.1_prot_ENO81964.1_1192	BFLDHLJO_03714
OG0000782	lcl|AMXB01000008.1_prot_ENO81963.1_1191	BFLDHLJO_03713
OG0000783	lcl|AMXB01000008.1_prot_ENO81961.1_1189	BFLDHLJO_03711
OG0000786	lcl|AMXB01000002.1_prot_ENO82999.1_259	BFLDHLJO_03412
OG0000787	lcl|AMXB01000029.1_prot_ENO77743.1_3000	BFLDHLJO_04104
OG0000788	lcl|AMXB01000029.1_prot_ENO77745.1_3002	BFLDHLJO_03481
OG0000789	lcl|AMXB01000005.1_prot_ENO82473.1_768	BFLDHLJO_02310
OG0000790	lcl|AMXB01000005.1_prot_ENO82471.1_766	BFLDHLJO_02576
OG0000791	lcl|AMXB01000005.1_prot_ENO82472.1_767	BFLDHLJO_02577
OG0000792	lcl|AMXB01000005.1_prot_ENO82469.1_764	BFLDHLJO_02315
OG0000793	lcl|AMXB01000037.1_prot_ENO76708.1_3447	BFLDHLJO_00053
OG0000795	lcl|AMXB01000067.1_prot_ENO74870.1_4114	BFLDHLJO_01308
OG0000797	lcl|AMXB01000021.1_prot_ENO80066.1_2512	BFLDHLJO_00336
OG0000798	lcl|AMXB01000021.1_prot_ENO80069.1_2515	BFLDHLJO_00338
OG0000799	lcl|AMXB01000007.1_prot_ENO82132.1_1051	BFLDHLJO_00340
OG0000800	lcl|AMXB01000007.1_prot_ENO82133.1_1052	BFLDHLJO_00341
OG0000801	lcl|AMXB01000007.1_prot_ENO82134.1_1053	BFLDHLJO_00342
OG0000802	lcl|AMXB01000002.1_prot_ENO82943.1_203	BFLDHLJO_01250
OG0000803	lcl|AMXB01000002.1_prot_ENO82942.1_202	BFLDHLJO_01249
OG0000804	lcl|AMXB01000002.1_prot_ENO82941.1_201	BFLDHLJO_01248
OG0000805	lcl|AMXB01000002.1_prot_ENO82940.1_200	BFLDHLJO_01247
OG0000806	lcl|AMXB01000002.1_prot_ENO82939.1_199	BFLDHLJO_01246
OG0000807	lcl|AMXB01000002.1_prot_ENO82938.1_198	BFLDHLJO_01245
OG0000808	lcl|AMXB01000002.1_prot_ENO82937.1_197	BFLDHLJO_01244
OG0000809	lcl|AMXB01000002.1_prot_ENO82936.1_196	BFLDHLJO_01243
OG0000810	lcl|AMXB01000002.1_prot_ENO82930.1_190	BFLDHLJO_02280
OG0000811	lcl|AMXB01000002.1_prot_ENO82929.1_189	BFLDHLJO_02281
OG0000812	lcl|AMXB01000002.1_prot_ENO82927.1_187	BFLDHLJO_02283
OG0000813	lcl|AMXB01000002.1_prot_ENO82926.1_186	BFLDHLJO_02284
OG0000814	lcl|AMXB01000074.1_prot_ENO74676.1_4191	BFLDHLJO_00052
OG0000815	lcl|AMXB01000001.1_prot_ENO83278.1_151	BFLDHLJO_00921
OG0000816	lcl|AMXB01000062.1_prot_ENO75067.1_4048	BFLDHLJO_00919
OG0000817	lcl|AMXB01000062.1_prot_ENO75065.1_4046	BFLDHLJO_00917
OG0000818	lcl|AMXB01000005.1_prot_ENO82456.1_751	BFLDHLJO_03567
OG0000819	lcl|AMXB01000005.1_prot_ENO82455.1_750	BFLDHLJO_03568
OG0000820	lcl|AMXB01000005.1_prot_ENO82454.1_749	BFLDHLJO_03569
OG0000821	lcl|AMXB01000005.1_prot_ENO82452.1_747	BFLDHLJO_03571
OG0000822	lcl|AMXB01000005.1_prot_ENO82451.1_746	BFLDHLJO_03572
OG0000823	lcl|AMXB01000005.1_prot_ENO82450.1_745	BFLDHLJO_03573
OG0000824	lcl|AMXB01000005.1_prot_ENO82448.1_743	BFLDHLJO_03575
OG0000825	lcl|AMXB01000005.1_prot_ENO82447.1_742	BFLDHLJO_02115
OG0000826	lcl|AMXB01000005.1_prot_ENO82446.1_741	BFLDHLJO_02116
OG0000827	lcl|AMXB01000005.1_prot_ENO82445.1_740	BFLDHLJO_02117
OG0000828	lcl|AMXB01000039.1_prot_ENO76462.1_3538	BFLDHLJO_00626
OG0000829	lcl|AMXB01000039.1_prot_ENO76466.1_3542	BFLDHLJO_00620
OG0000830	lcl|AMXB01000039.1_prot_ENO76467.1_3543	BFLDHLJO_00619
OG0000831	lcl|AMXB01000036.1_prot_ENO76796.1_3367	BFLDHLJO_02186
OG0000832	lcl|AMXB01000036.1_prot_ENO76797.1_3368	BFLDHLJO_01463
OG0000833	lcl|AMXB01000004.1_prot_ENO82580.1_539	BFLDHLJO_02187
OG0000838	lcl|AMXB01000039.1_prot_ENO76450.1_3526	BFLDHLJO_02305
OG0000840	lcl|AMXB01000004.1_prot_ENO82599.1_558	BFLDHLJO_02782
OG0000841	lcl|AMXB01000004.1_prot_ENO82600.1_559	BFLDHLJO_02783
OG0000842	lcl|AMXB01000004.1_prot_ENO82601.1_560	BFLDHLJO_02784
OG0000843	lcl|AMXB01000007.1_prot_ENO82140.1_1059	BFLDHLJO_00284
OG0000844	lcl|AMXB01000001.1_prot_ENO83266.1_139	BFLDHLJO_04151
OG0000845	lcl|AMXB01000001.1_prot_ENO83272.1_145	BFLDHLJO_00406
OG0000846	lcl|AMXB01000001.1_prot_ENO83279.1_152	BFLDHLJO_00404
OG0000847	lcl|AMXB01000001.1_prot_ENO83280.1_153	BFLDHLJO_00595
OG0000848	lcl|AMXB01000005.1_prot_ENO82479.1_774	BFLDHLJO_03943
OG0000849	lcl|AMXB01000005.1_prot_ENO82478.1_773	BFLDHLJO_03942
OG0000850	lcl|AMXB01000005.1_prot_ENO82476.1_771	BFLDHLJO_03940
OG0000851	lcl|AMXB01000016.1_prot_ENO80907.1_2100	BFLDHLJO_03937
OG0000852	lcl|AMXB01000018.1_prot_ENO80734.1_2292	BFLDHLJO_00016
OG0000853	lcl|AMXB01000001.1_prot_ENO83219.1_92	BFLDHLJO_02419
OG0000854	lcl|AMXB01000022.1_prot_ENO79640.1_2577	BFLDHLJO_01386
OG0000855	lcl|AMXB01000022.1_prot_ENO79638.1_2575	BFLDHLJO_01382
OG0000856	lcl|AMXB01000051.1_prot_ENO75551.1_3860	BFLDHLJO_01676
OG0000857	lcl|AMXB01000012.1_prot_ENO81402.1_1705	BFLDHLJO_01683
OG0000858	lcl|AMXB01000021.1_prot_ENO80061.1_2507	BFLDHLJO_02475
OG0000859	lcl|AMXB01000021.1_prot_ENO80052.1_2498	BFLDHLJO_02476
OG0000860	lcl|AMXB01000037.1_prot_ENO76699.1_3438	BFLDHLJO_02478
OG0000861	lcl|AMXB01000021.1_prot_ENO80051.1_2497	BFLDHLJO_02479
OG0000862	lcl|AMXB01000021.1_prot_ENO80050.1_2496	BFLDHLJO_02480
OG0000863	lcl|AMXB01000021.1_prot_ENO80049.1_2495	BFLDHLJO_02481
OG0000864	lcl|AMXB01000021.1_prot_ENO80048.1_2494	BFLDHLJO_02482
OG0000865	lcl|AMXB01000021.1_prot_ENO80047.1_2493	BFLDHLJO_02483
OG0000866	lcl|AMXB01000021.1_prot_ENO80046.1_2492	BFLDHLJO_02484
OG0000867	lcl|AMXB01000021.1_prot_ENO80045.1_2491	BFLDHLJO_02485
OG0000868	lcl|AMXB01000021.1_prot_ENO80044.1_2490	BFLDHLJO_02486
OG0000869	lcl|AMXB01000021.1_prot_ENO80043.1_2489	BFLDHLJO_02487
OG0000871	lcl|AMXB01000021.1_prot_ENO80036.1_2482	BFLDHLJO_02492
OG0000872	lcl|AMXB01000021.1_prot_ENO80034.1_2480	BFLDHLJO_02494
OG0000873	lcl|AMXB01000021.1_prot_ENO80029.1_2475	BFLDHLJO_02500
OG0000874	lcl|AMXB01000021.1_prot_ENO80028.1_2474	BFLDHLJO_02501
OG0000875	lcl|AMXB01000021.1_prot_ENO80027.1_2473	BFLDHLJO_02502
OG0000876	lcl|AMXB01000021.1_prot_ENO80026.1_2472	BFLDHLJO_02503
OG0000877	lcl|AMXB01000021.1_prot_ENO80025.1_2471	BFLDHLJO_02504
OG0000878	lcl|AMXB01000003.1_prot_ENO82784.1_426	BFLDHLJO_02505
OG0000879	lcl|AMXB01000021.1_prot_ENO80023.1_2469	BFLDHLJO_02508
OG0000880	lcl|AMXB01000021.1_prot_ENO80020.1_2466	BFLDHLJO_00446
OG0000881	lcl|AMXB01000021.1_prot_ENO80019.1_2465	BFLDHLJO_01606
OG0000882	lcl|AMXB01000021.1_prot_ENO80018.1_2464	BFLDHLJO_02623
OG0000883	lcl|AMXB01000007.1_prot_ENO82108.1_1027	BFLDHLJO_02317
OG0000884	lcl|AMXB01000007.1_prot_ENO82146.1_1065	BFLDHLJO_01653
OG0000885	lcl|AMXB01000003.1_prot_ENO82743.1_385	BFLDHLJO_01654
OG0000886	lcl|AMXB01000007.1_prot_ENO82147.1_1066	BFLDHLJO_01655
OG0000887	lcl|AMXB01000007.1_prot_ENO82148.1_1067	BFLDHLJO_01656
OG0000888	lcl|AMXB01000007.1_prot_ENO82150.1_1069	BFLDHLJO_01663
OG0000889	lcl|AMXB01000007.1_prot_ENO82151.1_1070	BFLDHLJO_01664
OG0000890	lcl|AMXB01000007.1_prot_ENO82178.1_1097	BFLDHLJO_00511
OG0000891	lcl|AMXB01000007.1_prot_ENO82179.1_1098	BFLDHLJO_00510
OG0000892	lcl|AMXB01000007.1_prot_ENO82180.1_1099	BFLDHLJO_00509
OG0000893	lcl|AMXB01000007.1_prot_ENO82182.1_1101	BFLDHLJO_00508
OG0000894	lcl|AMXB01000007.1_prot_ENO82090.1_1009	BFLDHLJO_00945
OG0000895	lcl|AMXB01000007.1_prot_ENO82089.1_1008	BFLDHLJO_00946
OG0000896	lcl|AMXB01000007.1_prot_ENO82088.1_1007	BFLDHLJO_00947
OG0000897	lcl|AMXB01000011.1_prot_ENO81470.1_1526	BFLDHLJO_02914
