Orthogroup	Reactor4-bin.4	GCA_003332265.1
OG0000907	CEKMHFBL_03965	BFLDHLJO_02713
OG0000910	CEKMHFBL_00358	BFLDHLJO_00781
OG0000911	CEKMHFBL_00359	BFLDHLJO_00782
OG0000912	CEKMHFBL_00360	BFLDHLJO_00783
OG0000913	CEKMHFBL_00363	BFLDHLJO_00785
OG0000914	CEKMHFBL_00366	BFLDHLJO_00788
OG0000915	CEKMHFBL_00367	BFLDHLJO_00789
OG0000916	CEKMHFBL_00368	BFLDHLJO_00790
OG0000917	CEKMHFBL_00369	BFLDHLJO_00791
OG0000918	CEKMHFBL_00370	BFLDHLJO_00637
OG0000919	CEKMHFBL_00371	BFLDHLJO_00638
OG0000920	CEKMHFBL_02881	BFLDHLJO_01459
OG0000921	CEKMHFBL_02880	BFLDHLJO_01458
OG0000922	CEKMHFBL_01031	BFLDHLJO_00100
OG0000924	CEKMHFBL_02393	BFLDHLJO_02404
OG0000925	CEKMHFBL_02346	BFLDHLJO_03559
OG0000926	CEKMHFBL_02637	BFLDHLJO_01095
OG0000927	CEKMHFBL_02636	BFLDHLJO_01096
OG0000928	CEKMHFBL_02635	BFLDHLJO_01097
OG0000929	CEKMHFBL_02634	BFLDHLJO_01098
OG0000930	CEKMHFBL_02633	BFLDHLJO_01099
OG0000931	CEKMHFBL_02632	BFLDHLJO_01100
OG0000932	CEKMHFBL_02631	BFLDHLJO_01101
OG0000933	CEKMHFBL_02630	BFLDHLJO_01102
OG0000934	CEKMHFBL_02629	BFLDHLJO_01103
OG0000935	CEKMHFBL_02627	BFLDHLJO_01105
OG0000936	CEKMHFBL_02626	BFLDHLJO_01106
OG0000937	CEKMHFBL_02625	BFLDHLJO_01107
OG0000938	CEKMHFBL_02624	BFLDHLJO_01108
OG0000939	CEKMHFBL_02623	BFLDHLJO_01109
OG0000940	CEKMHFBL_00992	BFLDHLJO_01110
OG0000941	CEKMHFBL_00991	BFLDHLJO_01111
OG0000942	CEKMHFBL_00184	BFLDHLJO_01525
OG0000943	CEKMHFBL_00185	BFLDHLJO_01526
OG0000944	CEKMHFBL_00186	BFLDHLJO_01527
OG0000945	CEKMHFBL_00187	BFLDHLJO_01528
OG0000946	CEKMHFBL_00188	BFLDHLJO_01529
OG0000947	CEKMHFBL_00189	BFLDHLJO_01530
OG0000948	CEKMHFBL_00190	BFLDHLJO_01531
OG0000949	CEKMHFBL_00191	BFLDHLJO_01532
OG0000950	CEKMHFBL_00192	BFLDHLJO_01533
OG0000951	CEKMHFBL_00193	BFLDHLJO_01534
OG0000952	CEKMHFBL_00199	BFLDHLJO_01540
OG0000953	CEKMHFBL_04035, CEKMHFBL_00205	BFLDHLJO_01546
OG0000954	CEKMHFBL_00206, CEKMHFBL_04034	BFLDHLJO_01547
OG0000955	CEKMHFBL_00214, CEKMHFBL_04025	BFLDHLJO_01554
OG0000956	CEKMHFBL_02796	BFLDHLJO_00245
OG0000957	CEKMHFBL_01242	BFLDHLJO_02974
OG0000958	CEKMHFBL_01500	BFLDHLJO_03751
OG0000959	CEKMHFBL_00140	BFLDHLJO_00078
OG0000960	CEKMHFBL_01672	BFLDHLJO_01900
OG0000961	CEKMHFBL_02789	BFLDHLJO_01202
OG0000962	CEKMHFBL_02790	BFLDHLJO_01203
OG0000963	CEKMHFBL_02791	BFLDHLJO_01204
OG0000964	CEKMHFBL_02792	BFLDHLJO_01205
OG0000965	CEKMHFBL_04059	BFLDHLJO_00296
OG0000966	CEKMHFBL_04058	BFLDHLJO_00298
OG0000967	CEKMHFBL_04057	BFLDHLJO_00299
OG0000969	CEKMHFBL_04050	BFLDHLJO_00301
OG0000970	CEKMHFBL_04047	BFLDHLJO_00304
OG0000971	CEKMHFBL_04045	BFLDHLJO_00305
OG0000972	CEKMHFBL_01453	BFLDHLJO_01431
OG0000973	CEKMHFBL_01452	BFLDHLJO_01432
OG0000974	CEKMHFBL_01451	BFLDHLJO_01433
OG0000975	CEKMHFBL_01450	BFLDHLJO_01434
OG0000976	CEKMHFBL_01448	BFLDHLJO_01436
OG0000977	CEKMHFBL_01447	BFLDHLJO_01437
OG0000978	CEKMHFBL_01446	BFLDHLJO_01438
OG0000979	CEKMHFBL_01445	BFLDHLJO_01439
OG0000980	CEKMHFBL_01444	BFLDHLJO_01440
OG0000981	CEKMHFBL_01443	BFLDHLJO_01441
OG0000982	CEKMHFBL_01442	BFLDHLJO_01442
OG0000983	CEKMHFBL_01441	BFLDHLJO_01443
OG0000984	CEKMHFBL_01440	BFLDHLJO_01444
OG0000985	CEKMHFBL_01439	BFLDHLJO_01445
OG0000986	CEKMHFBL_01438	BFLDHLJO_01446
OG0000987	CEKMHFBL_01437	BFLDHLJO_01447
OG0000988	CEKMHFBL_01010	BFLDHLJO_01503
OG0000989	CEKMHFBL_00098	BFLDHLJO_02672
OG0000990	CEKMHFBL_00255	BFLDHLJO_01886
OG0000991	CEKMHFBL_00099	BFLDHLJO_02673
OG0000992	CEKMHFBL_00101	BFLDHLJO_02674
OG0000993	CEKMHFBL_02116	BFLDHLJO_03283
OG0000994	CEKMHFBL_00011	BFLDHLJO_03280, BFLDHLJO_03281
OG0000995	CEKMHFBL_00008	BFLDHLJO_03277
OG0000996	CEKMHFBL_00007	BFLDHLJO_03276
OG0000997	CEKMHFBL_00006	BFLDHLJO_03275
OG0000998	CEKMHFBL_00005	BFLDHLJO_03274
OG0000999	CEKMHFBL_00004	BFLDHLJO_03273
OG0001000	CEKMHFBL_03827	BFLDHLJO_03347
OG0001001	CEKMHFBL_03828	BFLDHLJO_03348
OG0001002	CEKMHFBL_03829	BFLDHLJO_03349
OG0001003	CEKMHFBL_03831	BFLDHLJO_03351
OG0001004	CEKMHFBL_03832	BFLDHLJO_03354
OG0001005	CEKMHFBL_02988	BFLDHLJO_00007
OG0001006	CEKMHFBL_03836	BFLDHLJO_03357
OG0001007	CEKMHFBL_03837	BFLDHLJO_03358
OG0001008	CEKMHFBL_03838	BFLDHLJO_03359
OG0001009	CEKMHFBL_03841	BFLDHLJO_03362
OG0001010	CEKMHFBL_03842	BFLDHLJO_03363
OG0001011	CEKMHFBL_03843	BFLDHLJO_03364
OG0001012	CEKMHFBL_03844	BFLDHLJO_03365
OG0001013	CEKMHFBL_03389	BFLDHLJO_03955
OG0001014	CEKMHFBL_03612	BFLDHLJO_01869
OG0001015	CEKMHFBL_03613	BFLDHLJO_01870
OG0001016	CEKMHFBL_03614	BFLDHLJO_01871
OG0001017	CEKMHFBL_03615	BFLDHLJO_01872
OG0001018	CEKMHFBL_03619	BFLDHLJO_01875
OG0001019	CEKMHFBL_03620	BFLDHLJO_01876
OG0001020	CEKMHFBL_04181	BFLDHLJO_03056
OG0001021	CEKMHFBL_03567	BFLDHLJO_03057
OG0001022	CEKMHFBL_02920	BFLDHLJO_03061
OG0001023	CEKMHFBL_03784	BFLDHLJO_02120
OG0001024	CEKMHFBL_02915	BFLDHLJO_00961
OG0001025	CEKMHFBL_02913	BFLDHLJO_00963
OG0001026	CEKMHFBL_02912	BFLDHLJO_00964
OG0001027	CEKMHFBL_02087	BFLDHLJO_00967
OG0001028	CEKMHFBL_02081	BFLDHLJO_00973
OG0001029	CEKMHFBL_02080	BFLDHLJO_00974
OG0001030	CEKMHFBL_02079	BFLDHLJO_00975
OG0001031	CEKMHFBL_02074	BFLDHLJO_00979
OG0001032	CEKMHFBL_02073	BFLDHLJO_00980
OG0001033	CEKMHFBL_02072	BFLDHLJO_00981
OG0001034	CEKMHFBL_02071	BFLDHLJO_00982
OG0001035	CEKMHFBL_02070	BFLDHLJO_00983
OG0001036	CEKMHFBL_02065	BFLDHLJO_00988
OG0001037	CEKMHFBL_02064	BFLDHLJO_00989
OG0001038	CEKMHFBL_02063	BFLDHLJO_00990
OG0001039	CEKMHFBL_02062	BFLDHLJO_00991
OG0001040	CEKMHFBL_02061	BFLDHLJO_00992
OG0001041	CEKMHFBL_02060	BFLDHLJO_00993
OG0001042	CEKMHFBL_02059	BFLDHLJO_00994
OG0001043	CEKMHFBL_02058	BFLDHLJO_00995
OG0001044	CEKMHFBL_02056	BFLDHLJO_00997
OG0001045	CEKMHFBL_02055	BFLDHLJO_00998
OG0001046	CEKMHFBL_02054	BFLDHLJO_00999
OG0001047	CEKMHFBL_02053	BFLDHLJO_01000
OG0001048	CEKMHFBL_02052	BFLDHLJO_01001
OG0001049	CEKMHFBL_03082	BFLDHLJO_01930
OG0001050	CEKMHFBL_00620	BFLDHLJO_00909
OG0001051	CEKMHFBL_02992	BFLDHLJO_02428
OG0001052	CEKMHFBL_00622	BFLDHLJO_00911
OG0001053	CEKMHFBL_01714	BFLDHLJO_03063
OG0001054	CEKMHFBL_03156	BFLDHLJO_02107
OG0001055	CEKMHFBL_03155	BFLDHLJO_02106
OG0001056	CEKMHFBL_03154	BFLDHLJO_02105
OG0001057	CEKMHFBL_03153	BFLDHLJO_02104
OG0001058	CEKMHFBL_03152	BFLDHLJO_02103
OG0001059	CEKMHFBL_03151	BFLDHLJO_02102
OG0001060	CEKMHFBL_03150	BFLDHLJO_02101
OG0001061	CEKMHFBL_00552	BFLDHLJO_00445
OG0001062	CEKMHFBL_00553	BFLDHLJO_00444
OG0001063	CEKMHFBL_00554	BFLDHLJO_00443
OG0001064	CEKMHFBL_00555	BFLDHLJO_00442
OG0001065	CEKMHFBL_00556	BFLDHLJO_00441
OG0001066	CEKMHFBL_00557	BFLDHLJO_00440
OG0001067	CEKMHFBL_00558	BFLDHLJO_00439
OG0001068	CEKMHFBL_00559	BFLDHLJO_00438
OG0001069	CEKMHFBL_00560	BFLDHLJO_00437
OG0001070	CEKMHFBL_03395	BFLDHLJO_03949
OG0001071	CEKMHFBL_03394	BFLDHLJO_03950
OG0001072	CEKMHFBL_03393	BFLDHLJO_03951
OG0001073	CEKMHFBL_03392	BFLDHLJO_03952
OG0001074	CEKMHFBL_03391	BFLDHLJO_03953
OG0001075	CEKMHFBL_03390	BFLDHLJO_03954
OG0001076	CEKMHFBL_03388	BFLDHLJO_03956
OG0001077	CEKMHFBL_01521	BFLDHLJO_01514
OG0001078	CEKMHFBL_01520	BFLDHLJO_01515
OG0001079	CEKMHFBL_01519	BFLDHLJO_01516
OG0001080	CEKMHFBL_00805	BFLDHLJO_00268
OG0001081	CEKMHFBL_01954	BFLDHLJO_01521
OG0001082	CEKMHFBL_01953	BFLDHLJO_01520
OG0001083	CEKMHFBL_00736	BFLDHLJO_01739
OG0001084	CEKMHFBL_00738	BFLDHLJO_01735
OG0001085	CEKMHFBL_02741	BFLDHLJO_02237
OG0001086	CEKMHFBL_02743	BFLDHLJO_02383
OG0001087	CEKMHFBL_02744	BFLDHLJO_02382
OG0001088	CEKMHFBL_01956	BFLDHLJO_01523
OG0001089	CEKMHFBL_01474	BFLDHLJO_00290
OG0001090	CEKMHFBL_00376	BFLDHLJO_00644
OG0001091	CEKMHFBL_00375	BFLDHLJO_00643
OG0001092	CEKMHFBL_00373	BFLDHLJO_00641
OG0001093	CEKMHFBL_00372	BFLDHLJO_00640
OG0001094	CEKMHFBL_04112	BFLDHLJO_01295
OG0001095	CEKMHFBL_03413	BFLDHLJO_00139
OG0001096	CEKMHFBL_03414	BFLDHLJO_00138
OG0001097	CEKMHFBL_03415	BFLDHLJO_00137
OG0001098	CEKMHFBL_03416	BFLDHLJO_00136
OG0001099	CEKMHFBL_03417	BFLDHLJO_00135
OG0001100	CEKMHFBL_03418	BFLDHLJO_00134
OG0001101	CEKMHFBL_03419	BFLDHLJO_00133
OG0001102	CEKMHFBL_03421	BFLDHLJO_00131
OG0001103	CEKMHFBL_03422	BFLDHLJO_00130
OG0001104	CEKMHFBL_03426	BFLDHLJO_00127
OG0001105	CEKMHFBL_03427	BFLDHLJO_00126
OG0001106	CEKMHFBL_03428	BFLDHLJO_00125
OG0001107	CEKMHFBL_03429	BFLDHLJO_00124
OG0001108	CEKMHFBL_03430	BFLDHLJO_00123
OG0001109	CEKMHFBL_03431	BFLDHLJO_00122
OG0001110	CEKMHFBL_03435	BFLDHLJO_00118
OG0001111	CEKMHFBL_03436	BFLDHLJO_00117
OG0001112	CEKMHFBL_03437	BFLDHLJO_00116
OG0001113	CEKMHFBL_03438	BFLDHLJO_00115
OG0001114	CEKMHFBL_03439	BFLDHLJO_00114
OG0001115	CEKMHFBL_03441	BFLDHLJO_00112
OG0001116	CEKMHFBL_03442	BFLDHLJO_00111
OG0001117	CEKMHFBL_03443	BFLDHLJO_00110
OG0001118	CEKMHFBL_03444	BFLDHLJO_00109
OG0001119	CEKMHFBL_03445	BFLDHLJO_00108
OG0001120	CEKMHFBL_03449	BFLDHLJO_00106
OG0001121	CEKMHFBL_03450	BFLDHLJO_00105
OG0001122	CEKMHFBL_03451	BFLDHLJO_00104
OG0001123	CEKMHFBL_00789	BFLDHLJO_02099
OG0001124	CEKMHFBL_00790	BFLDHLJO_02098
OG0001125	CEKMHFBL_02203	BFLDHLJO_02246, BFLDHLJO_02245
OG0001126	CEKMHFBL_02204	BFLDHLJO_02244
OG0001128	CEKMHFBL_01653	BFLDHLJO_04075
OG0001129	CEKMHFBL_02662	BFLDHLJO_00656
OG0001130	CEKMHFBL_02661	BFLDHLJO_00655
OG0001131	CEKMHFBL_03672	BFLDHLJO_03073
OG0001132	CEKMHFBL_03705	BFLDHLJO_01755
OG0001133	CEKMHFBL_02550	BFLDHLJO_03604
OG0001134	CEKMHFBL_02551	BFLDHLJO_03605
OG0001135	CEKMHFBL_02552	BFLDHLJO_03606
OG0001136	CEKMHFBL_02553	BFLDHLJO_03607
OG0001137	CEKMHFBL_02554	BFLDHLJO_03608
OG0001138	CEKMHFBL_02556	BFLDHLJO_03610
OG0001139	CEKMHFBL_02557	BFLDHLJO_03611
OG0001140	CEKMHFBL_02558	BFLDHLJO_03612
OG0001141	CEKMHFBL_02559	BFLDHLJO_03613
OG0001142	CEKMHFBL_02560	BFLDHLJO_03614
OG0001143	CEKMHFBL_02561	BFLDHLJO_03615
OG0001144	CEKMHFBL_02562	BFLDHLJO_03616
OG0001145	CEKMHFBL_02563	BFLDHLJO_03617
OG0001146	CEKMHFBL_02564	BFLDHLJO_03618
OG0001147	CEKMHFBL_02565	BFLDHLJO_03619
OG0001148	CEKMHFBL_04177	BFLDHLJO_00282
OG0001149	CEKMHFBL_02566	BFLDHLJO_03417
OG0001150	CEKMHFBL_02974	BFLDHLJO_00021
OG0001151	CEKMHFBL_02975	BFLDHLJO_00020
OG0001152	CEKMHFBL_02977	BFLDHLJO_00018
OG0001153	CEKMHFBL_02978	BFLDHLJO_00017
OG0001154	CEKMHFBL_02986	BFLDHLJO_00009
OG0001155	CEKMHFBL_02886	BFLDHLJO_00032
OG0001156	CEKMHFBL_03638	BFLDHLJO_01177
OG0001157	CEKMHFBL_03637	BFLDHLJO_01178
OG0001158	CEKMHFBL_03636	BFLDHLJO_01179
OG0001159	CEKMHFBL_00478	BFLDHLJO_00949
OG0001160	CEKMHFBL_00477	BFLDHLJO_00950
OG0001161	CEKMHFBL_01264	BFLDHLJO_00065
OG0001162	CEKMHFBL_01267	BFLDHLJO_00062
OG0001163	CEKMHFBL_01268	BFLDHLJO_00061
OG0001164	CEKMHFBL_01659	BFLDHLJO_03002, BFLDHLJO_04069
OG0001165	CEKMHFBL_03585	BFLDHLJO_03006
OG0001166	CEKMHFBL_01524	BFLDHLJO_03131
OG0001167	CEKMHFBL_01708	BFLDHLJO_03833
OG0001168	CEKMHFBL_01706	BFLDHLJO_03836
OG0001169	CEKMHFBL_01705	BFLDHLJO_03837
OG0001170	CEKMHFBL_01704	BFLDHLJO_03838
OG0001171	CEKMHFBL_01703	BFLDHLJO_03839
OG0001173	CEKMHFBL_01701	BFLDHLJO_03841
OG0001174	CEKMHFBL_01698	BFLDHLJO_02726
OG0001175	CEKMHFBL_01697	BFLDHLJO_02725
OG0001176	CEKMHFBL_01696	BFLDHLJO_02724
OG0001177	CEKMHFBL_01640	BFLDHLJO_01600
OG0001178	CEKMHFBL_03181	BFLDHLJO_03113
OG0001180	CEKMHFBL_01421	BFLDHLJO_02939
OG0001181	CEKMHFBL_04229	BFLDHLJO_02941
OG0001182	CEKMHFBL_01946	BFLDHLJO_03155
OG0001183	CEKMHFBL_01947	BFLDHLJO_03154
OG0001184	CEKMHFBL_01948	BFLDHLJO_03153
OG0001185	CEKMHFBL_01949	BFLDHLJO_03152
OG0001186	CEKMHFBL_01950	BFLDHLJO_03151
OG0001187	CEKMHFBL_00565	BFLDHLJO_01846
OG0001188	CEKMHFBL_00575	BFLDHLJO_01836
OG0001189	CEKMHFBL_00576	BFLDHLJO_01835
OG0001190	CEKMHFBL_00577	BFLDHLJO_01834
OG0001191	CEKMHFBL_00578	BFLDHLJO_01833
OG0001192	CEKMHFBL_00579	BFLDHLJO_01832
OG0001193	CEKMHFBL_00581	BFLDHLJO_01830
OG0001194	CEKMHFBL_00582	BFLDHLJO_01829
OG0001195	CEKMHFBL_00584	BFLDHLJO_01827
OG0001196	CEKMHFBL_00585	BFLDHLJO_01826
OG0001197	CEKMHFBL_00999	BFLDHLJO_01491
OG0001198	CEKMHFBL_02740	BFLDHLJO_02238
OG0001199	CEKMHFBL_00965	BFLDHLJO_00256
OG0001200	CEKMHFBL_00964	BFLDHLJO_00255
OG0001201	CEKMHFBL_00963	BFLDHLJO_00254
OG0001202	CEKMHFBL_02205	BFLDHLJO_02243
OG0001204	CEKMHFBL_02201	BFLDHLJO_02248
OG0001205	CEKMHFBL_02200	BFLDHLJO_02249
OG0001206	CEKMHFBL_02199	BFLDHLJO_02250
OG0001207	CEKMHFBL_02198	BFLDHLJO_02251
OG0001208	CEKMHFBL_02197	BFLDHLJO_02252
OG0001209	CEKMHFBL_04064	BFLDHLJO_02256
OG0001210	CEKMHFBL_04063	BFLDHLJO_02257
OG0001211	CEKMHFBL_04062	BFLDHLJO_02258
OG0001212	CEKMHFBL_02146	BFLDHLJO_02260
OG0001213	CEKMHFBL_02260	BFLDHLJO_03142
OG0001214	CEKMHFBL_02261	BFLDHLJO_03143
OG0001215	CEKMHFBL_02817	BFLDHLJO_04102
OG0001216	CEKMHFBL_02816	BFLDHLJO_04101
OG0001217	CEKMHFBL_04172	BFLDHLJO_00308
OG0001218	CEKMHFBL_02815	BFLDHLJO_04100
OG0001219	CEKMHFBL_02814	BFLDHLJO_04099
OG0001220	CEKMHFBL_02287	BFLDHLJO_01420
OG0001221	CEKMHFBL_02813	BFLDHLJO_04098
OG0001222	CEKMHFBL_02812	BFLDHLJO_04097
OG0001223	CEKMHFBL_02811	BFLDHLJO_04096
OG0001224	CEKMHFBL_02810	BFLDHLJO_04095
OG0001225	CEKMHFBL_03757	BFLDHLJO_02818
OG0001226	CEKMHFBL_00998	BFLDHLJO_01490
OG0001227	CEKMHFBL_00997	BFLDHLJO_01489
OG0001228	CEKMHFBL_00996	BFLDHLJO_01488
OG0001229	CEKMHFBL_00995	BFLDHLJO_01487
OG0001230	CEKMHFBL_00994	BFLDHLJO_01486
OG0001233	CEKMHFBL_00971	BFLDHLJO_03434
OG0001234	CEKMHFBL_00972	BFLDHLJO_03433
OG0001235	CEKMHFBL_00973	BFLDHLJO_03432
OG0001236	CEKMHFBL_00975	BFLDHLJO_03430
OG0001237	CEKMHFBL_00976	BFLDHLJO_03429
OG0001238	CEKMHFBL_00977	BFLDHLJO_03428
OG0001239	CEKMHFBL_00126	BFLDHLJO_00186
OG0001240	CEKMHFBL_00127	BFLDHLJO_00187
OG0001241	CEKMHFBL_00089	BFLDHLJO_01210
OG0001242	CEKMHFBL_00088	BFLDHLJO_01209
OG0001243	CEKMHFBL_00087	BFLDHLJO_01208
OG0001244	CEKMHFBL_00086	BFLDHLJO_01207
OG0001245	CEKMHFBL_00082	BFLDHLJO_04111
OG0001246	CEKMHFBL_00083	BFLDHLJO_04112
OG0001247	CEKMHFBL_00084	BFLDHLJO_04113
OG0001248	CEKMHFBL_00085	BFLDHLJO_04114
OG0001249	CEKMHFBL_03609	BFLDHLJO_01867
OG0001250	CEKMHFBL_02836	BFLDHLJO_00671
OG0001251	CEKMHFBL_02839	BFLDHLJO_00667
OG0001252	CEKMHFBL_00848	BFLDHLJO_01648
OG0001253	CEKMHFBL_00849	BFLDHLJO_01649
OG0001254	CEKMHFBL_01962	BFLDHLJO_01562
OG0001255	CEKMHFBL_02082	BFLDHLJO_00972
OG0001256	CEKMHFBL_02083	BFLDHLJO_00971
OG0001257	CEKMHFBL_02084	BFLDHLJO_00970
OG0001258	CEKMHFBL_02085	BFLDHLJO_00969
OG0001259	CEKMHFBL_00625	BFLDHLJO_00914
OG0001261	CEKMHFBL_01674	BFLDHLJO_02667
OG0001262	CEKMHFBL_00656	BFLDHLJO_03819
OG0001263	CEKMHFBL_00645	BFLDHLJO_00920
OG0001265	CEKMHFBL_00818	BFLDHLJO_02738
OG0001266	CEKMHFBL_01496	BFLDHLJO_03755
OG0001267	CEKMHFBL_02878	BFLDHLJO_01456
OG0001268	CEKMHFBL_02877	BFLDHLJO_01455
OG0001269	CEKMHFBL_02872	BFLDHLJO_01450
OG0001270	CEKMHFBL_02871	BFLDHLJO_01449
OG0001271	CEKMHFBL_02721	BFLDHLJO_03148
OG0001272	CEKMHFBL_02719	BFLDHLJO_03147
OG0001273	CEKMHFBL_02718	BFLDHLJO_03145
OG0001275	CEKMHFBL_00306	BFLDHLJO_01757
OG0001276	CEKMHFBL_04018	BFLDHLJO_03722
OG0001277	CEKMHFBL_00348	BFLDHLJO_00773
OG0001278	CEKMHFBL_00349	BFLDHLJO_00774
OG0001279	CEKMHFBL_00350	BFLDHLJO_00775
OG0001280	CEKMHFBL_00351	BFLDHLJO_00776
OG0001281	CEKMHFBL_00356	BFLDHLJO_00779
OG0001282	CEKMHFBL_00357	BFLDHLJO_00780
OG0001283	CEKMHFBL_00246	BFLDHLJO_01895
OG0001284	CEKMHFBL_00247	BFLDHLJO_01894
OG0001285	CEKMHFBL_00248	BFLDHLJO_01893
OG0001286	CEKMHFBL_00250	BFLDHLJO_01891
OG0001287	CEKMHFBL_00252	BFLDHLJO_01889
OG0001288	CEKMHFBL_00253	BFLDHLJO_01888
OG0001289	CEKMHFBL_00254	BFLDHLJO_01887
OG0001290	CEKMHFBL_00496	BFLDHLJO_01169
OG0001291	CEKMHFBL_00259	BFLDHLJO_01880
OG0001292	CEKMHFBL_00673	BFLDHLJO_02166
OG0001293	CEKMHFBL_03403	BFLDHLJO_02968
OG0001294	CEKMHFBL_02660	BFLDHLJO_00654
OG0001295	CEKMHFBL_03677	BFLDHLJO_03079
OG0001296	CEKMHFBL_03676	BFLDHLJO_03078
OG0001297	CEKMHFBL_03675	BFLDHLJO_03077
OG0001298	CEKMHFBL_03674	BFLDHLJO_03075
OG0001299	CEKMHFBL_04075	BFLDHLJO_02144
OG0001300	CEKMHFBL_00850	BFLDHLJO_01616
OG0001301	CEKMHFBL_03542	BFLDHLJO_01859
OG0001302	CEKMHFBL_01312	BFLDHLJO_01947
OG0001303	CEKMHFBL_02779	BFLDHLJO_01192
OG0001304	CEKMHFBL_02782	BFLDHLJO_01195
OG0001305	CEKMHFBL_02783	BFLDHLJO_01196
OG0001306	CEKMHFBL_02785	BFLDHLJO_01198
OG0001307	CEKMHFBL_02788	BFLDHLJO_01201
OG0001308	CEKMHFBL_02618	BFLDHLJO_01903
OG0001309	CEKMHFBL_00983	BFLDHLJO_03422
OG0001310	CEKMHFBL_00982	BFLDHLJO_03423
OG0001311	CEKMHFBL_00981	BFLDHLJO_03424
OG0001312	CEKMHFBL_00980	BFLDHLJO_03425
OG0001313	CEKMHFBL_04109	BFLDHLJO_02704
OG0001314	CEKMHFBL_04149	BFLDHLJO_00838
OG0001315	CEKMHFBL_00235	BFLDHLJO_02076
OG0001316	CEKMHFBL_00227	BFLDHLJO_02083
OG0001317	CEKMHFBL_00226	BFLDHLJO_02084
OG0001318	CEKMHFBL_00225	BFLDHLJO_02085
OG0001319	CEKMHFBL_03102	BFLDHLJO_00892
OG0001320	CEKMHFBL_03083	BFLDHLJO_01929
OG0001321	CEKMHFBL_02940	BFLDHLJO_02088
OG0001323	CEKMHFBL_00987	BFLDHLJO_03418
OG0001324	CEKMHFBL_00988	BFLDHLJO_01113
OG0001325	CEKMHFBL_00989	BFLDHLJO_01112
OG0001326	CEKMHFBL_01455	BFLDHLJO_01429
OG0001327	CEKMHFBL_01457	BFLDHLJO_01427
OG0001328	CEKMHFBL_01458	BFLDHLJO_01426
OG0001329	CEKMHFBL_01459	BFLDHLJO_01425
OG0001330	CEKMHFBL_02292	BFLDHLJO_01423
OG0001331	CEKMHFBL_02291	BFLDHLJO_01422
OG0001332	CEKMHFBL_02251	BFLDHLJO_03797
OG0001333	CEKMHFBL_01527	BFLDHLJO_03128
OG0001334	CEKMHFBL_01526	BFLDHLJO_03129
OG0001335	CEKMHFBL_01525	BFLDHLJO_03130
OG0001336	CEKMHFBL_02252	BFLDHLJO_03134
OG0001337	CEKMHFBL_02253	BFLDHLJO_03135
OG0001338	CEKMHFBL_02254	BFLDHLJO_03136
OG0001339	CEKMHFBL_02255	BFLDHLJO_03137
OG0001340	CEKMHFBL_02258	BFLDHLJO_03140
OG0001341	CEKMHFBL_02259	BFLDHLJO_03141
OG0001342	CEKMHFBL_01386	BFLDHLJO_01918
OG0001343	CEKMHFBL_01385	BFLDHLJO_01919
OG0001344	CEKMHFBL_01384	BFLDHLJO_01920
OG0001345	CEKMHFBL_01383	BFLDHLJO_01921
OG0001346	CEKMHFBL_01382	BFLDHLJO_01922
OG0001347	CEKMHFBL_03088	BFLDHLJO_01924
OG0001348	CEKMHFBL_03087	BFLDHLJO_01925
OG0001349	CEKMHFBL_01794	BFLDHLJO_02795
OG0001350	CEKMHFBL_01795	BFLDHLJO_02796
OG0001351	CEKMHFBL_01796	BFLDHLJO_02797
OG0001352	CEKMHFBL_01797	BFLDHLJO_02798
OG0001353	CEKMHFBL_01805	BFLDHLJO_02807
OG0001354	CEKMHFBL_01627	BFLDHLJO_03541
OG0001355	CEKMHFBL_01586	BFLDHLJO_00951
OG0001356	CEKMHFBL_01626	BFLDHLJO_03540
OG0001357	CEKMHFBL_01625	BFLDHLJO_03539
OG0001358	CEKMHFBL_01624	BFLDHLJO_03538
OG0001359	CEKMHFBL_03098	BFLDHLJO_03528
OG0001360	CEKMHFBL_03100	BFLDHLJO_03526
OG0001361	CEKMHFBL_02224	BFLDHLJO_03524
OG0001362	CEKMHFBL_02225	BFLDHLJO_03523
OG0001363	CEKMHFBL_00407	BFLDHLJO_03521
OG0001364	CEKMHFBL_00408	BFLDHLJO_03519
OG0001365	CEKMHFBL_00409	BFLDHLJO_03518
OG0001366	CEKMHFBL_01889	BFLDHLJO_02564
OG0001367	CEKMHFBL_01890	BFLDHLJO_02565
OG0001368	CEKMHFBL_01891	BFLDHLJO_02566
OG0001369	CEKMHFBL_01893	BFLDHLJO_02568
OG0001370	CEKMHFBL_01894	BFLDHLJO_02569
OG0001371	CEKMHFBL_01895	BFLDHLJO_02570
OG0001372	CEKMHFBL_01896	BFLDHLJO_02571
OG0001373	CEKMHFBL_01897	BFLDHLJO_02572
OG0001374	CEKMHFBL_01899	BFLDHLJO_02574
OG0001375	CEKMHFBL_01903	BFLDHLJO_02578
OG0001376	CEKMHFBL_00522	BFLDHLJO_00587
OG0001378	CEKMHFBL_00717	BFLDHLJO_01630
OG0001379	CEKMHFBL_00730	BFLDHLJO_01744
OG0001380	CEKMHFBL_00731	BFLDHLJO_01743
OG0001381	CEKMHFBL_00733	BFLDHLJO_01742
OG0001382	CEKMHFBL_00734	BFLDHLJO_01741
OG0001383	CEKMHFBL_00735	BFLDHLJO_01740
OG0001384	CEKMHFBL_00617	BFLDHLJO_00906
