Orthogroup	2687453699	Reactor4-bin.4
OG0000927	PEBOPBNB_00458	CEKMHFBL_02636
OG0000928	PEBOPBNB_00457	CEKMHFBL_02635
OG0000929	PEBOPBNB_00455	CEKMHFBL_02634
OG0000930	PEBOPBNB_00454	CEKMHFBL_02633
OG0000931	PEBOPBNB_00453	CEKMHFBL_02632
OG0000932	PEBOPBNB_00452	CEKMHFBL_02631
OG0000933	PEBOPBNB_00451	CEKMHFBL_02630
OG0000934	PEBOPBNB_00450	CEKMHFBL_02629
OG0000935	PEBOPBNB_00448	CEKMHFBL_02627
OG0000936	PEBOPBNB_00447	CEKMHFBL_02626
OG0000937	PEBOPBNB_00446	CEKMHFBL_02625
OG0000938	PEBOPBNB_00445	CEKMHFBL_02624
OG0000939	PEBOPBNB_00444	CEKMHFBL_02623
OG0000940	PEBOPBNB_00443	CEKMHFBL_00992
OG0000941	PEBOPBNB_00442	CEKMHFBL_00991
OG0000942	PEBOPBNB_01166	CEKMHFBL_00184
OG0000943	PEBOPBNB_01165	CEKMHFBL_00185
OG0000944	PEBOPBNB_01164	CEKMHFBL_00186
OG0000945	PEBOPBNB_01163	CEKMHFBL_00187
OG0000946	PEBOPBNB_01162	CEKMHFBL_00188
OG0000947	PEBOPBNB_01161	CEKMHFBL_00189
OG0000948	PEBOPBNB_01160	CEKMHFBL_00190
OG0000949	PEBOPBNB_01159	CEKMHFBL_00191
OG0000950	PEBOPBNB_01158	CEKMHFBL_00192
OG0000951	PEBOPBNB_01157	CEKMHFBL_00193
OG0000952	PEBOPBNB_01151	CEKMHFBL_00199
OG0000953	PEBOPBNB_01147	CEKMHFBL_04035, CEKMHFBL_00205
OG0000954	PEBOPBNB_01146	CEKMHFBL_00206, CEKMHFBL_04034
OG0000955	PEBOPBNB_01139	CEKMHFBL_00214, CEKMHFBL_04025
OG0000956	PEBOPBNB_01359	CEKMHFBL_02796
OG0000957	PEBOPBNB_03478	CEKMHFBL_01242
OG0000958	PEBOPBNB_00865	CEKMHFBL_01500
OG0000959	PEBOPBNB_00312	CEKMHFBL_00140
OG0000960	PEBOPBNB_00810	CEKMHFBL_01672
OG0000961	PEBOPBNB_01757	CEKMHFBL_02789
OG0000962	PEBOPBNB_01756	CEKMHFBL_02790
OG0000963	PEBOPBNB_01755	CEKMHFBL_02791
OG0000964	PEBOPBNB_01754	CEKMHFBL_02792
OG0000965	PEBOPBNB_01411	CEKMHFBL_04059
OG0000966	PEBOPBNB_01413	CEKMHFBL_04058
OG0000967	PEBOPBNB_01414	CEKMHFBL_04057
OG0000968	PEBOPBNB_00596	CEKMHFBL_01093
OG0000969	PEBOPBNB_01418	CEKMHFBL_04050
OG0000970	PEBOPBNB_01420	CEKMHFBL_04047
OG0000971	PEBOPBNB_01422	CEKMHFBL_04045
OG0000972	PEBOPBNB_00657	CEKMHFBL_01453
OG0000973	PEBOPBNB_00658	CEKMHFBL_01452
OG0000974	PEBOPBNB_00659	CEKMHFBL_01451
OG0000975	PEBOPBNB_00660	CEKMHFBL_01450
OG0000976	PEBOPBNB_00662	CEKMHFBL_01448
OG0000977	PEBOPBNB_00663	CEKMHFBL_01447
OG0000978	PEBOPBNB_00664	CEKMHFBL_01446
OG0000979	PEBOPBNB_00665	CEKMHFBL_01445
OG0000980	PEBOPBNB_00666	CEKMHFBL_01444
OG0000981	PEBOPBNB_00667	CEKMHFBL_01443
OG0000982	PEBOPBNB_00668	CEKMHFBL_01442
OG0000983	PEBOPBNB_00669	CEKMHFBL_01441
OG0000984	PEBOPBNB_00670	CEKMHFBL_01440
OG0000985	PEBOPBNB_00671	CEKMHFBL_01439
OG0000986	PEBOPBNB_00672	CEKMHFBL_01438
OG0000987	PEBOPBNB_00673	CEKMHFBL_01437
OG0000988	PEBOPBNB_01095	CEKMHFBL_01010
OG0000989	PEBOPBNB_00546	CEKMHFBL_00098
OG0000990	PEBOPBNB_03261	CEKMHFBL_00255
OG0000991	PEBOPBNB_00547	CEKMHFBL_00099
OG0000992	PEBOPBNB_00549	CEKMHFBL_00101
OG0000993	PEBOPBNB_01807	CEKMHFBL_02116
OG0000994	PEBOPBNB_01805	CEKMHFBL_00011
OG0000995	PEBOPBNB_01802	CEKMHFBL_00008
OG0000996	PEBOPBNB_01801	CEKMHFBL_00007
OG0000997	PEBOPBNB_01800	CEKMHFBL_00006
OG0000998	PEBOPBNB_01796	CEKMHFBL_00005
OG0000999	PEBOPBNB_01795	CEKMHFBL_00004
OG0001000	PEBOPBNB_01789	CEKMHFBL_03827
OG0001001	PEBOPBNB_01788	CEKMHFBL_03828
OG0001002	PEBOPBNB_01787	CEKMHFBL_03829
OG0001003	PEBOPBNB_01785	CEKMHFBL_03831
OG0001004	PEBOPBNB_01782	CEKMHFBL_03832
OG0001005	PEBOPBNB_00388	CEKMHFBL_02988
OG0001006	PEBOPBNB_01779	CEKMHFBL_03836
OG0001007	PEBOPBNB_01778	CEKMHFBL_03837
OG0001008	PEBOPBNB_01777	CEKMHFBL_03838
OG0001009	PEBOPBNB_01774	CEKMHFBL_03841
OG0001010	PEBOPBNB_01773	CEKMHFBL_03842
OG0001011	PEBOPBNB_01772	CEKMHFBL_03843
OG0001012	PEBOPBNB_01771	CEKMHFBL_03844
OG0001013	PEBOPBNB_03666	CEKMHFBL_03389
OG0001014	PEBOPBNB_03276	CEKMHFBL_03612
OG0001015	PEBOPBNB_03275	CEKMHFBL_03613
OG0001016	PEBOPBNB_03274	CEKMHFBL_03614
OG0001017	PEBOPBNB_03273	CEKMHFBL_03615
OG0001018	PEBOPBNB_03272	CEKMHFBL_03619
OG0001019	PEBOPBNB_03271	CEKMHFBL_03620
OG0001020	PEBOPBNB_02171	CEKMHFBL_04181
OG0001021	PEBOPBNB_02169	CEKMHFBL_03567
OG0001022	PEBOPBNB_02165	CEKMHFBL_02920
OG0001023	PEBOPBNB_01473	CEKMHFBL_03784
OG0001024	PEBOPBNB_02023	CEKMHFBL_02915
OG0001025	PEBOPBNB_02021	CEKMHFBL_02913
OG0001026	PEBOPBNB_02020	CEKMHFBL_02912
OG0001027	PEBOPBNB_02017	CEKMHFBL_02087
OG0001028	PEBOPBNB_02012	CEKMHFBL_02081
OG0001029	PEBOPBNB_02011	CEKMHFBL_02080
OG0001030	PEBOPBNB_02010	CEKMHFBL_02079
OG0001031	PEBOPBNB_02006	CEKMHFBL_02074
OG0001032	PEBOPBNB_02005	CEKMHFBL_02073
OG0001033	PEBOPBNB_02004	CEKMHFBL_02072
OG0001034	PEBOPBNB_02003	CEKMHFBL_02071
OG0001035	PEBOPBNB_02002	CEKMHFBL_02070
OG0001036	PEBOPBNB_01997	CEKMHFBL_02065
OG0001037	PEBOPBNB_01996	CEKMHFBL_02064
OG0001038	PEBOPBNB_01995	CEKMHFBL_02063
OG0001039	PEBOPBNB_01994	CEKMHFBL_02062
OG0001040	PEBOPBNB_01993	CEKMHFBL_02061
OG0001041	PEBOPBNB_01992	CEKMHFBL_02060
OG0001042	PEBOPBNB_01991	CEKMHFBL_02059
OG0001043	PEBOPBNB_01990	CEKMHFBL_02058
OG0001044	PEBOPBNB_01988	CEKMHFBL_02056
OG0001045	PEBOPBNB_01987	CEKMHFBL_02055
OG0001046	PEBOPBNB_01986	CEKMHFBL_02054
OG0001047	PEBOPBNB_01985	CEKMHFBL_02053
OG0001048	PEBOPBNB_01984	CEKMHFBL_02052
OG0001049	PEBOPBNB_01005	CEKMHFBL_03082
OG0001050	PEBOPBNB_03694	CEKMHFBL_00620
OG0001051	PEBOPBNB_03083	CEKMHFBL_02992
OG0001052	PEBOPBNB_03696	CEKMHFBL_00622
OG0001053	PEBOPBNB_02162	CEKMHFBL_01714
OG0001054	PEBOPBNB_02289	CEKMHFBL_03156
OG0001055	PEBOPBNB_02288	CEKMHFBL_03155
OG0001056	PEBOPBNB_02287	CEKMHFBL_03154
OG0001057	PEBOPBNB_02286	CEKMHFBL_03153
OG0001058	PEBOPBNB_02285	CEKMHFBL_03152
OG0001059	PEBOPBNB_02284	CEKMHFBL_03151
OG0001060	PEBOPBNB_02283	CEKMHFBL_03150
OG0001061	PEBOPBNB_02862	CEKMHFBL_00552
OG0001062	PEBOPBNB_02863	CEKMHFBL_00553
OG0001063	PEBOPBNB_02864	CEKMHFBL_00554
OG0001064	PEBOPBNB_02865	CEKMHFBL_00555
OG0001065	PEBOPBNB_02866	CEKMHFBL_00556
OG0001066	PEBOPBNB_02867	CEKMHFBL_00557
OG0001067	PEBOPBNB_02868	CEKMHFBL_00558
OG0001068	PEBOPBNB_02869	CEKMHFBL_00559
OG0001069	PEBOPBNB_02870	CEKMHFBL_00560
OG0001070	PEBOPBNB_03660	CEKMHFBL_03395
OG0001071	PEBOPBNB_03661	CEKMHFBL_03394
OG0001072	PEBOPBNB_03662	CEKMHFBL_03393
OG0001073	PEBOPBNB_03663	CEKMHFBL_03392
OG0001074	PEBOPBNB_03664	CEKMHFBL_03391
OG0001075	PEBOPBNB_03665	CEKMHFBL_03390
OG0001076	PEBOPBNB_03667	CEKMHFBL_03388
OG0001077	PEBOPBNB_01106	CEKMHFBL_01521
OG0001078	PEBOPBNB_01107	CEKMHFBL_01520
OG0001079	PEBOPBNB_01108	CEKMHFBL_01519
OG0001080	PEBOPBNB_01386	CEKMHFBL_00805
OG0001081	PEBOPBNB_01112	CEKMHFBL_01954
OG0001082	PEBOPBNB_01111	CEKMHFBL_01953
OG0001083	PEBOPBNB_02820	CEKMHFBL_00736
OG0001084	PEBOPBNB_02822	CEKMHFBL_00738
OG0001085	PEBOPBNB_01628	CEKMHFBL_02741
OG0001086	PEBOPBNB_00101	CEKMHFBL_02743
OG0001087	PEBOPBNB_00102	CEKMHFBL_02744
OG0001088	PEBOPBNB_01167	CEKMHFBL_01956
OG0001089	PEBOPBNB_01408	CEKMHFBL_01474
OG0001090	PEBOPBNB_02339	CEKMHFBL_00376
OG0001091	PEBOPBNB_02340	CEKMHFBL_00375
OG0001092	PEBOPBNB_02342	CEKMHFBL_00373
OG0001093	PEBOPBNB_02343	CEKMHFBL_00372
OG0001094	PEBOPBNB_03013	CEKMHFBL_04112
OG0001095	PEBOPBNB_00253	CEKMHFBL_03413
OG0001096	PEBOPBNB_00254	CEKMHFBL_03414
OG0001097	PEBOPBNB_00255	CEKMHFBL_03415
OG0001098	PEBOPBNB_00256	CEKMHFBL_03416
OG0001099	PEBOPBNB_00257	CEKMHFBL_03417
OG0001100	PEBOPBNB_00258	CEKMHFBL_03418
OG0001101	PEBOPBNB_00259	CEKMHFBL_03419
OG0001102	PEBOPBNB_00261	CEKMHFBL_03421
OG0001103	PEBOPBNB_00262	CEKMHFBL_03422
OG0001104	PEBOPBNB_00265	CEKMHFBL_03426
OG0001105	PEBOPBNB_00266	CEKMHFBL_03427
OG0001106	PEBOPBNB_00267	CEKMHFBL_03428
OG0001107	PEBOPBNB_00268	CEKMHFBL_03429
OG0001108	PEBOPBNB_00269	CEKMHFBL_03430
OG0001109	PEBOPBNB_00270	CEKMHFBL_03431
OG0001110	PEBOPBNB_00274	CEKMHFBL_03435
OG0001111	PEBOPBNB_00275	CEKMHFBL_03436
OG0001112	PEBOPBNB_00276	CEKMHFBL_03437
OG0001113	PEBOPBNB_00277	CEKMHFBL_03438
OG0001114	PEBOPBNB_00278	CEKMHFBL_03439
OG0001115	PEBOPBNB_00280	CEKMHFBL_03441
OG0001116	PEBOPBNB_00281	CEKMHFBL_03442
OG0001117	PEBOPBNB_00282	CEKMHFBL_03443
OG0001118	PEBOPBNB_00283	CEKMHFBL_03444
OG0001119	PEBOPBNB_00284	CEKMHFBL_03445
OG0001120	PEBOPBNB_00286	CEKMHFBL_03449
OG0001121	PEBOPBNB_00287	CEKMHFBL_03450
OG0001122	PEBOPBNB_00288	CEKMHFBL_03451
OG0001123	PEBOPBNB_02281	CEKMHFBL_00789
OG0001124	PEBOPBNB_02280	CEKMHFBL_00790
OG0001125	PEBOPBNB_01636	CEKMHFBL_02203
OG0001126	PEBOPBNB_01635	CEKMHFBL_02204
OG0001127	PEBOPBNB_02146	CEKMHFBL_01699
OG0001128	PEBOPBNB_01319	CEKMHFBL_01653
OG0001129	PEBOPBNB_03035	CEKMHFBL_02662
OG0001130	PEBOPBNB_03034	CEKMHFBL_02661
OG0001131	PEBOPBNB_00722	CEKMHFBL_03672
OG0001132	PEBOPBNB_02804	CEKMHFBL_03705
OG0001133	PEBOPBNB_02330	CEKMHFBL_02550
OG0001134	PEBOPBNB_02329	CEKMHFBL_02551
OG0001135	PEBOPBNB_02328	CEKMHFBL_02552
OG0001136	PEBOPBNB_02327	CEKMHFBL_02553
OG0001137	PEBOPBNB_02326	CEKMHFBL_02554
OG0001138	PEBOPBNB_02324	CEKMHFBL_02556
OG0001139	PEBOPBNB_02323	CEKMHFBL_02557
OG0001140	PEBOPBNB_02322	CEKMHFBL_02558
OG0001141	PEBOPBNB_02321	CEKMHFBL_02559
OG0001142	PEBOPBNB_02320	CEKMHFBL_02560
OG0001143	PEBOPBNB_02319	CEKMHFBL_02561
OG0001144	PEBOPBNB_02318	CEKMHFBL_02562
OG0001145	PEBOPBNB_02317	CEKMHFBL_02563
OG0001146	PEBOPBNB_02316	CEKMHFBL_02564
OG0001147	PEBOPBNB_02315	CEKMHFBL_02565
OG0001148	PEBOPBNB_01400	CEKMHFBL_04177
OG0001149	PEBOPBNB_02314	CEKMHFBL_02566
OG0001150	PEBOPBNB_00375	CEKMHFBL_02974
OG0001151	PEBOPBNB_00376	CEKMHFBL_02975
OG0001152	PEBOPBNB_00378	CEKMHFBL_02977
OG0001153	PEBOPBNB_00379	CEKMHFBL_02978
OG0001154	PEBOPBNB_00387	CEKMHFBL_02986
OG0001155	PEBOPBNB_00363	CEKMHFBL_02886
OG0001156	PEBOPBNB_02494	CEKMHFBL_03638
OG0001157	PEBOPBNB_02495	CEKMHFBL_03637
OG0001158	PEBOPBNB_02496	CEKMHFBL_03636
OG0001159	PEBOPBNB_02036	CEKMHFBL_00478
OG0001160	PEBOPBNB_02035	CEKMHFBL_00477
OG0001161	PEBOPBNB_00326	CEKMHFBL_01264
OG0001162	PEBOPBNB_00328	CEKMHFBL_01267
OG0001163	PEBOPBNB_00329	CEKMHFBL_01268
OG0001164	PEBOPBNB_01328	CEKMHFBL_01659
OG0001165	PEBOPBNB_02423	CEKMHFBL_03585
OG0001166	PEBOPBNB_00763	CEKMHFBL_01524
OG0001167	PEBOPBNB_02157	CEKMHFBL_01708
OG0001168	PEBOPBNB_02154	CEKMHFBL_01706
OG0001169	PEBOPBNB_02153	CEKMHFBL_01705
OG0001170	PEBOPBNB_02152	CEKMHFBL_01704
OG0001171	PEBOPBNB_02151	CEKMHFBL_01703
OG0001172	PEBOPBNB_02150	CEKMHFBL_01702
OG0001173	PEBOPBNB_02148	CEKMHFBL_01701
OG0001174	PEBOPBNB_02145	CEKMHFBL_01698
OG0001175	PEBOPBNB_02144	CEKMHFBL_01697
OG0001176	PEBOPBNB_02143	CEKMHFBL_01696
OG0001177	PEBOPBNB_00630	CEKMHFBL_01640
OG0001178	PEBOPBNB_00687	CEKMHFBL_03181
OG0001179	PEBOPBNB_00523	CEKMHFBL_03182
OG0001180	PEBOPBNB_01831	CEKMHFBL_01421
OG0001181	PEBOPBNB_01833	CEKMHFBL_04229
OG0001182	PEBOPBNB_00706	CEKMHFBL_01946
OG0001183	PEBOPBNB_00785	CEKMHFBL_01947
OG0001184	PEBOPBNB_00784	CEKMHFBL_01948
OG0001185	PEBOPBNB_00783	CEKMHFBL_01949
OG0001186	PEBOPBNB_00782	CEKMHFBL_01950
OG0001187	PEBOPBNB_00051	CEKMHFBL_00565
OG0001188	PEBOPBNB_00027	CEKMHFBL_00575
OG0001189	PEBOPBNB_00028	CEKMHFBL_00576
OG0001190	PEBOPBNB_00029	CEKMHFBL_00577
OG0001191	PEBOPBNB_00030	CEKMHFBL_00578
OG0001192	PEBOPBNB_00031	CEKMHFBL_00579
OG0001193	PEBOPBNB_00033	CEKMHFBL_00581
OG0001194	PEBOPBNB_00034	CEKMHFBL_00582
OG0001195	PEBOPBNB_00036	CEKMHFBL_00584
OG0001196	PEBOPBNB_00037	CEKMHFBL_00585
OG0001197	PEBOPBNB_01084	CEKMHFBL_00999
OG0001198	PEBOPBNB_01629	CEKMHFBL_02740
OG0001199	PEBOPBNB_01372	CEKMHFBL_00965
OG0001200	PEBOPBNB_01371	CEKMHFBL_00964
OG0001201	PEBOPBNB_01370	CEKMHFBL_00963
OG0001202	PEBOPBNB_01634	CEKMHFBL_02205
OG0001204	PEBOPBNB_01638	CEKMHFBL_02201
OG0001205	PEBOPBNB_01639	CEKMHFBL_02200
OG0001206	PEBOPBNB_01640	CEKMHFBL_02199
OG0001207	PEBOPBNB_01641	CEKMHFBL_02198
OG0001208	PEBOPBNB_01642	CEKMHFBL_02197
OG0001209	PEBOPBNB_01646	CEKMHFBL_04064
OG0001210	PEBOPBNB_01647	CEKMHFBL_04063
OG0001211	PEBOPBNB_01648	CEKMHFBL_04062
OG0001212	PEBOPBNB_01650	CEKMHFBL_02146
OG0001213	PEBOPBNB_00774	CEKMHFBL_02260
OG0001214	PEBOPBNB_00775	CEKMHFBL_02261
OG0001215	PEBOPBNB_01292	CEKMHFBL_02817
OG0001216	PEBOPBNB_01293	CEKMHFBL_02816
OG0001217	PEBOPBNB_01425	CEKMHFBL_04172
OG0001218	PEBOPBNB_01294	CEKMHFBL_02815
OG0001219	PEBOPBNB_01295	CEKMHFBL_02814
OG0001221	PEBOPBNB_01296	CEKMHFBL_02813
OG0001222	PEBOPBNB_01297	CEKMHFBL_02812
OG0001223	PEBOPBNB_01298	CEKMHFBL_02811
OG0001224	PEBOPBNB_01299	CEKMHFBL_02810
OG0001225	PEBOPBNB_03334	CEKMHFBL_03757
OG0001226	PEBOPBNB_01083	CEKMHFBL_00998
OG0001227	PEBOPBNB_01082	CEKMHFBL_00997
OG0001228	PEBOPBNB_01081	CEKMHFBL_00996
OG0001229	PEBOPBNB_01080	CEKMHFBL_00995
OG0001230	PEBOPBNB_01079	CEKMHFBL_00994
OG0001232	PEBOPBNB_02253	CEKMHFBL_03595
OG0001233	PEBOPBNB_00421	CEKMHFBL_00971
OG0001234	PEBOPBNB_00422	CEKMHFBL_00972
OG0001235	PEBOPBNB_00423	CEKMHFBL_00973
OG0001236	PEBOPBNB_00425	CEKMHFBL_00975
OG0001237	PEBOPBNB_00426	CEKMHFBL_00976
OG0001238	PEBOPBNB_00427	CEKMHFBL_00977
OG0001239	PEBOPBNB_00221	CEKMHFBL_00126
OG0001240	PEBOPBNB_00220	CEKMHFBL_00127
OG0001241	PEBOPBNB_01748	CEKMHFBL_00089
OG0001242	PEBOPBNB_01749	CEKMHFBL_00088
OG0001243	PEBOPBNB_01750	CEKMHFBL_00087
OG0001244	PEBOPBNB_01751	CEKMHFBL_00086
OG0001245	PEBOPBNB_01282	CEKMHFBL_00082
OG0001246	PEBOPBNB_01281	CEKMHFBL_00083
OG0001247	PEBOPBNB_01280	CEKMHFBL_00084
OG0001248	PEBOPBNB_01279	CEKMHFBL_00085
OG0001249	PEBOPBNB_03278	CEKMHFBL_03609
OG0001250	PEBOPBNB_03044	CEKMHFBL_02836
OG0001251	PEBOPBNB_03041	CEKMHFBL_02839
OG0001252	PEBOPBNB_02648	CEKMHFBL_00848
OG0001253	PEBOPBNB_02647	CEKMHFBL_00849
OG0001254	PEBOPBNB_01131	CEKMHFBL_01962
OG0001255	PEBOPBNB_02013	CEKMHFBL_02082
OG0001256	PEBOPBNB_02014	CEKMHFBL_02083
OG0001257	PEBOPBNB_02015	CEKMHFBL_02084
OG0001258	PEBOPBNB_02016	CEKMHFBL_02085
OG0001259	PEBOPBNB_03699	CEKMHFBL_00625
OG0001260	PEBOPBNB_03558	CEKMHFBL_00033, CEKMHFBL_00040
OG0001261	PEBOPBNB_00537	CEKMHFBL_01674
OG0001262	PEBOPBNB_03726	CEKMHFBL_00656
OG0001263	PEBOPBNB_03707	CEKMHFBL_00645
OG0001265	PEBOPBNB_02538	CEKMHFBL_00818
OG0001267	PEBOPBNB_01043	CEKMHFBL_02878
OG0001268	PEBOPBNB_01042	CEKMHFBL_02877
OG0001269	PEBOPBNB_01037	CEKMHFBL_02872
OG0001270	PEBOPBNB_01036	CEKMHFBL_02871
OG0001271	PEBOPBNB_00779	CEKMHFBL_02721
OG0001272	PEBOPBNB_00778	CEKMHFBL_02719
OG0001273	PEBOPBNB_00777	CEKMHFBL_02718
OG0001274	PEBOPBNB_00534	CEKMHFBL_01324
OG0001275	PEBOPBNB_02802	CEKMHFBL_00306
OG0001276	PEBOPBNB_03431	CEKMHFBL_04018
OG0001277	PEBOPBNB_02365	CEKMHFBL_00348
OG0001278	PEBOPBNB_02364	CEKMHFBL_00349
OG0001279	PEBOPBNB_02363	CEKMHFBL_00350
OG0001280	PEBOPBNB_02362	CEKMHFBL_00351
OG0001281	PEBOPBNB_02359	CEKMHFBL_00356
OG0001282	PEBOPBNB_02358	CEKMHFBL_00357
OG0001283	PEBOPBNB_03252	CEKMHFBL_00246
OG0001284	PEBOPBNB_03253	CEKMHFBL_00247
OG0001285	PEBOPBNB_03254	CEKMHFBL_00248
OG0001286	PEBOPBNB_03256	CEKMHFBL_00250
OG0001287	PEBOPBNB_03258	CEKMHFBL_00252
OG0001288	PEBOPBNB_03259	CEKMHFBL_00253
OG0001289	PEBOPBNB_03260	CEKMHFBL_00254
OG0001290	PEBOPBNB_02485	CEKMHFBL_00496
OG0001291	PEBOPBNB_03264	CEKMHFBL_00259
OG0001292	PEBOPBNB_01507	CEKMHFBL_00673
OG0001293	PEBOPBNB_03494	CEKMHFBL_03403
OG0001294	PEBOPBNB_03033	CEKMHFBL_02660
OG0001295	PEBOPBNB_00717	CEKMHFBL_03677
OG0001296	PEBOPBNB_00718	CEKMHFBL_03676
OG0001297	PEBOPBNB_00719	CEKMHFBL_03675
OG0001298	PEBOPBNB_00720	CEKMHFBL_03674
OG0001299	PEBOPBNB_01496	CEKMHFBL_04075
OG0001300	PEBOPBNB_02612	CEKMHFBL_00850
OG0001301	PEBOPBNB_03283	CEKMHFBL_03542
OG0001302	PEBOPBNB_01023	CEKMHFBL_01312
OG0001303	PEBOPBNB_01766	CEKMHFBL_02779
OG0001304	PEBOPBNB_01763	CEKMHFBL_02782
OG0001305	PEBOPBNB_01762	CEKMHFBL_02783
OG0001306	PEBOPBNB_01760	CEKMHFBL_02785
OG0001307	PEBOPBNB_01758	CEKMHFBL_02788
OG0001308	PEBOPBNB_00813	CEKMHFBL_02618
OG0001309	PEBOPBNB_00433	CEKMHFBL_00983
OG0001310	PEBOPBNB_00432	CEKMHFBL_00982
OG0001311	PEBOPBNB_00431	CEKMHFBL_00981
OG0001312	PEBOPBNB_00430	CEKMHFBL_00980
OG0001313	PEBOPBNB_02124	CEKMHFBL_04109
OG0001314	PEBOPBNB_02544	CEKMHFBL_04149, CEKMHFBL_00236
OG0001315	PEBOPBNB_01918	CEKMHFBL_00235
OG0001316	PEBOPBNB_01922	CEKMHFBL_00227
OG0001317	PEBOPBNB_01923	CEKMHFBL_00226
OG0001318	PEBOPBNB_01924	CEKMHFBL_00225
OG0001319	PEBOPBNB_02790	CEKMHFBL_03102
OG0001320	PEBOPBNB_01004	CEKMHFBL_03083
OG0001321	PEBOPBNB_01925	CEKMHFBL_02940
OG0001322	PEBOPBNB_00508	CEKMHFBL_00081
OG0001323	PEBOPBNB_00438	CEKMHFBL_00987
OG0001324	PEBOPBNB_00439	CEKMHFBL_00988
OG0001325	PEBOPBNB_00440	CEKMHFBL_00989
OG0001326	PEBOPBNB_00655	CEKMHFBL_01455
OG0001327	PEBOPBNB_00653	CEKMHFBL_01457
OG0001328	PEBOPBNB_00652	CEKMHFBL_01458
OG0001329	PEBOPBNB_00651	CEKMHFBL_01459
OG0001330	PEBOPBNB_00649	CEKMHFBL_02292
OG0001331	PEBOPBNB_00648	CEKMHFBL_02291
OG0001332	PEBOPBNB_00915	CEKMHFBL_02251
OG0001333	PEBOPBNB_00702	CEKMHFBL_01527
OG0001334	PEBOPBNB_00703	CEKMHFBL_01526
OG0001335	PEBOPBNB_00704	CEKMHFBL_01525
OG0001336	PEBOPBNB_00766	CEKMHFBL_02252
OG0001337	PEBOPBNB_00767	CEKMHFBL_02253
OG0001338	PEBOPBNB_00768	CEKMHFBL_02254
OG0001339	PEBOPBNB_00769	CEKMHFBL_02255
OG0001340	PEBOPBNB_00772	CEKMHFBL_02258
OG0001341	PEBOPBNB_00773	CEKMHFBL_02259
OG0001342	PEBOPBNB_00993	CEKMHFBL_01386
OG0001343	PEBOPBNB_00994	CEKMHFBL_01385
OG0001344	PEBOPBNB_00995	CEKMHFBL_01384
OG0001345	PEBOPBNB_00996	CEKMHFBL_01383
OG0001346	PEBOPBNB_00997	CEKMHFBL_01382
OG0001347	PEBOPBNB_00999	CEKMHFBL_03088
OG0001348	PEBOPBNB_01000	CEKMHFBL_03087
OG0001349	PEBOPBNB_03308	CEKMHFBL_01794
OG0001350	PEBOPBNB_03309	CEKMHFBL_01795
OG0001351	PEBOPBNB_03310	CEKMHFBL_01796
OG0001352	PEBOPBNB_03311	CEKMHFBL_01797
OG0001353	PEBOPBNB_03319	CEKMHFBL_01805
OG0001354	PEBOPBNB_00179	CEKMHFBL_01627
OG0001355	PEBOPBNB_02034	CEKMHFBL_01586
OG0001356	PEBOPBNB_00180	CEKMHFBL_01626
OG0001357	PEBOPBNB_00181	CEKMHFBL_01625
OG0001358	PEBOPBNB_00182	CEKMHFBL_01624
OG0001359	PEBOPBNB_00190	CEKMHFBL_03098
OG0001360	PEBOPBNB_00192	CEKMHFBL_03100
OG0001361	PEBOPBNB_00194	CEKMHFBL_02224
OG0001362	PEBOPBNB_00195	CEKMHFBL_02225
OG0001363	PEBOPBNB_00200	CEKMHFBL_00407
OG0001364	PEBOPBNB_00202	CEKMHFBL_00408
OG0001365	PEBOPBNB_00203	CEKMHFBL_00409
OG0001366	PEBOPBNB_03054	CEKMHFBL_01889
OG0001367	PEBOPBNB_03055	CEKMHFBL_01890
OG0001368	PEBOPBNB_03056	CEKMHFBL_01891
OG0001369	PEBOPBNB_03058	CEKMHFBL_01893
OG0001370	PEBOPBNB_03059	CEKMHFBL_01894
OG0001371	PEBOPBNB_03060	CEKMHFBL_01895
OG0001372	PEBOPBNB_03061	CEKMHFBL_01896
OG0001373	PEBOPBNB_03062	CEKMHFBL_01897
OG0001374	PEBOPBNB_03064	CEKMHFBL_01899
OG0001375	PEBOPBNB_03068	CEKMHFBL_01903
OG0001376	PEBOPBNB_02582	CEKMHFBL_00522
OG0001378	PEBOPBNB_02598	CEKMHFBL_00717
OG0001379	PEBOPBNB_02814	CEKMHFBL_00730
OG0001380	PEBOPBNB_02815	CEKMHFBL_00731
OG0001381	PEBOPBNB_02817	CEKMHFBL_00733
OG0001382	PEBOPBNB_02818	CEKMHFBL_00734
OG0001383	PEBOPBNB_02819	CEKMHFBL_00735
OG0001384	PEBOPBNB_03691	CEKMHFBL_00617
OG0001385	PEBOPBNB_03363	CEKMHFBL_01776
OG0001387	PEBOPBNB_02835	CEKMHFBL_00751
OG0001388	PEBOPBNB_02834	CEKMHFBL_00750
OG0001389	PEBOPBNB_02832	CEKMHFBL_00748
OG0001390	PEBOPBNB_02830	CEKMHFBL_00746
OG0001391	PEBOPBNB_02829	CEKMHFBL_00745
OG0001392	PEBOPBNB_02828	CEKMHFBL_00744
OG0001393	PEBOPBNB_02827	CEKMHFBL_00743
OG0001394	PEBOPBNB_02826	CEKMHFBL_00742
OG0001395	PEBOPBNB_02825	CEKMHFBL_00741
OG0001396	PEBOPBNB_01357	CEKMHFBL_01291
