Orthogroup	spades-bin.32	644736333
OG0000927	BBLLADNB_01078	MCBBHCNB_04334
OG0000928	BBLLADNB_01079	MCBBHCNB_04333
OG0000929	BBLLADNB_01081	MCBBHCNB_04332
OG0000930	BBLLADNB_01082	MCBBHCNB_04331
OG0000931	BBLLADNB_01083	MCBBHCNB_04330
OG0000932	BBLLADNB_01084	MCBBHCNB_04329
OG0000933	BBLLADNB_01085	MCBBHCNB_04328
OG0000934	BBLLADNB_01086	MCBBHCNB_04327
OG0000935	BBLLADNB_01088	MCBBHCNB_04325
OG0000936	BBLLADNB_01089	MCBBHCNB_04324
OG0000937	BBLLADNB_01090	MCBBHCNB_04323
OG0000938	BBLLADNB_01091	MCBBHCNB_04322
OG0000939	BBLLADNB_01092	MCBBHCNB_04321
OG0000940	BBLLADNB_01093	MCBBHCNB_04320
OG0000941	BBLLADNB_01094	MCBBHCNB_04319
OG0000942	BBLLADNB_01759	MCBBHCNB_00869
OG0000943	BBLLADNB_01758	MCBBHCNB_00870
OG0000944	BBLLADNB_01757	MCBBHCNB_00871
OG0000945	BBLLADNB_01756	MCBBHCNB_00872
OG0000946	BBLLADNB_01755	MCBBHCNB_00873
OG0000947	BBLLADNB_01754	MCBBHCNB_00874
OG0000948	BBLLADNB_01753	MCBBHCNB_00875
OG0000949	BBLLADNB_01752	MCBBHCNB_00876
OG0000950	BBLLADNB_01751	MCBBHCNB_00877
OG0000951	BBLLADNB_03154	MCBBHCNB_00878
OG0000952	BBLLADNB_02388	MCBBHCNB_00884
OG0000953	BBLLADNB_02382	MCBBHCNB_00890
OG0000954	BBLLADNB_02381	MCBBHCNB_00891
OG0000955	BBLLADNB_03110	MCBBHCNB_00900
OG0000956	BBLLADNB_03787	MCBBHCNB_01259
OG0000957	BBLLADNB_03764	MCBBHCNB_00928
OG0000958	BBLLADNB_00602	MCBBHCNB_00256
OG0000959	BBLLADNB_00937	MCBBHCNB_04020
OG0000960	BBLLADNB_03676	MCBBHCNB_00470
OG0000961	BBLLADNB_00064	MCBBHCNB_01021
OG0000962	BBLLADNB_00063	MCBBHCNB_01020
OG0000963	BBLLADNB_00062	MCBBHCNB_01019
OG0000964	BBLLADNB_00061	MCBBHCNB_01018
OG0000965	BBLLADNB_01018	MCBBHCNB_01411
OG0000966	BBLLADNB_01020	MCBBHCNB_01412
OG0000967	BBLLADNB_01021	MCBBHCNB_01413
OG0000969	BBLLADNB_01025	MCBBHCNB_01427
OG0000970	BBLLADNB_03489	MCBBHCNB_01430
OG0000971	BBLLADNB_03487	MCBBHCNB_01432
OG0000972	BBLLADNB_00717	MCBBHCNB_00819
OG0000973	BBLLADNB_00718	MCBBHCNB_00820
OG0000974	BBLLADNB_00719	MCBBHCNB_00821
OG0000975	BBLLADNB_00720	MCBBHCNB_00822
OG0000976	BBLLADNB_00722	MCBBHCNB_00824
OG0000977	BBLLADNB_00723	MCBBHCNB_00825
OG0000978	BBLLADNB_00724	MCBBHCNB_00826
OG0000979	BBLLADNB_00725	MCBBHCNB_00827
OG0000980	BBLLADNB_00726	MCBBHCNB_00828
OG0000981	BBLLADNB_00727	MCBBHCNB_00829
OG0000982	BBLLADNB_00728	MCBBHCNB_00830
OG0000983	BBLLADNB_00729	MCBBHCNB_00831
OG0000984	BBLLADNB_00730	MCBBHCNB_00832
OG0000985	BBLLADNB_00731	MCBBHCNB_00833
OG0000986	BBLLADNB_00732	MCBBHCNB_00834
OG0000987	BBLLADNB_00733	MCBBHCNB_00835
OG0000988	BBLLADNB_01709	MCBBHCNB_04590
OG0000989	BBLLADNB_03175	MCBBHCNB_01210
OG0000990	BBLLADNB_02218	MCBBHCNB_03228
OG0000991	BBLLADNB_03523	MCBBHCNB_01211
OG0000992	BBLLADNB_03521	MCBBHCNB_01213
OG0000993	BBLLADNB_03733	MCBBHCNB_01073
OG0000995	BBLLADNB_02903	MCBBHCNB_01067
OG0000996	BBLLADNB_02904	MCBBHCNB_01066
OG0000997	BBLLADNB_02905	MCBBHCNB_01065
OG0000998	BBLLADNB_02906	MCBBHCNB_01064
OG0000999	BBLLADNB_02907	MCBBHCNB_01063
OG0001000	BBLLADNB_00857	MCBBHCNB_01057
OG0001001	BBLLADNB_00856	MCBBHCNB_01056
OG0001002	BBLLADNB_00855	MCBBHCNB_01055
OG0001003	BBLLADNB_00853	MCBBHCNB_01053
OG0001004	BBLLADNB_00850	MCBBHCNB_01050
OG0001005	BBLLADNB_02421	MCBBHCNB_03922
OG0001006	BBLLADNB_00847	MCBBHCNB_01175
OG0001007	BBLLADNB_00846	MCBBHCNB_01176
OG0001008	BBLLADNB_00845	MCBBHCNB_01047
OG0001009	BBLLADNB_00842	MCBBHCNB_01043
OG0001010	BBLLADNB_00841	MCBBHCNB_01042
OG0001011	BBLLADNB_00840	MCBBHCNB_01041
OG0001012	BBLLADNB_00839	MCBBHCNB_01040
OG0001013	BBLLADNB_01416	MCBBHCNB_03621
OG0001014	BBLLADNB_02694	MCBBHCNB_02092
OG0001015	BBLLADNB_02695	MCBBHCNB_02093
OG0001016	BBLLADNB_02696	MCBBHCNB_02094
OG0001017	BBLLADNB_02697	MCBBHCNB_02095
OG0001018	BBLLADNB_02698	MCBBHCNB_02104
OG0001019	BBLLADNB_02208	MCBBHCNB_02105
OG0001020	BBLLADNB_02015	MCBBHCNB_03706
OG0001021	BBLLADNB_02013	MCBBHCNB_03714
OG0001022	BBLLADNB_03797	MCBBHCNB_03711
OG0001023	BBLLADNB_02100	MCBBHCNB_03246
OG0001024	BBLLADNB_00094	MCBBHCNB_03733
OG0001025	BBLLADNB_00092	MCBBHCNB_03735
OG0001026	BBLLADNB_00091	MCBBHCNB_03736
OG0001027	BBLLADNB_00088	MCBBHCNB_03739
OG0001028	BBLLADNB_00083	MCBBHCNB_03745
OG0001029	BBLLADNB_00082	MCBBHCNB_03746
OG0001030	BBLLADNB_00081	MCBBHCNB_03747
OG0001031	BBLLADNB_00077	MCBBHCNB_03751
OG0001032	BBLLADNB_00076	MCBBHCNB_03752
OG0001033	BBLLADNB_00075	MCBBHCNB_03753
OG0001034	BBLLADNB_00074	MCBBHCNB_03754
OG0001035	BBLLADNB_00073	MCBBHCNB_03755
OG0001036	BBLLADNB_01291	MCBBHCNB_03760
OG0001037	BBLLADNB_01290	MCBBHCNB_03761
OG0001038	BBLLADNB_01289	MCBBHCNB_03762
OG0001039	BBLLADNB_01288	MCBBHCNB_03763
OG0001040	BBLLADNB_01287	MCBBHCNB_03764
OG0001041	BBLLADNB_01286	MCBBHCNB_03765
OG0001042	BBLLADNB_01285	MCBBHCNB_03766
OG0001043	BBLLADNB_01284	MCBBHCNB_03767
OG0001044	BBLLADNB_01282	MCBBHCNB_03769
OG0001045	BBLLADNB_01281	MCBBHCNB_03770
OG0001046	BBLLADNB_01280	MCBBHCNB_03771
OG0001047	BBLLADNB_01279	MCBBHCNB_03772
OG0001048	BBLLADNB_01278	MCBBHCNB_03773
OG0001049	BBLLADNB_01668	MCBBHCNB_00263
OG0001050	BBLLADNB_02555	MCBBHCNB_02236
OG0001051	BBLLADNB_02370	MCBBHCNB_01415
OG0001052	BBLLADNB_02553	MCBBHCNB_02234
OG0001053	BBLLADNB_02446	MCBBHCNB_04199
OG0001054	BBLLADNB_00263	MCBBHCNB_03196
OG0001055	BBLLADNB_00264	MCBBHCNB_03197
OG0001056	BBLLADNB_00265	MCBBHCNB_03198
OG0001057	BBLLADNB_00266	MCBBHCNB_03199
OG0001058	BBLLADNB_00267	MCBBHCNB_03200
OG0001059	BBLLADNB_00268	MCBBHCNB_03201
OG0001060	BBLLADNB_00269	MCBBHCNB_03202
OG0001061	BBLLADNB_01033	MCBBHCNB_02381
OG0001062	BBLLADNB_01034	MCBBHCNB_02380
OG0001063	BBLLADNB_01035	MCBBHCNB_02379
OG0001064	BBLLADNB_01036	MCBBHCNB_02378
OG0001065	BBLLADNB_01037	MCBBHCNB_02377
OG0001066	BBLLADNB_01038	MCBBHCNB_02376
OG0001067	BBLLADNB_01039	MCBBHCNB_02375
OG0001068	BBLLADNB_01040	MCBBHCNB_02374
OG0001069	BBLLADNB_01041	MCBBHCNB_02373
OG0001070	BBLLADNB_01422	MCBBHCNB_03615
OG0001071	BBLLADNB_01421	MCBBHCNB_03616
OG0001072	BBLLADNB_01420	MCBBHCNB_03617
OG0001073	BBLLADNB_01419	MCBBHCNB_03618
OG0001074	BBLLADNB_01418	MCBBHCNB_03619
OG0001075	BBLLADNB_01417	MCBBHCNB_03620
OG0001076	BBLLADNB_01415	MCBBHCNB_03622
OG0001077	BBLLADNB_01877	MCBBHCNB_04357
OG0001078	BBLLADNB_01878	MCBBHCNB_04356
OG0001079	BBLLADNB_01879	MCBBHCNB_04166
OG0001080	BBLLADNB_03554	MCBBHCNB_01657
OG0001081	BBLLADNB_01831	MCBBHCNB_00865
OG0001082	BBLLADNB_01832	MCBBHCNB_00864
OG0001083	BBLLADNB_03711	MCBBHCNB_02410
OG0001084	BBLLADNB_01234	MCBBHCNB_02408
OG0001085	BBLLADNB_02240	MCBBHCNB_03368
OG0001086	BBLLADNB_02880	MCBBHCNB_03371
OG0001087	BBLLADNB_02881	MCBBHCNB_03372
OG0001088	BBLLADNB_01760	MCBBHCNB_00868
OG0001089	BBLLADNB_01015	MCBBHCNB_01408
OG0001090	BBLLADNB_00333	MCBBHCNB_02825
OG0001091	BBLLADNB_00334	MCBBHCNB_02824
OG0001092	BBLLADNB_01370	MCBBHCNB_02822
OG0001093	BBLLADNB_01371	MCBBHCNB_02821
OG0001094	BBLLADNB_00661	MCBBHCNB_03442
OG0001095	BBLLADNB_03253	MCBBHCNB_04390
OG0001096	BBLLADNB_03252	MCBBHCNB_04391
OG0001097	BBLLADNB_03251	MCBBHCNB_04392
OG0001098	BBLLADNB_03250	MCBBHCNB_04393
OG0001099	BBLLADNB_03249	MCBBHCNB_04394
OG0001100	BBLLADNB_03248	MCBBHCNB_04395
OG0001101	BBLLADNB_03247	MCBBHCNB_04396
OG0001102	BBLLADNB_02414	MCBBHCNB_04398
OG0001103	BBLLADNB_02413	MCBBHCNB_04399
OG0001104	BBLLADNB_02410	MCBBHCNB_04404
OG0001105	BBLLADNB_02409	MCBBHCNB_04405
OG0001106	BBLLADNB_02408	MCBBHCNB_04406
OG0001107	BBLLADNB_02407	MCBBHCNB_04407
OG0001108	BBLLADNB_02406	MCBBHCNB_04408
OG0001109	BBLLADNB_02405	MCBBHCNB_04409
OG0001110	BBLLADNB_02655	MCBBHCNB_04413
OG0001111	BBLLADNB_02654	MCBBHCNB_04414
OG0001112	BBLLADNB_02653	MCBBHCNB_04415
OG0001113	BBLLADNB_02652	MCBBHCNB_04416
OG0001114	BBLLADNB_02651	MCBBHCNB_04417
OG0001115	BBLLADNB_02649	MCBBHCNB_04419
OG0001116	BBLLADNB_02648	MCBBHCNB_04420
OG0001117	BBLLADNB_02647	MCBBHCNB_04421
OG0001118	BBLLADNB_02646	MCBBHCNB_04422
OG0001119	BBLLADNB_02039	MCBBHCNB_04423
OG0001120	BBLLADNB_02041	MCBBHCNB_04344
OG0001121	BBLLADNB_02042	MCBBHCNB_04345
OG0001122	BBLLADNB_02043	MCBBHCNB_04346
OG0001123	BBLLADNB_00271	MCBBHCNB_00857
OG0001124	BBLLADNB_00272	MCBBHCNB_00856
OG0001125	BBLLADNB_02812	MCBBHCNB_01202
OG0001126	BBLLADNB_02811	MCBBHCNB_01203
OG0001127	BBLLADNB_01851	MCBBHCNB_04214
OG0001128	BBLLADNB_02774	MCBBHCNB_04469
OG0001129	BBLLADNB_02951	MCBBHCNB_03054
OG0001130	BBLLADNB_02952	MCBBHCNB_03053
OG0001131	BBLLADNB_01155	MCBBHCNB_01392
OG0001132	BBLLADNB_03578	MCBBHCNB_01296
OG0001133	BBLLADNB_00324	MCBBHCNB_03148
OG0001134	BBLLADNB_00323	MCBBHCNB_03149
OG0001135	BBLLADNB_00322	MCBBHCNB_03150
OG0001136	BBLLADNB_00321	MCBBHCNB_03151
OG0001137	BBLLADNB_00320	MCBBHCNB_03152
OG0001138	BBLLADNB_00318	MCBBHCNB_03153
OG0001139	BBLLADNB_00317	MCBBHCNB_03154
OG0001140	BBLLADNB_00316	MCBBHCNB_03155
OG0001141	BBLLADNB_00315	MCBBHCNB_03156
OG0001142	BBLLADNB_00314	MCBBHCNB_03157
OG0001143	BBLLADNB_00313	MCBBHCNB_03158
OG0001144	BBLLADNB_00312	MCBBHCNB_03159
OG0001145	BBLLADNB_00311	MCBBHCNB_03160
OG0001146	BBLLADNB_00310	MCBBHCNB_03161
OG0001147	BBLLADNB_00309	MCBBHCNB_03162
OG0001148	BBLLADNB_01007	MCBBHCNB_01401
OG0001149	BBLLADNB_00308	MCBBHCNB_03163
OG0001150	BBLLADNB_03867	MCBBHCNB_03908
OG0001151	BBLLADNB_03868	MCBBHCNB_03909
OG0001152	BBLLADNB_03803	MCBBHCNB_03911
OG0001153	BBLLADNB_03369	MCBBHCNB_03912
OG0001154	BBLLADNB_02422	MCBBHCNB_03920
OG0001155	BBLLADNB_02274	MCBBHCNB_04178
OG0001156	BBLLADNB_02428	MCBBHCNB_02534
OG0001157	BBLLADNB_02429	MCBBHCNB_02535
OG0001158	BBLLADNB_02430	MCBBHCNB_02536
OG0001159	BBLLADNB_00107	MCBBHCNB_02284
OG0001160	BBLLADNB_00106	MCBBHCNB_02283
OG0001161	BBLLADNB_03245	MCBBHCNB_04036
OG0001162	BBLLADNB_03243	MCBBHCNB_04039
OG0001163	BBLLADNB_03242	MCBBHCNB_04040
OG0001164	BBLLADNB_01356	MCBBHCNB_00498
OG0001165	BBLLADNB_01121	MCBBHCNB_03427
OG0001166	BBLLADNB_00426	MCBBHCNB_00535
OG0001167	BBLLADNB_02683	MCBBHCNB_04205
OG0001168	BBLLADNB_02680	MCBBHCNB_04207
OG0001169	BBLLADNB_02679	MCBBHCNB_04208
OG0001170	BBLLADNB_02678	MCBBHCNB_04209
OG0001171	BBLLADNB_02677	MCBBHCNB_04210
OG0001172	BBLLADNB_02676	MCBBHCNB_04211
OG0001173	BBLLADNB_02674	MCBBHCNB_04212
OG0001174	BBLLADNB_01850	MCBBHCNB_04215
OG0001175	BBLLADNB_01849	MCBBHCNB_04216
OG0001176	BBLLADNB_01848	MCBBHCNB_04217
OG0001177	BBLLADNB_01788	MCBBHCNB_00259
OG0001180	BBLLADNB_03511	MCBBHCNB_04285
OG0001181	BBLLADNB_03513	MCBBHCNB_04243
OG0001182	BBLLADNB_00403	MCBBHCNB_00541
OG0001183	BBLLADNB_00404	MCBBHCNB_00542
OG0001184	BBLLADNB_00405	MCBBHCNB_00543
OG0001185	BBLLADNB_00406	MCBBHCNB_00544
OG0001186	BBLLADNB_00407	MCBBHCNB_00545
OG0001188	BBLLADNB_00889	MCBBHCNB_03873
OG0001189	BBLLADNB_00888	MCBBHCNB_03874
OG0001190	BBLLADNB_00887	MCBBHCNB_03875
OG0001191	BBLLADNB_00886	MCBBHCNB_03876
OG0001192	BBLLADNB_00885	MCBBHCNB_03877
OG0001193	BBLLADNB_00883	MCBBHCNB_03879
OG0001194	BBLLADNB_00882	MCBBHCNB_03880
OG0001195	BBLLADNB_00880	MCBBHCNB_03882
OG0001196	BBLLADNB_00879	MCBBHCNB_03883
OG0001197	BBLLADNB_01698	MCBBHCNB_04601
OG0001198	BBLLADNB_02241	MCBBHCNB_03367
OG0001199	BBLLADNB_02928	MCBBHCNB_01244
OG0001200	BBLLADNB_02929	MCBBHCNB_01245
OG0001201	BBLLADNB_02930	MCBBHCNB_01246
OG0001202	BBLLADNB_02810	MCBBHCNB_01204
OG0001203	BBLLADNB_00121	MCBBHCNB_03505
OG0001204	BBLLADNB_02814	MCBBHCNB_01200
OG0001205	BBLLADNB_02815	MCBBHCNB_01199
OG0001206	BBLLADNB_02816	MCBBHCNB_01198
OG0001207	BBLLADNB_02817	MCBBHCNB_01197
OG0001208	BBLLADNB_02818	MCBBHCNB_01196
OG0001209	BBLLADNB_02822	MCBBHCNB_01194
OG0001210	BBLLADNB_02823	MCBBHCNB_01193
OG0001211	BBLLADNB_01909	MCBBHCNB_01192
OG0001212	BBLLADNB_01911	MCBBHCNB_01190
OG0001213	BBLLADNB_00415	MCBBHCNB_00555
OG0001214	BBLLADNB_00414	MCBBHCNB_00554
OG0001215	BBLLADNB_02434	MCBBHCNB_00510
OG0001216	BBLLADNB_02435	MCBBHCNB_00509
OG0001217	BBLLADNB_00586	MCBBHCNB_03366
OG0001218	BBLLADNB_02436	MCBBHCNB_00508
OG0001219	BBLLADNB_02437	MCBBHCNB_00507
OG0001221	BBLLADNB_02438	MCBBHCNB_00506
OG0001222	BBLLADNB_02439	MCBBHCNB_00505
OG0001223	BBLLADNB_02440	MCBBHCNB_00504
OG0001224	BBLLADNB_02441	MCBBHCNB_00503
OG0001225	BBLLADNB_02287	MCBBHCNB_03127
OG0001226	BBLLADNB_01697	MCBBHCNB_04602
OG0001227	BBLLADNB_01696	MCBBHCNB_04603
OG0001228	BBLLADNB_01695	MCBBHCNB_04604
OG0001229	BBLLADNB_01694	MCBBHCNB_04605
OG0001230	BBLLADNB_01693	MCBBHCNB_04606
OG0001231	BBLLADNB_00343	MCBBHCNB_01989
OG0001233	BBLLADNB_03902	MCBBHCNB_04296
OG0001234	BBLLADNB_03903	MCBBHCNB_04297
OG0001235	BBLLADNB_03904	MCBBHCNB_04298
OG0001236	BBLLADNB_03861	MCBBHCNB_04300
OG0001237	BBLLADNB_03862	MCBBHCNB_04301
OG0001238	BBLLADNB_03863	MCBBHCNB_04302
OG0001239	BBLLADNB_03031	MCBBHCNB_03973
OG0001240	BBLLADNB_03901	MCBBHCNB_03972
OG0001241	BBLLADNB_00055	MCBBHCNB_01010
OG0001242	BBLLADNB_00056	MCBBHCNB_01011
OG0001243	BBLLADNB_00057	MCBBHCNB_01012
OG0001244	BBLLADNB_00058	MCBBHCNB_01013
OG0001245	BBLLADNB_00373	MCBBHCNB_00518
OG0001246	BBLLADNB_00374	MCBBHCNB_00519
OG0001247	BBLLADNB_00375	MCBBHCNB_00520
OG0001248	BBLLADNB_00376	MCBBHCNB_00521
OG0001249	BBLLADNB_00830	MCBBHCNB_02088
OG0001250	BBLLADNB_01477	MCBBHCNB_03332
OG0001251	BBLLADNB_02945	MCBBHCNB_03329
OG0001252	BBLLADNB_03549	MCBBHCNB_02997
OG0001253	BBLLADNB_03550	MCBBHCNB_02998
OG0001254	BBLLADNB_01393	MCBBHCNB_00751
OG0001255	BBLLADNB_00084	MCBBHCNB_03744
OG0001256	BBLLADNB_00085	MCBBHCNB_03743
OG0001257	BBLLADNB_00086	MCBBHCNB_03742
OG0001258	BBLLADNB_00087	MCBBHCNB_03741
OG0001259	BBLLADNB_02550	MCBBHCNB_02231
OG0001260	BBLLADNB_00223	MCBBHCNB_01730
OG0001261	BBLLADNB_00752, BBLLADNB_00647	MCBBHCNB_00375
OG0001263	BBLLADNB_02727	MCBBHCNB_02225
OG0001265	BBLLADNB_02363	MCBBHCNB_01992
OG0001266	BBLLADNB_00606	MCBBHCNB_00284
OG0001267	BBLLADNB_01319	MCBBHCNB_00643
OG0001268	BBLLADNB_01318	MCBBHCNB_00644
OG0001269	BBLLADNB_03271	MCBBHCNB_00380
OG0001270	BBLLADNB_03270	MCBBHCNB_00381
OG0001271	BBLLADNB_00410	MCBBHCNB_00548
OG0001272	BBLLADNB_00411	MCBBHCNB_00549
OG0001273	BBLLADNB_00412	MCBBHCNB_00551
OG0001275	BBLLADNB_02068	MCBBHCNB_02767
OG0001276	BBLLADNB_02130	MCBBHCNB_00972
OG0001277	BBLLADNB_01185	MCBBHCNB_02797
OG0001278	BBLLADNB_01184	MCBBHCNB_02798
OG0001279	BBLLADNB_01183	MCBBHCNB_02799
OG0001280	BBLLADNB_01182	MCBBHCNB_02800
OG0001281	BBLLADNB_01387	MCBBHCNB_02805
OG0001282	BBLLADNB_01386	MCBBHCNB_02806
OG0001283	BBLLADNB_01778	MCBBHCNB_03219
OG0001284	BBLLADNB_01777	MCBBHCNB_03220
OG0001285	BBLLADNB_01776	MCBBHCNB_03221
OG0001286	BBLLADNB_01774	MCBBHCNB_03223
OG0001287	BBLLADNB_01772	MCBBHCNB_03225
OG0001288	BBLLADNB_01771	MCBBHCNB_03226
OG0001289	BBLLADNB_02219	MCBBHCNB_03227
OG0001290	BBLLADNB_03859	MCBBHCNB_02497
OG0001291	BBLLADNB_02215	MCBBHCNB_02314
OG0001292	BBLLADNB_03211	MCBBHCNB_02304
OG0001293	BBLLADNB_02111	MCBBHCNB_00923
OG0001294	BBLLADNB_02953	MCBBHCNB_03052
OG0001295	BBLLADNB_01150	MCBBHCNB_04352
OG0001296	BBLLADNB_01151	MCBBHCNB_04353
OG0001297	BBLLADNB_01152	MCBBHCNB_04354
OG0001298	BBLLADNB_01153	MCBBHCNB_04355
OG0001299	BBLLADNB_02322	MCBBHCNB_02166
OG0001300	BBLLADNB_03465	MCBBHCNB_02917
OG0001301	BBLLADNB_00825	MCBBHCNB_02952
OG0001302	BBLLADNB_02869	MCBBHCNB_04499
OG0001303	BBLLADNB_00834	MCBBHCNB_01032
OG0001304	BBLLADNB_00071	MCBBHCNB_01028
OG0001305	BBLLADNB_00070	MCBBHCNB_01027
OG0001306	BBLLADNB_00068	MCBBHCNB_01025
OG0001307	BBLLADNB_00065	MCBBHCNB_01022
OG0001308	BBLLADNB_03644	MCBBHCNB_00467
OG0001309	BBLLADNB_03170	MCBBHCNB_04308
OG0001310	BBLLADNB_03169	MCBBHCNB_04307
OG0001311	BBLLADNB_03168	MCBBHCNB_04306
OG0001312	BBLLADNB_03167	MCBBHCNB_04305
OG0001313	BBLLADNB_03294	MCBBHCNB_02264
OG0001314	BBLLADNB_02357	MCBBHCNB_03832
OG0001315	BBLLADNB_01303	MCBBHCNB_03987
OG0001316	BBLLADNB_01307	MCBBHCNB_03984
OG0001317	BBLLADNB_01308	MCBBHCNB_03983
OG0001318	BBLLADNB_01309	MCBBHCNB_03982
OG0001319	BBLLADNB_03056	MCBBHCNB_02552
OG0001320	BBLLADNB_01669	MCBBHCNB_00266
OG0001321	BBLLADNB_01310	MCBBHCNB_01503
OG0001323	BBLLADNB_01098	MCBBHCNB_04312
OG0001324	BBLLADNB_01097	MCBBHCNB_04316
OG0001325	BBLLADNB_01096	MCBBHCNB_04317
OG0001326	BBLLADNB_00715	MCBBHCNB_00817
OG0001327	BBLLADNB_00713	MCBBHCNB_00815
OG0001328	BBLLADNB_00712	MCBBHCNB_00814
OG0001329	BBLLADNB_00711	MCBBHCNB_00813
OG0001330	BBLLADNB_00709	MCBBHCNB_00811
OG0001331	BBLLADNB_00708	MCBBHCNB_00810
OG0001332	BBLLADNB_01522	MCBBHCNB_00564
OG0001333	BBLLADNB_00429	MCBBHCNB_00532
OG0001334	BBLLADNB_00428	MCBBHCNB_00533
OG0001335	BBLLADNB_00427	MCBBHCNB_00534
OG0001336	BBLLADNB_00423	MCBBHCNB_00563
OG0001337	BBLLADNB_00422	MCBBHCNB_00562
OG0001338	BBLLADNB_00421	MCBBHCNB_00561
OG0001339	BBLLADNB_00420	MCBBHCNB_00560
OG0001340	BBLLADNB_00417	MCBBHCNB_00557
OG0001341	BBLLADNB_00416	MCBBHCNB_00556
OG0001342	BBLLADNB_01931	MCBBHCNB_04451
OG0001343	BBLLADNB_01930	MCBBHCNB_04452
OG0001344	BBLLADNB_01929	MCBBHCNB_04453
OG0001345	BBLLADNB_01928	MCBBHCNB_04454
OG0001346	BBLLADNB_01927	MCBBHCNB_04455
OG0001347	BBLLADNB_01925	MCBBHCNB_04457
OG0001348	BBLLADNB_03741	MCBBHCNB_04458
OG0001349	BBLLADNB_02260	MCBBHCNB_03291
OG0001350	BBLLADNB_02259	MCBBHCNB_03292
OG0001351	BBLLADNB_02258	MCBBHCNB_03293
OG0001352	BBLLADNB_02257	MCBBHCNB_03294
OG0001353	BBLLADNB_02249	MCBBHCNB_03311
OG0001354	BBLLADNB_00506	MCBBHCNB_01322
OG0001355	BBLLADNB_00105	MCBBHCNB_02282
OG0001356	BBLLADNB_00505	MCBBHCNB_01321
OG0001357	BBLLADNB_00504	MCBBHCNB_01320
OG0001358	BBLLADNB_00503	MCBBHCNB_01319
OG0001359	BBLLADNB_00496	MCBBHCNB_01308
OG0001360	BBLLADNB_00494	MCBBHCNB_01303
OG0001361	BBLLADNB_00492	MCBBHCNB_01301
OG0001363	BBLLADNB_02489	MCBBHCNB_01292
OG0001364	BBLLADNB_02491	MCBBHCNB_01291
OG0001365	BBLLADNB_02492	MCBBHCNB_01290
OG0001366	BBLLADNB_01492	MCBBHCNB_02669
OG0001367	BBLLADNB_01493	MCBBHCNB_02668
OG0001368	BBLLADNB_03592	MCBBHCNB_02667
OG0001369	BBLLADNB_03590	MCBBHCNB_02665
OG0001370	BBLLADNB_03589	MCBBHCNB_02664
OG0001371	BBLLADNB_03090	MCBBHCNB_02663
OG0001372	BBLLADNB_03091	MCBBHCNB_02662
OG0001373	BBLLADNB_03092	MCBBHCNB_02661
OG0001374	BBLLADNB_03094	MCBBHCNB_02659
OG0001375	BBLLADNB_03098	MCBBHCNB_02655
OG0001376	BBLLADNB_02938	MCBBHCNB_02868
OG0001377	BBLLADNB_01339	MCBBHCNB_02633
OG0001378	BBLLADNB_01348	MCBBHCNB_02925
OG0001379	BBLLADNB_03349	MCBBHCNB_02427
OG0001380	BBLLADNB_03348	MCBBHCNB_02426
OG0001381	BBLLADNB_03714	MCBBHCNB_02424
OG0001382	BBLLADNB_03713	MCBBHCNB_02423
OG0001383	BBLLADNB_03712	MCBBHCNB_02422
OG0001384	BBLLADNB_03850	MCBBHCNB_02239
OG0001386	BBLLADNB_03532	MCBBHCNB_02192
OG0001387	BBLLADNB_01221	MCBBHCNB_02395
OG0001388	BBLLADNB_01222	MCBBHCNB_02396
OG0001389	BBLLADNB_01224	MCBBHCNB_02398
OG0001390	BBLLADNB_01226	MCBBHCNB_02400
OG0001391	BBLLADNB_01227	MCBBHCNB_02401
OG0001392	BBLLADNB_01228	MCBBHCNB_02402
OG0001393	BBLLADNB_01229	MCBBHCNB_02403
OG0001394	BBLLADNB_01230	MCBBHCNB_02404
OG0001395	BBLLADNB_01231	MCBBHCNB_02405
OG0001396	BBLLADNB_03785	MCBBHCNB_01260
OG0001397	BBLLADNB_03784	MCBBHCNB_01261
OG0001398	BBLLADNB_03631	MCBBHCNB_01263
OG0001399	BBLLADNB_03630	MCBBHCNB_01264
OG0001401	BBLLADNB_00025	MCBBHCNB_01478
OG0001402	BBLLADNB_00027	MCBBHCNB_01480
OG0001403	BBLLADNB_00033	MCBBHCNB_01481
OG0001404	BBLLADNB_00034	MCBBHCNB_01482
OG0001405	BBLLADNB_00035	MCBBHCNB_01483
OG0001406	BBLLADNB_00036	MCBBHCNB_01485
OG0001407	BBLLADNB_00037	MCBBHCNB_01486
OG0001408	BBLLADNB_00038	MCBBHCNB_01487
OG0001409	BBLLADNB_00039	MCBBHCNB_01488
OG0001410	BBLLADNB_00040	MCBBHCNB_01489
OG0001411	BBLLADNB_00041	MCBBHCNB_01490
OG0001412	BBLLADNB_00042	MCBBHCNB_01491
OG0001413	BBLLADNB_00043	MCBBHCNB_01492
OG0001414	BBLLADNB_00044	MCBBHCNB_01493
OG0001415	BBLLADNB_00045	MCBBHCNB_01494
OG0001416	BBLLADNB_00046	MCBBHCNB_01495
OG0001417	BBLLADNB_00525	MCBBHCNB_01209
OG0001418	BBLLADNB_00526	MCBBHCNB_00765
OG0001419	BBLLADNB_00529	MCBBHCNB_00763
OG0001420	BBLLADNB_00532	MCBBHCNB_00760
OG0001421	BBLLADNB_00533	MCBBHCNB_00759
