Orthogroup	spades-bin.32	GCA_003332265.1
OG0000982	BBLLADNB_00728	BFLDHLJO_01442
OG0000983	BBLLADNB_00729	BFLDHLJO_01443
OG0000984	BBLLADNB_00730	BFLDHLJO_01444
OG0000985	BBLLADNB_00731	BFLDHLJO_01445
OG0000986	BBLLADNB_00732	BFLDHLJO_01446
OG0000987	BBLLADNB_00733	BFLDHLJO_01447
OG0000988	BBLLADNB_01709	BFLDHLJO_01503
OG0000989	BBLLADNB_03175	BFLDHLJO_02672
OG0000990	BBLLADNB_02218	BFLDHLJO_01886
OG0000991	BBLLADNB_03523	BFLDHLJO_02673
OG0000992	BBLLADNB_03521	BFLDHLJO_02674
OG0000993	BBLLADNB_03733	BFLDHLJO_03283
OG0000995	BBLLADNB_02903	BFLDHLJO_03277
OG0000996	BBLLADNB_02904	BFLDHLJO_03276
OG0000997	BBLLADNB_02905	BFLDHLJO_03275
OG0000998	BBLLADNB_02906	BFLDHLJO_03274
OG0000999	BBLLADNB_02907	BFLDHLJO_03273
OG0001000	BBLLADNB_00857	BFLDHLJO_03347
OG0001001	BBLLADNB_00856	BFLDHLJO_03348
OG0001002	BBLLADNB_00855	BFLDHLJO_03349
OG0001003	BBLLADNB_00853	BFLDHLJO_03351
OG0001004	BBLLADNB_00850	BFLDHLJO_03354
OG0001005	BBLLADNB_02421	BFLDHLJO_00007
OG0001006	BBLLADNB_00847	BFLDHLJO_03357
OG0001007	BBLLADNB_00846	BFLDHLJO_03358
OG0001008	BBLLADNB_00845	BFLDHLJO_03359
OG0001009	BBLLADNB_00842	BFLDHLJO_03362
OG0001010	BBLLADNB_00841	BFLDHLJO_03363
OG0001011	BBLLADNB_00840	BFLDHLJO_03364
OG0001012	BBLLADNB_00839	BFLDHLJO_03365
OG0001013	BBLLADNB_01416	BFLDHLJO_03955
OG0001014	BBLLADNB_02694	BFLDHLJO_01869
OG0001015	BBLLADNB_02695	BFLDHLJO_01870
OG0001016	BBLLADNB_02696	BFLDHLJO_01871
OG0001017	BBLLADNB_02697	BFLDHLJO_01872
OG0001018	BBLLADNB_02698	BFLDHLJO_01875
OG0001019	BBLLADNB_02208	BFLDHLJO_01876
OG0001020	BBLLADNB_02015	BFLDHLJO_03056
OG0001021	BBLLADNB_02013	BFLDHLJO_03057
OG0001022	BBLLADNB_03797	BFLDHLJO_03061
OG0001023	BBLLADNB_02100	BFLDHLJO_02120
OG0001024	BBLLADNB_00094	BFLDHLJO_00961
OG0001025	BBLLADNB_00092	BFLDHLJO_00963
OG0001026	BBLLADNB_00091	BFLDHLJO_00964
OG0001027	BBLLADNB_00088	BFLDHLJO_00967
OG0001028	BBLLADNB_00083	BFLDHLJO_00973
OG0001029	BBLLADNB_00082	BFLDHLJO_00974
OG0001030	BBLLADNB_00081	BFLDHLJO_00975
OG0001031	BBLLADNB_00077	BFLDHLJO_00979
OG0001032	BBLLADNB_00076	BFLDHLJO_00980
OG0001033	BBLLADNB_00075	BFLDHLJO_00981
OG0001034	BBLLADNB_00074	BFLDHLJO_00982
OG0001035	BBLLADNB_00073	BFLDHLJO_00983
OG0001036	BBLLADNB_01291	BFLDHLJO_00988
OG0001037	BBLLADNB_01290	BFLDHLJO_00989
OG0001038	BBLLADNB_01289	BFLDHLJO_00990
OG0001039	BBLLADNB_01288	BFLDHLJO_00991
OG0001040	BBLLADNB_01287	BFLDHLJO_00992
OG0001041	BBLLADNB_01286	BFLDHLJO_00993
OG0001042	BBLLADNB_01285	BFLDHLJO_00994
OG0001043	BBLLADNB_01284	BFLDHLJO_00995
OG0001044	BBLLADNB_01282	BFLDHLJO_00997
OG0001045	BBLLADNB_01281	BFLDHLJO_00998
OG0001046	BBLLADNB_01280	BFLDHLJO_00999
OG0001047	BBLLADNB_01279	BFLDHLJO_01000
OG0001048	BBLLADNB_01278	BFLDHLJO_01001
OG0001049	BBLLADNB_01668	BFLDHLJO_01930
OG0001050	BBLLADNB_02555	BFLDHLJO_00909
OG0001051	BBLLADNB_02370	BFLDHLJO_02428
OG0001052	BBLLADNB_02553	BFLDHLJO_00911
OG0001053	BBLLADNB_02446	BFLDHLJO_03063
OG0001054	BBLLADNB_00263	BFLDHLJO_02107
OG0001055	BBLLADNB_00264	BFLDHLJO_02106
OG0001056	BBLLADNB_00265	BFLDHLJO_02105
OG0001057	BBLLADNB_00266	BFLDHLJO_02104
OG0001058	BBLLADNB_00267	BFLDHLJO_02103
OG0001059	BBLLADNB_00268	BFLDHLJO_02102
OG0001060	BBLLADNB_00269	BFLDHLJO_02101
OG0001061	BBLLADNB_01033	BFLDHLJO_00445
OG0001062	BBLLADNB_01034	BFLDHLJO_00444
OG0001063	BBLLADNB_01035	BFLDHLJO_00443
OG0001064	BBLLADNB_01036	BFLDHLJO_00442
OG0001065	BBLLADNB_01037	BFLDHLJO_00441
OG0001066	BBLLADNB_01038	BFLDHLJO_00440
OG0001067	BBLLADNB_01039	BFLDHLJO_00439
OG0001068	BBLLADNB_01040	BFLDHLJO_00438
OG0001069	BBLLADNB_01041	BFLDHLJO_00437
OG0001070	BBLLADNB_01422	BFLDHLJO_03949
OG0001071	BBLLADNB_01421	BFLDHLJO_03950
OG0001072	BBLLADNB_01420	BFLDHLJO_03951
OG0001073	BBLLADNB_01419	BFLDHLJO_03952
OG0001074	BBLLADNB_01418	BFLDHLJO_03953
OG0001075	BBLLADNB_01417	BFLDHLJO_03954
OG0001076	BBLLADNB_01415	BFLDHLJO_03956
OG0001077	BBLLADNB_01877	BFLDHLJO_01514
OG0001078	BBLLADNB_01878	BFLDHLJO_01515
OG0001079	BBLLADNB_01879	BFLDHLJO_01516
OG0001080	BBLLADNB_03554	BFLDHLJO_00268
OG0001081	BBLLADNB_01831	BFLDHLJO_01521
OG0001082	BBLLADNB_01832	BFLDHLJO_01520
OG0001083	BBLLADNB_03711	BFLDHLJO_01739
OG0001084	BBLLADNB_01234	BFLDHLJO_01735
OG0001085	BBLLADNB_02240	BFLDHLJO_02237
OG0001086	BBLLADNB_02880	BFLDHLJO_02383
OG0001087	BBLLADNB_02881	BFLDHLJO_02382
OG0001088	BBLLADNB_01760	BFLDHLJO_01523
OG0001089	BBLLADNB_01015	BFLDHLJO_00290
OG0001090	BBLLADNB_00333	BFLDHLJO_00644
OG0001091	BBLLADNB_00334	BFLDHLJO_00643
OG0001092	BBLLADNB_01370	BFLDHLJO_00641
OG0001093	BBLLADNB_01371	BFLDHLJO_00640
OG0001094	BBLLADNB_00661	BFLDHLJO_01295
OG0001095	BBLLADNB_03253	BFLDHLJO_00139
OG0001096	BBLLADNB_03252	BFLDHLJO_00138
OG0001097	BBLLADNB_03251	BFLDHLJO_00137
OG0001098	BBLLADNB_03250	BFLDHLJO_00136
OG0001099	BBLLADNB_03249	BFLDHLJO_00135
OG0001100	BBLLADNB_03248	BFLDHLJO_00134
OG0001101	BBLLADNB_03247	BFLDHLJO_00133
OG0001102	BBLLADNB_02414	BFLDHLJO_00131
OG0001103	BBLLADNB_02413	BFLDHLJO_00130
OG0001104	BBLLADNB_02410	BFLDHLJO_00127
OG0001105	BBLLADNB_02409	BFLDHLJO_00126
OG0001106	BBLLADNB_02408	BFLDHLJO_00125
OG0001107	BBLLADNB_02407	BFLDHLJO_00124
OG0001108	BBLLADNB_02406	BFLDHLJO_00123
OG0001109	BBLLADNB_02405	BFLDHLJO_00122
OG0001110	BBLLADNB_02655	BFLDHLJO_00118
OG0001111	BBLLADNB_02654	BFLDHLJO_00117
OG0001112	BBLLADNB_02653	BFLDHLJO_00116
OG0001113	BBLLADNB_02652	BFLDHLJO_00115
OG0001114	BBLLADNB_02651	BFLDHLJO_00114
OG0001115	BBLLADNB_02649	BFLDHLJO_00112
OG0001116	BBLLADNB_02648	BFLDHLJO_00111
OG0001117	BBLLADNB_02647	BFLDHLJO_00110
OG0001118	BBLLADNB_02646	BFLDHLJO_00109
OG0001119	BBLLADNB_02039	BFLDHLJO_00108
OG0001120	BBLLADNB_02041	BFLDHLJO_00106
OG0001121	BBLLADNB_02042	BFLDHLJO_00105
OG0001122	BBLLADNB_02043	BFLDHLJO_00104
OG0001123	BBLLADNB_00271	BFLDHLJO_02099
OG0001124	BBLLADNB_00272	BFLDHLJO_02098
OG0001125	BBLLADNB_02812	BFLDHLJO_02245
OG0001126	BBLLADNB_02811	BFLDHLJO_02244
OG0001128	BBLLADNB_02774	BFLDHLJO_04075
OG0001129	BBLLADNB_02951	BFLDHLJO_00656
OG0001130	BBLLADNB_02952	BFLDHLJO_00655
OG0001131	BBLLADNB_01155	BFLDHLJO_03073
OG0001132	BBLLADNB_03578	BFLDHLJO_01755
OG0001133	BBLLADNB_00324	BFLDHLJO_03604
OG0001134	BBLLADNB_00323	BFLDHLJO_03605
OG0001135	BBLLADNB_00322	BFLDHLJO_03606
OG0001136	BBLLADNB_00321	BFLDHLJO_03607
OG0001137	BBLLADNB_00320	BFLDHLJO_03608
OG0001138	BBLLADNB_00318	BFLDHLJO_03610
OG0001139	BBLLADNB_00317	BFLDHLJO_03611
OG0001140	BBLLADNB_00316	BFLDHLJO_03612
OG0001141	BBLLADNB_00315	BFLDHLJO_03613
OG0001142	BBLLADNB_00314	BFLDHLJO_03614
OG0001143	BBLLADNB_00313	BFLDHLJO_03615
OG0001144	BBLLADNB_00312	BFLDHLJO_03616
OG0001145	BBLLADNB_00311	BFLDHLJO_03617
OG0001146	BBLLADNB_00310	BFLDHLJO_03618
OG0001147	BBLLADNB_00309	BFLDHLJO_03619
OG0001148	BBLLADNB_01007	BFLDHLJO_00282
OG0001149	BBLLADNB_00308	BFLDHLJO_03417
OG0001150	BBLLADNB_03867	BFLDHLJO_00021
OG0001151	BBLLADNB_03868	BFLDHLJO_00020
OG0001152	BBLLADNB_03803	BFLDHLJO_00018
OG0001153	BBLLADNB_03369	BFLDHLJO_00017
OG0001154	BBLLADNB_02422	BFLDHLJO_00009
OG0001155	BBLLADNB_02274	BFLDHLJO_00032
OG0001156	BBLLADNB_02428	BFLDHLJO_01177
OG0001157	BBLLADNB_02429	BFLDHLJO_01178
OG0001158	BBLLADNB_02430	BFLDHLJO_01179
OG0001159	BBLLADNB_00107	BFLDHLJO_00949
OG0001160	BBLLADNB_00106	BFLDHLJO_00950
OG0001161	BBLLADNB_03245	BFLDHLJO_00065
OG0001162	BBLLADNB_03243	BFLDHLJO_00062
OG0001163	BBLLADNB_03242	BFLDHLJO_00061
OG0001164	BBLLADNB_01356	BFLDHLJO_03002, BFLDHLJO_04069
OG0001165	BBLLADNB_01121	BFLDHLJO_03006
OG0001166	BBLLADNB_00426	BFLDHLJO_03131
OG0001167	BBLLADNB_02683	BFLDHLJO_03833
OG0001168	BBLLADNB_02680	BFLDHLJO_03836
OG0001169	BBLLADNB_02679	BFLDHLJO_03837
OG0001170	BBLLADNB_02678	BFLDHLJO_03838
OG0001171	BBLLADNB_02677	BFLDHLJO_03839
OG0001173	BBLLADNB_02674	BFLDHLJO_03841
OG0001174	BBLLADNB_01850	BFLDHLJO_02726
OG0001175	BBLLADNB_01849	BFLDHLJO_02725
OG0001176	BBLLADNB_01848	BFLDHLJO_02724
OG0001177	BBLLADNB_01788	BFLDHLJO_01600
OG0001178	BBLLADNB_03125	BFLDHLJO_03113
OG0001179	BBLLADNB_03083	BFLDHLJO_03788
OG0001180	BBLLADNB_03511	BFLDHLJO_02939
OG0001181	BBLLADNB_03513	BFLDHLJO_02941
OG0001182	BBLLADNB_00403	BFLDHLJO_03155
OG0001183	BBLLADNB_00404	BFLDHLJO_03154
OG0001184	BBLLADNB_00405	BFLDHLJO_03153
OG0001185	BBLLADNB_00406	BFLDHLJO_03152
OG0001186	BBLLADNB_00407	BFLDHLJO_03151
OG0001188	BBLLADNB_00889	BFLDHLJO_01836
OG0001189	BBLLADNB_00888	BFLDHLJO_01835
OG0001190	BBLLADNB_00887	BFLDHLJO_01834
OG0001191	BBLLADNB_00886	BFLDHLJO_01833
OG0001192	BBLLADNB_00885	BFLDHLJO_01832
OG0001193	BBLLADNB_00883	BFLDHLJO_01830
OG0001194	BBLLADNB_00882	BFLDHLJO_01829
OG0001195	BBLLADNB_00880	BFLDHLJO_01827
OG0001196	BBLLADNB_00879	BFLDHLJO_01826
OG0001197	BBLLADNB_01698	BFLDHLJO_01491
OG0001198	BBLLADNB_02241	BFLDHLJO_02238
OG0001199	BBLLADNB_02928	BFLDHLJO_00256
OG0001200	BBLLADNB_02929	BFLDHLJO_00255
OG0001201	BBLLADNB_02930	BFLDHLJO_00254
OG0001202	BBLLADNB_02810	BFLDHLJO_02243
OG0001204	BBLLADNB_02814	BFLDHLJO_02248
OG0001205	BBLLADNB_02815	BFLDHLJO_02249
OG0001206	BBLLADNB_02816	BFLDHLJO_02250
OG0001207	BBLLADNB_02817	BFLDHLJO_02251
OG0001208	BBLLADNB_02818	BFLDHLJO_02252
OG0001209	BBLLADNB_02822	BFLDHLJO_02256
OG0001210	BBLLADNB_02823	BFLDHLJO_02257
OG0001211	BBLLADNB_01909	BFLDHLJO_02258
OG0001212	BBLLADNB_01911	BFLDHLJO_02260
OG0001213	BBLLADNB_00415	BFLDHLJO_03142
OG0001214	BBLLADNB_00414	BFLDHLJO_03143
OG0001215	BBLLADNB_02434	BFLDHLJO_04102
OG0001216	BBLLADNB_02435	BFLDHLJO_04101
OG0001217	BBLLADNB_00586	BFLDHLJO_00308
OG0001218	BBLLADNB_02436	BFLDHLJO_04100
OG0001219	BBLLADNB_02437	BFLDHLJO_04099
OG0001221	BBLLADNB_02438	BFLDHLJO_04098
OG0001222	BBLLADNB_02439	BFLDHLJO_04097
OG0001223	BBLLADNB_02440	BFLDHLJO_04096
OG0001224	BBLLADNB_02441	BFLDHLJO_04095
OG0001225	BBLLADNB_02287	BFLDHLJO_02818
OG0001226	BBLLADNB_01697	BFLDHLJO_01490
OG0001227	BBLLADNB_01696	BFLDHLJO_01489
OG0001228	BBLLADNB_01695	BFLDHLJO_01488
OG0001229	BBLLADNB_01694	BFLDHLJO_01487
OG0001230	BBLLADNB_01693	BFLDHLJO_01486
OG0001231	BBLLADNB_00343	BFLDHLJO_02518
OG0001233	BBLLADNB_03902	BFLDHLJO_03434
OG0001234	BBLLADNB_03903	BFLDHLJO_03433
OG0001235	BBLLADNB_03904	BFLDHLJO_03432
OG0001236	BBLLADNB_03861	BFLDHLJO_03430
OG0001237	BBLLADNB_03862	BFLDHLJO_03429
OG0001238	BBLLADNB_03863	BFLDHLJO_03428
OG0001239	BBLLADNB_03031	BFLDHLJO_00186
OG0001240	BBLLADNB_03901	BFLDHLJO_00187
OG0001241	BBLLADNB_00055	BFLDHLJO_01210
OG0001242	BBLLADNB_00056	BFLDHLJO_01209
OG0001243	BBLLADNB_00057	BFLDHLJO_01208
OG0001244	BBLLADNB_00058	BFLDHLJO_01207
OG0001245	BBLLADNB_00373	BFLDHLJO_04111
OG0001246	BBLLADNB_00374	BFLDHLJO_04112
OG0001247	BBLLADNB_00375	BFLDHLJO_04113
OG0001248	BBLLADNB_00376	BFLDHLJO_04114
OG0001249	BBLLADNB_00830	BFLDHLJO_01867
OG0001250	BBLLADNB_01477	BFLDHLJO_00671
OG0001251	BBLLADNB_02945	BFLDHLJO_00667
OG0001252	BBLLADNB_03549	BFLDHLJO_01648
OG0001253	BBLLADNB_03550	BFLDHLJO_01649
OG0001254	BBLLADNB_01393	BFLDHLJO_01562
OG0001255	BBLLADNB_00084	BFLDHLJO_00972
OG0001256	BBLLADNB_00085	BFLDHLJO_00971
OG0001257	BBLLADNB_00086	BFLDHLJO_00970
OG0001258	BBLLADNB_00087	BFLDHLJO_00969
OG0001259	BBLLADNB_02550	BFLDHLJO_00914
OG0001261	BBLLADNB_00647	BFLDHLJO_02667
OG0001263	BBLLADNB_02727	BFLDHLJO_00920
OG0001265	BBLLADNB_02363	BFLDHLJO_02738
OG0001266	BBLLADNB_00606	BFLDHLJO_03755
OG0001267	BBLLADNB_01319	BFLDHLJO_01456
OG0001268	BBLLADNB_01318	BFLDHLJO_01455
OG0001269	BBLLADNB_03271	BFLDHLJO_01450
OG0001270	BBLLADNB_03270	BFLDHLJO_01449
OG0001271	BBLLADNB_00410	BFLDHLJO_03148
OG0001272	BBLLADNB_00411	BFLDHLJO_03147
OG0001273	BBLLADNB_00412	BFLDHLJO_03145
OG0001275	BBLLADNB_02068	BFLDHLJO_01757
OG0001276	BBLLADNB_02130	BFLDHLJO_03722
OG0001277	BBLLADNB_01185	BFLDHLJO_00773
OG0001278	BBLLADNB_01184	BFLDHLJO_00774
OG0001279	BBLLADNB_01183	BFLDHLJO_00775
OG0001280	BBLLADNB_01182	BFLDHLJO_00776
OG0001281	BBLLADNB_01387	BFLDHLJO_00779
OG0001282	BBLLADNB_01386	BFLDHLJO_00780
OG0001283	BBLLADNB_01778	BFLDHLJO_01895
OG0001284	BBLLADNB_01777	BFLDHLJO_01894
OG0001285	BBLLADNB_01776	BFLDHLJO_01893
OG0001286	BBLLADNB_01774	BFLDHLJO_01891
OG0001287	BBLLADNB_01772	BFLDHLJO_01889
OG0001288	BBLLADNB_01771	BFLDHLJO_01888
OG0001289	BBLLADNB_02219	BFLDHLJO_01887
OG0001290	BBLLADNB_03859	BFLDHLJO_01169
OG0001291	BBLLADNB_02215	BFLDHLJO_01880
OG0001292	BBLLADNB_03211	BFLDHLJO_02166
OG0001293	BBLLADNB_02111	BFLDHLJO_02968
OG0001294	BBLLADNB_02953	BFLDHLJO_00654
OG0001295	BBLLADNB_01150	BFLDHLJO_03079
OG0001296	BBLLADNB_01151	BFLDHLJO_03078
OG0001297	BBLLADNB_01152	BFLDHLJO_03077
OG0001298	BBLLADNB_01153	BFLDHLJO_03075
OG0001299	BBLLADNB_02322	BFLDHLJO_02144
OG0001300	BBLLADNB_03465	BFLDHLJO_01616
OG0001301	BBLLADNB_00825	BFLDHLJO_01859
OG0001302	BBLLADNB_02869	BFLDHLJO_01947
OG0001303	BBLLADNB_00834	BFLDHLJO_01192
OG0001304	BBLLADNB_00071	BFLDHLJO_01195
OG0001305	BBLLADNB_00070	BFLDHLJO_01196
OG0001306	BBLLADNB_00068	BFLDHLJO_01198
OG0001307	BBLLADNB_00065	BFLDHLJO_01201
OG0001308	BBLLADNB_03644	BFLDHLJO_01903
OG0001309	BBLLADNB_03170	BFLDHLJO_03422
OG0001310	BBLLADNB_03169	BFLDHLJO_03423
OG0001311	BBLLADNB_03168	BFLDHLJO_03424
OG0001312	BBLLADNB_03167	BFLDHLJO_03425
OG0001313	BBLLADNB_03294	BFLDHLJO_02704
OG0001314	BBLLADNB_02357	BFLDHLJO_00838
OG0001315	BBLLADNB_01303	BFLDHLJO_02076
OG0001316	BBLLADNB_01307	BFLDHLJO_02083
OG0001317	BBLLADNB_01308	BFLDHLJO_02084
OG0001318	BBLLADNB_01309	BFLDHLJO_02085
OG0001319	BBLLADNB_03056	BFLDHLJO_00892
OG0001320	BBLLADNB_01669	BFLDHLJO_01929
OG0001321	BBLLADNB_01310	BFLDHLJO_02088
OG0001323	BBLLADNB_01098	BFLDHLJO_03418
OG0001324	BBLLADNB_01097	BFLDHLJO_01113
OG0001325	BBLLADNB_01096	BFLDHLJO_01112
OG0001326	BBLLADNB_00715	BFLDHLJO_01429
OG0001327	BBLLADNB_00713	BFLDHLJO_01427
OG0001328	BBLLADNB_00712	BFLDHLJO_01426
OG0001329	BBLLADNB_00711	BFLDHLJO_01425
OG0001330	BBLLADNB_00709	BFLDHLJO_01423
OG0001331	BBLLADNB_00708	BFLDHLJO_01422
OG0001332	BBLLADNB_01522	BFLDHLJO_03797
OG0001333	BBLLADNB_00429	BFLDHLJO_03128
OG0001334	BBLLADNB_00428	BFLDHLJO_03129
OG0001335	BBLLADNB_00427	BFLDHLJO_03130
OG0001336	BBLLADNB_00423	BFLDHLJO_03134
OG0001337	BBLLADNB_00422	BFLDHLJO_03135
OG0001338	BBLLADNB_00421	BFLDHLJO_03136
OG0001339	BBLLADNB_00420	BFLDHLJO_03137
OG0001340	BBLLADNB_00417	BFLDHLJO_03140
OG0001341	BBLLADNB_00416	BFLDHLJO_03141
OG0001342	BBLLADNB_01931	BFLDHLJO_01918
OG0001343	BBLLADNB_01930	BFLDHLJO_01919
OG0001344	BBLLADNB_01929	BFLDHLJO_01920
OG0001345	BBLLADNB_01928	BFLDHLJO_01921
OG0001346	BBLLADNB_01927	BFLDHLJO_01922
OG0001347	BBLLADNB_01925	BFLDHLJO_01924
OG0001348	BBLLADNB_03741	BFLDHLJO_01925
OG0001349	BBLLADNB_02260	BFLDHLJO_02795
OG0001350	BBLLADNB_02259	BFLDHLJO_02796
OG0001351	BBLLADNB_02258	BFLDHLJO_02797
OG0001352	BBLLADNB_02257	BFLDHLJO_02798
OG0001353	BBLLADNB_02249	BFLDHLJO_02807
OG0001354	BBLLADNB_00506	BFLDHLJO_03541
OG0001355	BBLLADNB_00105	BFLDHLJO_00951
OG0001356	BBLLADNB_00505	BFLDHLJO_03540
OG0001357	BBLLADNB_00504	BFLDHLJO_03539
OG0001358	BBLLADNB_00503	BFLDHLJO_03538
OG0001359	BBLLADNB_00496	BFLDHLJO_03528
OG0001360	BBLLADNB_00494	BFLDHLJO_03526
OG0001361	BBLLADNB_00492	BFLDHLJO_03524
OG0001363	BBLLADNB_02489	BFLDHLJO_03521
OG0001364	BBLLADNB_02491	BFLDHLJO_03519
OG0001365	BBLLADNB_02492	BFLDHLJO_03518
OG0001366	BBLLADNB_01492	BFLDHLJO_02564
OG0001367	BBLLADNB_01493	BFLDHLJO_02565
OG0001368	BBLLADNB_03592	BFLDHLJO_02566
OG0001369	BBLLADNB_03590	BFLDHLJO_02568
OG0001370	BBLLADNB_03589	BFLDHLJO_02569
OG0001371	BBLLADNB_03090	BFLDHLJO_02570
OG0001372	BBLLADNB_03091	BFLDHLJO_02571
OG0001373	BBLLADNB_03092	BFLDHLJO_02572
OG0001374	BBLLADNB_03094	BFLDHLJO_02574
OG0001375	BBLLADNB_03098	BFLDHLJO_02578
OG0001376	BBLLADNB_02938	BFLDHLJO_00587
OG0001377	BBLLADNB_01339	BFLDHLJO_00941
OG0001378	BBLLADNB_01348	BFLDHLJO_01630
OG0001379	BBLLADNB_03349	BFLDHLJO_01744
OG0001380	BBLLADNB_03348	BFLDHLJO_01743
OG0001381	BBLLADNB_03714	BFLDHLJO_01742
OG0001382	BBLLADNB_03713	BFLDHLJO_01741
OG0001383	BBLLADNB_03712	BFLDHLJO_01740
OG0001384	BBLLADNB_03850	BFLDHLJO_00906
OG0001386	BBLLADNB_03532	BFLDHLJO_01697
OG0001387	BBLLADNB_01221	BFLDHLJO_00880
OG0001388	BBLLADNB_01222	BFLDHLJO_00879
OG0001389	BBLLADNB_01224	BFLDHLJO_00877
OG0001390	BBLLADNB_01226	BFLDHLJO_00875
OG0001391	BBLLADNB_01227	BFLDHLJO_00874
OG0001392	BBLLADNB_01228	BFLDHLJO_00873
OG0001393	BBLLADNB_01229	BFLDHLJO_00872
OG0001394	BBLLADNB_01230	BFLDHLJO_00871
OG0001395	BBLLADNB_01231	BFLDHLJO_01732
OG0001396	BBLLADNB_03785	BFLDHLJO_00244
OG0001397	BBLLADNB_03784	BFLDHLJO_00238
OG0001398	BBLLADNB_03631	BFLDHLJO_00236
OG0001399	BBLLADNB_03630	BFLDHLJO_00235
OG0001401	BBLLADNB_00025	BFLDHLJO_01239
OG0001402	BBLLADNB_00027	BFLDHLJO_01237
OG0001403	BBLLADNB_00033	BFLDHLJO_01232
OG0001404	BBLLADNB_00034	BFLDHLJO_01231
OG0001405	BBLLADNB_00035	BFLDHLJO_01230
OG0001406	BBLLADNB_00036	BFLDHLJO_01229
OG0001407	BBLLADNB_00037	BFLDHLJO_01228
OG0001408	BBLLADNB_00038	BFLDHLJO_01227
OG0001409	BBLLADNB_00039	BFLDHLJO_01226
OG0001410	BBLLADNB_00040	BFLDHLJO_01225
OG0001411	BBLLADNB_00041	BFLDHLJO_01224
OG0001412	BBLLADNB_00042	BFLDHLJO_01223
OG0001413	BBLLADNB_00043	BFLDHLJO_01222
OG0001414	BBLLADNB_00044	BFLDHLJO_01221
OG0001415	BBLLADNB_00045	BFLDHLJO_01220
OG0001416	BBLLADNB_00046	BFLDHLJO_01219
OG0001417	BBLLADNB_00525	BFLDHLJO_00400
OG0001418	BBLLADNB_00526	BFLDHLJO_00399
OG0001420	BBLLADNB_00532	BFLDHLJO_00395
OG0001421	BBLLADNB_00533	BFLDHLJO_00394
OG0001422	BBLLADNB_00534	BFLDHLJO_00393
OG0001423	BBLLADNB_00535	BFLDHLJO_00392
OG0001424	BBLLADNB_00536	BFLDHLJO_00391
OG0001425	BBLLADNB_00537	BFLDHLJO_00390
OG0001426	BBLLADNB_00538	BFLDHLJO_00389
OG0001427	BBLLADNB_00539	BFLDHLJO_00388
OG0001428	BBLLADNB_00938	BFLDHLJO_00077
OG0001429	BBLLADNB_00939	BFLDHLJO_00076
OG0001430	BBLLADNB_00940	BFLDHLJO_00075
OG0001431	BBLLADNB_00944	BFLDHLJO_00074
OG0001432	BBLLADNB_00946	BFLDHLJO_00072
OG0001433	BBLLADNB_00948	BFLDHLJO_00070
OG0001434	BBLLADNB_00951	BFLDHLJO_00067
OG0001435	BBLLADNB_03246	BFLDHLJO_00066
OG0001436	BBLLADNB_01158	BFLDHLJO_03972
OG0001437	BBLLADNB_02273	BFLDHLJO_00033
OG0001438	BBLLADNB_02271	BFLDHLJO_00035
OG0001439	BBLLADNB_02270	BFLDHLJO_00036
OG0001440	BBLLADNB_02269	BFLDHLJO_00037
OG0001441	BBLLADNB_02268	BFLDHLJO_00038
OG0001442	BBLLADNB_02267	BFLDHLJO_00039
OG0001443	BBLLADNB_02266	BFLDHLJO_00040
OG0001444	BBLLADNB_02265	BFLDHLJO_00041
OG0001445	BBLLADNB_02264	BFLDHLJO_00042
OG0001446	BBLLADNB_02263	BFLDHLJO_00043
OG0001447	BBLLADNB_02262	BFLDHLJO_00044
OG0001448	BBLLADNB_01424	BFLDHLJO_00046
OG0001449	BBLLADNB_01425	BFLDHLJO_00047
OG0001450	BBLLADNB_01426	BFLDHLJO_00048
OG0001451	BBLLADNB_01427	BFLDHLJO_00049
OG0001452	BBLLADNB_01639	BFLDHLJO_01969
OG0001453	BBLLADNB_01640	BFLDHLJO_01968
OG0001454	BBLLADNB_01641	BFLDHLJO_01967
OG0001455	BBLLADNB_01643	BFLDHLJO_01965
OG0001456	BBLLADNB_01645	BFLDHLJO_01963
OG0001457	BBLLADNB_01142	BFLDHLJO_03159
OG0001458	BBLLADNB_01871	BFLDHLJO_01507
OG0001459	BBLLADNB_01713	BFLDHLJO_01506
OG0001460	BBLLADNB_02862	BFLDHLJO_03846
OG0001461	BBLLADNB_03265	BFLDHLJO_03845
OG0001462	BBLLADNB_00736	BFLDHLJO_03102
OG0001463	BBLLADNB_00737	BFLDHLJO_03103
OG0001464	BBLLADNB_02632	BFLDHLJO_03487
OG0001465	BBLLADNB_02633	BFLDHLJO_03488
OG0001466	BBLLADNB_02636	BFLDHLJO_03491
OG0001467	BBLLADNB_02637	BFLDHLJO_03492
OG0001468	BBLLADNB_02638	BFLDHLJO_03493
OG0001469	BBLLADNB_03680	BFLDHLJO_03494
OG0001470	BBLLADNB_03681	BFLDHLJO_03495
OG0001471	BBLLADNB_03682	BFLDHLJO_03496
OG0001472	BBLLADNB_01263	BFLDHLJO_03499
OG0001473	BBLLADNB_01262	BFLDHLJO_03500
OG0001474	BBLLADNB_01261	BFLDHLJO_03501
OG0001475	BBLLADNB_01260	BFLDHLJO_03502
OG0001476	BBLLADNB_01259	BFLDHLJO_03503
OG0001477	BBLLADNB_01258	BFLDHLJO_03504
OG0001478	BBLLADNB_01257	BFLDHLJO_03505
