Orthogroup	spades-bin.32	GCA_000310125.2
OG0000606	BBLLADNB_01662	lcl|AMXB01000020.1_prot_ENO80547.1_2429
OG0000607	BBLLADNB_01660	lcl|AMXB01000020.1_prot_ENO80549.1_2431
OG0000608	BBLLADNB_01658	lcl|AMXB01000020.1_prot_ENO80551.1_2433
OG0000609	BBLLADNB_01657	lcl|AMXB01000020.1_prot_ENO80552.1_2434
OG0000610	BBLLADNB_01656	lcl|AMXB01000020.1_prot_ENO80553.1_2435
OG0000611	BBLLADNB_01655	lcl|AMXB01000054.1_prot_ENO75425.1_3942
OG0000612	BBLLADNB_02872	lcl|AMXB01000054.1_prot_ENO75426.1_3943
OG0000613	BBLLADNB_02871	lcl|AMXB01000073.1_prot_ENO74711.1_4182
OG0000614	BBLLADNB_02870	lcl|AMXB01000073.1_prot_ENO74710.1_4181
OG0000615	BBLLADNB_03119	lcl|AMXB01000059.1_prot_ENO75190.1_4010
OG0000616	BBLLADNB_03120	lcl|AMXB01000059.1_prot_ENO75191.1_4011
OG0000618	BBLLADNB_03421	lcl|AMXB01000003.1_prot_ENO82730.1_372
OG0000619	BBLLADNB_03422	lcl|AMXB01000003.1_prot_ENO82731.1_373
OG0000620	BBLLADNB_03423	lcl|AMXB01000003.1_prot_ENO82732.1_374
OG0000622	BBLLADNB_02152	lcl|AMXB01000019.1_prot_ENO80608.1_2326
OG0000623	BBLLADNB_02761	lcl|AMXB01000008.1_prot_ENO81928.1_1156
OG0000624	BBLLADNB_02760	lcl|AMXB01000008.1_prot_ENO81929.1_1157
OG0000625	BBLLADNB_02756	lcl|AMXB01000008.1_prot_ENO81934.1_1162
OG0000626	BBLLADNB_02755	lcl|AMXB01000008.1_prot_ENO81935.1_1163
OG0000627	BBLLADNB_02754	lcl|AMXB01000008.1_prot_ENO81936.1_1164
OG0000628	BBLLADNB_03846	lcl|AMXB01000008.1_prot_ENO81937.1_1165
OG0000629	BBLLADNB_03847	lcl|AMXB01000008.1_prot_ENO81938.1_1166
OG0000630	BBLLADNB_02138	lcl|AMXB01000008.1_prot_ENO81940.1_1168
OG0000631	BBLLADNB_02139	lcl|AMXB01000008.1_prot_ENO81941.1_1169
OG0000632	BBLLADNB_02140	lcl|AMXB01000008.1_prot_ENO81942.1_1170
OG0000633	BBLLADNB_02142	lcl|AMXB01000008.1_prot_ENO81944.1_1172
OG0000634	BBLLADNB_02143	lcl|AMXB01000008.1_prot_ENO81945.1_1173
OG0000635	BBLLADNB_02145	lcl|AMXB01000008.1_prot_ENO81949.1_1177
OG0000636	BBLLADNB_03124	lcl|AMXB01000017.1_prot_ENO80798.1_2195
OG0000637	BBLLADNB_03264	lcl|AMXB01000017.1_prot_ENO80785.1_2182
OG0000638	BBLLADNB_03260	lcl|AMXB01000017.1_prot_ENO80786.1_2183
OG0000639	BBLLADNB_00437	lcl|AMXB01000017.1_prot_ENO80787.1_2184
OG0000640	BBLLADNB_00436	lcl|AMXB01000017.1_prot_ENO80788.1_2185
OG0000641	BBLLADNB_00435	lcl|AMXB01000017.1_prot_ENO80790.1_2187
OG0000642	BBLLADNB_00434	lcl|AMXB01000017.1_prot_ENO80792.1_2189
OG0000643	BBLLADNB_00431	lcl|AMXB01000017.1_prot_ENO80794.1_2191
OG0000644	BBLLADNB_01706	lcl|AMXB01000017.1_prot_ENO80783.1_2180
OG0000645	BBLLADNB_01705	lcl|AMXB01000017.1_prot_ENO80782.1_2179
OG0000646	BBLLADNB_01704	lcl|AMXB01000017.1_prot_ENO80781.1_2178
OG0000647	BBLLADNB_01703	lcl|AMXB01000017.1_prot_ENO80780.1_2177
OG0000648	BBLLADNB_01702	lcl|AMXB01000017.1_prot_ENO80779.1_2176
OG0000649	BBLLADNB_01701	lcl|AMXB01000017.1_prot_ENO80778.1_2175
OG0000650	BBLLADNB_01700	lcl|AMXB01000017.1_prot_ENO80777.1_2174
OG0000651	BBLLADNB_01123	lcl|AMXB01000066.1_prot_ENO74916.1_4109
OG0000652	BBLLADNB_01126	lcl|AMXB01000019.1_prot_ENO80605.1_2323
OG0000653	BBLLADNB_00591	lcl|AMXB01000003.1_prot_ENO82813.1_455
OG0000654	BBLLADNB_00592	lcl|AMXB01000003.1_prot_ENO82814.1_456
OG0000655	BBLLADNB_00595	lcl|AMXB01000003.1_prot_ENO82818.1_460
OG0000656	BBLLADNB_00596	lcl|AMXB01000003.1_prot_ENO82819.1_461
OG0000657	BBLLADNB_00597	lcl|AMXB01000003.1_prot_ENO82820.1_462
OG0000658	BBLLADNB_00795	lcl|AMXB01000006.1_prot_ENO82338.1_942
OG0000659	BBLLADNB_03420	lcl|AMXB01000009.1_prot_ENO81840.1_1331
OG0000660	BBLLADNB_03419	lcl|AMXB01000009.1_prot_ENO81841.1_1332
OG0000661	BBLLADNB_01300	lcl|AMXB01000003.1_prot_ENO82726.1_368
OG0000662	BBLLADNB_00609	lcl|AMXB01000008.1_prot_ENO81883.1_1111
OG0000663	BBLLADNB_00613	lcl|AMXB01000008.1_prot_ENO81890.1_1118
OG0000664	BBLLADNB_00614	lcl|AMXB01000008.1_prot_ENO81891.1_1119
OG0000665	BBLLADNB_00615	lcl|AMXB01000008.1_prot_ENO81892.1_1120
OG0000666	BBLLADNB_02562	lcl|AMXB01000003.1_prot_ENO82807.1_449
OG0000667	BBLLADNB_02560	lcl|AMXB01000003.1_prot_ENO82805.1_447
OG0000668	BBLLADNB_02557	lcl|AMXB01000003.1_prot_ENO82802.1_444
OG0000669	BBLLADNB_00198	lcl|AMXB01000003.1_prot_ENO82800.1_442
OG0000670	BBLLADNB_03818, BBLLADNB_00607	lcl|AMXB01000017.1_prot_ENO80811.1_2208
OG0000671	BBLLADNB_03678	lcl|AMXB01000009.1_prot_ENO81778.1_1269
OG0000672	BBLLADNB_03679	lcl|AMXB01000009.1_prot_ENO81797.1_1288
OG0000673	BBLLADNB_01005	lcl|AMXB01000048.1_prot_ENO75737.1_3787
OG0000674	BBLLADNB_01003	lcl|AMXB01000064.1_prot_ENO74986.1_4077
OG0000675	BBLLADNB_01002	lcl|AMXB01000064.1_prot_ENO74984.1_4075
OG0000676	BBLLADNB_02126	lcl|AMXB01000003.1_prot_ENO82745.1_387
OG0000677	BBLLADNB_02125	lcl|AMXB01000003.1_prot_ENO82746.1_388
OG0000678	BBLLADNB_03759	lcl|AMXB01000003.1_prot_ENO82748.1_390
OG0000679	BBLLADNB_03758	lcl|AMXB01000003.1_prot_ENO82749.1_391
OG0000680	BBLLADNB_03757	lcl|AMXB01000003.1_prot_ENO82750.1_392
OG0000681	BBLLADNB_03756	lcl|AMXB01000003.1_prot_ENO82751.1_393
OG0000682	BBLLADNB_03755	lcl|AMXB01000003.1_prot_ENO82752.1_394
OG0000689	BBLLADNB_03890	lcl|AMXB01000019.1_prot_ENO80618.1_2336
OG0000690	BBLLADNB_03891	lcl|AMXB01000019.1_prot_ENO80619.1_2337
OG0000692	BBLLADNB_02793	lcl|AMXB01000004.1_prot_ENO82631.1_590
OG0000693	BBLLADNB_02796	lcl|AMXB01000004.1_prot_ENO82633.1_592
OG0000694	BBLLADNB_02797	lcl|AMXB01000004.1_prot_ENO82634.1_593
OG0000695	BBLLADNB_02800	lcl|AMXB01000004.1_prot_ENO82638.1_597
OG0000696	BBLLADNB_01355	lcl|AMXB01000004.1_prot_ENO82666.1_625
OG0000697	BBLLADNB_00765	lcl|AMXB01000004.1_prot_ENO82643.1_602
OG0000698	BBLLADNB_01011	lcl|AMXB01000004.1_prot_ENO82644.1_603
OG0000699	BBLLADNB_01014	lcl|AMXB01000004.1_prot_ENO82647.1_606
OG0000700	BBLLADNB_01638	lcl|AMXB01000004.1_prot_ENO82648.1_607
OG0000701	BBLLADNB_02101	lcl|AMXB01000002.1_prot_ENO83084.1_344
OG0000702	BBLLADNB_02988	lcl|AMXB01000003.1_prot_ENO82757.1_399
OG0000703	BBLLADNB_03239	lcl|AMXB01000002.1_prot_ENO83086.1_346
OG0000704	BBLLADNB_03237	lcl|AMXB01000002.1_prot_ENO83088.1_348
OG0000705	BBLLADNB_03236	lcl|AMXB01000002.1_prot_ENO83089.1_349
OG0000706	BBLLADNB_00054	lcl|AMXB01000009.1_prot_ENO81799.1_1290, lcl|AMXB01000009.1_prot_ENO81798.1_1289
OG0000707	BBLLADNB_00051	lcl|AMXB01000009.1_prot_ENO81814.1_1305
OG0000708	BBLLADNB_00049	lcl|AMXB01000009.1_prot_ENO81819.1_1310
OG0000709	BBLLADNB_02498	lcl|AMXB01000005.1_prot_ENO82484.1_779
OG0000710	BBLLADNB_01297	lcl|AMXB01000009.1_prot_ENO81832.1_1323
OG0000712	BBLLADNB_01075	lcl|AMXB01000019.1_prot_ENO80628.1_2346
OG0000713	BBLLADNB_01076	lcl|AMXB01000020.1_prot_ENO80533.1_2415
OG0000714	BBLLADNB_03147	lcl|AMXB01000020.1_prot_ENO80532.1_2414
OG0000715	BBLLADNB_03148	lcl|AMXB01000020.1_prot_ENO80531.1_2413
OG0000716	BBLLADNB_02199	lcl|AMXB01000009.1_prot_ENO81836.1_1327
OG0000717	BBLLADNB_02196	lcl|AMXB01000017.1_prot_ENO80752.1_2149
OG0000720	BBLLADNB_01471	lcl|AMXB01000008.1_prot_ENO81960.1_1188
OG0000721	BBLLADNB_01472	lcl|AMXB01000008.1_prot_ENO81959.1_1187
OG0000722	BBLLADNB_01473	lcl|AMXB01000008.1_prot_ENO81958.1_1186
OG0000723	BBLLADNB_01474	lcl|AMXB01000008.1_prot_ENO81957.1_1185
OG0000724	BBLLADNB_01475	lcl|AMXB01000008.1_prot_ENO81956.1_1184
OG0000725	BBLLADNB_01476	lcl|AMXB01000008.1_prot_ENO81955.1_1183
OG0000726	BBLLADNB_03322	lcl|AMXB01000008.1_prot_ENO81951.1_1179
OG0000727	BBLLADNB_03323	lcl|AMXB01000017.1_prot_ENO80801.1_2198
OG0000728	BBLLADNB_03324	lcl|AMXB01000017.1_prot_ENO80802.1_2199
OG0000729	BBLLADNB_03325	lcl|AMXB01000017.1_prot_ENO80803.1_2200
OG0000730	BBLLADNB_03326	lcl|AMXB01000017.1_prot_ENO80805.1_2202
OG0000731	BBLLADNB_03327	lcl|AMXB01000017.1_prot_ENO80806.1_2203
OG0000732	BBLLADNB_03330	lcl|AMXB01000003.1_prot_ENO82792.1_434
OG0000733	BBLLADNB_03425	lcl|AMXB01000003.1_prot_ENO82789.1_431
OG0000735	BBLLADNB_03570	lcl|AMXB01000018.1_prot_ENO80737.1_2295
OG0000736	BBLLADNB_03569	lcl|AMXB01000018.1_prot_ENO80736.1_2294
OG0000737	BBLLADNB_03568	lcl|AMXB01000018.1_prot_ENO80735.1_2293
OG0000738	BBLLADNB_03566	lcl|AMXB01000031.1_prot_ENO77411.1_3145
OG0000739	BBLLADNB_03193	lcl|AMXB01000031.1_prot_ENO77410.1_3144
OG0000740	BBLLADNB_01650	lcl|AMXB01000031.1_prot_ENO77409.1_3143
OG0000741	BBLLADNB_01649	lcl|AMXB01000031.1_prot_ENO77408.1_3142
OG0000742	BBLLADNB_01976	lcl|AMXB01000031.1_prot_ENO77384.1_3118
OG0000743	BBLLADNB_02781	lcl|AMXB01000031.1_prot_ENO77380.1_3114
OG0000744	BBLLADNB_02782	lcl|AMXB01000031.1_prot_ENO77378.1_3112
OG0000745	BBLLADNB_02783	lcl|AMXB01000031.1_prot_ENO77377.1_3111
OG0000746	BBLLADNB_02784	lcl|AMXB01000031.1_prot_ENO77376.1_3110
OG0000747	BBLLADNB_02785	lcl|AMXB01000031.1_prot_ENO77375.1_3109
OG0000748	BBLLADNB_02786	lcl|AMXB01000054.1_prot_ENO75435.1_3952
OG0000749	BBLLADNB_02788	lcl|AMXB01000054.1_prot_ENO75433.1_3950
OG0000752	BBLLADNB_02155	lcl|AMXB01000054.1_prot_ENO75432.1_3949
OG0000753	BBLLADNB_01406	lcl|AMXB01000005.1_prot_ENO82490.1_785
OG0000754	BBLLADNB_00806	lcl|AMXB01000054.1_prot_ENO75413.1_3930
OG0000756	BBLLADNB_03146	lcl|AMXB01000054.1_prot_ENO75415.1_3932
OG0000757	BBLLADNB_01982	lcl|AMXB01000054.1_prot_ENO75417.1_3934
OG0000758	BBLLADNB_01794	lcl|AMXB01000054.1_prot_ENO75420.1_3937
OG0000759	BBLLADNB_01793	lcl|AMXB01000054.1_prot_ENO75421.1_3938
OG0000760	BBLLADNB_01792	lcl|AMXB01000054.1_prot_ENO75422.1_3939
OG0000761	BBLLADNB_00925	lcl|AMXB01000020.1_prot_ENO80554.1_2436
OG0000762	BBLLADNB_00924	lcl|AMXB01000020.1_prot_ENO80555.1_2437
OG0000763	BBLLADNB_00923	lcl|AMXB01000020.1_prot_ENO80556.1_2438
OG0000764	BBLLADNB_01973	lcl|AMXB01000035.1_prot_ENO76915.1_3325
OG0000765	BBLLADNB_01972	lcl|AMXB01000035.1_prot_ENO76914.1_3324
OG0000766	BBLLADNB_01971	lcl|AMXB01000035.1_prot_ENO76913.1_3323
OG0000767	BBLLADNB_01970	lcl|AMXB01000035.1_prot_ENO76912.1_3322
OG0000768	BBLLADNB_02779	lcl|AMXB01000035.1_prot_ENO76911.1_3321
OG0000769	BBLLADNB_02778	lcl|AMXB01000035.1_prot_ENO76910.1_3320
OG0000770	BBLLADNB_02777	lcl|AMXB01000033.1_prot_ENO77173.1_3224
OG0000771	BBLLADNB_01352	lcl|AMXB01000033.1_prot_ENO77175.1_3226
OG0000772	BBLLADNB_01353	lcl|AMXB01000033.1_prot_ENO77176.1_3227
OG0000773	BBLLADNB_00872	lcl|AMXB01000009.1_prot_ENO81809.1_1300
OG0000774	BBLLADNB_00873	lcl|AMXB01000009.1_prot_ENO81810.1_1301
OG0000775	BBLLADNB_00859	lcl|AMXB01000056.1_prot_ENO75324.1_3986
OG0000776	BBLLADNB_00858	lcl|AMXB01000056.1_prot_ENO75323.1_3985
OG0000777	BBLLADNB_00875	lcl|AMXB01000018.1_prot_ENO80729.1_2287
OG0000778	BBLLADNB_00876	lcl|AMXB01000018.1_prot_ENO80728.1_2286
OG0000779	BBLLADNB_00877	lcl|AMXB01000018.1_prot_ENO80727.1_2285
OG0000780	BBLLADNB_00878	lcl|AMXB01000018.1_prot_ENO80709.1_2267
OG0000781	BBLLADNB_01466	lcl|AMXB01000008.1_prot_ENO81964.1_1192
OG0000782	BBLLADNB_01467	lcl|AMXB01000008.1_prot_ENO81963.1_1191
OG0000783	BBLLADNB_01469	lcl|AMXB01000008.1_prot_ENO81961.1_1189
OG0000786	BBLLADNB_00301	lcl|AMXB01000002.1_prot_ENO82999.1_259
OG0000787	BBLLADNB_02432	lcl|AMXB01000029.1_prot_ENO77743.1_3000
OG0000788	BBLLADNB_01623	lcl|AMXB01000029.1_prot_ENO77745.1_3002
OG0000789	BBLLADNB_01862	lcl|AMXB01000005.1_prot_ENO82473.1_768
OG0000790	BBLLADNB_03096	lcl|AMXB01000005.1_prot_ENO82471.1_766
OG0000791	BBLLADNB_03097	lcl|AMXB01000005.1_prot_ENO82472.1_767
OG0000792	BBLLADNB_01857	lcl|AMXB01000005.1_prot_ENO82469.1_764
OG0000793	BBLLADNB_01433	lcl|AMXB01000037.1_prot_ENO76708.1_3447
OG0000795	BBLLADNB_00126	lcl|AMXB01000067.1_prot_ENO74870.1_4114
OG0000796	BBLLADNB_03887	lcl|AMXB01000009.1_prot_ENO81848.1_1339
OG0000798	BBLLADNB_02968	lcl|AMXB01000021.1_prot_ENO80069.1_2515
OG0000799	BBLLADNB_02970	lcl|AMXB01000007.1_prot_ENO82132.1_1051
OG0000800	BBLLADNB_02971	lcl|AMXB01000007.1_prot_ENO82133.1_1052
OG0000801	BBLLADNB_02972	lcl|AMXB01000007.1_prot_ENO82134.1_1053
OG0000802	BBLLADNB_00001	lcl|AMXB01000002.1_prot_ENO82943.1_203
OG0000803	BBLLADNB_00002	lcl|AMXB01000002.1_prot_ENO82942.1_202
OG0000804	BBLLADNB_00003	lcl|AMXB01000002.1_prot_ENO82941.1_201
OG0000805	BBLLADNB_00004	lcl|AMXB01000002.1_prot_ENO82940.1_200
OG0000806	BBLLADNB_00005	lcl|AMXB01000002.1_prot_ENO82939.1_199
OG0000807	BBLLADNB_00006	lcl|AMXB01000002.1_prot_ENO82938.1_198
OG0000808	BBLLADNB_00007	lcl|AMXB01000002.1_prot_ENO82937.1_197
OG0000809	BBLLADNB_00008	lcl|AMXB01000002.1_prot_ENO82936.1_196
OG0000810	BBLLADNB_03723	lcl|AMXB01000002.1_prot_ENO82930.1_190
OG0000811	BBLLADNB_03722	lcl|AMXB01000002.1_prot_ENO82929.1_189
OG0000812	BBLLADNB_03201	lcl|AMXB01000002.1_prot_ENO82927.1_187
OG0000813	BBLLADNB_03200	lcl|AMXB01000002.1_prot_ENO82926.1_186
OG0000814	BBLLADNB_01432	lcl|AMXB01000074.1_prot_ENO74676.1_4191
OG0000815	BBLLADNB_02728	lcl|AMXB01000001.1_prot_ENO83278.1_151
OG0000816	BBLLADNB_02725	lcl|AMXB01000062.1_prot_ENO75067.1_4048
OG0000817	BBLLADNB_02723	lcl|AMXB01000062.1_prot_ENO75065.1_4046
OG0000818	BBLLADNB_02973	lcl|AMXB01000005.1_prot_ENO82456.1_751
OG0000819	BBLLADNB_02974	lcl|AMXB01000005.1_prot_ENO82455.1_750
OG0000820	BBLLADNB_02975	lcl|AMXB01000005.1_prot_ENO82454.1_749
OG0000821	BBLLADNB_02977	lcl|AMXB01000005.1_prot_ENO82452.1_747
OG0000822	BBLLADNB_02978	lcl|AMXB01000005.1_prot_ENO82451.1_746
OG0000823	BBLLADNB_02108	lcl|AMXB01000005.1_prot_ENO82450.1_745
OG0000824	BBLLADNB_02106	lcl|AMXB01000005.1_prot_ENO82448.1_743
OG0000825	BBLLADNB_02105	lcl|AMXB01000005.1_prot_ENO82447.1_742
OG0000826	BBLLADNB_02104	lcl|AMXB01000005.1_prot_ENO82446.1_741
OG0000827	BBLLADNB_02103	lcl|AMXB01000005.1_prot_ENO82445.1_740
OG0000828	BBLLADNB_02643	lcl|AMXB01000039.1_prot_ENO76462.1_3538
OG0000829	BBLLADNB_01212	lcl|AMXB01000039.1_prot_ENO76466.1_3542
OG0000830	BBLLADNB_01211	lcl|AMXB01000039.1_prot_ENO76467.1_3543
OG0000831	BBLLADNB_00022	lcl|AMXB01000036.1_prot_ENO76796.1_3367
OG0000832	BBLLADNB_01330	lcl|AMXB01000036.1_prot_ENO76797.1_3368
OG0000833	BBLLADNB_00214	lcl|AMXB01000004.1_prot_ENO82580.1_539
OG0000834	BBLLADNB_00225	lcl|AMXB01000004.1_prot_ENO82581.1_540
OG0000835	BBLLADNB_00228	lcl|AMXB01000004.1_prot_ENO82584.1_543, lcl|AMXB01000003.1_prot_ENO82734.1_376
OG0000836	BBLLADNB_00231	lcl|AMXB01000004.1_prot_ENO82589.1_548
OG0000837	BBLLADNB_00233	lcl|AMXB01000004.1_prot_ENO82586.1_545
OG0000838	BBLLADNB_01865	lcl|AMXB01000039.1_prot_ENO76450.1_3526
OG0000840	BBLLADNB_01716	lcl|AMXB01000004.1_prot_ENO82599.1_558
OG0000841	BBLLADNB_01714	lcl|AMXB01000004.1_prot_ENO82600.1_559
OG0000842	BBLLADNB_03046	lcl|AMXB01000004.1_prot_ENO82601.1_560
OG0000843	BBLLADNB_01009	lcl|AMXB01000007.1_prot_ENO82140.1_1059
OG0000844	BBLLADNB_03836	lcl|AMXB01000001.1_prot_ENO83266.1_139
OG0000845	BBLLADNB_00520	lcl|AMXB01000001.1_prot_ENO83272.1_145
OG0000846	BBLLADNB_00522	lcl|AMXB01000001.1_prot_ENO83279.1_152
OG0000847	BBLLADNB_03628	lcl|AMXB01000001.1_prot_ENO83280.1_153
OG0000848	BBLLADNB_02499	lcl|AMXB01000005.1_prot_ENO82479.1_774
OG0000849	BBLLADNB_02500	lcl|AMXB01000005.1_prot_ENO82478.1_773
OG0000850	BBLLADNB_02503	lcl|AMXB01000005.1_prot_ENO82476.1_771
OG0000851	BBLLADNB_02507	lcl|AMXB01000016.1_prot_ENO80907.1_2100
OG0000852	BBLLADNB_03370	lcl|AMXB01000018.1_prot_ENO80734.1_2292
OG0000853	BBLLADNB_00698	lcl|AMXB01000001.1_prot_ENO83219.1_92
OG0000854	BBLLADNB_03337	lcl|AMXB01000022.1_prot_ENO79640.1_2577
OG0000855	BBLLADNB_03333	lcl|AMXB01000022.1_prot_ENO79638.1_2575
OG0000857	BBLLADNB_02585	lcl|AMXB01000012.1_prot_ENO81402.1_1705
OG0000858	BBLLADNB_01597	lcl|AMXB01000021.1_prot_ENO80061.1_2507
OG0000859	BBLLADNB_01598	lcl|AMXB01000021.1_prot_ENO80052.1_2498
OG0000860	BBLLADNB_01600	lcl|AMXB01000037.1_prot_ENO76699.1_3438
OG0000861	BBLLADNB_01601	lcl|AMXB01000021.1_prot_ENO80051.1_2497
OG0000862	BBLLADNB_01602	lcl|AMXB01000021.1_prot_ENO80050.1_2496
OG0000863	BBLLADNB_01603	lcl|AMXB01000021.1_prot_ENO80049.1_2495
OG0000864	BBLLADNB_01604	lcl|AMXB01000021.1_prot_ENO80048.1_2494
OG0000865	BBLLADNB_01605	lcl|AMXB01000021.1_prot_ENO80047.1_2493
OG0000866	BBLLADNB_01606	lcl|AMXB01000021.1_prot_ENO80046.1_2492
OG0000867	BBLLADNB_01607	lcl|AMXB01000021.1_prot_ENO80045.1_2491
OG0000868	BBLLADNB_01608	lcl|AMXB01000021.1_prot_ENO80044.1_2490
OG0000869	BBLLADNB_01609	lcl|AMXB01000021.1_prot_ENO80043.1_2489
OG0000871	BBLLADNB_02515	lcl|AMXB01000021.1_prot_ENO80036.1_2482
OG0000872	BBLLADNB_02517	lcl|AMXB01000021.1_prot_ENO80034.1_2480
OG0000873	BBLLADNB_02522	lcl|AMXB01000021.1_prot_ENO80029.1_2475
OG0000874	BBLLADNB_02523	lcl|AMXB01000021.1_prot_ENO80028.1_2474
OG0000875	BBLLADNB_02524	lcl|AMXB01000021.1_prot_ENO80027.1_2473
OG0000876	BBLLADNB_02902	lcl|AMXB01000021.1_prot_ENO80026.1_2472
OG0000877	BBLLADNB_02901	lcl|AMXB01000021.1_prot_ENO80025.1_2471
OG0000878	BBLLADNB_02900	lcl|AMXB01000003.1_prot_ENO82784.1_426
OG0000879	BBLLADNB_02897	lcl|AMXB01000021.1_prot_ENO80023.1_2469
OG0000880	BBLLADNB_01032	lcl|AMXB01000021.1_prot_ENO80020.1_2466
OG0000881	BBLLADNB_03058	lcl|AMXB01000021.1_prot_ENO80019.1_2465
OG0000882	BBLLADNB_01561	lcl|AMXB01000021.1_prot_ENO80018.1_2464
OG0000883	BBLLADNB_01855	lcl|AMXB01000007.1_prot_ENO82108.1_1027
OG0000884	BBLLADNB_02466	lcl|AMXB01000007.1_prot_ENO82146.1_1065
OG0000885	BBLLADNB_02467	lcl|AMXB01000003.1_prot_ENO82743.1_385
OG0000886	BBLLADNB_02468	lcl|AMXB01000007.1_prot_ENO82147.1_1066
OG0000887	BBLLADNB_02469	lcl|AMXB01000007.1_prot_ENO82148.1_1067
OG0000888	BBLLADNB_02747	lcl|AMXB01000007.1_prot_ENO82150.1_1069
OG0000889	BBLLADNB_02746	lcl|AMXB01000007.1_prot_ENO82151.1_1070
OG0000890	BBLLADNB_02738	lcl|AMXB01000007.1_prot_ENO82178.1_1097
OG0000891	BBLLADNB_02739	lcl|AMXB01000007.1_prot_ENO82179.1_1098
OG0000892	BBLLADNB_02740	lcl|AMXB01000007.1_prot_ENO82180.1_1099
OG0000893	BBLLADNB_02742	lcl|AMXB01000007.1_prot_ENO82182.1_1101
OG0000894	BBLLADNB_00111	lcl|AMXB01000007.1_prot_ENO82090.1_1009
OG0000895	BBLLADNB_00110	lcl|AMXB01000007.1_prot_ENO82089.1_1008
OG0000896	BBLLADNB_00109	lcl|AMXB01000007.1_prot_ENO82088.1_1007
OG0000897	BBLLADNB_00654	lcl|AMXB01000011.1_prot_ENO81470.1_1526
OG0000898	BBLLADNB_01214, BBLLADNB_02191	lcl|AMXB01000016.1_prot_ENO80902.1_2095
OG0000899	BBLLADNB_02093	lcl|AMXB01000016.1_prot_ENO80904.1_2097
OG0000900	BBLLADNB_02776	lcl|AMXB01000033.1_prot_ENO77174.1_3225
OG0000901	BBLLADNB_03033	lcl|AMXB01000005.1_prot_ENO82486.1_781
OG0000902	BBLLADNB_03763	lcl|AMXB01000005.1_prot_ENO82393.1_688
OG0000903	BBLLADNB_01116	lcl|AMXB01000019.1_prot_ENO80635.1_2353
OG0000905	BBLLADNB_03762	lcl|AMXB01000042.1_prot_ENO76223.1_3640
OG0000906	BBLLADNB_03300	lcl|AMXB01000004.1_prot_ENO82691.1_650
OG0000907	BBLLADNB_01836	lcl|AMXB01000005.1_prot_ENO82458.1_753
OG0000910	BBLLADNB_01384	lcl|AMXB01000052.1_prot_ENO75508.1_3899
OG0000911	BBLLADNB_01383	lcl|AMXB01000052.1_prot_ENO75507.1_3898
OG0000912	BBLLADNB_01382	lcl|AMXB01000052.1_prot_ENO75502.1_3893
OG0000913	BBLLADNB_01380	lcl|AMXB01000010.1_prot_ENO81628.1_1396
OG0000914	BBLLADNB_01377	lcl|AMXB01000010.1_prot_ENO81630.1_1398
OG0000915	BBLLADNB_01376	lcl|AMXB01000010.1_prot_ENO81631.1_1399
OG0000916	BBLLADNB_01375	lcl|AMXB01000010.1_prot_ENO81632.1_1400
OG0000917	BBLLADNB_01374	lcl|AMXB01000010.1_prot_ENO81633.1_1401
OG0000918	BBLLADNB_01373	lcl|AMXB01000010.1_prot_ENO81634.1_1402
OG0000919	BBLLADNB_01372	lcl|AMXB01000010.1_prot_ENO81635.1_1403
OG0000920	BBLLADNB_01322	lcl|AMXB01000001.1_prot_ENO83174.1_47
OG0000921	BBLLADNB_01321	lcl|AMXB01000003.1_prot_ENO82783.1_425
OG0000923	BBLLADNB_03471	lcl|AMXB01000022.1_prot_ENO79621.1_2558
OG0000924	BBLLADNB_01969	lcl|AMXB01000022.1_prot_ENO79618.1_2555
OG0000925	BBLLADNB_01885	lcl|AMXB01000016.1_prot_ENO80900.1_2093, lcl|AMXB01000006.1_prot_ENO82337.1_941
OG0000926	BBLLADNB_01077	lcl|AMXB01000023.1_prot_ENO79299.1_2607
OG0000927	BBLLADNB_01078	lcl|AMXB01000022.1_prot_ENO79615.1_2552
OG0000928	BBLLADNB_01079	lcl|AMXB01000022.1_prot_ENO79614.1_2551
OG0000929	BBLLADNB_01081	lcl|AMXB01000008.1_prot_ENO81950.1_1178
OG0000930	BBLLADNB_01082	lcl|AMXB01000022.1_prot_ENO79613.1_2550
OG0000931	BBLLADNB_01083	lcl|AMXB01000022.1_prot_ENO79612.1_2549
OG0000932	BBLLADNB_01084	lcl|AMXB01000022.1_prot_ENO79611.1_2548
OG0000933	BBLLADNB_01085	lcl|AMXB01000022.1_prot_ENO79610.1_2547
OG0000934	BBLLADNB_01086	lcl|AMXB01000022.1_prot_ENO79609.1_2546
OG0000935	BBLLADNB_01088	lcl|AMXB01000022.1_prot_ENO79607.1_2544
OG0000936	BBLLADNB_01089	lcl|AMXB01000022.1_prot_ENO79606.1_2543
OG0000937	BBLLADNB_01090	lcl|AMXB01000022.1_prot_ENO79605.1_2542
OG0000938	BBLLADNB_01091	lcl|AMXB01000022.1_prot_ENO79604.1_2541
OG0000939	BBLLADNB_01092	lcl|AMXB01000022.1_prot_ENO79603.1_2540
OG0000940	BBLLADNB_01093	lcl|AMXB01000022.1_prot_ENO79602.1_2539
OG0000941	BBLLADNB_01094	lcl|AMXB01000022.1_prot_ENO79601.1_2538
OG0000942	BBLLADNB_01759	lcl|AMXB01000022.1_prot_ENO79599.1_2536
