Orthogroup	2767802455	spades-bin.32
OG0000967	NHBDKAOG_03810	BBLLADNB_01021
OG0000968	NHBDKAOG_04592	BBLLADNB_01994
OG0000969	NHBDKAOG_03105	BBLLADNB_01025
OG0000970	NHBDKAOG_03102	BBLLADNB_03489
OG0000971	NHBDKAOG_01342	BBLLADNB_03487
OG0000972	NHBDKAOG_03767	BBLLADNB_00717
OG0000973	NHBDKAOG_03766	BBLLADNB_00718
OG0000974	NHBDKAOG_03765	BBLLADNB_00719
OG0000975	NHBDKAOG_03764	BBLLADNB_00720
OG0000976	NHBDKAOG_03748, NHBDKAOG_03762	BBLLADNB_00722
OG0000977	NHBDKAOG_03747, NHBDKAOG_03761	BBLLADNB_00723
OG0000978	NHBDKAOG_03746, NHBDKAOG_03760	BBLLADNB_00724
OG0000979	NHBDKAOG_03759, NHBDKAOG_03745	BBLLADNB_00725
OG0000980	NHBDKAOG_03758, NHBDKAOG_03744	BBLLADNB_00726
OG0000981	NHBDKAOG_03757, NHBDKAOG_03743	BBLLADNB_00727
OG0000982	NHBDKAOG_03742, NHBDKAOG_03756	BBLLADNB_00728
OG0000983	NHBDKAOG_03741, NHBDKAOG_03755	BBLLADNB_00729
OG0000984	NHBDKAOG_03740, NHBDKAOG_03754	BBLLADNB_00730
OG0000985	NHBDKAOG_03739, NHBDKAOG_03753	BBLLADNB_00731
OG0000986	NHBDKAOG_03738, NHBDKAOG_03752	BBLLADNB_00732
OG0000987	NHBDKAOG_03737, NHBDKAOG_03751	BBLLADNB_00733
OG0000988	NHBDKAOG_00897	BBLLADNB_01709
OG0000989	NHBDKAOG_03310	BBLLADNB_03175
OG0000990	NHBDKAOG_01524	BBLLADNB_02218
OG0000991	NHBDKAOG_00382	BBLLADNB_03523
OG0000992	NHBDKAOG_00384	BBLLADNB_03521
OG0000993	NHBDKAOG_03060	BBLLADNB_03733
OG0000995	NHBDKAOG_03783	BBLLADNB_02903
OG0000996	NHBDKAOG_03782	BBLLADNB_02904
OG0000997	NHBDKAOG_03781	BBLLADNB_02905
OG0000998	NHBDKAOG_03779	BBLLADNB_02906
OG0000999	NHBDKAOG_03778	BBLLADNB_02907
OG0001000	NHBDKAOG_03364	BBLLADNB_00857
OG0001001	NHBDKAOG_03365	BBLLADNB_00856
OG0001002	NHBDKAOG_03366	BBLLADNB_00855
OG0001003	NHBDKAOG_03368	BBLLADNB_00853
OG0001004	NHBDKAOG_03369	BBLLADNB_00850
OG0001005	NHBDKAOG_01050	BBLLADNB_02421
OG0001006	NHBDKAOG_03373	BBLLADNB_00847
OG0001007	NHBDKAOG_03374	BBLLADNB_00846
OG0001008	NHBDKAOG_03375	BBLLADNB_00845
OG0001009	NHBDKAOG_03378	BBLLADNB_00842
OG0001010	NHBDKAOG_03379	BBLLADNB_00841
OG0001011	NHBDKAOG_03380	BBLLADNB_00840
OG0001012	NHBDKAOG_03381	BBLLADNB_00839
OG0001013	NHBDKAOG_04420	BBLLADNB_01416
OG0001014	NHBDKAOG_00955	BBLLADNB_02694
OG0001015	NHBDKAOG_00954	BBLLADNB_02695
OG0001016	NHBDKAOG_00953	BBLLADNB_02696
OG0001017	NHBDKAOG_00952	BBLLADNB_02697
OG0001018	NHBDKAOG_02656	BBLLADNB_02698
OG0001019	NHBDKAOG_02655	BBLLADNB_02208
OG0001020	NHBDKAOG_01357	BBLLADNB_02015
OG0001021	NHBDKAOG_01359	BBLLADNB_02013
OG0001022	NHBDKAOG_01362	BBLLADNB_03797
OG0001023	NHBDKAOG_01508	BBLLADNB_02100
OG0001024	NHBDKAOG_01985	BBLLADNB_00094
OG0001025	NHBDKAOG_01983	BBLLADNB_00092
OG0001026	NHBDKAOG_01982	BBLLADNB_00091
OG0001027	NHBDKAOG_01206	BBLLADNB_00088
OG0001028	NHBDKAOG_01180	BBLLADNB_00083
OG0001029	NHBDKAOG_01179	BBLLADNB_00082
OG0001030	NHBDKAOG_01178	BBLLADNB_00081
OG0001031	NHBDKAOG_01174	BBLLADNB_00077
OG0001032	NHBDKAOG_01173	BBLLADNB_00076
OG0001033	NHBDKAOG_01172	BBLLADNB_00075
OG0001034	NHBDKAOG_01171	BBLLADNB_00074
OG0001035	NHBDKAOG_01170	BBLLADNB_00073
OG0001036	NHBDKAOG_01165	BBLLADNB_01291
OG0001037	NHBDKAOG_01164	BBLLADNB_01290
OG0001038	NHBDKAOG_01163	BBLLADNB_01289
OG0001039	NHBDKAOG_01162	BBLLADNB_01288
OG0001040	NHBDKAOG_01161	BBLLADNB_01287
OG0001041	NHBDKAOG_01160	BBLLADNB_01286
OG0001042	NHBDKAOG_01159	BBLLADNB_01285
OG0001043	NHBDKAOG_01158	BBLLADNB_01284
OG0001044	NHBDKAOG_01157	BBLLADNB_01282
OG0001045	NHBDKAOG_01156	BBLLADNB_01281
OG0001046	NHBDKAOG_01155	BBLLADNB_01280
OG0001047	NHBDKAOG_01154	BBLLADNB_01279
OG0001048	NHBDKAOG_01153	BBLLADNB_01278
OG0001049	NHBDKAOG_04220	BBLLADNB_01668
OG0001050	NHBDKAOG_02514	BBLLADNB_02555
OG0001052	NHBDKAOG_02516	BBLLADNB_02553
OG0001053	NHBDKAOG_01860	BBLLADNB_02446
OG0001054	NHBDKAOG_02670	BBLLADNB_00263
OG0001055	NHBDKAOG_02669	BBLLADNB_00264
OG0001056	NHBDKAOG_02668	BBLLADNB_00265
OG0001057	NHBDKAOG_02667	BBLLADNB_00266
OG0001058	NHBDKAOG_02666	BBLLADNB_00267
OG0001059	NHBDKAOG_02665	BBLLADNB_00268
OG0001060	NHBDKAOG_02664	BBLLADNB_00269
OG0001061	NHBDKAOG_01074	BBLLADNB_01033
OG0001062	NHBDKAOG_01073	BBLLADNB_01034
OG0001063	NHBDKAOG_01072	BBLLADNB_01035
OG0001064	NHBDKAOG_01071	BBLLADNB_01036
OG0001065	NHBDKAOG_01070	BBLLADNB_01037
OG0001066	NHBDKAOG_01069	BBLLADNB_01038
OG0001067	NHBDKAOG_01068	BBLLADNB_01039
OG0001068	NHBDKAOG_01067	BBLLADNB_01040
OG0001069	NHBDKAOG_01066	BBLLADNB_01041
OG0001070	NHBDKAOG_01234	BBLLADNB_01422
OG0001071	NHBDKAOG_01233	BBLLADNB_01421
OG0001072	NHBDKAOG_04424	BBLLADNB_01420
OG0001073	NHBDKAOG_04423	BBLLADNB_01419
OG0001074	NHBDKAOG_04422	BBLLADNB_01418
OG0001075	NHBDKAOG_04421	BBLLADNB_01417
OG0001076	NHBDKAOG_04419	BBLLADNB_01415
OG0001077	NHBDKAOG_02858	BBLLADNB_01877
OG0001078	NHBDKAOG_03712	BBLLADNB_01878
OG0001079	NHBDKAOG_03711	BBLLADNB_01879
OG0001080	NHBDKAOG_03601	BBLLADNB_03554
OG0001081	NHBDKAOG_03706	BBLLADNB_01831
OG0001082	NHBDKAOG_03707	BBLLADNB_01832
OG0001083	NHBDKAOG_02303	BBLLADNB_03711
OG0001084	NHBDKAOG_02305	BBLLADNB_01234
OG0001085	NHBDKAOG_01373	BBLLADNB_02240
OG0001086	NHBDKAOG_01370	BBLLADNB_02880
OG0001087	NHBDKAOG_01369	BBLLADNB_02881
OG0001088	NHBDKAOG_00427	BBLLADNB_01760
OG0001089	NHBDKAOG_02919	BBLLADNB_01015
OG0001090	NHBDKAOG_01813	BBLLADNB_00333
OG0001091	NHBDKAOG_01814	BBLLADNB_00334
OG0001092	NHBDKAOG_01816	BBLLADNB_01370
OG0001093	NHBDKAOG_01817	BBLLADNB_01371
OG0001094	NHBDKAOG_01244	BBLLADNB_00661
OG0001095	NHBDKAOG_00799	BBLLADNB_03253
OG0001096	NHBDKAOG_00798	BBLLADNB_03252
OG0001097	NHBDKAOG_00628	BBLLADNB_03251
OG0001098	NHBDKAOG_00627	BBLLADNB_03250
OG0001099	NHBDKAOG_00626	BBLLADNB_03249
OG0001100	NHBDKAOG_00625	BBLLADNB_03248
OG0001101	NHBDKAOG_00624	BBLLADNB_03247
OG0001102	NHBDKAOG_00622	BBLLADNB_02414
OG0001103	NHBDKAOG_00621	BBLLADNB_02413
OG0001104	NHBDKAOG_00617	BBLLADNB_02410
OG0001105	NHBDKAOG_00616	BBLLADNB_02409
OG0001106	NHBDKAOG_00615	BBLLADNB_02408
OG0001107	NHBDKAOG_00614	BBLLADNB_02407
OG0001108	NHBDKAOG_00613	BBLLADNB_02406
OG0001109	NHBDKAOG_00612	BBLLADNB_02405
OG0001110	NHBDKAOG_00608	BBLLADNB_02655
OG0001111	NHBDKAOG_00607	BBLLADNB_02654
OG0001112	NHBDKAOG_00606	BBLLADNB_02653
OG0001113	NHBDKAOG_00605	BBLLADNB_02652
OG0001114	NHBDKAOG_00604	BBLLADNB_02651
OG0001115	NHBDKAOG_00602	BBLLADNB_02649
OG0001116	NHBDKAOG_00661	BBLLADNB_02648
OG0001117	NHBDKAOG_00660	BBLLADNB_02647
OG0001118	NHBDKAOG_00659	BBLLADNB_02646
OG0001119	NHBDKAOG_00658	BBLLADNB_02039
OG0001120	NHBDKAOG_00656	BBLLADNB_02041
OG0001121	NHBDKAOG_00655	BBLLADNB_02042
OG0001122	NHBDKAOG_00654	BBLLADNB_02043
OG0001123	NHBDKAOG_02259	BBLLADNB_00271
OG0001124	NHBDKAOG_02260	BBLLADNB_00272
OG0001125	NHBDKAOG_03337	BBLLADNB_02812
OG0001126	NHBDKAOG_03336	BBLLADNB_02811
OG0001127	NHBDKAOG_03358	BBLLADNB_01851
OG0001128	NHBDKAOG_03826	BBLLADNB_02774
OG0001129	NHBDKAOG_01598	BBLLADNB_02951
OG0001130	NHBDKAOG_01599	BBLLADNB_02952
OG0001132	NHBDKAOG_01768	BBLLADNB_03578
OG0001133	NHBDKAOG_04440	BBLLADNB_00324
OG0001134	NHBDKAOG_04439	BBLLADNB_00323
OG0001135	NHBDKAOG_04438	BBLLADNB_00322
OG0001136	NHBDKAOG_04437	BBLLADNB_00321
OG0001137	NHBDKAOG_04436	BBLLADNB_00320
OG0001138	NHBDKAOG_04434	BBLLADNB_00318
OG0001139	NHBDKAOG_04433	BBLLADNB_00317
OG0001140	NHBDKAOG_04432	BBLLADNB_00316
OG0001141	NHBDKAOG_04431	BBLLADNB_00315
OG0001142	NHBDKAOG_04430	BBLLADNB_00314
OG0001143	NHBDKAOG_04429	BBLLADNB_00313
OG0001144	NHBDKAOG_04428	BBLLADNB_00312
OG0001145	NHBDKAOG_04427	BBLLADNB_00311
OG0001146	NHBDKAOG_04426	BBLLADNB_00310
OG0001147	NHBDKAOG_04425	BBLLADNB_00309
OG0001148	NHBDKAOG_02926	BBLLADNB_01007
OG0001149	NHBDKAOG_04166	BBLLADNB_00308
OG0001150	NHBDKAOG_01062	BBLLADNB_03867
OG0001151	NHBDKAOG_01061	BBLLADNB_03868
OG0001152	NHBDKAOG_01059	BBLLADNB_03803
OG0001153	NHBDKAOG_01058	BBLLADNB_03369
OG0001154	NHBDKAOG_01052	BBLLADNB_02422
OG0001156	NHBDKAOG_02255	BBLLADNB_02428
OG0001157	NHBDKAOG_02254	BBLLADNB_02429
OG0001158	NHBDKAOG_02253	BBLLADNB_02430
OG0001159	NHBDKAOG_02013	BBLLADNB_00107
OG0001160	NHBDKAOG_02014	BBLLADNB_00106
OG0001161	NHBDKAOG_00705	BBLLADNB_03245
OG0001162	NHBDKAOG_00703	BBLLADNB_03243
OG0001163	NHBDKAOG_00702	BBLLADNB_03242
OG0001164	NHBDKAOG_02563	BBLLADNB_01356
OG0001165	NHBDKAOG_01258	BBLLADNB_01121
OG0001166	NHBDKAOG_04025	BBLLADNB_00426
OG0001167	NHBDKAOG_00756	BBLLADNB_02683
OG0001168	NHBDKAOG_00754	BBLLADNB_02680
OG0001169	NHBDKAOG_00753	BBLLADNB_02679
OG0001170	NHBDKAOG_00752	BBLLADNB_02678
OG0001171	NHBDKAOG_00751	BBLLADNB_02677
OG0001172	NHBDKAOG_03355	BBLLADNB_02676
OG0001173	NHBDKAOG_00442	BBLLADNB_02674
OG0001174	NHBDKAOG_03359	BBLLADNB_01850
OG0001175	NHBDKAOG_03360	BBLLADNB_01849
OG0001176	NHBDKAOG_03361	BBLLADNB_01848
OG0001177	NHBDKAOG_04507	BBLLADNB_01788
OG0001178	NHBDKAOG_04632	BBLLADNB_03125
OG0001179	NHBDKAOG_04633	BBLLADNB_03083
OG0001180	NHBDKAOG_00420	BBLLADNB_03511
OG0001181	NHBDKAOG_00419	BBLLADNB_03513
OG0001182	NHBDKAOG_01649	BBLLADNB_00403
OG0001183	NHBDKAOG_01650	BBLLADNB_00404
OG0001184	NHBDKAOG_01651	BBLLADNB_00405
OG0001185	NHBDKAOG_00257	BBLLADNB_00406
OG0001186	NHBDKAOG_01653	BBLLADNB_00407
OG0001188	NHBDKAOG_01113	BBLLADNB_00889
OG0001189	NHBDKAOG_01112	BBLLADNB_00888
OG0001190	NHBDKAOG_01111	BBLLADNB_00887
OG0001191	NHBDKAOG_01110	BBLLADNB_00886
OG0001192	NHBDKAOG_01109	BBLLADNB_00885
OG0001193	NHBDKAOG_01107	BBLLADNB_00883
OG0001194	NHBDKAOG_01106	BBLLADNB_00882
OG0001195	NHBDKAOG_01104	BBLLADNB_00880
OG0001196	NHBDKAOG_01103	BBLLADNB_00879
OG0001197	NHBDKAOG_00907	BBLLADNB_01698
OG0001198	NHBDKAOG_01374	BBLLADNB_02241
OG0001199	NHBDKAOG_01351	BBLLADNB_02928
OG0001200	NHBDKAOG_01352	BBLLADNB_02929
OG0001201	NHBDKAOG_01353	BBLLADNB_02930
OG0001202	NHBDKAOG_03335	BBLLADNB_02810
OG0001203	NHBDKAOG_01893	BBLLADNB_00121
OG0001204	NHBDKAOG_03344, NHBDKAOG_03339	BBLLADNB_02814
OG0001205	NHBDKAOG_03340	BBLLADNB_02815
OG0001206	NHBDKAOG_03341	BBLLADNB_02816
OG0001207	NHBDKAOG_03342	BBLLADNB_02817
OG0001208	NHBDKAOG_04228	BBLLADNB_02818
OG0001209	NHBDKAOG_01790	BBLLADNB_02822
OG0001210	NHBDKAOG_01791	BBLLADNB_02823
OG0001211	NHBDKAOG_01792	BBLLADNB_01909
OG0001212	NHBDKAOG_01794	BBLLADNB_01911
OG0001213	NHBDKAOG_03087	BBLLADNB_00415
OG0001214	NHBDKAOG_03088	BBLLADNB_00414
OG0001215	NHBDKAOG_04046	BBLLADNB_02434
OG0001216	NHBDKAOG_04047	BBLLADNB_02435
OG0001217	NHBDKAOG_00895	BBLLADNB_00586
OG0001218	NHBDKAOG_04048	BBLLADNB_02436
OG0001219	NHBDKAOG_04049	BBLLADNB_02437
OG0001221	NHBDKAOG_04050	BBLLADNB_02438
OG0001222	NHBDKAOG_02041	BBLLADNB_02439
OG0001223	NHBDKAOG_02040	BBLLADNB_02440
OG0001224	NHBDKAOG_02039	BBLLADNB_02441
OG0001225	NHBDKAOG_03200	BBLLADNB_02287
OG0001226	NHBDKAOG_00908	BBLLADNB_01697
OG0001227	NHBDKAOG_00909	BBLLADNB_01696
OG0001228	NHBDKAOG_00910	BBLLADNB_01695
OG0001229	NHBDKAOG_00911	BBLLADNB_01694
OG0001230	NHBDKAOG_00912	BBLLADNB_01693
OG0001231	NHBDKAOG_02496	BBLLADNB_00343
OG0001233	NHBDKAOG_00687	BBLLADNB_03902
OG0001234	NHBDKAOG_00686	BBLLADNB_03903
OG0001235	NHBDKAOG_00685	BBLLADNB_03904
OG0001236	NHBDKAOG_00683	BBLLADNB_03861
OG0001237	NHBDKAOG_00682	BBLLADNB_03862
OG0001238	NHBDKAOG_00681	BBLLADNB_03863
OG0001239	NHBDKAOG_00974	BBLLADNB_03031
OG0001240	NHBDKAOG_00973	BBLLADNB_03901
OG0001241	NHBDKAOG_03450	BBLLADNB_00055
OG0001242	NHBDKAOG_03449	BBLLADNB_00056
OG0001243	NHBDKAOG_03448	BBLLADNB_00057
OG0001244	NHBDKAOG_03447	BBLLADNB_00058
OG0001245	NHBDKAOG_04039	BBLLADNB_00373
OG0001246	NHBDKAOG_04038	BBLLADNB_00374
OG0001247	NHBDKAOG_04037	BBLLADNB_00375
OG0001248	NHBDKAOG_01114	BBLLADNB_00376
OG0001249	NHBDKAOG_01133	BBLLADNB_00830
OG0001250	NHBDKAOG_01424	BBLLADNB_01477
OG0001251	NHBDKAOG_04030	BBLLADNB_02945
OG0001252	NHBDKAOG_01093	BBLLADNB_03549
OG0001253	NHBDKAOG_01092	BBLLADNB_03550
OG0001254	NHBDKAOG_03719	BBLLADNB_01393
OG0001255	NHBDKAOG_01181	BBLLADNB_00084
OG0001256	NHBDKAOG_01182	BBLLADNB_00085
OG0001257	NHBDKAOG_01183	BBLLADNB_00086
OG0001258	NHBDKAOG_01184	BBLLADNB_00087
OG0001259	NHBDKAOG_02519	BBLLADNB_02550
OG0001260	NHBDKAOG_02889	BBLLADNB_00223
OG0001261	NHBDKAOG_03891	BBLLADNB_00752, BBLLADNB_00647
OG0001263	NHBDKAOG_02530	BBLLADNB_02727
OG0001265	NHBDKAOG_02732	BBLLADNB_02363
OG0001266	NHBDKAOG_04215	BBLLADNB_00606
OG0001267	NHBDKAOG_00789	BBLLADNB_01319
OG0001268	NHBDKAOG_00788	BBLLADNB_01318
OG0001269	NHBDKAOG_00783	BBLLADNB_03271
OG0001270	NHBDKAOG_00782	BBLLADNB_03270
OG0001271	NHBDKAOG_03094	BBLLADNB_00410
OG0001272	NHBDKAOG_03093	BBLLADNB_00411
OG0001273	NHBDKAOG_03091	BBLLADNB_00412
OG0001275	NHBDKAOG_00219	BBLLADNB_02068
OG0001277	NHBDKAOG_01867	BBLLADNB_01185
OG0001278	NHBDKAOG_01866	BBLLADNB_01184
OG0001279	NHBDKAOG_01865	BBLLADNB_01183
OG0001280	NHBDKAOG_01864	BBLLADNB_01182
OG0001281	NHBDKAOG_01831	BBLLADNB_01387
OG0001282	NHBDKAOG_01830	BBLLADNB_01386
OG0001283	NHBDKAOG_01533	BBLLADNB_01778
OG0001284	NHBDKAOG_01532	BBLLADNB_01777
OG0001285	NHBDKAOG_01531	BBLLADNB_01776
OG0001286	NHBDKAOG_01529	BBLLADNB_01774
OG0001287	NHBDKAOG_01527	BBLLADNB_01772
OG0001288	NHBDKAOG_01526	BBLLADNB_01771
OG0001289	NHBDKAOG_01525	BBLLADNB_02219
OG0001290	NHBDKAOG_01735	BBLLADNB_03859
OG0001291	NHBDKAOG_02434	BBLLADNB_02215
OG0001292	NHBDKAOG_03019	BBLLADNB_03211
OG0001293	NHBDKAOG_02824	BBLLADNB_02111
OG0001294	NHBDKAOG_01600	BBLLADNB_02953
OG0001295	NHBDKAOG_04698	BBLLADNB_01150
OG0001296	NHBDKAOG_04697	BBLLADNB_01151
OG0001297	NHBDKAOG_04696	BBLLADNB_01152
OG0001298	NHBDKAOG_00647	BBLLADNB_01153
OG0001299	NHBDKAOG_04573	BBLLADNB_02322
OG0001300	NHBDKAOG_03032	BBLLADNB_03465
OG0001301	NHBDKAOG_03850	BBLLADNB_00825
OG0001302	NHBDKAOG_00490	BBLLADNB_02869
OG0001303	NHBDKAOG_03389	BBLLADNB_00834
OG0001304	NHBDKAOG_03393	BBLLADNB_00071
OG0001305	NHBDKAOG_03394	BBLLADNB_00070
OG0001306	NHBDKAOG_03396	BBLLADNB_00068
OG0001307	NHBDKAOG_03401	BBLLADNB_00065
OG0001308	NHBDKAOG_04071	BBLLADNB_03644
OG0001309	NHBDKAOG_00715	BBLLADNB_03170
OG0001310	NHBDKAOG_00716	BBLLADNB_03169
OG0001311	NHBDKAOG_00717	BBLLADNB_03168
OG0001312	NHBDKAOG_00718	BBLLADNB_03167
OG0001313	NHBDKAOG_02803	BBLLADNB_03294
OG0001315	NHBDKAOG_01751	BBLLADNB_01303
OG0001316	NHBDKAOG_01754	BBLLADNB_01307
OG0001317	NHBDKAOG_01755	BBLLADNB_01308
OG0001318	NHBDKAOG_01756	BBLLADNB_01309
OG0001319	NHBDKAOG_01340	BBLLADNB_03056
OG0001320	NHBDKAOG_04218	BBLLADNB_01669
OG0001321	NHBDKAOG_01757	BBLLADNB_01310
OG0001322	NHBDKAOG_02107	BBLLADNB_03067
OG0001323	NHBDKAOG_00712	BBLLADNB_01098
OG0001324	NHBDKAOG_00711	BBLLADNB_01097
OG0001325	NHBDKAOG_00710	BBLLADNB_01096
OG0001326	NHBDKAOG_04543	BBLLADNB_00715
OG0001327	NHBDKAOG_03413	BBLLADNB_00713
OG0001328	NHBDKAOG_03414	BBLLADNB_00712
OG0001329	NHBDKAOG_03415	BBLLADNB_00711
OG0001330	NHBDKAOG_03805	BBLLADNB_00709
OG0001331	NHBDKAOG_03806	BBLLADNB_00708
OG0001332	NHBDKAOG_03881	BBLLADNB_01522
OG0001333	NHBDKAOG_01677	BBLLADNB_00429
OG0001334	NHBDKAOG_01678	BBLLADNB_00428
OG0001335	NHBDKAOG_01679	BBLLADNB_00427
OG0001336	NHBDKAOG_03879	BBLLADNB_00423
OG0001337	NHBDKAOG_03878	BBLLADNB_00422
OG0001338	NHBDKAOG_03877	BBLLADNB_00421
OG0001339	NHBDKAOG_03876	BBLLADNB_00420
OG0001340	NHBDKAOG_03085	BBLLADNB_00417
OG0001341	NHBDKAOG_03086	BBLLADNB_00416
OG0001342	NHBDKAOG_00556	BBLLADNB_01931
OG0001343	NHBDKAOG_00555	BBLLADNB_01930
OG0001344	NHBDKAOG_00554	BBLLADNB_01929
OG0001345	NHBDKAOG_00553	BBLLADNB_01928
OG0001346	NHBDKAOG_00552	BBLLADNB_01927
OG0001347	NHBDKAOG_00539	BBLLADNB_01925
OG0001348	NHBDKAOG_00538	BBLLADNB_03741
OG0001349	NHBDKAOG_00632	BBLLADNB_02260
OG0001350	NHBDKAOG_00631	BBLLADNB_02259
OG0001351	NHBDKAOG_00630	BBLLADNB_02258
OG0001352	NHBDKAOG_00629	BBLLADNB_02257
OG0001353	NHBDKAOG_02692	BBLLADNB_02249
OG0001354	NHBDKAOG_02407	BBLLADNB_00506
OG0001355	NHBDKAOG_01774	BBLLADNB_00105
OG0001356	NHBDKAOG_02408	BBLLADNB_00505
OG0001357	NHBDKAOG_02409	BBLLADNB_00504
OG0001358	NHBDKAOG_02410	BBLLADNB_00503
OG0001359	NHBDKAOG_02261	BBLLADNB_00496
OG0001360	NHBDKAOG_03211	BBLLADNB_00494
OG0001361	NHBDKAOG_03213	BBLLADNB_00492
OG0001363	NHBDKAOG_03226	BBLLADNB_02489
OG0001364	NHBDKAOG_03227	BBLLADNB_02491
OG0001365	NHBDKAOG_03228	BBLLADNB_02492
OG0001366	NHBDKAOG_02019	BBLLADNB_01492
OG0001367	NHBDKAOG_02020	BBLLADNB_01493
OG0001368	NHBDKAOG_02021	BBLLADNB_03592
OG0001369	NHBDKAOG_02023	BBLLADNB_03590
OG0001370	NHBDKAOG_02024	BBLLADNB_03589
OG0001371	NHBDKAOG_02025	BBLLADNB_03090
OG0001372	NHBDKAOG_02026	BBLLADNB_03091
OG0001373	NHBDKAOG_02027	BBLLADNB_03092
OG0001374	NHBDKAOG_01557	BBLLADNB_03094
OG0001375	NHBDKAOG_01933	BBLLADNB_03098
OG0001376	NHBDKAOG_04173	BBLLADNB_02938
OG0001377	NHBDKAOG_03189, NHBDKAOG_02236	BBLLADNB_01339
OG0001378	NHBDKAOG_00596	BBLLADNB_01348
OG0001379	NHBDKAOG_02297	BBLLADNB_03349
OG0001380	NHBDKAOG_02298	BBLLADNB_03348
OG0001381	NHBDKAOG_02300	BBLLADNB_03714
OG0001382	NHBDKAOG_02301	BBLLADNB_03713
OG0001383	NHBDKAOG_02302	BBLLADNB_03712
OG0001384	NHBDKAOG_02511	BBLLADNB_03850
OG0001386	NHBDKAOG_00457	BBLLADNB_03532
OG0001387	NHBDKAOG_01799	BBLLADNB_01221
OG0001388	NHBDKAOG_01800	BBLLADNB_01222
OG0001389	NHBDKAOG_01802	BBLLADNB_01224
OG0001390	NHBDKAOG_02313	BBLLADNB_01226
OG0001391	NHBDKAOG_02312	BBLLADNB_01227
OG0001392	NHBDKAOG_02311	BBLLADNB_01228
OG0001393	NHBDKAOG_02310	BBLLADNB_01229
OG0001394	NHBDKAOG_02309	BBLLADNB_01230
OG0001395	NHBDKAOG_02308	BBLLADNB_01231
OG0001396	NHBDKAOG_03445	BBLLADNB_03785
OG0001397	NHBDKAOG_03446	BBLLADNB_03784
OG0001398	NHBDKAOG_03278	BBLLADNB_03631
OG0001399	NHBDKAOG_03277	BBLLADNB_03630
OG0001401	NHBDKAOG_01771	BBLLADNB_00025
OG0001402	NHBDKAOG_01773	BBLLADNB_00027
OG0001403	NHBDKAOG_04356	BBLLADNB_00033
OG0001404	NHBDKAOG_04355	BBLLADNB_00034
OG0001405	NHBDKAOG_04354	BBLLADNB_00035
OG0001406	NHBDKAOG_04353	BBLLADNB_00036
OG0001407	NHBDKAOG_04352	BBLLADNB_00037
OG0001408	NHBDKAOG_04790	BBLLADNB_00038
OG0001409	NHBDKAOG_03043	BBLLADNB_00039
OG0001410	NHBDKAOG_03042	BBLLADNB_00040
OG0001411	NHBDKAOG_03041	BBLLADNB_00041
OG0001412	NHBDKAOG_03040	BBLLADNB_00042
OG0001413	NHBDKAOG_03039	BBLLADNB_00043
OG0001414	NHBDKAOG_03038	BBLLADNB_00044
OG0001415	NHBDKAOG_03037	BBLLADNB_00045
OG0001416	NHBDKAOG_03036	BBLLADNB_00046
OG0001417	NHBDKAOG_03834	BBLLADNB_00525
OG0001418	NHBDKAOG_03835	BBLLADNB_00526
OG0001419	NHBDKAOG_03066, NHBDKAOG_03837	BBLLADNB_00529
OG0001420	NHBDKAOG_03840	BBLLADNB_00532
OG0001421	NHBDKAOG_03841	BBLLADNB_00533
OG0001422	NHBDKAOG_03842	BBLLADNB_00534
OG0001423	NHBDKAOG_03843	BBLLADNB_00535
OG0001424	NHBDKAOG_00805	BBLLADNB_00536
OG0001425	NHBDKAOG_00806	BBLLADNB_00537
OG0001426	NHBDKAOG_00807	BBLLADNB_00538
OG0001427	NHBDKAOG_00808	BBLLADNB_00539
OG0001428	NHBDKAOG_00584	BBLLADNB_00938
OG0001429	NHBDKAOG_00585	BBLLADNB_00939
OG0001430	NHBDKAOG_00586	BBLLADNB_00940
OG0001431	NHBDKAOG_00893	BBLLADNB_00944
OG0001432	NHBDKAOG_00891	BBLLADNB_00946
OG0001433	NHBDKAOG_00889	BBLLADNB_00948
OG0001434	NHBDKAOG_00886	BBLLADNB_00951
OG0001435	NHBDKAOG_00885	BBLLADNB_03246
OG0001436	NHBDKAOG_00945	BBLLADNB_01158
OG0001437	NHBDKAOG_00865	BBLLADNB_02273
OG0001438	NHBDKAOG_00867	BBLLADNB_02271
OG0001439	NHBDKAOG_00868	BBLLADNB_02270
OG0001440	NHBDKAOG_00869	BBLLADNB_02269
OG0001441	NHBDKAOG_00870	BBLLADNB_02268
OG0001442	NHBDKAOG_00871	BBLLADNB_02267
OG0001443	NHBDKAOG_00872	BBLLADNB_02266
OG0001444	NHBDKAOG_00873	BBLLADNB_02265
OG0001445	NHBDKAOG_00874	BBLLADNB_02264
OG0001446	NHBDKAOG_00875	BBLLADNB_02263
OG0001447	NHBDKAOG_00876	BBLLADNB_02262
OG0001448	NHBDKAOG_00878	BBLLADNB_01424
OG0001449	NHBDKAOG_00879	BBLLADNB_01425
OG0001450	NHBDKAOG_00880	BBLLADNB_01426
OG0001451	NHBDKAOG_00881	BBLLADNB_01427
OG0001452	NHBDKAOG_01405	BBLLADNB_01639
OG0001453	NHBDKAOG_01406	BBLLADNB_01640
OG0001454	NHBDKAOG_01407	BBLLADNB_01641
OG0001455	NHBDKAOG_01409	BBLLADNB_01643
OG0001456	NHBDKAOG_00445	BBLLADNB_01645
