Orthogroup	2767802455	Reactor4-bin.4
OG0000834	NHBDKAOG_02895	CEKMHFBL_00031
OG0000835	NHBDKAOG_02897	CEKMHFBL_00029
OG0000836	NHBDKAOG_02902	CEKMHFBL_00026
OG0000837	NHBDKAOG_02904	CEKMHFBL_00024
OG0000838	NHBDKAOG_01537	CEKMHFBL_03884
OG0000840	NHBDKAOG_00127	CEKMHFBL_02227
OG0000841	NHBDKAOG_00126	CEKMHFBL_02228
OG0000842	NHBDKAOG_00125	CEKMHFBL_02229
OG0000843	NHBDKAOG_02924	CEKMHFBL_01469
OG0000844	NHBDKAOG_03349	CEKMHFBL_01930
OG0000845	NHBDKAOG_03486	CEKMHFBL_03408
OG0000846	NHBDKAOG_03831	CEKMHFBL_03406
OG0000847	NHBDKAOG_01250	CEKMHFBL_03462
OG0000848	NHBDKAOG_01239	CEKMHFBL_00302
OG0000849	NHBDKAOG_01240	CEKMHFBL_00301
OG0000850	NHBDKAOG_01242	CEKMHFBL_00298
OG0000851	NHBDKAOG_01740	CEKMHFBL_00295
OG0000852	NHBDKAOG_01057	CEKMHFBL_02979
OG0000853	NHBDKAOG_02545	CEKMHFBL_00665
OG0000854	NHBDKAOG_00566	CEKMHFBL_01393
OG0000855	NHBDKAOG_00570	CEKMHFBL_01396
OG0000856	NHBDKAOG_02500	CEKMHFBL_01397, CEKMHFBL_03339
OG0000857	NHBDKAOG_00450	CEKMHFBL_01551
OG0000858	NHBDKAOG_02807	CEKMHFBL_00517
OG0000859	NHBDKAOG_02808	CEKMHFBL_00518
OG0000860	NHBDKAOG_03583	CEKMHFBL_03948
OG0000861	NHBDKAOG_02810	CEKMHFBL_01060
OG0000862	NHBDKAOG_02811	CEKMHFBL_01059
OG0000863	NHBDKAOG_02812	CEKMHFBL_01058
OG0000864	NHBDKAOG_02813	CEKMHFBL_01057
OG0000865	NHBDKAOG_02814	CEKMHFBL_01056
OG0000866	NHBDKAOG_02815	CEKMHFBL_01055
OG0000867	NHBDKAOG_02816	CEKMHFBL_01054
OG0000868	NHBDKAOG_02817	CEKMHFBL_01053
OG0000869	NHBDKAOG_02818	CEKMHFBL_01052
OG0000870	NHBDKAOG_02821	CEKMHFBL_04079
OG0000871	NHBDKAOG_04014	CEKMHFBL_02465
OG0000872	NHBDKAOG_04012	CEKMHFBL_02463
OG0000873	NHBDKAOG_04007	CEKMHFBL_02458
OG0000874	NHBDKAOG_04006	CEKMHFBL_02457
OG0000875	NHBDKAOG_04005	CEKMHFBL_02456
OG0000876	NHBDKAOG_04004	CEKMHFBL_02455
OG0000877	NHBDKAOG_04003	CEKMHFBL_02454
OG0000878	NHBDKAOG_04002	CEKMHFBL_02453
OG0000879	NHBDKAOG_04000	CEKMHFBL_02450
OG0000880	NHBDKAOG_01075	CEKMHFBL_00550
OG0000881	NHBDKAOG_01762	CEKMHFBL_00274
OG0000882	NHBDKAOG_01763	CEKMHFBL_00273
OG0000883	NHBDKAOG_02488	CEKMHFBL_03873
OG0000884	NHBDKAOG_01626	CEKMHFBL_00438
OG0000885	NHBDKAOG_01625	CEKMHFBL_00439
OG0000886	NHBDKAOG_01624	CEKMHFBL_00440
OG0000887	NHBDKAOG_01623	CEKMHFBL_00441
OG0000888	NHBDKAOG_00079	CEKMHFBL_00444
OG0000889	NHBDKAOG_00078	CEKMHFBL_00445
OG0000890	NHBDKAOG_01713	CEKMHFBL_03272
OG0000891	NHBDKAOG_01712	CEKMHFBL_03271
OG0000892	NHBDKAOG_01711	CEKMHFBL_03270
OG0000893	NHBDKAOG_01709	CEKMHFBL_03268
OG0000894	NHBDKAOG_02009	CEKMHFBL_00482
OG0000895	NHBDKAOG_02010	CEKMHFBL_00481
OG0000896	NHBDKAOG_02011	CEKMHFBL_00480
OG0000899	NHBDKAOG_02346	CEKMHFBL_00760
OG0000900	NHBDKAOG_03824	CEKMHFBL_01651
OG0000901	NHBDKAOG_02081	CEKMHFBL_01190
OG0000902	NHBDKAOG_03557	CEKMHFBL_01243
OG0000903	NHBDKAOG_02672	CEKMHFBL_03580
OG0000904	NHBDKAOG_03578	CEKMHFBL_01245
OG0000905	NHBDKAOG_03558	CEKMHFBL_01244
OG0000906	NHBDKAOG_04017	CEKMHFBL_03966
OG0000907	NHBDKAOG_00851	CEKMHFBL_03965
OG0000908	NHBDKAOG_00774, NHBDKAOG_01221, NHBDKAOG_01213	CEKMHFBL_01597
OG0000909	NHBDKAOG_00772, NHBDKAOG_01224	CEKMHFBL_01595
OG0000910	NHBDKAOG_01829	CEKMHFBL_00358
OG0000911	NHBDKAOG_01828	CEKMHFBL_00359
OG0000912	NHBDKAOG_01827	CEKMHFBL_00360
OG0000913	NHBDKAOG_01825	CEKMHFBL_00363
OG0000914	NHBDKAOG_01823	CEKMHFBL_00366
OG0000915	NHBDKAOG_01822	CEKMHFBL_00367
OG0000916	NHBDKAOG_01821	CEKMHFBL_00368
OG0000917	NHBDKAOG_01820	CEKMHFBL_00369
OG0000918	NHBDKAOG_01819	CEKMHFBL_00370
OG0000919	NHBDKAOG_01818	CEKMHFBL_00371
OG0000920	NHBDKAOG_00792	CEKMHFBL_02881
OG0000921	NHBDKAOG_00791	CEKMHFBL_02880
OG0000922	NHBDKAOG_04716	CEKMHFBL_01031
OG0000923	NHBDKAOG_03613, NHBDKAOG_03590	CEKMHFBL_02398
OG0000924	NHBDKAOG_03595	CEKMHFBL_02393
OG0000926	NHBDKAOG_01645	CEKMHFBL_02637
OG0000927	NHBDKAOG_01646	CEKMHFBL_02636
OG0000928	NHBDKAOG_00667	CEKMHFBL_02635
OG0000929	NHBDKAOG_00668	CEKMHFBL_02634
OG0000930	NHBDKAOG_00669	CEKMHFBL_02633
OG0000931	NHBDKAOG_00670	CEKMHFBL_02632
OG0000932	NHBDKAOG_00671	CEKMHFBL_02631
OG0000933	NHBDKAOG_00672	CEKMHFBL_02630
OG0000934	NHBDKAOG_00673	CEKMHFBL_02629
OG0000935	NHBDKAOG_00675	CEKMHFBL_02627
OG0000936	NHBDKAOG_00676	CEKMHFBL_02626
OG0000937	NHBDKAOG_00677	CEKMHFBL_02625
OG0000938	NHBDKAOG_00678	CEKMHFBL_02624
OG0000939	NHBDKAOG_00679	CEKMHFBL_02623
OG0000940	NHBDKAOG_00707	CEKMHFBL_00992
OG0000941	NHBDKAOG_00708	CEKMHFBL_00991
OG0000942	NHBDKAOG_03675	CEKMHFBL_00184
OG0000943	NHBDKAOG_03674	CEKMHFBL_00185
OG0000944	NHBDKAOG_03673	CEKMHFBL_00186
OG0000945	NHBDKAOG_03672	CEKMHFBL_00187
OG0000946	NHBDKAOG_03671	CEKMHFBL_00188
OG0000947	NHBDKAOG_03670	CEKMHFBL_00189
OG0000948	NHBDKAOG_03669	CEKMHFBL_00190
OG0000949	NHBDKAOG_03668	CEKMHFBL_00191
OG0000950	NHBDKAOG_03667	CEKMHFBL_00192
OG0000951	NHBDKAOG_03666	CEKMHFBL_00193
OG0000952	NHBDKAOG_03660	CEKMHFBL_00199
OG0000953	NHBDKAOG_03654	CEKMHFBL_04035, CEKMHFBL_00205
OG0000954	NHBDKAOG_03653	CEKMHFBL_00206
OG0000955	NHBDKAOG_03646	CEKMHFBL_00214, CEKMHFBL_04025
OG0000956	NHBDKAOG_03443	CEKMHFBL_02796
OG0000957	NHBDKAOG_00463	CEKMHFBL_01242
OG0000958	NHBDKAOG_00255	CEKMHFBL_01500
OG0000959	NHBDKAOG_00966	CEKMHFBL_00140
OG0000960	NHBDKAOG_04069	CEKMHFBL_01672
OG0000961	NHBDKAOG_03435	CEKMHFBL_02789
OG0000962	NHBDKAOG_03436	CEKMHFBL_02790
OG0000963	NHBDKAOG_03437	CEKMHFBL_02791
OG0000964	NHBDKAOG_03438	CEKMHFBL_02792
OG0000965	NHBDKAOG_00763	CEKMHFBL_04059
OG0000966	NHBDKAOG_03811	CEKMHFBL_04058
OG0000967	NHBDKAOG_03810	CEKMHFBL_04057
OG0000968	NHBDKAOG_04592	CEKMHFBL_01093
OG0000969	NHBDKAOG_03105	CEKMHFBL_04050
OG0000970	NHBDKAOG_03102	CEKMHFBL_04047
OG0000971	NHBDKAOG_01342	CEKMHFBL_04045
OG0000972	NHBDKAOG_03767	CEKMHFBL_01453
OG0000973	NHBDKAOG_03766	CEKMHFBL_01452
OG0000974	NHBDKAOG_03765	CEKMHFBL_01451
OG0000975	NHBDKAOG_03764	CEKMHFBL_01450
OG0000976	NHBDKAOG_03748, NHBDKAOG_03762	CEKMHFBL_01448
OG0000977	NHBDKAOG_03747, NHBDKAOG_03761	CEKMHFBL_01447
OG0000978	NHBDKAOG_03746	CEKMHFBL_01446
OG0000979	NHBDKAOG_03745	CEKMHFBL_01445
OG0000980	NHBDKAOG_03758, NHBDKAOG_03744	CEKMHFBL_01444
OG0000981	NHBDKAOG_03757, NHBDKAOG_03743	CEKMHFBL_01443
OG0000982	NHBDKAOG_03742, NHBDKAOG_03756	CEKMHFBL_01442
OG0000983	NHBDKAOG_03741, NHBDKAOG_03755	CEKMHFBL_01441
OG0000984	NHBDKAOG_03740, NHBDKAOG_03754	CEKMHFBL_01440
OG0000985	NHBDKAOG_03739, NHBDKAOG_03753	CEKMHFBL_01439
OG0000986	NHBDKAOG_03738, NHBDKAOG_03752	CEKMHFBL_01438
OG0000987	NHBDKAOG_03737, NHBDKAOG_03751	CEKMHFBL_01437
OG0000988	NHBDKAOG_00897	CEKMHFBL_01010
OG0000989	NHBDKAOG_03310	CEKMHFBL_00098
OG0000990	NHBDKAOG_01524	CEKMHFBL_00255
OG0000991	NHBDKAOG_00382	CEKMHFBL_00099
OG0000992	NHBDKAOG_00384	CEKMHFBL_00101
OG0000993	NHBDKAOG_03060	CEKMHFBL_02116
OG0000994	NHBDKAOG_03785	CEKMHFBL_00011
OG0000995	NHBDKAOG_03783	CEKMHFBL_00008
OG0000996	NHBDKAOG_03782	CEKMHFBL_00007
OG0000997	NHBDKAOG_03781	CEKMHFBL_00006
OG0000998	NHBDKAOG_03779	CEKMHFBL_00005
OG0000999	NHBDKAOG_03778	CEKMHFBL_00004
OG0001000	NHBDKAOG_03364	CEKMHFBL_03827
OG0001001	NHBDKAOG_03365	CEKMHFBL_03828
OG0001002	NHBDKAOG_03366	CEKMHFBL_03829
OG0001003	NHBDKAOG_03368	CEKMHFBL_03831
OG0001004	NHBDKAOG_03369	CEKMHFBL_03832
OG0001005	NHBDKAOG_01050	CEKMHFBL_02988
OG0001006	NHBDKAOG_03373	CEKMHFBL_03836
OG0001007	NHBDKAOG_03374	CEKMHFBL_03837
OG0001008	NHBDKAOG_03375	CEKMHFBL_03838
OG0001009	NHBDKAOG_03378	CEKMHFBL_03841
OG0001010	NHBDKAOG_03379	CEKMHFBL_03842
OG0001011	NHBDKAOG_03380	CEKMHFBL_03843
OG0001012	NHBDKAOG_03381	CEKMHFBL_03844
OG0001013	NHBDKAOG_04420	CEKMHFBL_03389
OG0001014	NHBDKAOG_00955	CEKMHFBL_03612
OG0001015	NHBDKAOG_00954	CEKMHFBL_03613
OG0001016	NHBDKAOG_00953	CEKMHFBL_03614
OG0001017	NHBDKAOG_00952	CEKMHFBL_03615
OG0001018	NHBDKAOG_02656	CEKMHFBL_03619
OG0001019	NHBDKAOG_02655	CEKMHFBL_03620
OG0001020	NHBDKAOG_01357	CEKMHFBL_04181
OG0001021	NHBDKAOG_01359	CEKMHFBL_03567
OG0001022	NHBDKAOG_01362	CEKMHFBL_02920
OG0001023	NHBDKAOG_01508	CEKMHFBL_03784
OG0001024	NHBDKAOG_01985	CEKMHFBL_02915
OG0001025	NHBDKAOG_01983	CEKMHFBL_02913
OG0001026	NHBDKAOG_01982	CEKMHFBL_02912
OG0001027	NHBDKAOG_01206	CEKMHFBL_02087
OG0001028	NHBDKAOG_01180	CEKMHFBL_02081
OG0001029	NHBDKAOG_01179	CEKMHFBL_02080
OG0001030	NHBDKAOG_01178	CEKMHFBL_02079
OG0001031	NHBDKAOG_01174	CEKMHFBL_02074
OG0001032	NHBDKAOG_01173	CEKMHFBL_02073
OG0001033	NHBDKAOG_01172	CEKMHFBL_02072
OG0001034	NHBDKAOG_01171	CEKMHFBL_02071
OG0001035	NHBDKAOG_01170	CEKMHFBL_02070
OG0001036	NHBDKAOG_01165	CEKMHFBL_02065
OG0001037	NHBDKAOG_01164	CEKMHFBL_02064
OG0001038	NHBDKAOG_01163	CEKMHFBL_02063
OG0001039	NHBDKAOG_01162	CEKMHFBL_02062
OG0001040	NHBDKAOG_01161	CEKMHFBL_02061
OG0001041	NHBDKAOG_01160	CEKMHFBL_02060
OG0001042	NHBDKAOG_01159	CEKMHFBL_02059
OG0001043	NHBDKAOG_01158	CEKMHFBL_02058
OG0001044	NHBDKAOG_01157	CEKMHFBL_02056
OG0001045	NHBDKAOG_01156	CEKMHFBL_02055
OG0001046	NHBDKAOG_01155	CEKMHFBL_02054
OG0001047	NHBDKAOG_01154	CEKMHFBL_02053
OG0001048	NHBDKAOG_01153	CEKMHFBL_02052
OG0001049	NHBDKAOG_04220	CEKMHFBL_03082
OG0001050	NHBDKAOG_02514	CEKMHFBL_00620
OG0001052	NHBDKAOG_02516	CEKMHFBL_00622
OG0001053	NHBDKAOG_01860	CEKMHFBL_01714
OG0001054	NHBDKAOG_02670	CEKMHFBL_03156
OG0001055	NHBDKAOG_02669	CEKMHFBL_03155
OG0001056	NHBDKAOG_02668	CEKMHFBL_03154
OG0001057	NHBDKAOG_02667	CEKMHFBL_03153
OG0001058	NHBDKAOG_02666	CEKMHFBL_03152
OG0001059	NHBDKAOG_02665	CEKMHFBL_03151
OG0001060	NHBDKAOG_02664	CEKMHFBL_03150
OG0001061	NHBDKAOG_01074	CEKMHFBL_00552
OG0001062	NHBDKAOG_01073	CEKMHFBL_00553
OG0001063	NHBDKAOG_01072	CEKMHFBL_00554
OG0001064	NHBDKAOG_01071	CEKMHFBL_00555
OG0001065	NHBDKAOG_01070	CEKMHFBL_00556
OG0001066	NHBDKAOG_01069	CEKMHFBL_00557
OG0001067	NHBDKAOG_01068	CEKMHFBL_00558
OG0001068	NHBDKAOG_01067	CEKMHFBL_00559
OG0001069	NHBDKAOG_01066	CEKMHFBL_00560
OG0001070	NHBDKAOG_01234	CEKMHFBL_03395
OG0001071	NHBDKAOG_01233	CEKMHFBL_03394
OG0001072	NHBDKAOG_04424	CEKMHFBL_03393
OG0001073	NHBDKAOG_04423	CEKMHFBL_03392
OG0001074	NHBDKAOG_04422	CEKMHFBL_03391
OG0001075	NHBDKAOG_04421	CEKMHFBL_03390
OG0001076	NHBDKAOG_04419	CEKMHFBL_03388
OG0001077	NHBDKAOG_02858	CEKMHFBL_01521
OG0001078	NHBDKAOG_03712	CEKMHFBL_01520
OG0001079	NHBDKAOG_03711	CEKMHFBL_01519
OG0001080	NHBDKAOG_03601	CEKMHFBL_00805
OG0001081	NHBDKAOG_03706	CEKMHFBL_01954
OG0001082	NHBDKAOG_03707	CEKMHFBL_01953
OG0001083	NHBDKAOG_02303	CEKMHFBL_00736
OG0001084	NHBDKAOG_02305	CEKMHFBL_00738
OG0001085	NHBDKAOG_01373	CEKMHFBL_02741
OG0001086	NHBDKAOG_01370	CEKMHFBL_02743
OG0001087	NHBDKAOG_01369	CEKMHFBL_02744
OG0001088	NHBDKAOG_00427	CEKMHFBL_01956
OG0001089	NHBDKAOG_02919	CEKMHFBL_01474
OG0001090	NHBDKAOG_01813	CEKMHFBL_00376
OG0001091	NHBDKAOG_01814	CEKMHFBL_00375
OG0001092	NHBDKAOG_01816	CEKMHFBL_00373
OG0001093	NHBDKAOG_01817	CEKMHFBL_00372
OG0001094	NHBDKAOG_01244	CEKMHFBL_04112
OG0001095	NHBDKAOG_00799	CEKMHFBL_03413
OG0001096	NHBDKAOG_00798	CEKMHFBL_03414
OG0001097	NHBDKAOG_00628	CEKMHFBL_03415
OG0001098	NHBDKAOG_00627	CEKMHFBL_03416
OG0001099	NHBDKAOG_00626	CEKMHFBL_03417
OG0001100	NHBDKAOG_00625	CEKMHFBL_03418
OG0001101	NHBDKAOG_00624	CEKMHFBL_03419
OG0001102	NHBDKAOG_00622	CEKMHFBL_03421
OG0001103	NHBDKAOG_00621	CEKMHFBL_03422
OG0001104	NHBDKAOG_00617	CEKMHFBL_03426
OG0001105	NHBDKAOG_00616	CEKMHFBL_03427
OG0001106	NHBDKAOG_00615	CEKMHFBL_03428
OG0001107	NHBDKAOG_00614	CEKMHFBL_03429
OG0001108	NHBDKAOG_00613	CEKMHFBL_03430
OG0001109	NHBDKAOG_00612	CEKMHFBL_03431
OG0001110	NHBDKAOG_00608	CEKMHFBL_03435
OG0001111	NHBDKAOG_00607	CEKMHFBL_03436
OG0001112	NHBDKAOG_00606	CEKMHFBL_03437
OG0001113	NHBDKAOG_00605	CEKMHFBL_03438
OG0001114	NHBDKAOG_00604	CEKMHFBL_03439
OG0001115	NHBDKAOG_00602	CEKMHFBL_03441
OG0001116	NHBDKAOG_00661	CEKMHFBL_03442
OG0001117	NHBDKAOG_00660	CEKMHFBL_03443
OG0001118	NHBDKAOG_00659	CEKMHFBL_03444
OG0001119	NHBDKAOG_00658	CEKMHFBL_03445
OG0001120	NHBDKAOG_00656	CEKMHFBL_03449
OG0001121	NHBDKAOG_00655	CEKMHFBL_03450
OG0001122	NHBDKAOG_00654	CEKMHFBL_03451
OG0001123	NHBDKAOG_02259	CEKMHFBL_00789
OG0001124	NHBDKAOG_02260	CEKMHFBL_00790
OG0001125	NHBDKAOG_03337	CEKMHFBL_02203
OG0001126	NHBDKAOG_03336	CEKMHFBL_02204
OG0001127	NHBDKAOG_03358	CEKMHFBL_01699
OG0001128	NHBDKAOG_03826	CEKMHFBL_01653
OG0001129	NHBDKAOG_01598	CEKMHFBL_02662
OG0001130	NHBDKAOG_01599	CEKMHFBL_02661
OG0001132	NHBDKAOG_01768	CEKMHFBL_03705
OG0001133	NHBDKAOG_04440	CEKMHFBL_02550
OG0001134	NHBDKAOG_04439	CEKMHFBL_02551
OG0001135	NHBDKAOG_04438	CEKMHFBL_02552
OG0001136	NHBDKAOG_04437	CEKMHFBL_02553
OG0001137	NHBDKAOG_04436	CEKMHFBL_02554
OG0001138	NHBDKAOG_04434	CEKMHFBL_02556
OG0001139	NHBDKAOG_04433	CEKMHFBL_02557
OG0001140	NHBDKAOG_04432	CEKMHFBL_02558
OG0001141	NHBDKAOG_04431	CEKMHFBL_02559
OG0001142	NHBDKAOG_04430	CEKMHFBL_02560
OG0001143	NHBDKAOG_04429	CEKMHFBL_02561
OG0001144	NHBDKAOG_04428	CEKMHFBL_02562
OG0001145	NHBDKAOG_04427	CEKMHFBL_02563
OG0001146	NHBDKAOG_04426	CEKMHFBL_02564
OG0001147	NHBDKAOG_04425	CEKMHFBL_02565
OG0001148	NHBDKAOG_02926	CEKMHFBL_04177
OG0001149	NHBDKAOG_04166	CEKMHFBL_02566
OG0001150	NHBDKAOG_01062	CEKMHFBL_02974
OG0001151	NHBDKAOG_01061	CEKMHFBL_02975
OG0001152	NHBDKAOG_01059	CEKMHFBL_02977
OG0001153	NHBDKAOG_01058	CEKMHFBL_02978
OG0001154	NHBDKAOG_01052	CEKMHFBL_02986
OG0001156	NHBDKAOG_02255	CEKMHFBL_03638
OG0001157	NHBDKAOG_02254	CEKMHFBL_03637
OG0001158	NHBDKAOG_02253	CEKMHFBL_03636
OG0001159	NHBDKAOG_02013	CEKMHFBL_00478
OG0001160	NHBDKAOG_02014	CEKMHFBL_00477
OG0001161	NHBDKAOG_00705	CEKMHFBL_01264
OG0001162	NHBDKAOG_00703	CEKMHFBL_01267
OG0001163	NHBDKAOG_00702	CEKMHFBL_01268
OG0001164	NHBDKAOG_02563	CEKMHFBL_01659
OG0001165	NHBDKAOG_01258	CEKMHFBL_03585
OG0001166	NHBDKAOG_04025	CEKMHFBL_01524
OG0001167	NHBDKAOG_00756	CEKMHFBL_01708
OG0001168	NHBDKAOG_00754	CEKMHFBL_01706
OG0001169	NHBDKAOG_00753	CEKMHFBL_01705
OG0001170	NHBDKAOG_00752	CEKMHFBL_01704
OG0001171	NHBDKAOG_00751	CEKMHFBL_01703
OG0001172	NHBDKAOG_03355	CEKMHFBL_01702
OG0001173	NHBDKAOG_00442	CEKMHFBL_01701
OG0001174	NHBDKAOG_03359	CEKMHFBL_01698
OG0001175	NHBDKAOG_03360	CEKMHFBL_01697
OG0001176	NHBDKAOG_03361	CEKMHFBL_01696
OG0001177	NHBDKAOG_04507	CEKMHFBL_01640
OG0001178	NHBDKAOG_04632	CEKMHFBL_03181
OG0001178	NHBDKAOG_04634	CEKMHFBL_03183
OG0001179	NHBDKAOG_02043	CEKMHFBL_03182
OG0001180	NHBDKAOG_00420	CEKMHFBL_01421
OG0001181	NHBDKAOG_00419	CEKMHFBL_04229
OG0001182	NHBDKAOG_01649	CEKMHFBL_01946
OG0001183	NHBDKAOG_01650	CEKMHFBL_01947
OG0001184	NHBDKAOG_01651	CEKMHFBL_01948
OG0001185	NHBDKAOG_00257	CEKMHFBL_01949
OG0001186	NHBDKAOG_01653	CEKMHFBL_01950
OG0001187	NHBDKAOG_03856	CEKMHFBL_00565
OG0001188	NHBDKAOG_01113	CEKMHFBL_00575
OG0001189	NHBDKAOG_01112	CEKMHFBL_00576
OG0001190	NHBDKAOG_01111	CEKMHFBL_00577
OG0001191	NHBDKAOG_01110	CEKMHFBL_00578
OG0001192	NHBDKAOG_01109	CEKMHFBL_00579
OG0001193	NHBDKAOG_01107	CEKMHFBL_00581
OG0001194	NHBDKAOG_01106	CEKMHFBL_00582
OG0001195	NHBDKAOG_01104	CEKMHFBL_00584
OG0001196	NHBDKAOG_01103	CEKMHFBL_00585
OG0001197	NHBDKAOG_00907	CEKMHFBL_00999
OG0001198	NHBDKAOG_01374	CEKMHFBL_02740
OG0001199	NHBDKAOG_01351	CEKMHFBL_00965
OG0001200	NHBDKAOG_01352	CEKMHFBL_00964
OG0001201	NHBDKAOG_01353	CEKMHFBL_00963
OG0001202	NHBDKAOG_03335	CEKMHFBL_02205
OG0001204	NHBDKAOG_03344, NHBDKAOG_03339	CEKMHFBL_02201
OG0001205	NHBDKAOG_03340	CEKMHFBL_02200
OG0001206	NHBDKAOG_03341	CEKMHFBL_02199
OG0001207	NHBDKAOG_03342	CEKMHFBL_02198
OG0001208	NHBDKAOG_04228	CEKMHFBL_02197
OG0001209	NHBDKAOG_01790	CEKMHFBL_04064
OG0001210	NHBDKAOG_01791	CEKMHFBL_04063
OG0001211	NHBDKAOG_01792	CEKMHFBL_04062
OG0001212	NHBDKAOG_01794	CEKMHFBL_02146
OG0001213	NHBDKAOG_03087	CEKMHFBL_02260
OG0001214	NHBDKAOG_03088	CEKMHFBL_02261
OG0001215	NHBDKAOG_04046	CEKMHFBL_02817
OG0001216	NHBDKAOG_04047	CEKMHFBL_02816
OG0001217	NHBDKAOG_00895	CEKMHFBL_04172
OG0001218	NHBDKAOG_04048	CEKMHFBL_02815
OG0001219	NHBDKAOG_04049	CEKMHFBL_02814
OG0001220	NHBDKAOG_03816	CEKMHFBL_02287
OG0001221	NHBDKAOG_04050	CEKMHFBL_02813
OG0001222	NHBDKAOG_02041	CEKMHFBL_02812
OG0001223	NHBDKAOG_02040	CEKMHFBL_02811
OG0001224	NHBDKAOG_02039	CEKMHFBL_02810
OG0001225	NHBDKAOG_03200	CEKMHFBL_03757
OG0001226	NHBDKAOG_00908	CEKMHFBL_00998
OG0001227	NHBDKAOG_00909	CEKMHFBL_00997
OG0001228	NHBDKAOG_00910	CEKMHFBL_00996
OG0001229	NHBDKAOG_00911	CEKMHFBL_00995
OG0001230	NHBDKAOG_00912	CEKMHFBL_00994
OG0001232	NHBDKAOG_01606	CEKMHFBL_03595
OG0001233	NHBDKAOG_00687	CEKMHFBL_00971
OG0001234	NHBDKAOG_00686	CEKMHFBL_00972
OG0001235	NHBDKAOG_00685	CEKMHFBL_00973
OG0001236	NHBDKAOG_00683	CEKMHFBL_00975
OG0001237	NHBDKAOG_00682	CEKMHFBL_00976
OG0001238	NHBDKAOG_00681	CEKMHFBL_00977
OG0001239	NHBDKAOG_00974	CEKMHFBL_00126
OG0001240	NHBDKAOG_00973	CEKMHFBL_00127
OG0001241	NHBDKAOG_03450	CEKMHFBL_00089
OG0001242	NHBDKAOG_03449	CEKMHFBL_00088
OG0001243	NHBDKAOG_03448	CEKMHFBL_00087
OG0001244	NHBDKAOG_03447	CEKMHFBL_00086
OG0001245	NHBDKAOG_04039	CEKMHFBL_00082
OG0001246	NHBDKAOG_04038	CEKMHFBL_00083
OG0001247	NHBDKAOG_04037	CEKMHFBL_00084
OG0001248	NHBDKAOG_01114	CEKMHFBL_00085
OG0001249	NHBDKAOG_01133	CEKMHFBL_03609
OG0001250	NHBDKAOG_01424	CEKMHFBL_02836
OG0001251	NHBDKAOG_04030	CEKMHFBL_02839
OG0001252	NHBDKAOG_01093	CEKMHFBL_00848
OG0001253	NHBDKAOG_01092	CEKMHFBL_00849
OG0001254	NHBDKAOG_03719	CEKMHFBL_01962
OG0001255	NHBDKAOG_01181	CEKMHFBL_02082
OG0001256	NHBDKAOG_01182	CEKMHFBL_02083
OG0001257	NHBDKAOG_01183	CEKMHFBL_02084
OG0001258	NHBDKAOG_01184	CEKMHFBL_02085
OG0001259	NHBDKAOG_02519	CEKMHFBL_00625
OG0001260	NHBDKAOG_02889	CEKMHFBL_00033, CEKMHFBL_00040
OG0001261	NHBDKAOG_03891	CEKMHFBL_01674
OG0001262	NHBDKAOG_02536	CEKMHFBL_00656
OG0001263	NHBDKAOG_02530	CEKMHFBL_00645
OG0001265	NHBDKAOG_02732	CEKMHFBL_00818
OG0001266	NHBDKAOG_04215	CEKMHFBL_01496
OG0001267	NHBDKAOG_00789	CEKMHFBL_02878
OG0001268	NHBDKAOG_00788	CEKMHFBL_02877
OG0001269	NHBDKAOG_00783	CEKMHFBL_02872
OG0001270	NHBDKAOG_00782	CEKMHFBL_02871
OG0001271	NHBDKAOG_03094	CEKMHFBL_02721
OG0001272	NHBDKAOG_03093	CEKMHFBL_02719
OG0001273	NHBDKAOG_03091	CEKMHFBL_02718
OG0001274	NHBDKAOG_00113	CEKMHFBL_01324
OG0001275	NHBDKAOG_00219	CEKMHFBL_00306
OG0001277	NHBDKAOG_01867	CEKMHFBL_00348
OG0001278	NHBDKAOG_01866	CEKMHFBL_00349
OG0001279	NHBDKAOG_01865	CEKMHFBL_00350
OG0001280	NHBDKAOG_01864	CEKMHFBL_00351
OG0001281	NHBDKAOG_01831	CEKMHFBL_00356
OG0001282	NHBDKAOG_01830	CEKMHFBL_00357
OG0001283	NHBDKAOG_01533	CEKMHFBL_00246
OG0001284	NHBDKAOG_01532	CEKMHFBL_00247
OG0001285	NHBDKAOG_01531	CEKMHFBL_00248
OG0001286	NHBDKAOG_01529	CEKMHFBL_00250
OG0001287	NHBDKAOG_01527	CEKMHFBL_00252
OG0001288	NHBDKAOG_01526	CEKMHFBL_00253
OG0001289	NHBDKAOG_01525	CEKMHFBL_00254
OG0001290	NHBDKAOG_01735	CEKMHFBL_00496
OG0001291	NHBDKAOG_02434	CEKMHFBL_00259
OG0001292	NHBDKAOG_03019	CEKMHFBL_00673
OG0001293	NHBDKAOG_02824	CEKMHFBL_03403
OG0001294	NHBDKAOG_01600	CEKMHFBL_02660
OG0001295	NHBDKAOG_04698	CEKMHFBL_03677
OG0001296	NHBDKAOG_04697	CEKMHFBL_03676
OG0001297	NHBDKAOG_04696	CEKMHFBL_03675
OG0001298	NHBDKAOG_00647	CEKMHFBL_03674
OG0001299	NHBDKAOG_04573	CEKMHFBL_04075
OG0001300	NHBDKAOG_03032	CEKMHFBL_00850
OG0001301	NHBDKAOG_03850	CEKMHFBL_03542
