Orthogroup	GCA_003332265.1	Reactor4-bin.4
OG0000907	BFLDHLJO_02713	CEKMHFBL_03965
OG0000910	BFLDHLJO_00781	CEKMHFBL_00358
OG0000911	BFLDHLJO_00782	CEKMHFBL_00359
OG0000912	BFLDHLJO_00783	CEKMHFBL_00360
OG0000913	BFLDHLJO_00785	CEKMHFBL_00363
OG0000914	BFLDHLJO_00788	CEKMHFBL_00366
OG0000915	BFLDHLJO_00789	CEKMHFBL_00367
OG0000916	BFLDHLJO_00790	CEKMHFBL_00368
OG0000917	BFLDHLJO_00791	CEKMHFBL_00369
OG0000918	BFLDHLJO_00637	CEKMHFBL_00370
OG0000919	BFLDHLJO_00638	CEKMHFBL_00371
OG0000920	BFLDHLJO_01459	CEKMHFBL_02881
OG0000921	BFLDHLJO_01458	CEKMHFBL_02880
OG0000922	BFLDHLJO_00100	CEKMHFBL_01031
OG0000924	BFLDHLJO_02404	CEKMHFBL_02393
OG0000925	BFLDHLJO_03559	CEKMHFBL_02346
OG0000926	BFLDHLJO_01095	CEKMHFBL_02637
OG0000927	BFLDHLJO_01096	CEKMHFBL_02636
OG0000928	BFLDHLJO_01097	CEKMHFBL_02635
OG0000929	BFLDHLJO_01098	CEKMHFBL_02634
OG0000930	BFLDHLJO_01099	CEKMHFBL_02633
OG0000931	BFLDHLJO_01100	CEKMHFBL_02632
OG0000932	BFLDHLJO_01101	CEKMHFBL_02631
OG0000933	BFLDHLJO_01102	CEKMHFBL_02630
OG0000934	BFLDHLJO_01103	CEKMHFBL_02629
OG0000935	BFLDHLJO_01105	CEKMHFBL_02627
OG0000936	BFLDHLJO_01106	CEKMHFBL_02626
OG0000937	BFLDHLJO_01107	CEKMHFBL_02625
OG0000938	BFLDHLJO_01108	CEKMHFBL_02624
OG0000939	BFLDHLJO_01109	CEKMHFBL_02623
OG0000940	BFLDHLJO_01110	CEKMHFBL_00992
OG0000941	BFLDHLJO_01111	CEKMHFBL_00991
OG0000942	BFLDHLJO_01525	CEKMHFBL_00184
OG0000943	BFLDHLJO_01526	CEKMHFBL_00185
OG0000944	BFLDHLJO_01527	CEKMHFBL_00186
OG0000945	BFLDHLJO_01528	CEKMHFBL_00187
OG0000946	BFLDHLJO_01529	CEKMHFBL_00188
OG0000947	BFLDHLJO_01530	CEKMHFBL_00189
OG0000948	BFLDHLJO_01531	CEKMHFBL_00190
OG0000949	BFLDHLJO_01532	CEKMHFBL_00191
OG0000950	BFLDHLJO_01533	CEKMHFBL_00192
OG0000951	BFLDHLJO_01534	CEKMHFBL_00193
OG0000952	BFLDHLJO_01540	CEKMHFBL_00199
OG0000953	BFLDHLJO_01546	CEKMHFBL_04035, CEKMHFBL_00205
OG0000954	BFLDHLJO_01547	CEKMHFBL_00206, CEKMHFBL_04034
OG0000955	BFLDHLJO_01554	CEKMHFBL_00214, CEKMHFBL_04025
OG0000956	BFLDHLJO_00245	CEKMHFBL_02796
OG0000957	BFLDHLJO_02974	CEKMHFBL_01242
OG0000958	BFLDHLJO_03751	CEKMHFBL_01500
OG0000959	BFLDHLJO_00078	CEKMHFBL_00140
OG0000960	BFLDHLJO_01900	CEKMHFBL_01672
OG0000961	BFLDHLJO_01202	CEKMHFBL_02789
OG0000962	BFLDHLJO_01203	CEKMHFBL_02790
OG0000963	BFLDHLJO_01204	CEKMHFBL_02791
OG0000964	BFLDHLJO_01205	CEKMHFBL_02792
OG0000965	BFLDHLJO_00296	CEKMHFBL_04059
OG0000966	BFLDHLJO_00298	CEKMHFBL_04058
OG0000967	BFLDHLJO_00299	CEKMHFBL_04057
OG0000969	BFLDHLJO_00301	CEKMHFBL_04050
OG0000970	BFLDHLJO_00304	CEKMHFBL_04047
OG0000971	BFLDHLJO_00305	CEKMHFBL_04045
OG0000972	BFLDHLJO_01431	CEKMHFBL_01453
OG0000973	BFLDHLJO_01432	CEKMHFBL_01452
OG0000974	BFLDHLJO_01433	CEKMHFBL_01451
OG0000975	BFLDHLJO_01434	CEKMHFBL_01450
OG0000976	BFLDHLJO_01436	CEKMHFBL_01448
OG0000977	BFLDHLJO_01437	CEKMHFBL_01447
OG0000978	BFLDHLJO_01438	CEKMHFBL_01446
OG0000979	BFLDHLJO_01439	CEKMHFBL_01445
OG0000980	BFLDHLJO_01440	CEKMHFBL_01444
OG0000981	BFLDHLJO_01441	CEKMHFBL_01443
OG0000982	BFLDHLJO_01442	CEKMHFBL_01442
OG0000983	BFLDHLJO_01443	CEKMHFBL_01441
OG0000984	BFLDHLJO_01444	CEKMHFBL_01440
OG0000985	BFLDHLJO_01445	CEKMHFBL_01439
OG0000986	BFLDHLJO_01446	CEKMHFBL_01438
OG0000987	BFLDHLJO_01447	CEKMHFBL_01437
OG0000988	BFLDHLJO_01503	CEKMHFBL_01010
OG0000989	BFLDHLJO_02672	CEKMHFBL_00098
OG0000990	BFLDHLJO_01886	CEKMHFBL_00255
OG0000991	BFLDHLJO_02673	CEKMHFBL_00099
OG0000992	BFLDHLJO_02674	CEKMHFBL_00101
OG0000993	BFLDHLJO_03283	CEKMHFBL_02116
OG0000994	BFLDHLJO_03280, BFLDHLJO_03281	CEKMHFBL_00011
OG0000995	BFLDHLJO_03277	CEKMHFBL_00008
OG0000996	BFLDHLJO_03276	CEKMHFBL_00007
OG0000997	BFLDHLJO_03275	CEKMHFBL_00006
OG0000998	BFLDHLJO_03274	CEKMHFBL_00005
OG0000999	BFLDHLJO_03273	CEKMHFBL_00004
OG0001000	BFLDHLJO_03347	CEKMHFBL_03827
OG0001001	BFLDHLJO_03348	CEKMHFBL_03828
OG0001002	BFLDHLJO_03349	CEKMHFBL_03829
OG0001003	BFLDHLJO_03351	CEKMHFBL_03831
OG0001004	BFLDHLJO_03354	CEKMHFBL_03832
OG0001005	BFLDHLJO_00007	CEKMHFBL_02988
OG0001006	BFLDHLJO_03357	CEKMHFBL_03836
OG0001007	BFLDHLJO_03358	CEKMHFBL_03837
OG0001008	BFLDHLJO_03359	CEKMHFBL_03838
OG0001009	BFLDHLJO_03362	CEKMHFBL_03841
OG0001010	BFLDHLJO_03363	CEKMHFBL_03842
OG0001011	BFLDHLJO_03364	CEKMHFBL_03843
OG0001012	BFLDHLJO_03365	CEKMHFBL_03844
OG0001013	BFLDHLJO_03955	CEKMHFBL_03389
OG0001014	BFLDHLJO_01869	CEKMHFBL_03612
OG0001015	BFLDHLJO_01870	CEKMHFBL_03613
OG0001016	BFLDHLJO_01871	CEKMHFBL_03614
OG0001017	BFLDHLJO_01872	CEKMHFBL_03615
OG0001018	BFLDHLJO_01875	CEKMHFBL_03619
OG0001019	BFLDHLJO_01876	CEKMHFBL_03620
OG0001020	BFLDHLJO_03056	CEKMHFBL_04181
OG0001021	BFLDHLJO_03057	CEKMHFBL_03567
OG0001022	BFLDHLJO_03061	CEKMHFBL_02920
OG0001023	BFLDHLJO_02120	CEKMHFBL_03784
OG0001024	BFLDHLJO_00961	CEKMHFBL_02915
OG0001025	BFLDHLJO_00963	CEKMHFBL_02913
OG0001026	BFLDHLJO_00964	CEKMHFBL_02912
OG0001027	BFLDHLJO_00967	CEKMHFBL_02087
OG0001028	BFLDHLJO_00973	CEKMHFBL_02081
OG0001029	BFLDHLJO_00974	CEKMHFBL_02080
OG0001030	BFLDHLJO_00975	CEKMHFBL_02079
OG0001031	BFLDHLJO_00979	CEKMHFBL_02074
OG0001032	BFLDHLJO_00980	CEKMHFBL_02073
OG0001033	BFLDHLJO_00981	CEKMHFBL_02072
OG0001034	BFLDHLJO_00982	CEKMHFBL_02071
OG0001035	BFLDHLJO_00983	CEKMHFBL_02070
OG0001036	BFLDHLJO_00988	CEKMHFBL_02065
OG0001037	BFLDHLJO_00989	CEKMHFBL_02064
OG0001038	BFLDHLJO_00990	CEKMHFBL_02063
OG0001039	BFLDHLJO_00991	CEKMHFBL_02062
OG0001040	BFLDHLJO_00992	CEKMHFBL_02061
OG0001041	BFLDHLJO_00993	CEKMHFBL_02060
OG0001042	BFLDHLJO_00994	CEKMHFBL_02059
OG0001043	BFLDHLJO_00995	CEKMHFBL_02058
OG0001044	BFLDHLJO_00997	CEKMHFBL_02056
OG0001045	BFLDHLJO_00998	CEKMHFBL_02055
OG0001046	BFLDHLJO_00999	CEKMHFBL_02054
OG0001047	BFLDHLJO_01000	CEKMHFBL_02053
OG0001048	BFLDHLJO_01001	CEKMHFBL_02052
OG0001049	BFLDHLJO_01930	CEKMHFBL_03082
OG0001050	BFLDHLJO_00909	CEKMHFBL_00620
OG0001051	BFLDHLJO_02428	CEKMHFBL_02992
OG0001052	BFLDHLJO_00911	CEKMHFBL_00622
OG0001053	BFLDHLJO_03063	CEKMHFBL_01714
OG0001054	BFLDHLJO_02107	CEKMHFBL_03156
OG0001055	BFLDHLJO_02106	CEKMHFBL_03155
OG0001056	BFLDHLJO_02105	CEKMHFBL_03154
OG0001057	BFLDHLJO_02104	CEKMHFBL_03153
OG0001058	BFLDHLJO_02103	CEKMHFBL_03152
OG0001059	BFLDHLJO_02102	CEKMHFBL_03151
OG0001060	BFLDHLJO_02101	CEKMHFBL_03150
OG0001061	BFLDHLJO_00445	CEKMHFBL_00552
OG0001062	BFLDHLJO_00444	CEKMHFBL_00553
OG0001063	BFLDHLJO_00443	CEKMHFBL_00554
OG0001064	BFLDHLJO_00442	CEKMHFBL_00555
OG0001065	BFLDHLJO_00441	CEKMHFBL_00556
OG0001066	BFLDHLJO_00440	CEKMHFBL_00557
OG0001067	BFLDHLJO_00439	CEKMHFBL_00558
OG0001068	BFLDHLJO_00438	CEKMHFBL_00559
OG0001069	BFLDHLJO_00437	CEKMHFBL_00560
OG0001070	BFLDHLJO_03949	CEKMHFBL_03395
OG0001071	BFLDHLJO_03950	CEKMHFBL_03394
OG0001072	BFLDHLJO_03951	CEKMHFBL_03393
OG0001073	BFLDHLJO_03952	CEKMHFBL_03392
OG0001074	BFLDHLJO_03953	CEKMHFBL_03391
OG0001075	BFLDHLJO_03954	CEKMHFBL_03390
OG0001076	BFLDHLJO_03956	CEKMHFBL_03388
OG0001077	BFLDHLJO_01514	CEKMHFBL_01521
OG0001078	BFLDHLJO_01515	CEKMHFBL_01520
OG0001079	BFLDHLJO_01516	CEKMHFBL_01519
OG0001080	BFLDHLJO_00268	CEKMHFBL_00805
OG0001081	BFLDHLJO_01521	CEKMHFBL_01954
OG0001082	BFLDHLJO_01520	CEKMHFBL_01953
OG0001083	BFLDHLJO_01739	CEKMHFBL_00736
OG0001084	BFLDHLJO_01735	CEKMHFBL_00738
OG0001085	BFLDHLJO_02237	CEKMHFBL_02741
OG0001086	BFLDHLJO_02383	CEKMHFBL_02743
OG0001087	BFLDHLJO_02382	CEKMHFBL_02744
OG0001088	BFLDHLJO_01523	CEKMHFBL_01956
OG0001089	BFLDHLJO_00290	CEKMHFBL_01474
OG0001090	BFLDHLJO_00644	CEKMHFBL_00376
OG0001091	BFLDHLJO_00643	CEKMHFBL_00375
OG0001092	BFLDHLJO_00641	CEKMHFBL_00373
OG0001093	BFLDHLJO_00640	CEKMHFBL_00372
OG0001094	BFLDHLJO_01295	CEKMHFBL_04112
OG0001095	BFLDHLJO_00139	CEKMHFBL_03413
OG0001096	BFLDHLJO_00138	CEKMHFBL_03414
OG0001097	BFLDHLJO_00137	CEKMHFBL_03415
OG0001098	BFLDHLJO_00136	CEKMHFBL_03416
OG0001099	BFLDHLJO_00135	CEKMHFBL_03417
OG0001100	BFLDHLJO_00134	CEKMHFBL_03418
OG0001101	BFLDHLJO_00133	CEKMHFBL_03419
OG0001102	BFLDHLJO_00131	CEKMHFBL_03421
OG0001103	BFLDHLJO_00130	CEKMHFBL_03422
OG0001104	BFLDHLJO_00127	CEKMHFBL_03426
OG0001105	BFLDHLJO_00126	CEKMHFBL_03427
OG0001106	BFLDHLJO_00125	CEKMHFBL_03428
OG0001107	BFLDHLJO_00124	CEKMHFBL_03429
OG0001108	BFLDHLJO_00123	CEKMHFBL_03430
OG0001109	BFLDHLJO_00122	CEKMHFBL_03431
OG0001110	BFLDHLJO_00118	CEKMHFBL_03435
OG0001111	BFLDHLJO_00117	CEKMHFBL_03436
OG0001112	BFLDHLJO_00116	CEKMHFBL_03437
OG0001113	BFLDHLJO_00115	CEKMHFBL_03438
OG0001114	BFLDHLJO_00114	CEKMHFBL_03439
OG0001115	BFLDHLJO_00112	CEKMHFBL_03441
OG0001116	BFLDHLJO_00111	CEKMHFBL_03442
OG0001117	BFLDHLJO_00110	CEKMHFBL_03443
OG0001118	BFLDHLJO_00109	CEKMHFBL_03444
OG0001119	BFLDHLJO_00108	CEKMHFBL_03445
OG0001120	BFLDHLJO_00106	CEKMHFBL_03449
OG0001121	BFLDHLJO_00105	CEKMHFBL_03450
OG0001122	BFLDHLJO_00104	CEKMHFBL_03451
OG0001123	BFLDHLJO_02099	CEKMHFBL_00789
OG0001124	BFLDHLJO_02098	CEKMHFBL_00790
OG0001125	BFLDHLJO_02246, BFLDHLJO_02245	CEKMHFBL_02203
OG0001126	BFLDHLJO_02244	CEKMHFBL_02204
OG0001128	BFLDHLJO_04075	CEKMHFBL_01653
OG0001129	BFLDHLJO_00656	CEKMHFBL_02662
OG0001130	BFLDHLJO_00655	CEKMHFBL_02661
OG0001131	BFLDHLJO_03073	CEKMHFBL_03672
OG0001132	BFLDHLJO_01755	CEKMHFBL_03705
OG0001133	BFLDHLJO_03604	CEKMHFBL_02550
OG0001134	BFLDHLJO_03605	CEKMHFBL_02551
OG0001135	BFLDHLJO_03606	CEKMHFBL_02552
OG0001136	BFLDHLJO_03607	CEKMHFBL_02553
OG0001137	BFLDHLJO_03608	CEKMHFBL_02554
OG0001138	BFLDHLJO_03610	CEKMHFBL_02556
OG0001139	BFLDHLJO_03611	CEKMHFBL_02557
OG0001140	BFLDHLJO_03612	CEKMHFBL_02558
OG0001141	BFLDHLJO_03613	CEKMHFBL_02559
OG0001142	BFLDHLJO_03614	CEKMHFBL_02560
OG0001143	BFLDHLJO_03615	CEKMHFBL_02561
OG0001144	BFLDHLJO_03616	CEKMHFBL_02562
OG0001145	BFLDHLJO_03617	CEKMHFBL_02563
OG0001146	BFLDHLJO_03618	CEKMHFBL_02564
OG0001147	BFLDHLJO_03619	CEKMHFBL_02565
OG0001148	BFLDHLJO_00282	CEKMHFBL_04177
OG0001149	BFLDHLJO_03417	CEKMHFBL_02566
OG0001150	BFLDHLJO_00021	CEKMHFBL_02974
OG0001151	BFLDHLJO_00020	CEKMHFBL_02975
OG0001152	BFLDHLJO_00018	CEKMHFBL_02977
OG0001153	BFLDHLJO_00017	CEKMHFBL_02978
OG0001154	BFLDHLJO_00009	CEKMHFBL_02986
OG0001155	BFLDHLJO_00032	CEKMHFBL_02886
OG0001156	BFLDHLJO_01177	CEKMHFBL_03638
OG0001157	BFLDHLJO_01178	CEKMHFBL_03637
OG0001158	BFLDHLJO_01179	CEKMHFBL_03636
OG0001159	BFLDHLJO_00949	CEKMHFBL_00478
OG0001160	BFLDHLJO_00950	CEKMHFBL_00477
OG0001161	BFLDHLJO_00065	CEKMHFBL_01264
OG0001162	BFLDHLJO_00062	CEKMHFBL_01267
OG0001163	BFLDHLJO_00061	CEKMHFBL_01268
OG0001164	BFLDHLJO_03002, BFLDHLJO_04069	CEKMHFBL_01659
OG0001165	BFLDHLJO_03006	CEKMHFBL_03585
OG0001166	BFLDHLJO_03131	CEKMHFBL_01524
OG0001167	BFLDHLJO_03833	CEKMHFBL_01708
OG0001168	BFLDHLJO_03836	CEKMHFBL_01706
OG0001169	BFLDHLJO_03837	CEKMHFBL_01705
OG0001170	BFLDHLJO_03838	CEKMHFBL_01704
OG0001171	BFLDHLJO_03839	CEKMHFBL_01703
OG0001173	BFLDHLJO_03841	CEKMHFBL_01701
OG0001174	BFLDHLJO_02726	CEKMHFBL_01698
OG0001175	BFLDHLJO_02725	CEKMHFBL_01697
OG0001176	BFLDHLJO_02724	CEKMHFBL_01696
OG0001177	BFLDHLJO_01600	CEKMHFBL_01640
OG0001178	BFLDHLJO_03113	CEKMHFBL_03181
OG0001180	BFLDHLJO_02939	CEKMHFBL_01421
OG0001181	BFLDHLJO_02941	CEKMHFBL_04229
OG0001182	BFLDHLJO_03155	CEKMHFBL_01946
OG0001183	BFLDHLJO_03154	CEKMHFBL_01947
OG0001184	BFLDHLJO_03153	CEKMHFBL_01948
OG0001185	BFLDHLJO_03152	CEKMHFBL_01949
OG0001186	BFLDHLJO_03151	CEKMHFBL_01950
OG0001187	BFLDHLJO_01846	CEKMHFBL_00565
OG0001188	BFLDHLJO_01836	CEKMHFBL_00575
OG0001189	BFLDHLJO_01835	CEKMHFBL_00576
OG0001190	BFLDHLJO_01834	CEKMHFBL_00577
OG0001191	BFLDHLJO_01833	CEKMHFBL_00578
OG0001192	BFLDHLJO_01832	CEKMHFBL_00579
OG0001193	BFLDHLJO_01830	CEKMHFBL_00581
OG0001194	BFLDHLJO_01829	CEKMHFBL_00582
OG0001195	BFLDHLJO_01827	CEKMHFBL_00584
OG0001196	BFLDHLJO_01826	CEKMHFBL_00585
OG0001197	BFLDHLJO_01491	CEKMHFBL_00999
OG0001198	BFLDHLJO_02238	CEKMHFBL_02740
OG0001199	BFLDHLJO_00256	CEKMHFBL_00965
OG0001200	BFLDHLJO_00255	CEKMHFBL_00964
OG0001201	BFLDHLJO_00254	CEKMHFBL_00963
OG0001202	BFLDHLJO_02243	CEKMHFBL_02205
OG0001204	BFLDHLJO_02248	CEKMHFBL_02201
OG0001205	BFLDHLJO_02249	CEKMHFBL_02200
OG0001206	BFLDHLJO_02250	CEKMHFBL_02199
OG0001207	BFLDHLJO_02251	CEKMHFBL_02198
OG0001208	BFLDHLJO_02252	CEKMHFBL_02197
OG0001209	BFLDHLJO_02256	CEKMHFBL_04064
OG0001210	BFLDHLJO_02257	CEKMHFBL_04063
OG0001211	BFLDHLJO_02258	CEKMHFBL_04062
OG0001212	BFLDHLJO_02260	CEKMHFBL_02146
OG0001213	BFLDHLJO_03142	CEKMHFBL_02260
OG0001214	BFLDHLJO_03143	CEKMHFBL_02261
OG0001215	BFLDHLJO_04102	CEKMHFBL_02817
OG0001216	BFLDHLJO_04101	CEKMHFBL_02816
OG0001217	BFLDHLJO_00308	CEKMHFBL_04172
OG0001218	BFLDHLJO_04100	CEKMHFBL_02815
OG0001219	BFLDHLJO_04099	CEKMHFBL_02814
OG0001220	BFLDHLJO_01420	CEKMHFBL_02287
OG0001221	BFLDHLJO_04098	CEKMHFBL_02813
OG0001222	BFLDHLJO_04097	CEKMHFBL_02812
OG0001223	BFLDHLJO_04096	CEKMHFBL_02811
OG0001224	BFLDHLJO_04095	CEKMHFBL_02810
OG0001225	BFLDHLJO_02818	CEKMHFBL_03757
OG0001226	BFLDHLJO_01490	CEKMHFBL_00998
OG0001227	BFLDHLJO_01489	CEKMHFBL_00997
OG0001228	BFLDHLJO_01488	CEKMHFBL_00996
OG0001229	BFLDHLJO_01487	CEKMHFBL_00995
OG0001230	BFLDHLJO_01486	CEKMHFBL_00994
OG0001233	BFLDHLJO_03434	CEKMHFBL_00971
OG0001234	BFLDHLJO_03433	CEKMHFBL_00972
OG0001235	BFLDHLJO_03432	CEKMHFBL_00973
OG0001236	BFLDHLJO_03430	CEKMHFBL_00975
OG0001237	BFLDHLJO_03429	CEKMHFBL_00976
OG0001238	BFLDHLJO_03428	CEKMHFBL_00977
OG0001239	BFLDHLJO_00186	CEKMHFBL_00126
OG0001240	BFLDHLJO_00187	CEKMHFBL_00127
OG0001241	BFLDHLJO_01210	CEKMHFBL_00089
OG0001242	BFLDHLJO_01209	CEKMHFBL_00088
OG0001243	BFLDHLJO_01208	CEKMHFBL_00087
OG0001244	BFLDHLJO_01207	CEKMHFBL_00086
OG0001245	BFLDHLJO_04111	CEKMHFBL_00082
OG0001246	BFLDHLJO_04112	CEKMHFBL_00083
OG0001247	BFLDHLJO_04113	CEKMHFBL_00084
OG0001248	BFLDHLJO_04114	CEKMHFBL_00085
OG0001249	BFLDHLJO_01867	CEKMHFBL_03609
OG0001250	BFLDHLJO_00671	CEKMHFBL_02836
OG0001251	BFLDHLJO_00667	CEKMHFBL_02839
OG0001252	BFLDHLJO_01648	CEKMHFBL_00848
OG0001253	BFLDHLJO_01649	CEKMHFBL_00849
OG0001254	BFLDHLJO_01562	CEKMHFBL_01962
OG0001255	BFLDHLJO_00972	CEKMHFBL_02082
OG0001256	BFLDHLJO_00971	CEKMHFBL_02083
OG0001257	BFLDHLJO_00970	CEKMHFBL_02084
OG0001258	BFLDHLJO_00969	CEKMHFBL_02085
OG0001259	BFLDHLJO_00914	CEKMHFBL_00625
OG0001261	BFLDHLJO_02667	CEKMHFBL_01674
OG0001262	BFLDHLJO_03819	CEKMHFBL_00656
OG0001263	BFLDHLJO_00920	CEKMHFBL_00645
OG0001265	BFLDHLJO_02738	CEKMHFBL_00818
OG0001266	BFLDHLJO_03755	CEKMHFBL_01496
OG0001267	BFLDHLJO_01456	CEKMHFBL_02878
OG0001268	BFLDHLJO_01455	CEKMHFBL_02877
OG0001269	BFLDHLJO_01450	CEKMHFBL_02872
OG0001270	BFLDHLJO_01449	CEKMHFBL_02871
OG0001271	BFLDHLJO_03148	CEKMHFBL_02721
OG0001272	BFLDHLJO_03147	CEKMHFBL_02719
OG0001273	BFLDHLJO_03145	CEKMHFBL_02718
OG0001275	BFLDHLJO_01757	CEKMHFBL_00306
OG0001276	BFLDHLJO_03722	CEKMHFBL_04018
OG0001277	BFLDHLJO_00773	CEKMHFBL_00348
OG0001278	BFLDHLJO_00774	CEKMHFBL_00349
OG0001279	BFLDHLJO_00775	CEKMHFBL_00350
OG0001280	BFLDHLJO_00776	CEKMHFBL_00351
OG0001281	BFLDHLJO_00779	CEKMHFBL_00356
OG0001282	BFLDHLJO_00780	CEKMHFBL_00357
OG0001283	BFLDHLJO_01895	CEKMHFBL_00246
OG0001284	BFLDHLJO_01894	CEKMHFBL_00247
OG0001285	BFLDHLJO_01893	CEKMHFBL_00248
OG0001286	BFLDHLJO_01891	CEKMHFBL_00250
OG0001287	BFLDHLJO_01889	CEKMHFBL_00252
OG0001288	BFLDHLJO_01888	CEKMHFBL_00253
OG0001289	BFLDHLJO_01887	CEKMHFBL_00254
OG0001290	BFLDHLJO_01169	CEKMHFBL_00496
OG0001291	BFLDHLJO_01880	CEKMHFBL_00259
OG0001292	BFLDHLJO_02166	CEKMHFBL_00673
OG0001293	BFLDHLJO_02968	CEKMHFBL_03403
OG0001294	BFLDHLJO_00654	CEKMHFBL_02660
OG0001295	BFLDHLJO_03079	CEKMHFBL_03677
OG0001296	BFLDHLJO_03078	CEKMHFBL_03676
OG0001297	BFLDHLJO_03077	CEKMHFBL_03675
OG0001298	BFLDHLJO_03075	CEKMHFBL_03674
OG0001299	BFLDHLJO_02144	CEKMHFBL_04075
OG0001300	BFLDHLJO_01616	CEKMHFBL_00850
OG0001301	BFLDHLJO_01859	CEKMHFBL_03542
OG0001302	BFLDHLJO_01947	CEKMHFBL_01312
OG0001303	BFLDHLJO_01192	CEKMHFBL_02779
OG0001304	BFLDHLJO_01195	CEKMHFBL_02782
OG0001305	BFLDHLJO_01196	CEKMHFBL_02783
OG0001306	BFLDHLJO_01198	CEKMHFBL_02785
OG0001307	BFLDHLJO_01201	CEKMHFBL_02788
OG0001308	BFLDHLJO_01903	CEKMHFBL_02618
OG0001309	BFLDHLJO_03422	CEKMHFBL_00983
OG0001310	BFLDHLJO_03423	CEKMHFBL_00982
OG0001311	BFLDHLJO_03424	CEKMHFBL_00981
OG0001312	BFLDHLJO_03425	CEKMHFBL_00980
OG0001313	BFLDHLJO_02704	CEKMHFBL_04109
OG0001314	BFLDHLJO_00838	CEKMHFBL_04149
OG0001315	BFLDHLJO_02076	CEKMHFBL_00235
OG0001316	BFLDHLJO_02083	CEKMHFBL_00227
OG0001317	BFLDHLJO_02084	CEKMHFBL_00226
OG0001318	BFLDHLJO_02085	CEKMHFBL_00225
OG0001319	BFLDHLJO_00892	CEKMHFBL_03102
OG0001320	BFLDHLJO_01929	CEKMHFBL_03083
OG0001321	BFLDHLJO_02088	CEKMHFBL_02940
OG0001323	BFLDHLJO_03418	CEKMHFBL_00987
OG0001324	BFLDHLJO_01113	CEKMHFBL_00988
OG0001325	BFLDHLJO_01112	CEKMHFBL_00989
OG0001326	BFLDHLJO_01429	CEKMHFBL_01455
OG0001327	BFLDHLJO_01427	CEKMHFBL_01457
OG0001328	BFLDHLJO_01426	CEKMHFBL_01458
OG0001329	BFLDHLJO_01425	CEKMHFBL_01459
OG0001330	BFLDHLJO_01423	CEKMHFBL_02292
OG0001331	BFLDHLJO_01422	CEKMHFBL_02291
OG0001332	BFLDHLJO_03797	CEKMHFBL_02251
OG0001333	BFLDHLJO_03128	CEKMHFBL_01527
OG0001334	BFLDHLJO_03129	CEKMHFBL_01526
OG0001335	BFLDHLJO_03130	CEKMHFBL_01525
OG0001336	BFLDHLJO_03134	CEKMHFBL_02252
OG0001337	BFLDHLJO_03135	CEKMHFBL_02253
OG0001338	BFLDHLJO_03136	CEKMHFBL_02254
OG0001339	BFLDHLJO_03137	CEKMHFBL_02255
OG0001340	BFLDHLJO_03140	CEKMHFBL_02258
OG0001341	BFLDHLJO_03141	CEKMHFBL_02259
OG0001342	BFLDHLJO_01918	CEKMHFBL_01386
OG0001343	BFLDHLJO_01919	CEKMHFBL_01385
OG0001344	BFLDHLJO_01920	CEKMHFBL_01384
OG0001345	BFLDHLJO_01921	CEKMHFBL_01383
OG0001346	BFLDHLJO_01922	CEKMHFBL_01382
OG0001347	BFLDHLJO_01924	CEKMHFBL_03088
OG0001348	BFLDHLJO_01925	CEKMHFBL_03087
OG0001349	BFLDHLJO_02795	CEKMHFBL_01794
OG0001350	BFLDHLJO_02796	CEKMHFBL_01795
OG0001351	BFLDHLJO_02797	CEKMHFBL_01796
OG0001352	BFLDHLJO_02798	CEKMHFBL_01797
OG0001353	BFLDHLJO_02807	CEKMHFBL_01805
OG0001354	BFLDHLJO_03541	CEKMHFBL_01627
OG0001355	BFLDHLJO_00951	CEKMHFBL_01586
OG0001356	BFLDHLJO_03540	CEKMHFBL_01626
OG0001357	BFLDHLJO_03539	CEKMHFBL_01625
OG0001358	BFLDHLJO_03538	CEKMHFBL_01624
OG0001359	BFLDHLJO_03528	CEKMHFBL_03098
OG0001360	BFLDHLJO_03526	CEKMHFBL_03100
OG0001361	BFLDHLJO_03524	CEKMHFBL_02224
OG0001362	BFLDHLJO_03523	CEKMHFBL_02225
OG0001363	BFLDHLJO_03521	CEKMHFBL_00407
OG0001364	BFLDHLJO_03519	CEKMHFBL_00408
OG0001365	BFLDHLJO_03518	CEKMHFBL_00409
OG0001366	BFLDHLJO_02564	CEKMHFBL_01889
OG0001367	BFLDHLJO_02565	CEKMHFBL_01890
OG0001368	BFLDHLJO_02566	CEKMHFBL_01891
OG0001369	BFLDHLJO_02568	CEKMHFBL_01893
OG0001370	BFLDHLJO_02569	CEKMHFBL_01894
OG0001371	BFLDHLJO_02570	CEKMHFBL_01895
OG0001372	BFLDHLJO_02571	CEKMHFBL_01896
OG0001373	BFLDHLJO_02572	CEKMHFBL_01897
OG0001374	BFLDHLJO_02574	CEKMHFBL_01899
OG0001375	BFLDHLJO_02578	CEKMHFBL_01903
OG0001376	BFLDHLJO_00587	CEKMHFBL_00522
OG0001378	BFLDHLJO_01630	CEKMHFBL_00717
OG0001379	BFLDHLJO_01744	CEKMHFBL_00730
OG0001380	BFLDHLJO_01743	CEKMHFBL_00731
OG0001381	BFLDHLJO_01742	CEKMHFBL_00733
OG0001382	BFLDHLJO_01741	CEKMHFBL_00734
OG0001383	BFLDHLJO_01740	CEKMHFBL_00735
OG0001384	BFLDHLJO_00906	CEKMHFBL_00617
