Orthogroup	GCA_003332265.1	spades-bin.32
OG0000982	BFLDHLJO_01442	BBLLADNB_00728
OG0000983	BFLDHLJO_01443	BBLLADNB_00729
OG0000984	BFLDHLJO_01444	BBLLADNB_00730
OG0000985	BFLDHLJO_01445	BBLLADNB_00731
OG0000986	BFLDHLJO_01446	BBLLADNB_00732
OG0000987	BFLDHLJO_01447	BBLLADNB_00733
OG0000988	BFLDHLJO_01503	BBLLADNB_01709
OG0000989	BFLDHLJO_02672	BBLLADNB_03175
OG0000990	BFLDHLJO_01886	BBLLADNB_02218
OG0000991	BFLDHLJO_02673	BBLLADNB_03523
OG0000992	BFLDHLJO_02674	BBLLADNB_03521
OG0000993	BFLDHLJO_03283	BBLLADNB_03733
OG0000995	BFLDHLJO_03277	BBLLADNB_02903
OG0000996	BFLDHLJO_03276	BBLLADNB_02904
OG0000997	BFLDHLJO_03275	BBLLADNB_02905
OG0000998	BFLDHLJO_03274	BBLLADNB_02906
OG0000999	BFLDHLJO_03273	BBLLADNB_02907
OG0001000	BFLDHLJO_03347	BBLLADNB_00857
OG0001001	BFLDHLJO_03348	BBLLADNB_00856
OG0001002	BFLDHLJO_03349	BBLLADNB_00855
OG0001003	BFLDHLJO_03351	BBLLADNB_00853
OG0001004	BFLDHLJO_03354	BBLLADNB_00850
OG0001005	BFLDHLJO_00007	BBLLADNB_02421
OG0001006	BFLDHLJO_03357	BBLLADNB_00847
OG0001007	BFLDHLJO_03358	BBLLADNB_00846
OG0001008	BFLDHLJO_03359	BBLLADNB_00845
OG0001009	BFLDHLJO_03362	BBLLADNB_00842
OG0001010	BFLDHLJO_03363	BBLLADNB_00841
OG0001011	BFLDHLJO_03364	BBLLADNB_00840
OG0001012	BFLDHLJO_03365	BBLLADNB_00839
OG0001013	BFLDHLJO_03955	BBLLADNB_01416
OG0001014	BFLDHLJO_01869	BBLLADNB_02694
OG0001015	BFLDHLJO_01870	BBLLADNB_02695
OG0001016	BFLDHLJO_01871	BBLLADNB_02696
OG0001017	BFLDHLJO_01872	BBLLADNB_02697
OG0001018	BFLDHLJO_01875	BBLLADNB_02698
OG0001019	BFLDHLJO_01876	BBLLADNB_02208
OG0001020	BFLDHLJO_03056	BBLLADNB_02015
OG0001021	BFLDHLJO_03057	BBLLADNB_02013
OG0001022	BFLDHLJO_03061	BBLLADNB_03797
OG0001023	BFLDHLJO_02120	BBLLADNB_02100
OG0001024	BFLDHLJO_00961	BBLLADNB_00094
OG0001025	BFLDHLJO_00963	BBLLADNB_00092
OG0001026	BFLDHLJO_00964	BBLLADNB_00091
OG0001027	BFLDHLJO_00967	BBLLADNB_00088
OG0001028	BFLDHLJO_00973	BBLLADNB_00083
OG0001029	BFLDHLJO_00974	BBLLADNB_00082
OG0001030	BFLDHLJO_00975	BBLLADNB_00081
OG0001031	BFLDHLJO_00979	BBLLADNB_00077
OG0001032	BFLDHLJO_00980	BBLLADNB_00076
OG0001033	BFLDHLJO_00981	BBLLADNB_00075
OG0001034	BFLDHLJO_00982	BBLLADNB_00074
OG0001035	BFLDHLJO_00983	BBLLADNB_00073
OG0001036	BFLDHLJO_00988	BBLLADNB_01291
OG0001037	BFLDHLJO_00989	BBLLADNB_01290
OG0001038	BFLDHLJO_00990	BBLLADNB_01289
OG0001039	BFLDHLJO_00991	BBLLADNB_01288
OG0001040	BFLDHLJO_00992	BBLLADNB_01287
OG0001041	BFLDHLJO_00993	BBLLADNB_01286
OG0001042	BFLDHLJO_00994	BBLLADNB_01285
OG0001043	BFLDHLJO_00995	BBLLADNB_01284
OG0001044	BFLDHLJO_00997	BBLLADNB_01282
OG0001045	BFLDHLJO_00998	BBLLADNB_01281
OG0001046	BFLDHLJO_00999	BBLLADNB_01280
OG0001047	BFLDHLJO_01000	BBLLADNB_01279
OG0001048	BFLDHLJO_01001	BBLLADNB_01278
OG0001049	BFLDHLJO_01930	BBLLADNB_01668
OG0001050	BFLDHLJO_00909	BBLLADNB_02555
OG0001051	BFLDHLJO_02428	BBLLADNB_02370
OG0001052	BFLDHLJO_00911	BBLLADNB_02553
OG0001053	BFLDHLJO_03063	BBLLADNB_02446
OG0001054	BFLDHLJO_02107	BBLLADNB_00263
OG0001055	BFLDHLJO_02106	BBLLADNB_00264
OG0001056	BFLDHLJO_02105	BBLLADNB_00265
OG0001057	BFLDHLJO_02104	BBLLADNB_00266
OG0001058	BFLDHLJO_02103	BBLLADNB_00267
OG0001059	BFLDHLJO_02102	BBLLADNB_00268
OG0001060	BFLDHLJO_02101	BBLLADNB_00269
OG0001061	BFLDHLJO_00445	BBLLADNB_01033
OG0001062	BFLDHLJO_00444	BBLLADNB_01034
OG0001063	BFLDHLJO_00443	BBLLADNB_01035
OG0001064	BFLDHLJO_00442	BBLLADNB_01036
OG0001065	BFLDHLJO_00441	BBLLADNB_01037
OG0001066	BFLDHLJO_00440	BBLLADNB_01038
OG0001067	BFLDHLJO_00439	BBLLADNB_01039
OG0001068	BFLDHLJO_00438	BBLLADNB_01040
OG0001069	BFLDHLJO_00437	BBLLADNB_01041
OG0001070	BFLDHLJO_03949	BBLLADNB_01422
OG0001071	BFLDHLJO_03950	BBLLADNB_01421
OG0001072	BFLDHLJO_03951	BBLLADNB_01420
OG0001073	BFLDHLJO_03952	BBLLADNB_01419
OG0001074	BFLDHLJO_03953	BBLLADNB_01418
OG0001075	BFLDHLJO_03954	BBLLADNB_01417
OG0001076	BFLDHLJO_03956	BBLLADNB_01415
OG0001077	BFLDHLJO_01514	BBLLADNB_01877
OG0001078	BFLDHLJO_01515	BBLLADNB_01878
OG0001079	BFLDHLJO_01516	BBLLADNB_01879
OG0001080	BFLDHLJO_00268	BBLLADNB_03554
OG0001081	BFLDHLJO_01521	BBLLADNB_01831
OG0001082	BFLDHLJO_01520	BBLLADNB_01832
OG0001083	BFLDHLJO_01739	BBLLADNB_03711
OG0001084	BFLDHLJO_01735	BBLLADNB_01234
OG0001085	BFLDHLJO_02237	BBLLADNB_02240
OG0001086	BFLDHLJO_02383	BBLLADNB_02880
OG0001087	BFLDHLJO_02382	BBLLADNB_02881
OG0001088	BFLDHLJO_01523	BBLLADNB_01760
OG0001089	BFLDHLJO_00290	BBLLADNB_01015
OG0001090	BFLDHLJO_00644	BBLLADNB_00333
OG0001091	BFLDHLJO_00643	BBLLADNB_00334
OG0001092	BFLDHLJO_00641	BBLLADNB_01370
OG0001093	BFLDHLJO_00640	BBLLADNB_01371
OG0001094	BFLDHLJO_01295	BBLLADNB_00661
OG0001095	BFLDHLJO_00139	BBLLADNB_03253
OG0001096	BFLDHLJO_00138	BBLLADNB_03252
OG0001097	BFLDHLJO_00137	BBLLADNB_03251
OG0001098	BFLDHLJO_00136	BBLLADNB_03250
OG0001099	BFLDHLJO_00135	BBLLADNB_03249
OG0001100	BFLDHLJO_00134	BBLLADNB_03248
OG0001101	BFLDHLJO_00133	BBLLADNB_03247
OG0001102	BFLDHLJO_00131	BBLLADNB_02414
OG0001103	BFLDHLJO_00130	BBLLADNB_02413
OG0001104	BFLDHLJO_00127	BBLLADNB_02410
OG0001105	BFLDHLJO_00126	BBLLADNB_02409
OG0001106	BFLDHLJO_00125	BBLLADNB_02408
OG0001107	BFLDHLJO_00124	BBLLADNB_02407
OG0001108	BFLDHLJO_00123	BBLLADNB_02406
OG0001109	BFLDHLJO_00122	BBLLADNB_02405
OG0001110	BFLDHLJO_00118	BBLLADNB_02655
OG0001111	BFLDHLJO_00117	BBLLADNB_02654
OG0001112	BFLDHLJO_00116	BBLLADNB_02653
OG0001113	BFLDHLJO_00115	BBLLADNB_02652
OG0001114	BFLDHLJO_00114	BBLLADNB_02651
OG0001115	BFLDHLJO_00112	BBLLADNB_02649
OG0001116	BFLDHLJO_00111	BBLLADNB_02648
OG0001117	BFLDHLJO_00110	BBLLADNB_02647
OG0001118	BFLDHLJO_00109	BBLLADNB_02646
OG0001119	BFLDHLJO_00108	BBLLADNB_02039
OG0001120	BFLDHLJO_00106	BBLLADNB_02041
OG0001121	BFLDHLJO_00105	BBLLADNB_02042
OG0001122	BFLDHLJO_00104	BBLLADNB_02043
OG0001123	BFLDHLJO_02099	BBLLADNB_00271
OG0001124	BFLDHLJO_02098	BBLLADNB_00272
OG0001125	BFLDHLJO_02245	BBLLADNB_02812
OG0001126	BFLDHLJO_02244	BBLLADNB_02811
OG0001128	BFLDHLJO_04075	BBLLADNB_02774
OG0001129	BFLDHLJO_00656	BBLLADNB_02951
OG0001130	BFLDHLJO_00655	BBLLADNB_02952
OG0001131	BFLDHLJO_03073	BBLLADNB_01155
OG0001132	BFLDHLJO_01755	BBLLADNB_03578
OG0001133	BFLDHLJO_03604	BBLLADNB_00324
OG0001134	BFLDHLJO_03605	BBLLADNB_00323
OG0001135	BFLDHLJO_03606	BBLLADNB_00322
OG0001136	BFLDHLJO_03607	BBLLADNB_00321
OG0001137	BFLDHLJO_03608	BBLLADNB_00320
OG0001138	BFLDHLJO_03610	BBLLADNB_00318
OG0001139	BFLDHLJO_03611	BBLLADNB_00317
OG0001140	BFLDHLJO_03612	BBLLADNB_00316
OG0001141	BFLDHLJO_03613	BBLLADNB_00315
OG0001142	BFLDHLJO_03614	BBLLADNB_00314
OG0001143	BFLDHLJO_03615	BBLLADNB_00313
OG0001144	BFLDHLJO_03616	BBLLADNB_00312
OG0001145	BFLDHLJO_03617	BBLLADNB_00311
OG0001146	BFLDHLJO_03618	BBLLADNB_00310
OG0001147	BFLDHLJO_03619	BBLLADNB_00309
OG0001148	BFLDHLJO_00282	BBLLADNB_01007
OG0001149	BFLDHLJO_03417	BBLLADNB_00308
OG0001150	BFLDHLJO_00021	BBLLADNB_03867
OG0001151	BFLDHLJO_00020	BBLLADNB_03868
OG0001152	BFLDHLJO_00018	BBLLADNB_03803
OG0001153	BFLDHLJO_00017	BBLLADNB_03369
OG0001154	BFLDHLJO_00009	BBLLADNB_02422
OG0001155	BFLDHLJO_00032	BBLLADNB_02274
OG0001156	BFLDHLJO_01177	BBLLADNB_02428
OG0001157	BFLDHLJO_01178	BBLLADNB_02429
OG0001158	BFLDHLJO_01179	BBLLADNB_02430
OG0001159	BFLDHLJO_00949	BBLLADNB_00107
OG0001160	BFLDHLJO_00950	BBLLADNB_00106
OG0001161	BFLDHLJO_00065	BBLLADNB_03245
OG0001162	BFLDHLJO_00062	BBLLADNB_03243
OG0001163	BFLDHLJO_00061	BBLLADNB_03242
OG0001164	BFLDHLJO_03002, BFLDHLJO_04069	BBLLADNB_01356
OG0001165	BFLDHLJO_03006	BBLLADNB_01121
OG0001166	BFLDHLJO_03131	BBLLADNB_00426
OG0001167	BFLDHLJO_03833	BBLLADNB_02683
OG0001168	BFLDHLJO_03836	BBLLADNB_02680
OG0001169	BFLDHLJO_03837	BBLLADNB_02679
OG0001170	BFLDHLJO_03838	BBLLADNB_02678
OG0001171	BFLDHLJO_03839	BBLLADNB_02677
OG0001173	BFLDHLJO_03841	BBLLADNB_02674
OG0001174	BFLDHLJO_02726	BBLLADNB_01850
OG0001175	BFLDHLJO_02725	BBLLADNB_01849
OG0001176	BFLDHLJO_02724	BBLLADNB_01848
OG0001177	BFLDHLJO_01600	BBLLADNB_01788
OG0001178	BFLDHLJO_03113	BBLLADNB_03125
OG0001179	BFLDHLJO_03788	BBLLADNB_03083
OG0001180	BFLDHLJO_02939	BBLLADNB_03511
OG0001181	BFLDHLJO_02941	BBLLADNB_03513
OG0001182	BFLDHLJO_03155	BBLLADNB_00403
OG0001183	BFLDHLJO_03154	BBLLADNB_00404
OG0001184	BFLDHLJO_03153	BBLLADNB_00405
OG0001185	BFLDHLJO_03152	BBLLADNB_00406
OG0001186	BFLDHLJO_03151	BBLLADNB_00407
OG0001188	BFLDHLJO_01836	BBLLADNB_00889
OG0001189	BFLDHLJO_01835	BBLLADNB_00888
OG0001190	BFLDHLJO_01834	BBLLADNB_00887
OG0001191	BFLDHLJO_01833	BBLLADNB_00886
OG0001192	BFLDHLJO_01832	BBLLADNB_00885
OG0001193	BFLDHLJO_01830	BBLLADNB_00883
OG0001194	BFLDHLJO_01829	BBLLADNB_00882
OG0001195	BFLDHLJO_01827	BBLLADNB_00880
OG0001196	BFLDHLJO_01826	BBLLADNB_00879
OG0001197	BFLDHLJO_01491	BBLLADNB_01698
OG0001198	BFLDHLJO_02238	BBLLADNB_02241
OG0001199	BFLDHLJO_00256	BBLLADNB_02928
OG0001200	BFLDHLJO_00255	BBLLADNB_02929
OG0001201	BFLDHLJO_00254	BBLLADNB_02930
OG0001202	BFLDHLJO_02243	BBLLADNB_02810
OG0001204	BFLDHLJO_02248	BBLLADNB_02814
OG0001205	BFLDHLJO_02249	BBLLADNB_02815
OG0001206	BFLDHLJO_02250	BBLLADNB_02816
OG0001207	BFLDHLJO_02251	BBLLADNB_02817
OG0001208	BFLDHLJO_02252	BBLLADNB_02818
OG0001209	BFLDHLJO_02256	BBLLADNB_02822
OG0001210	BFLDHLJO_02257	BBLLADNB_02823
OG0001211	BFLDHLJO_02258	BBLLADNB_01909
OG0001212	BFLDHLJO_02260	BBLLADNB_01911
OG0001213	BFLDHLJO_03142	BBLLADNB_00415
OG0001214	BFLDHLJO_03143	BBLLADNB_00414
OG0001215	BFLDHLJO_04102	BBLLADNB_02434
OG0001216	BFLDHLJO_04101	BBLLADNB_02435
OG0001217	BFLDHLJO_00308	BBLLADNB_00586
OG0001218	BFLDHLJO_04100	BBLLADNB_02436
OG0001219	BFLDHLJO_04099	BBLLADNB_02437
OG0001221	BFLDHLJO_04098	BBLLADNB_02438
OG0001222	BFLDHLJO_04097	BBLLADNB_02439
OG0001223	BFLDHLJO_04096	BBLLADNB_02440
OG0001224	BFLDHLJO_04095	BBLLADNB_02441
OG0001225	BFLDHLJO_02818	BBLLADNB_02287
OG0001226	BFLDHLJO_01490	BBLLADNB_01697
OG0001227	BFLDHLJO_01489	BBLLADNB_01696
OG0001228	BFLDHLJO_01488	BBLLADNB_01695
OG0001229	BFLDHLJO_01487	BBLLADNB_01694
OG0001230	BFLDHLJO_01486	BBLLADNB_01693
OG0001231	BFLDHLJO_02518	BBLLADNB_00343
OG0001233	BFLDHLJO_03434	BBLLADNB_03902
OG0001234	BFLDHLJO_03433	BBLLADNB_03903
OG0001235	BFLDHLJO_03432	BBLLADNB_03904
OG0001236	BFLDHLJO_03430	BBLLADNB_03861
OG0001237	BFLDHLJO_03429	BBLLADNB_03862
OG0001238	BFLDHLJO_03428	BBLLADNB_03863
OG0001239	BFLDHLJO_00186	BBLLADNB_03031
OG0001240	BFLDHLJO_00187	BBLLADNB_03901
OG0001241	BFLDHLJO_01210	BBLLADNB_00055
OG0001242	BFLDHLJO_01209	BBLLADNB_00056
OG0001243	BFLDHLJO_01208	BBLLADNB_00057
OG0001244	BFLDHLJO_01207	BBLLADNB_00058
OG0001245	BFLDHLJO_04111	BBLLADNB_00373
OG0001246	BFLDHLJO_04112	BBLLADNB_00374
OG0001247	BFLDHLJO_04113	BBLLADNB_00375
OG0001248	BFLDHLJO_04114	BBLLADNB_00376
OG0001249	BFLDHLJO_01867	BBLLADNB_00830
OG0001250	BFLDHLJO_00671	BBLLADNB_01477
OG0001251	BFLDHLJO_00667	BBLLADNB_02945
OG0001252	BFLDHLJO_01648	BBLLADNB_03549
OG0001253	BFLDHLJO_01649	BBLLADNB_03550
OG0001254	BFLDHLJO_01562	BBLLADNB_01393
OG0001255	BFLDHLJO_00972	BBLLADNB_00084
OG0001256	BFLDHLJO_00971	BBLLADNB_00085
OG0001257	BFLDHLJO_00970	BBLLADNB_00086
OG0001258	BFLDHLJO_00969	BBLLADNB_00087
OG0001259	BFLDHLJO_00914	BBLLADNB_02550
OG0001261	BFLDHLJO_02667	BBLLADNB_00647
OG0001263	BFLDHLJO_00920	BBLLADNB_02727
OG0001265	BFLDHLJO_02738	BBLLADNB_02363
OG0001266	BFLDHLJO_03755	BBLLADNB_00606
OG0001267	BFLDHLJO_01456	BBLLADNB_01319
OG0001268	BFLDHLJO_01455	BBLLADNB_01318
OG0001269	BFLDHLJO_01450	BBLLADNB_03271
OG0001270	BFLDHLJO_01449	BBLLADNB_03270
OG0001271	BFLDHLJO_03148	BBLLADNB_00410
OG0001272	BFLDHLJO_03147	BBLLADNB_00411
OG0001273	BFLDHLJO_03145	BBLLADNB_00412
OG0001275	BFLDHLJO_01757	BBLLADNB_02068
OG0001276	BFLDHLJO_03722	BBLLADNB_02130
OG0001277	BFLDHLJO_00773	BBLLADNB_01185
OG0001278	BFLDHLJO_00774	BBLLADNB_01184
OG0001279	BFLDHLJO_00775	BBLLADNB_01183
OG0001280	BFLDHLJO_00776	BBLLADNB_01182
OG0001281	BFLDHLJO_00779	BBLLADNB_01387
OG0001282	BFLDHLJO_00780	BBLLADNB_01386
OG0001283	BFLDHLJO_01895	BBLLADNB_01778
OG0001284	BFLDHLJO_01894	BBLLADNB_01777
OG0001285	BFLDHLJO_01893	BBLLADNB_01776
OG0001286	BFLDHLJO_01891	BBLLADNB_01774
OG0001287	BFLDHLJO_01889	BBLLADNB_01772
OG0001288	BFLDHLJO_01888	BBLLADNB_01771
OG0001289	BFLDHLJO_01887	BBLLADNB_02219
OG0001290	BFLDHLJO_01169	BBLLADNB_03859
OG0001291	BFLDHLJO_01880	BBLLADNB_02215
OG0001292	BFLDHLJO_02166	BBLLADNB_03211
OG0001293	BFLDHLJO_02968	BBLLADNB_02111
OG0001294	BFLDHLJO_00654	BBLLADNB_02953
OG0001295	BFLDHLJO_03079	BBLLADNB_01150
OG0001296	BFLDHLJO_03078	BBLLADNB_01151
OG0001297	BFLDHLJO_03077	BBLLADNB_01152
OG0001298	BFLDHLJO_03075	BBLLADNB_01153
OG0001299	BFLDHLJO_02144	BBLLADNB_02322
OG0001300	BFLDHLJO_01616	BBLLADNB_03465
OG0001301	BFLDHLJO_01859	BBLLADNB_00825
OG0001302	BFLDHLJO_01947	BBLLADNB_02869
OG0001303	BFLDHLJO_01192	BBLLADNB_00834
OG0001304	BFLDHLJO_01195	BBLLADNB_00071
OG0001305	BFLDHLJO_01196	BBLLADNB_00070
OG0001306	BFLDHLJO_01198	BBLLADNB_00068
OG0001307	BFLDHLJO_01201	BBLLADNB_00065
OG0001308	BFLDHLJO_01903	BBLLADNB_03644
OG0001309	BFLDHLJO_03422	BBLLADNB_03170
OG0001310	BFLDHLJO_03423	BBLLADNB_03169
OG0001311	BFLDHLJO_03424	BBLLADNB_03168
OG0001312	BFLDHLJO_03425	BBLLADNB_03167
OG0001313	BFLDHLJO_02704	BBLLADNB_03294
OG0001314	BFLDHLJO_00838	BBLLADNB_02357
OG0001315	BFLDHLJO_02076	BBLLADNB_01303
OG0001316	BFLDHLJO_02083	BBLLADNB_01307
OG0001317	BFLDHLJO_02084	BBLLADNB_01308
OG0001318	BFLDHLJO_02085	BBLLADNB_01309
OG0001319	BFLDHLJO_00892	BBLLADNB_03056
OG0001320	BFLDHLJO_01929	BBLLADNB_01669
OG0001321	BFLDHLJO_02088	BBLLADNB_01310
OG0001323	BFLDHLJO_03418	BBLLADNB_01098
OG0001324	BFLDHLJO_01113	BBLLADNB_01097
OG0001325	BFLDHLJO_01112	BBLLADNB_01096
OG0001326	BFLDHLJO_01429	BBLLADNB_00715
OG0001327	BFLDHLJO_01427	BBLLADNB_00713
OG0001328	BFLDHLJO_01426	BBLLADNB_00712
OG0001329	BFLDHLJO_01425	BBLLADNB_00711
OG0001330	BFLDHLJO_01423	BBLLADNB_00709
OG0001331	BFLDHLJO_01422	BBLLADNB_00708
OG0001332	BFLDHLJO_03797	BBLLADNB_01522
OG0001333	BFLDHLJO_03128	BBLLADNB_00429
OG0001334	BFLDHLJO_03129	BBLLADNB_00428
OG0001335	BFLDHLJO_03130	BBLLADNB_00427
OG0001336	BFLDHLJO_03134	BBLLADNB_00423
OG0001337	BFLDHLJO_03135	BBLLADNB_00422
OG0001338	BFLDHLJO_03136	BBLLADNB_00421
OG0001339	BFLDHLJO_03137	BBLLADNB_00420
OG0001340	BFLDHLJO_03140	BBLLADNB_00417
OG0001341	BFLDHLJO_03141	BBLLADNB_00416
OG0001342	BFLDHLJO_01918	BBLLADNB_01931
OG0001343	BFLDHLJO_01919	BBLLADNB_01930
OG0001344	BFLDHLJO_01920	BBLLADNB_01929
OG0001345	BFLDHLJO_01921	BBLLADNB_01928
OG0001346	BFLDHLJO_01922	BBLLADNB_01927
OG0001347	BFLDHLJO_01924	BBLLADNB_01925
OG0001348	BFLDHLJO_01925	BBLLADNB_03741
OG0001349	BFLDHLJO_02795	BBLLADNB_02260
OG0001350	BFLDHLJO_02796	BBLLADNB_02259
OG0001351	BFLDHLJO_02797	BBLLADNB_02258
OG0001352	BFLDHLJO_02798	BBLLADNB_02257
OG0001353	BFLDHLJO_02807	BBLLADNB_02249
OG0001354	BFLDHLJO_03541	BBLLADNB_00506
OG0001355	BFLDHLJO_00951	BBLLADNB_00105
OG0001356	BFLDHLJO_03540	BBLLADNB_00505
OG0001357	BFLDHLJO_03539	BBLLADNB_00504
OG0001358	BFLDHLJO_03538	BBLLADNB_00503
OG0001359	BFLDHLJO_03528	BBLLADNB_00496
OG0001360	BFLDHLJO_03526	BBLLADNB_00494
OG0001361	BFLDHLJO_03524	BBLLADNB_00492
OG0001363	BFLDHLJO_03521	BBLLADNB_02489
OG0001364	BFLDHLJO_03519	BBLLADNB_02491
OG0001365	BFLDHLJO_03518	BBLLADNB_02492
OG0001366	BFLDHLJO_02564	BBLLADNB_01492
OG0001367	BFLDHLJO_02565	BBLLADNB_01493
OG0001368	BFLDHLJO_02566	BBLLADNB_03592
OG0001369	BFLDHLJO_02568	BBLLADNB_03590
OG0001370	BFLDHLJO_02569	BBLLADNB_03589
OG0001371	BFLDHLJO_02570	BBLLADNB_03090
OG0001372	BFLDHLJO_02571	BBLLADNB_03091
OG0001373	BFLDHLJO_02572	BBLLADNB_03092
OG0001374	BFLDHLJO_02574	BBLLADNB_03094
OG0001375	BFLDHLJO_02578	BBLLADNB_03098
OG0001376	BFLDHLJO_00587	BBLLADNB_02938
OG0001377	BFLDHLJO_00941	BBLLADNB_01339
OG0001378	BFLDHLJO_01630	BBLLADNB_01348
OG0001379	BFLDHLJO_01744	BBLLADNB_03349
OG0001380	BFLDHLJO_01743	BBLLADNB_03348
OG0001381	BFLDHLJO_01742	BBLLADNB_03714
OG0001382	BFLDHLJO_01741	BBLLADNB_03713
OG0001383	BFLDHLJO_01740	BBLLADNB_03712
OG0001384	BFLDHLJO_00906	BBLLADNB_03850
OG0001386	BFLDHLJO_01697	BBLLADNB_03532
OG0001387	BFLDHLJO_00880	BBLLADNB_01221
OG0001388	BFLDHLJO_00879	BBLLADNB_01222
OG0001389	BFLDHLJO_00877	BBLLADNB_01224
OG0001390	BFLDHLJO_00875	BBLLADNB_01226
OG0001391	BFLDHLJO_00874	BBLLADNB_01227
OG0001392	BFLDHLJO_00873	BBLLADNB_01228
OG0001393	BFLDHLJO_00872	BBLLADNB_01229
OG0001394	BFLDHLJO_00871	BBLLADNB_01230
OG0001395	BFLDHLJO_01732	BBLLADNB_01231
OG0001396	BFLDHLJO_00244	BBLLADNB_03785
OG0001397	BFLDHLJO_00238	BBLLADNB_03784
OG0001398	BFLDHLJO_00236	BBLLADNB_03631
OG0001399	BFLDHLJO_00235	BBLLADNB_03630
OG0001401	BFLDHLJO_01239	BBLLADNB_00025
OG0001402	BFLDHLJO_01237	BBLLADNB_00027
OG0001403	BFLDHLJO_01232	BBLLADNB_00033
OG0001404	BFLDHLJO_01231	BBLLADNB_00034
OG0001405	BFLDHLJO_01230	BBLLADNB_00035
OG0001406	BFLDHLJO_01229	BBLLADNB_00036
OG0001407	BFLDHLJO_01228	BBLLADNB_00037
OG0001408	BFLDHLJO_01227	BBLLADNB_00038
OG0001409	BFLDHLJO_01226	BBLLADNB_00039
OG0001410	BFLDHLJO_01225	BBLLADNB_00040
OG0001411	BFLDHLJO_01224	BBLLADNB_00041
OG0001412	BFLDHLJO_01223	BBLLADNB_00042
OG0001413	BFLDHLJO_01222	BBLLADNB_00043
OG0001414	BFLDHLJO_01221	BBLLADNB_00044
OG0001415	BFLDHLJO_01220	BBLLADNB_00045
OG0001416	BFLDHLJO_01219	BBLLADNB_00046
OG0001417	BFLDHLJO_00400	BBLLADNB_00525
OG0001418	BFLDHLJO_00399	BBLLADNB_00526
OG0001420	BFLDHLJO_00395	BBLLADNB_00532
OG0001421	BFLDHLJO_00394	BBLLADNB_00533
OG0001422	BFLDHLJO_00393	BBLLADNB_00534
OG0001423	BFLDHLJO_00392	BBLLADNB_00535
OG0001424	BFLDHLJO_00391	BBLLADNB_00536
OG0001425	BFLDHLJO_00390	BBLLADNB_00537
OG0001426	BFLDHLJO_00389	BBLLADNB_00538
OG0001427	BFLDHLJO_00388	BBLLADNB_00539
OG0001428	BFLDHLJO_00077	BBLLADNB_00938
OG0001429	BFLDHLJO_00076	BBLLADNB_00939
OG0001430	BFLDHLJO_00075	BBLLADNB_00940
OG0001431	BFLDHLJO_00074	BBLLADNB_00944
OG0001432	BFLDHLJO_00072	BBLLADNB_00946
OG0001433	BFLDHLJO_00070	BBLLADNB_00948
OG0001434	BFLDHLJO_00067	BBLLADNB_00951
OG0001435	BFLDHLJO_00066	BBLLADNB_03246
OG0001436	BFLDHLJO_03972	BBLLADNB_01158
OG0001437	BFLDHLJO_00033	BBLLADNB_02273
OG0001438	BFLDHLJO_00035	BBLLADNB_02271
OG0001439	BFLDHLJO_00036	BBLLADNB_02270
OG0001440	BFLDHLJO_00037	BBLLADNB_02269
OG0001441	BFLDHLJO_00038	BBLLADNB_02268
OG0001442	BFLDHLJO_00039	BBLLADNB_02267
OG0001443	BFLDHLJO_00040	BBLLADNB_02266
OG0001444	BFLDHLJO_00041	BBLLADNB_02265
OG0001445	BFLDHLJO_00042	BBLLADNB_02264
OG0001446	BFLDHLJO_00043	BBLLADNB_02263
OG0001447	BFLDHLJO_00044	BBLLADNB_02262
OG0001448	BFLDHLJO_00046	BBLLADNB_01424
OG0001449	BFLDHLJO_00047	BBLLADNB_01425
OG0001450	BFLDHLJO_00048	BBLLADNB_01426
OG0001451	BFLDHLJO_00049	BBLLADNB_01427
OG0001452	BFLDHLJO_01969	BBLLADNB_01639
OG0001453	BFLDHLJO_01968	BBLLADNB_01640
OG0001454	BFLDHLJO_01967	BBLLADNB_01641
OG0001455	BFLDHLJO_01965	BBLLADNB_01643
OG0001456	BFLDHLJO_01963	BBLLADNB_01645
OG0001457	BFLDHLJO_03159	BBLLADNB_01142
OG0001458	BFLDHLJO_01507	BBLLADNB_01871
OG0001459	BFLDHLJO_01506	BBLLADNB_01713
OG0001460	BFLDHLJO_03846	BBLLADNB_02862
OG0001461	BFLDHLJO_03845	BBLLADNB_03265
OG0001462	BFLDHLJO_03102	BBLLADNB_00736
OG0001463	BFLDHLJO_03103	BBLLADNB_00737
OG0001464	BFLDHLJO_03487	BBLLADNB_02632
OG0001465	BFLDHLJO_03488	BBLLADNB_02633
OG0001466	BFLDHLJO_03491	BBLLADNB_02636
OG0001467	BFLDHLJO_03492	BBLLADNB_02637
OG0001468	BFLDHLJO_03493	BBLLADNB_02638
OG0001469	BFLDHLJO_03494	BBLLADNB_03680
OG0001470	BFLDHLJO_03495	BBLLADNB_03681
OG0001471	BFLDHLJO_03496	BBLLADNB_03682
OG0001472	BFLDHLJO_03499	BBLLADNB_01263
OG0001473	BFLDHLJO_03500	BBLLADNB_01262
OG0001474	BFLDHLJO_03501	BBLLADNB_01261
OG0001475	BFLDHLJO_03502	BBLLADNB_01260
OG0001476	BFLDHLJO_03503	BBLLADNB_01259
OG0001477	BFLDHLJO_03504	BBLLADNB_01258
OG0001478	BFLDHLJO_03505	BBLLADNB_01257
