Orthogroup	GCA_003332265.1	GCA_000310125.2
OG0000568	BFLDHLJO_03400, BFLDHLJO_02113	lcl|AMXB01000002.1_prot_ENO82955.1_215
OG0000569	BFLDHLJO_03366	lcl|AMXB01000010.1_prot_ENO81706.1_1474
OG0000570	BFLDHLJO_03408	lcl|AMXB01000015.1_prot_ENO81009.1_1981, lcl|AMXB01000002.1_prot_ENO82949.1_209
OG0000571	BFLDHLJO_01640	lcl|AMXB01000005.1_prot_ENO82419.1_714
OG0000572	BFLDHLJO_01909	lcl|AMXB01000013.1_prot_ENO81279.1_1817, lcl|AMXB01000013.1_prot_ENO81267.1_1805
OG0000573	BFLDHLJO_02830	lcl|AMXB01000061.1_prot_ENO75107.1_4035
OG0000574	BFLDHLJO_00580, BFLDHLJO_02431	lcl|AMXB01000015.1_prot_ENO81058.1_2030
OG0000575	BFLDHLJO_00460	lcl|AMXB01000001.1_prot_ENO83264.1_137
OG0000576	BFLDHLJO_00672	lcl|AMXB01000001.1_prot_ENO83210.1_83
OG0000579	BFLDHLJO_02075	lcl|AMXB01000028.1_prot_ENO78042.1_2990
OG0000581	BFLDHLJO_01083	lcl|AMXB01000008.1_prot_ENO81974.1_1202
OG0000582	BFLDHLJO_03312	lcl|AMXB01000015.1_prot_ENO81035.1_2007
OG0000585	BFLDHLJO_02132	lcl|AMXB01000027.1_prot_ENO78274.1_2910
OG0000586	BFLDHLJO_02402	lcl|AMXB01000005.1_prot_ENO82480.1_775
OG0000587	BFLDHLJO_01017	lcl|AMXB01000053.1_prot_ENO75479.1_3921, lcl|AMXB01000025.1_prot_ENO78719.1_2744, lcl|AMXB01000004.1_prot_ENO82704.1_663
OG0000588	BFLDHLJO_01015	lcl|AMXB01000025.1_prot_ENO78721.1_2746, lcl|AMXB01000004.1_prot_ENO82700.1_659, lcl|AMXB01000053.1_prot_ENO75481.1_3923
OG0000589	BFLDHLJO_01011	lcl|AMXB01000053.1_prot_ENO75485.1_3927
OG0000589	BFLDHLJO_03560	lcl|AMXB01000013.1_prot_ENO81255.1_1793
OG0000592	BFLDHLJO_01171	lcl|AMXB01000008.1_prot_ENO81982.1_1210, lcl|AMXB01000014.1_prot_ENO81109.1_1873
OG0000595	BFLDHLJO_03375, BFLDHLJO_02649	lcl|AMXB01000020.1_prot_ENO80537.1_2419
OG0000597	BFLDHLJO_01256	lcl|AMXB01000017.1_prot_ENO80822.1_2219
OG0000599	BFLDHLJO_03653	lcl|AMXB01000094.1_prot_ENO74437.1_4258, lcl|AMXB01000063.1_prot_ENO75019.1_4058, lcl|AMXB01000013.1_prot_ENO81245.1_1783, lcl|AMXB01000063.1_prot_ENO75030.1_4069, lcl|AMXB01000115.1_prot_ENO74331.1_4282
OG0000602	BFLDHLJO_00276	lcl|AMXB01000064.1_prot_ENO74983.1_4074
OG0000603	BFLDHLJO_02062	lcl|AMXB01000048.1_prot_ENO75756.1_3806
OG0000604	BFLDHLJO_02063	lcl|AMXB01000048.1_prot_ENO75757.1_3807
OG0000605	BFLDHLJO_01935	lcl|AMXB01000020.1_prot_ENO80546.1_2428
OG0000606	BFLDHLJO_01936	lcl|AMXB01000020.1_prot_ENO80547.1_2429
OG0000607	BFLDHLJO_01938	lcl|AMXB01000020.1_prot_ENO80549.1_2431
OG0000608	BFLDHLJO_01940	lcl|AMXB01000020.1_prot_ENO80551.1_2433
OG0000609	BFLDHLJO_01941	lcl|AMXB01000020.1_prot_ENO80552.1_2434
OG0000610	BFLDHLJO_01942	lcl|AMXB01000020.1_prot_ENO80553.1_2435
OG0000611	BFLDHLJO_01943	lcl|AMXB01000054.1_prot_ENO75425.1_3942
OG0000612	BFLDHLJO_01944	lcl|AMXB01000054.1_prot_ENO75426.1_3943
OG0000613	BFLDHLJO_01945	lcl|AMXB01000073.1_prot_ENO74711.1_4182
OG0000614	BFLDHLJO_01946	lcl|AMXB01000073.1_prot_ENO74710.1_4181
OG0000615	BFLDHLJO_01850	lcl|AMXB01000059.1_prot_ENO75190.1_4010
OG0000616	BFLDHLJO_01851	lcl|AMXB01000059.1_prot_ENO75191.1_4011
OG0000618	BFLDHLJO_02977	lcl|AMXB01000003.1_prot_ENO82730.1_372
OG0000619	BFLDHLJO_02978	lcl|AMXB01000003.1_prot_ENO82731.1_373
OG0000620	BFLDHLJO_02979	lcl|AMXB01000003.1_prot_ENO82732.1_374
OG0000622	BFLDHLJO_01417	lcl|AMXB01000019.1_prot_ENO80608.1_2326
OG0000623	BFLDHLJO_02046	lcl|AMXB01000008.1_prot_ENO81928.1_1156
OG0000624	BFLDHLJO_02047	lcl|AMXB01000008.1_prot_ENO81929.1_1157
OG0000625	BFLDHLJO_02051	lcl|AMXB01000008.1_prot_ENO81934.1_1162
OG0000626	BFLDHLJO_02053	lcl|AMXB01000008.1_prot_ENO81935.1_1163
OG0000627	BFLDHLJO_02054	lcl|AMXB01000008.1_prot_ENO81936.1_1164
OG0000628	BFLDHLJO_02055	lcl|AMXB01000008.1_prot_ENO81937.1_1165
OG0000629	BFLDHLJO_02056	lcl|AMXB01000008.1_prot_ENO81938.1_1166
OG0000630	BFLDHLJO_04175	lcl|AMXB01000008.1_prot_ENO81940.1_1168
OG0000631	BFLDHLJO_04174	lcl|AMXB01000008.1_prot_ENO81941.1_1169
OG0000632	BFLDHLJO_04173	lcl|AMXB01000008.1_prot_ENO81942.1_1170
OG0000633	BFLDHLJO_04171	lcl|AMXB01000008.1_prot_ENO81944.1_1172
OG0000634	BFLDHLJO_04170	lcl|AMXB01000008.1_prot_ENO81945.1_1173
OG0000635	BFLDHLJO_01329	lcl|AMXB01000008.1_prot_ENO81949.1_1177
OG0000636	BFLDHLJO_03112	lcl|AMXB01000017.1_prot_ENO80798.1_2195
OG0000637	BFLDHLJO_03115	lcl|AMXB01000017.1_prot_ENO80785.1_2182
OG0000638	BFLDHLJO_03118	lcl|AMXB01000017.1_prot_ENO80786.1_2183
OG0000639	BFLDHLJO_03119	lcl|AMXB01000017.1_prot_ENO80787.1_2184
OG0000640	BFLDHLJO_03120	lcl|AMXB01000017.1_prot_ENO80788.1_2185
OG0000641	BFLDHLJO_03121	lcl|AMXB01000017.1_prot_ENO80790.1_2187
OG0000642	BFLDHLJO_03122	lcl|AMXB01000017.1_prot_ENO80792.1_2189
OG0000643	BFLDHLJO_03126	lcl|AMXB01000017.1_prot_ENO80794.1_2191
OG0000644	BFLDHLJO_01500	lcl|AMXB01000017.1_prot_ENO80783.1_2180
OG0000645	BFLDHLJO_01499	lcl|AMXB01000017.1_prot_ENO80782.1_2179
OG0000646	BFLDHLJO_01498	lcl|AMXB01000017.1_prot_ENO80781.1_2178
OG0000647	BFLDHLJO_01497	lcl|AMXB01000017.1_prot_ENO80780.1_2177
OG0000648	BFLDHLJO_01496	lcl|AMXB01000017.1_prot_ENO80779.1_2176
OG0000649	BFLDHLJO_01495	lcl|AMXB01000017.1_prot_ENO80778.1_2175
OG0000650	BFLDHLJO_01494	lcl|AMXB01000017.1_prot_ENO80777.1_2174
OG0000653	BFLDHLJO_03890	lcl|AMXB01000003.1_prot_ENO82813.1_455
OG0000654	BFLDHLJO_03891	lcl|AMXB01000003.1_prot_ENO82814.1_456
OG0000655	BFLDHLJO_03895	lcl|AMXB01000003.1_prot_ENO82818.1_460
OG0000656	BFLDHLJO_03896	lcl|AMXB01000003.1_prot_ENO82819.1_461
OG0000657	BFLDHLJO_03747	lcl|AMXB01000003.1_prot_ENO82820.1_462
OG0000658	BFLDHLJO_03313	lcl|AMXB01000006.1_prot_ENO82338.1_942
OG0000659	BFLDHLJO_02976	lcl|AMXB01000009.1_prot_ENO81840.1_1331
OG0000660	BFLDHLJO_02975	lcl|AMXB01000009.1_prot_ENO81841.1_1332
OG0000661	BFLDHLJO_02073	lcl|AMXB01000003.1_prot_ENO82726.1_368
OG0000662	BFLDHLJO_03759	lcl|AMXB01000008.1_prot_ENO81883.1_1111
OG0000663	BFLDHLJO_03763	lcl|AMXB01000008.1_prot_ENO81890.1_1118
OG0000664	BFLDHLJO_03764	lcl|AMXB01000008.1_prot_ENO81891.1_1119
OG0000665	BFLDHLJO_03765	lcl|AMXB01000008.1_prot_ENO81892.1_1120
OG0000666	BFLDHLJO_03770	lcl|AMXB01000003.1_prot_ENO82807.1_449
OG0000667	BFLDHLJO_03772	lcl|AMXB01000003.1_prot_ENO82805.1_447
OG0000668	BFLDHLJO_03775	lcl|AMXB01000003.1_prot_ENO82802.1_444
OG0000669	BFLDHLJO_03779	lcl|AMXB01000003.1_prot_ENO82800.1_442
OG0000670	BFLDHLJO_03757	lcl|AMXB01000017.1_prot_ENO80811.1_2208
OG0000671	BFLDHLJO_01898	lcl|AMXB01000009.1_prot_ENO81778.1_1269
OG0000672	BFLDHLJO_01897	lcl|AMXB01000009.1_prot_ENO81797.1_1288
OG0000673	BFLDHLJO_00280	lcl|AMXB01000048.1_prot_ENO75737.1_3787
OG0000674	BFLDHLJO_00278	lcl|AMXB01000064.1_prot_ENO74986.1_4077
OG0000675	BFLDHLJO_00277	lcl|AMXB01000064.1_prot_ENO74984.1_4075
OG0000676	BFLDHLJO_03725	lcl|AMXB01000003.1_prot_ENO82745.1_387
OG0000677	BFLDHLJO_03726	lcl|AMXB01000003.1_prot_ENO82746.1_388
OG0000678	BFLDHLJO_03728	lcl|AMXB01000003.1_prot_ENO82748.1_390
OG0000679	BFLDHLJO_03729	lcl|AMXB01000003.1_prot_ENO82749.1_391
OG0000680	BFLDHLJO_03730	lcl|AMXB01000003.1_prot_ENO82750.1_392
OG0000681	BFLDHLJO_03731	lcl|AMXB01000003.1_prot_ENO82751.1_393
OG0000682	BFLDHLJO_03732	lcl|AMXB01000003.1_prot_ENO82752.1_394
OG0000687	BFLDHLJO_01843	lcl|AMXB01000018.1_prot_ENO80690.1_2248, lcl|AMXB01000014.1_prot_ENO81133.1_1897
OG0000689	BFLDHLJO_03738	lcl|AMXB01000019.1_prot_ENO80618.1_2336
OG0000690	BFLDHLJO_03739	lcl|AMXB01000019.1_prot_ENO80619.1_2337
OG0000692	BFLDHLJO_01376	lcl|AMXB01000004.1_prot_ENO82631.1_590
OG0000693	BFLDHLJO_01373	lcl|AMXB01000004.1_prot_ENO82633.1_592
OG0000694	BFLDHLJO_01372	lcl|AMXB01000004.1_prot_ENO82634.1_593
OG0000695	BFLDHLJO_01369	lcl|AMXB01000004.1_prot_ENO82638.1_597
OG0000696	BFLDHLJO_04070	lcl|AMXB01000004.1_prot_ENO82666.1_625
OG0000697	BFLDHLJO_01267	lcl|AMXB01000004.1_prot_ENO82643.1_602
OG0000698	BFLDHLJO_00286	lcl|AMXB01000004.1_prot_ENO82644.1_603
OG0000699	BFLDHLJO_00289	lcl|AMXB01000004.1_prot_ENO82647.1_606
OG0000700	BFLDHLJO_01020	lcl|AMXB01000004.1_prot_ENO82648.1_607
OG0000701	BFLDHLJO_02119	lcl|AMXB01000002.1_prot_ENO83084.1_344
OG0000703	BFLDHLJO_03803	lcl|AMXB01000002.1_prot_ENO83086.1_346
OG0000704	BFLDHLJO_03801	lcl|AMXB01000002.1_prot_ENO83088.1_348
OG0000705	BFLDHLJO_03800	lcl|AMXB01000002.1_prot_ENO83089.1_349
OG0000706	BFLDHLJO_01211	lcl|AMXB01000009.1_prot_ENO81799.1_1290, lcl|AMXB01000009.1_prot_ENO81798.1_1289
OG0000707	BFLDHLJO_01215	lcl|AMXB01000009.1_prot_ENO81814.1_1305
OG0000708	BFLDHLJO_01217	lcl|AMXB01000009.1_prot_ENO81819.1_1310
OG0000709	BFLDHLJO_03944	lcl|AMXB01000005.1_prot_ENO82484.1_779
OG0000710	BFLDHLJO_02071	lcl|AMXB01000009.1_prot_ENO81832.1_1323
OG0000711	BFLDHLJO_01057	lcl|AMXB01000019.1_prot_ENO80625.1_2343, lcl|AMXB01000008.1_prot_ENO81981.1_1209
OG0000712	BFLDHLJO_01093	lcl|AMXB01000019.1_prot_ENO80628.1_2346
OG0000713	BFLDHLJO_01094	lcl|AMXB01000020.1_prot_ENO80533.1_2415
OG0000714	BFLDHLJO_03301	lcl|AMXB01000020.1_prot_ENO80532.1_2414
OG0000715	BFLDHLJO_03300	lcl|AMXB01000020.1_prot_ENO80531.1_2413
OG0000716	BFLDHLJO_01475	lcl|AMXB01000009.1_prot_ENO81836.1_1327
OG0000717	BFLDHLJO_01471	lcl|AMXB01000017.1_prot_ENO80752.1_2149
OG0000718	BFLDHLJO_00248	lcl|AMXB01000017.1_prot_ENO80773.1_2170
OG0000719	BFLDHLJO_00250	lcl|AMXB01000017.1_prot_ENO80771.1_2168
OG0000720	BFLDHLJO_03709	lcl|AMXB01000008.1_prot_ENO81960.1_1188
OG0000721	BFLDHLJO_03708	lcl|AMXB01000008.1_prot_ENO81959.1_1187
OG0000722	BFLDHLJO_03707	lcl|AMXB01000008.1_prot_ENO81958.1_1186
OG0000723	BFLDHLJO_03706	lcl|AMXB01000008.1_prot_ENO81957.1_1185
OG0000724	BFLDHLJO_03705	lcl|AMXB01000008.1_prot_ENO81956.1_1184
OG0000725	BFLDHLJO_03704	lcl|AMXB01000008.1_prot_ENO81955.1_1183
OG0000726	BFLDHLJO_03701	lcl|AMXB01000008.1_prot_ENO81951.1_1179
OG0000727	BFLDHLJO_02989	lcl|AMXB01000017.1_prot_ENO80801.1_2198
OG0000728	BFLDHLJO_02988	lcl|AMXB01000017.1_prot_ENO80802.1_2199
OG0000729	BFLDHLJO_02987	lcl|AMXB01000017.1_prot_ENO80803.1_2200
OG0000730	BFLDHLJO_02986	lcl|AMXB01000017.1_prot_ENO80805.1_2202
OG0000731	BFLDHLJO_02985	lcl|AMXB01000017.1_prot_ENO80806.1_2203
OG0000732	BFLDHLJO_02982	lcl|AMXB01000003.1_prot_ENO82792.1_434
OG0000733	BFLDHLJO_02981	lcl|AMXB01000003.1_prot_ENO82789.1_431
OG0000734	BFLDHLJO_02297	lcl|AMXB01000018.1_prot_ENO80738.1_2296, lcl|AMXB01000029.1_prot_ENO77772.1_3029
OG0000735	BFLDHLJO_02296	lcl|AMXB01000018.1_prot_ENO80737.1_2295
OG0000736	BFLDHLJO_02295	lcl|AMXB01000018.1_prot_ENO80736.1_2294
OG0000737	BFLDHLJO_02294	lcl|AMXB01000018.1_prot_ENO80735.1_2293
OG0000738	BFLDHLJO_02292	lcl|AMXB01000031.1_prot_ENO77411.1_3145
OG0000739	BFLDHLJO_02291	lcl|AMXB01000031.1_prot_ENO77410.1_3144
OG0000740	BFLDHLJO_02965	lcl|AMXB01000031.1_prot_ENO77409.1_3143
OG0000741	BFLDHLJO_02964	lcl|AMXB01000031.1_prot_ENO77408.1_3142
OG0000742	BFLDHLJO_04086	lcl|AMXB01000031.1_prot_ENO77384.1_3118
OG0000743	BFLDHLJO_00265	lcl|AMXB01000031.1_prot_ENO77380.1_3114
OG0000744	BFLDHLJO_00264	lcl|AMXB01000031.1_prot_ENO77378.1_3112
OG0000745	BFLDHLJO_00263	lcl|AMXB01000031.1_prot_ENO77377.1_3111
OG0000746	BFLDHLJO_00262	lcl|AMXB01000031.1_prot_ENO77376.1_3110
OG0000747	BFLDHLJO_00261	lcl|AMXB01000031.1_prot_ENO77375.1_3109
OG0000748	BFLDHLJO_00260	lcl|AMXB01000054.1_prot_ENO75435.1_3952
OG0000749	BFLDHLJO_00258	lcl|AMXB01000054.1_prot_ENO75433.1_3950
OG0000750	BFLDHLJO_02541	lcl|AMXB01000005.1_prot_ENO82485.1_780
OG0000752	BFLDHLJO_01413	lcl|AMXB01000054.1_prot_ENO75432.1_3949
OG0000753	BFLDHLJO_03965	lcl|AMXB01000005.1_prot_ENO82490.1_785
OG0000754	BFLDHLJO_03304	lcl|AMXB01000054.1_prot_ENO75413.1_3930
OG0000756	BFLDHLJO_03302	lcl|AMXB01000054.1_prot_ENO75415.1_3932
OG0000757	BFLDHLJO_04092	lcl|AMXB01000054.1_prot_ENO75417.1_3934
OG0000758	BFLDHLJO_03237	lcl|AMXB01000054.1_prot_ENO75420.1_3937
OG0000759	BFLDHLJO_03236	lcl|AMXB01000054.1_prot_ENO75421.1_3938
OG0000760	BFLDHLJO_03235	lcl|AMXB01000054.1_prot_ENO75422.1_3939
OG0000761	BFLDHLJO_00091	lcl|AMXB01000020.1_prot_ENO80554.1_2436
OG0000762	BFLDHLJO_00092	lcl|AMXB01000020.1_prot_ENO80555.1_2437
OG0000763	BFLDHLJO_00093	lcl|AMXB01000020.1_prot_ENO80556.1_2438
OG0000764	BFLDHLJO_04084	lcl|AMXB01000035.1_prot_ENO76915.1_3325
OG0000765	BFLDHLJO_04083	lcl|AMXB01000035.1_prot_ENO76914.1_3324
OG0000766	BFLDHLJO_04082	lcl|AMXB01000035.1_prot_ENO76913.1_3323
OG0000767	BFLDHLJO_04081	lcl|AMXB01000035.1_prot_ENO76912.1_3322
OG0000768	BFLDHLJO_04080	lcl|AMXB01000035.1_prot_ENO76911.1_3321
OG0000769	BFLDHLJO_04079	lcl|AMXB01000035.1_prot_ENO76910.1_3320
OG0000770	BFLDHLJO_04078	lcl|AMXB01000033.1_prot_ENO77173.1_3224
OG0000771	BFLDHLJO_04073	lcl|AMXB01000033.1_prot_ENO77175.1_3226
OG0000772	BFLDHLJO_04072	lcl|AMXB01000033.1_prot_ENO77176.1_3227
OG0000773	BFLDHLJO_01819	lcl|AMXB01000009.1_prot_ENO81809.1_1300
OG0000774	BFLDHLJO_01820	lcl|AMXB01000009.1_prot_ENO81810.1_1301
OG0000775	BFLDHLJO_03345	lcl|AMXB01000056.1_prot_ENO75324.1_3986
OG0000776	BFLDHLJO_03346	lcl|AMXB01000056.1_prot_ENO75323.1_3985
OG0000777	BFLDHLJO_01822	lcl|AMXB01000018.1_prot_ENO80729.1_2287
OG0000778	BFLDHLJO_01823	lcl|AMXB01000018.1_prot_ENO80728.1_2286
OG0000779	BFLDHLJO_01824	lcl|AMXB01000018.1_prot_ENO80727.1_2285
OG0000780	BFLDHLJO_01825	lcl|AMXB01000018.1_prot_ENO80709.1_2267
OG0000781	BFLDHLJO_03714	lcl|AMXB01000008.1_prot_ENO81964.1_1192
OG0000782	BFLDHLJO_03713	lcl|AMXB01000008.1_prot_ENO81963.1_1191
OG0000783	BFLDHLJO_03711	lcl|AMXB01000008.1_prot_ENO81961.1_1189
OG0000786	BFLDHLJO_03412	lcl|AMXB01000002.1_prot_ENO82999.1_259
OG0000787	BFLDHLJO_04104	lcl|AMXB01000029.1_prot_ENO77743.1_3000
OG0000788	BFLDHLJO_03481	lcl|AMXB01000029.1_prot_ENO77745.1_3002
OG0000789	BFLDHLJO_02310	lcl|AMXB01000005.1_prot_ENO82473.1_768
OG0000790	BFLDHLJO_02576	lcl|AMXB01000005.1_prot_ENO82471.1_766
OG0000791	BFLDHLJO_02577	lcl|AMXB01000005.1_prot_ENO82472.1_767
OG0000792	BFLDHLJO_02315	lcl|AMXB01000005.1_prot_ENO82469.1_764
OG0000793	BFLDHLJO_00053	lcl|AMXB01000037.1_prot_ENO76708.1_3447
OG0000795	BFLDHLJO_01308	lcl|AMXB01000067.1_prot_ENO74870.1_4114
OG0000797	BFLDHLJO_00336	lcl|AMXB01000021.1_prot_ENO80066.1_2512
OG0000798	BFLDHLJO_00338	lcl|AMXB01000021.1_prot_ENO80069.1_2515
OG0000799	BFLDHLJO_00340	lcl|AMXB01000007.1_prot_ENO82132.1_1051
OG0000800	BFLDHLJO_00341	lcl|AMXB01000007.1_prot_ENO82133.1_1052
OG0000801	BFLDHLJO_00342	lcl|AMXB01000007.1_prot_ENO82134.1_1053
OG0000802	BFLDHLJO_01250	lcl|AMXB01000002.1_prot_ENO82943.1_203
OG0000803	BFLDHLJO_01249	lcl|AMXB01000002.1_prot_ENO82942.1_202
OG0000804	BFLDHLJO_01248	lcl|AMXB01000002.1_prot_ENO82941.1_201
OG0000805	BFLDHLJO_01247	lcl|AMXB01000002.1_prot_ENO82940.1_200
OG0000806	BFLDHLJO_01246	lcl|AMXB01000002.1_prot_ENO82939.1_199
OG0000807	BFLDHLJO_01245	lcl|AMXB01000002.1_prot_ENO82938.1_198
OG0000808	BFLDHLJO_01244	lcl|AMXB01000002.1_prot_ENO82937.1_197
OG0000809	BFLDHLJO_01243	lcl|AMXB01000002.1_prot_ENO82936.1_196
OG0000810	BFLDHLJO_02280	lcl|AMXB01000002.1_prot_ENO82930.1_190
OG0000811	BFLDHLJO_02281	lcl|AMXB01000002.1_prot_ENO82929.1_189
OG0000812	BFLDHLJO_02283	lcl|AMXB01000002.1_prot_ENO82927.1_187
OG0000813	BFLDHLJO_02284	lcl|AMXB01000002.1_prot_ENO82926.1_186
OG0000814	BFLDHLJO_00052	lcl|AMXB01000074.1_prot_ENO74676.1_4191
OG0000815	BFLDHLJO_00921	lcl|AMXB01000001.1_prot_ENO83278.1_151
OG0000816	BFLDHLJO_00919	lcl|AMXB01000062.1_prot_ENO75067.1_4048
OG0000817	BFLDHLJO_00917	lcl|AMXB01000062.1_prot_ENO75065.1_4046
OG0000818	BFLDHLJO_03567	lcl|AMXB01000005.1_prot_ENO82456.1_751
OG0000819	BFLDHLJO_03568	lcl|AMXB01000005.1_prot_ENO82455.1_750
OG0000820	BFLDHLJO_03569	lcl|AMXB01000005.1_prot_ENO82454.1_749
OG0000821	BFLDHLJO_03571	lcl|AMXB01000005.1_prot_ENO82452.1_747
OG0000822	BFLDHLJO_03572	lcl|AMXB01000005.1_prot_ENO82451.1_746
OG0000823	BFLDHLJO_03573	lcl|AMXB01000005.1_prot_ENO82450.1_745
OG0000824	BFLDHLJO_03575	lcl|AMXB01000005.1_prot_ENO82448.1_743
OG0000825	BFLDHLJO_02115	lcl|AMXB01000005.1_prot_ENO82447.1_742
OG0000826	BFLDHLJO_02116	lcl|AMXB01000005.1_prot_ENO82446.1_741
OG0000827	BFLDHLJO_02117	lcl|AMXB01000005.1_prot_ENO82445.1_740
OG0000828	BFLDHLJO_00626	lcl|AMXB01000039.1_prot_ENO76462.1_3538
OG0000829	BFLDHLJO_00620	lcl|AMXB01000039.1_prot_ENO76466.1_3542
OG0000830	BFLDHLJO_00619	lcl|AMXB01000039.1_prot_ENO76467.1_3543
OG0000831	BFLDHLJO_02186	lcl|AMXB01000036.1_prot_ENO76796.1_3367
OG0000832	BFLDHLJO_01463	lcl|AMXB01000036.1_prot_ENO76797.1_3368
OG0000833	BFLDHLJO_02187	lcl|AMXB01000004.1_prot_ENO82580.1_539
OG0000838	BFLDHLJO_02305	lcl|AMXB01000039.1_prot_ENO76450.1_3526
OG0000840	BFLDHLJO_02782	lcl|AMXB01000004.1_prot_ENO82599.1_558
OG0000841	BFLDHLJO_02783	lcl|AMXB01000004.1_prot_ENO82600.1_559
OG0000842	BFLDHLJO_02784	lcl|AMXB01000004.1_prot_ENO82601.1_560
OG0000843	BFLDHLJO_00284	lcl|AMXB01000007.1_prot_ENO82140.1_1059
OG0000844	BFLDHLJO_04151	lcl|AMXB01000001.1_prot_ENO83266.1_139
OG0000845	BFLDHLJO_00406	lcl|AMXB01000001.1_prot_ENO83272.1_145
OG0000846	BFLDHLJO_00404	lcl|AMXB01000001.1_prot_ENO83279.1_152
OG0000847	BFLDHLJO_00595	lcl|AMXB01000001.1_prot_ENO83280.1_153
OG0000848	BFLDHLJO_03943	lcl|AMXB01000005.1_prot_ENO82479.1_774
OG0000849	BFLDHLJO_03942	lcl|AMXB01000005.1_prot_ENO82478.1_773
OG0000850	BFLDHLJO_03940	lcl|AMXB01000005.1_prot_ENO82476.1_771
OG0000851	BFLDHLJO_03937	lcl|AMXB01000016.1_prot_ENO80907.1_2100
OG0000852	BFLDHLJO_00016	lcl|AMXB01000018.1_prot_ENO80734.1_2292
OG0000853	BFLDHLJO_02419	lcl|AMXB01000001.1_prot_ENO83219.1_92
OG0000854	BFLDHLJO_01386	lcl|AMXB01000022.1_prot_ENO79640.1_2577
OG0000855	BFLDHLJO_01382	lcl|AMXB01000022.1_prot_ENO79638.1_2575
OG0000856	BFLDHLJO_01676	lcl|AMXB01000051.1_prot_ENO75551.1_3860
OG0000857	BFLDHLJO_01683	lcl|AMXB01000012.1_prot_ENO81402.1_1705
OG0000858	BFLDHLJO_02475	lcl|AMXB01000021.1_prot_ENO80061.1_2507
OG0000859	BFLDHLJO_02476	lcl|AMXB01000021.1_prot_ENO80052.1_2498
OG0000860	BFLDHLJO_02478	lcl|AMXB01000037.1_prot_ENO76699.1_3438
OG0000861	BFLDHLJO_02479	lcl|AMXB01000021.1_prot_ENO80051.1_2497
OG0000862	BFLDHLJO_02480	lcl|AMXB01000021.1_prot_ENO80050.1_2496
OG0000863	BFLDHLJO_02481	lcl|AMXB01000021.1_prot_ENO80049.1_2495
OG0000864	BFLDHLJO_02482	lcl|AMXB01000021.1_prot_ENO80048.1_2494
OG0000865	BFLDHLJO_02483	lcl|AMXB01000021.1_prot_ENO80047.1_2493
OG0000866	BFLDHLJO_02484	lcl|AMXB01000021.1_prot_ENO80046.1_2492
OG0000867	BFLDHLJO_02485	lcl|AMXB01000021.1_prot_ENO80045.1_2491
OG0000868	BFLDHLJO_02486	lcl|AMXB01000021.1_prot_ENO80044.1_2490
OG0000869	BFLDHLJO_02487	lcl|AMXB01000021.1_prot_ENO80043.1_2489
OG0000871	BFLDHLJO_02492	lcl|AMXB01000021.1_prot_ENO80036.1_2482
OG0000872	BFLDHLJO_02494	lcl|AMXB01000021.1_prot_ENO80034.1_2480
OG0000873	BFLDHLJO_02500	lcl|AMXB01000021.1_prot_ENO80029.1_2475
OG0000874	BFLDHLJO_02501	lcl|AMXB01000021.1_prot_ENO80028.1_2474
OG0000875	BFLDHLJO_02502	lcl|AMXB01000021.1_prot_ENO80027.1_2473
OG0000876	BFLDHLJO_02503	lcl|AMXB01000021.1_prot_ENO80026.1_2472
OG0000877	BFLDHLJO_02504	lcl|AMXB01000021.1_prot_ENO80025.1_2471
OG0000878	BFLDHLJO_02505	lcl|AMXB01000003.1_prot_ENO82784.1_426
OG0000879	BFLDHLJO_02508	lcl|AMXB01000021.1_prot_ENO80023.1_2469
OG0000880	BFLDHLJO_00446	lcl|AMXB01000021.1_prot_ENO80020.1_2466
OG0000881	BFLDHLJO_01606	lcl|AMXB01000021.1_prot_ENO80019.1_2465
OG0000882	BFLDHLJO_02623	lcl|AMXB01000021.1_prot_ENO80018.1_2464
OG0000883	BFLDHLJO_02317	lcl|AMXB01000007.1_prot_ENO82108.1_1027
OG0000884	BFLDHLJO_01653	lcl|AMXB01000007.1_prot_ENO82146.1_1065
OG0000885	BFLDHLJO_01654	lcl|AMXB01000003.1_prot_ENO82743.1_385
OG0000886	BFLDHLJO_01655	lcl|AMXB01000007.1_prot_ENO82147.1_1066
OG0000887	BFLDHLJO_01656	lcl|AMXB01000007.1_prot_ENO82148.1_1067
OG0000888	BFLDHLJO_01663	lcl|AMXB01000007.1_prot_ENO82150.1_1069
OG0000889	BFLDHLJO_01664	lcl|AMXB01000007.1_prot_ENO82151.1_1070
OG0000890	BFLDHLJO_00511	lcl|AMXB01000007.1_prot_ENO82178.1_1097
OG0000891	BFLDHLJO_00510	lcl|AMXB01000007.1_prot_ENO82179.1_1098
OG0000892	BFLDHLJO_00509	lcl|AMXB01000007.1_prot_ENO82180.1_1099
OG0000893	BFLDHLJO_00508	lcl|AMXB01000007.1_prot_ENO82182.1_1101
OG0000894	BFLDHLJO_00945	lcl|AMXB01000007.1_prot_ENO82090.1_1009
OG0000895	BFLDHLJO_00946	lcl|AMXB01000007.1_prot_ENO82089.1_1008
OG0000896	BFLDHLJO_00947	lcl|AMXB01000007.1_prot_ENO82088.1_1007
OG0000897	BFLDHLJO_02914	lcl|AMXB01000011.1_prot_ENO81470.1_1526
