Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000211	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000061.1_prot_ENO75106.1_4034, GCA_000310125_2_lcl|AMXB01000004.1_prot_ENO82671.1_630	GCA_000310125_2_lcl|AMXB01000052.1_prot_ENO75503.1_3894
OG0000211	GCA_000310125.2	n9	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000061.1_prot_ENO75106.1_4034	GCA_000310125_2_lcl|AMXB01000004.1_prot_ENO82671.1_630
OG0000211	GCA_000310125.2	n10	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000059.1_prot_ENO75194.1_4014	GCA_000310125_2_lcl|AMXB01000059.1_prot_ENO75192.1_4012
OG0000212	N0	n1	0.2222222222222222	Non-Terminal	2767802455_NHBDKAOG_02385, GCA_000310125_2_lcl|AMXB01000026.1_prot_ENO78467.1_2810	Reactor4-bin_4_CEKMHFBL_01778, 2767802316_GNJGOIBN_02393, 2767802316_GNJGOIBN_02382, 644736333_MCBBHCNB_02683, GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82793.1_435, 2767802455_NHBDKAOG_01770, Reactor4-bin_4_CEKMHFBL_03707
OG0000212	N0	n3	0.1111111111111111	Non-Terminal	Reactor4-bin_4_CEKMHFBL_01778, 2767802316_GNJGOIBN_02393, 2767802316_GNJGOIBN_02382, 644736333_MCBBHCNB_02683	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82793.1_435, 2767802455_NHBDKAOG_01770, Reactor4-bin_4_CEKMHFBL_03707
OG0000212	2767802316	n6	1.0	Terminal	2767802316_GNJGOIBN_02393	2767802316_GNJGOIBN_02382
OG0000213	N0	n0	0.2222222222222222	Non-Terminal	2767802455_NHBDKAOG_01769, Reactor4-bin_4_CEKMHFBL_03706	Reactor4-bin_4_CEKMHFBL_01779, 644736333_MCBBHCNB_02682, 2767802316_GNJGOIBN_02392, 2767802316_GNJGOIBN_02381, spades-bin_32_BBLLADNB_03893, 2687453699_PEBOPBNB_03366, GCA_003332265_1_BFLDHLJO_03865, GCA_000310125_2_lcl|AMXB01000026.1_prot_ENO78468.1_2811, 2767802455_NHBDKAOG_02384, GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82794.1_436
OG0000213	N7	n5	0.5	Non-Terminal	644736333_MCBBHCNB_02682, 2767802316_GNJGOIBN_02392	2767802316_GNJGOIBN_02381
OG0000213	N0	n9	0.1111111111111111	Non-Terminal	GCA_000310125_2_lcl|AMXB01000026.1_prot_ENO78468.1_2811, 2767802455_NHBDKAOG_02384	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82794.1_436
OG0000214	N3	n5	0.6666666666666666	Non-Terminal	spades-bin_32_BBLLADNB_02132, 2687453699_PEBOPBNB_03433, spades-bin_32_BBLLADNB_02926, 2687453699_PEBOPBNB_03460	GCA_003332265_1_BFLDHLJO_02909, spades-bin_32_BBLLADNB_02624, 2687453699_PEBOPBNB_03684
OG0000214	N5	n6	1.0	Non-Terminal: STRIDE	spades-bin_32_BBLLADNB_02132, 2687453699_PEBOPBNB_03433	spades-bin_32_BBLLADNB_02926, 2687453699_PEBOPBNB_03460
OG0000215	N1	n7	1.0	Non-Terminal	2506520024_2506669351, GCA_000310125_2_lcl|AMXB01000023.1_prot_ENO79341.1_2649	GCA_000310125_2_lcl|AMXB01000064.1_prot_ENO74987.1_4078, 2506520024_2506669556
OG0000216	N3	n4	0.3333333333333333	Non-Terminal	spades-bin_32_BBLLADNB_01956	GCA_003332265_1_BFLDHLJO_00281, spades-bin_32_BBLLADNB_01006, 2687453699_PEBOPBNB_01399
OG0000216	2506520024	n9	1.0	Terminal	2506520024_2506669552	2506520024_2506669352
OG0000217	N0	n0	0.2222222222222222	Non-Terminal	GCA_000310125_2_lcl|AMXB01000023.1_prot_ENO79289.1_2597, 2506520024_2506671619, Reactor4-bin_4_CEKMHFBL_01687	GCA_000310125_2_lcl|AMXB01000031.1_prot_ENO77412.1_3146, 2506520024_2506669357, 2687453699_PEBOPBNB_01905, spades-bin_32_BBLLADNB_02992, GCA_003332265_1_BFLDHLJO_02064, 644736333_MCBBHCNB_04189, 2767802316_GNJGOIBN_03910, 2767802455_NHBDKAOG_02395
OG0000218	N1	n3	0.5	Non-Terminal	2506520024_2506669372	2506520024_2506670686, 2506520024_2506670671, GCA_000310125_2_lcl|AMXB01000020.1_prot_ENO80548.1_2430
OG0000218	2506520024	n5	1.0	Terminal	2506520024_2506670686	2506520024_2506670671
OG0000219	N1	n3	0.5	Non-Terminal	GCA_000310125_2_lcl|AMXB01000042.1_prot_ENO76225.1_3642, 2506520024_2506669394, 2506520024_2506670714, 2506520024_2506672739, 2506520024_2506670398, 2506520024_2506669554	GCA_000310125_2_lcl|AMXB01000006.1_prot_ENO82339.1_943
OG0000219	2506520024	n5	1.0	Terminal	2506520024_2506669394, 2506520024_2506670714	2506520024_2506672739, 2506520024_2506670398, 2506520024_2506669554
OG0000219	2506520024	n6	1.0	Terminal	2506520024_2506669394	2506520024_2506670714
OG0000219	2506520024	n7	1.0	Terminal	2506520024_2506672739, 2506520024_2506670398	2506520024_2506669554
OG0000219	2506520024	n8	1.0	Terminal	2506520024_2506672739	2506520024_2506670398
OG0000220	N0	n0	0.2222222222222222	Non-Terminal	2767802455_NHBDKAOG_00508, 2506520024_2506670523, 2506520024_2506669759, GCA_000310125_2_lcl|AMXB01000034.1_prot_ENO77053.1_3288	2506520024_2506669409, 2687453699_PEBOPBNB_00851, GCA_003332265_1_BFLDHLJO_03655, 2767802316_GNJGOIBN_00013, 644736333_MCBBHCNB_04750, 2767802455_NHBDKAOG_00352, Reactor4-bin_4_CEKMHFBL_01313
OG0000220	2506520024	n3	1.0	Terminal	2506520024_2506670523	2506520024_2506669759
OG0000221	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81931.1_1159	GCA_000310125_2_lcl|AMXB01000024.1_prot_ENO79029.1_2713, GCA_000310125_2_lcl|AMXB01000038.1_prot_ENO76549.1_3459
OG0000221	GCA_000310125.2	n9	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000024.1_prot_ENO79029.1_2713	GCA_000310125_2_lcl|AMXB01000038.1_prot_ENO76549.1_3459
OG0000222	2506520024	n3	1.0	Terminal	2506520024_2506669480	2506520024_2506671335, 2506520024_2506670389, 2506520024_2506671739
OG0000222	2506520024	n4	1.0	Terminal	2506520024_2506671335	2506520024_2506670389, 2506520024_2506671739
OG0000222	2506520024	n5	1.0	Terminal	2506520024_2506670389	2506520024_2506671739
OG0000223	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80714.1_2272	GCA_000310125_2_lcl|AMXB01000027.1_prot_ENO78255.1_2891
OG0000223	2506520024	n9	1.0	Terminal	2506520024_2506669594	2506520024_2506669662
OG0000224	N0	n6	0.1111111111111111	Non-Terminal	2506520024_2506669614, GCA_003332265_1_BFLDHLJO_01180	GCA_003332265_1_BFLDHLJO_01181
OG0000225	N6	n6	0.3333333333333333	Non-Terminal	2767802455_NHBDKAOG_03899	644736333_MCBBHCNB_01963, 2767802316_GNJGOIBN_01645, 2767802455_NHBDKAOG_03898, 2767802455_NHBDKAOG_00506
OG0000225	2767802455	n9	1.0	Terminal	2767802455_NHBDKAOG_03898	2767802455_NHBDKAOG_00506
OG0000226	N2	n4	0.2857142857142857	Non-Terminal	644736333_MCBBHCNB_01144, 2767802316_GNJGOIBN_00874, spades-bin_32_BBLLADNB_02826, 2767802455_NHBDKAOG_04348, 2767802455_NHBDKAOG_01485	2767802455_NHBDKAOG_03971, spades-bin_32_BBLLADNB_02416
OG0000226	2767802455	n8	1.0	Terminal	2767802455_NHBDKAOG_04348	2767802455_NHBDKAOG_01485
OG0000227	N0	n0	0.2222222222222222	Non-Terminal	Reactor4-bin_4_CEKMHFBL_01540, 2506520024_2506672653	Reactor4-bin_4_CEKMHFBL_02271, 2767802455_NHBDKAOG_04854, GCA_003332265_1_BFLDHLJO_01396, GCA_000310125_2_lcl|AMXB01000010.1_prot_ENO81652.1_1420, GCA_000310125_2_lcl|AMXB01000025.1_prot_ENO78754.1_2779, GCA_000310125_2_lcl|AMXB01000021.1_prot_ENO80056.1_2502, 2506520024_2506672461, 2506520024_2506669666, 2506520024_2506671769
OG0000227	N1	n5	0.5	Non-Terminal	GCA_000310125_2_lcl|AMXB01000010.1_prot_ENO81652.1_1420	GCA_000310125_2_lcl|AMXB01000025.1_prot_ENO78754.1_2779, GCA_000310125_2_lcl|AMXB01000021.1_prot_ENO80056.1_2502, 2506520024_2506672461, 2506520024_2506669666, 2506520024_2506671769
OG0000227	N1	n6	0.5	Non-Terminal	GCA_000310125_2_lcl|AMXB01000025.1_prot_ENO78754.1_2779	GCA_000310125_2_lcl|AMXB01000021.1_prot_ENO80056.1_2502, 2506520024_2506672461, 2506520024_2506669666, 2506520024_2506671769
OG0000227	2506520024	n8	1.0	Terminal	2506520024_2506672461, 2506520024_2506669666	2506520024_2506671769
OG0000227	2506520024	n9	1.0	Terminal	2506520024_2506672461	2506520024_2506669666
OG0000228	2506520024	n8	1.0	Terminal	2506520024_2506669795	2506520024_2506669698, 2506520024_2506669696
OG0000228	2506520024	n9	1.0	Terminal	2506520024_2506669698	2506520024_2506669696
OG0000229	N0	n0	0.2222222222222222	Non-Terminal	2767802455_NHBDKAOG_04649, GCA_000310125_2_lcl|AMXB01000006.1_prot_ENO82243.1_847	GCA_000310125_2_lcl|AMXB01000001.1_prot_ENO83295.1_168, 2506520024_2506669711, Reactor4-bin_4_CEKMHFBL_03068, 2767802316_GNJGOIBN_00383, 644736333_MCBBHCNB_00658, 2767802455_NHBDKAOG_03682, GCA_003332265_1_BFLDHLJO_03299, 2687453699_PEBOPBNB_00979, spades-bin_32_BBLLADNB_03149
OG0000230	GCA_000310125.2	n2	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82737.1_379, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81826.1_1317, GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81137.1_1901	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81953.1_1181
OG0000230	GCA_000310125.2	n3	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82737.1_379, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81826.1_1317	GCA_000310125_2_lcl|AMXB01000014.1_prot_ENO81137.1_1901
OG0000230	GCA_000310125.2	n4	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82737.1_379	GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81826.1_1317
OG0000231	spades-bin.32	n7	1.0	Terminal	spades-bin_32_BBLLADNB_01974	spades-bin_32_BBLLADNB_01975
OG0000231	2506520024	n9	1.0	Terminal	2506520024_2506669816	2506520024_2506670344
OG0000232	N4	n4	0.5	Non-Terminal	Reactor4-bin_4_CEKMHFBL_02354, 2767802455_NHBDKAOG_02057, 644736333_MCBBHCNB_03552, 2767802316_GNJGOIBN_03276	2767802455_NHBDKAOG_02447, Reactor4-bin_4_CEKMHFBL_03809
OG0000233	N2	n2	0.14285714285714285	Non-Terminal	Reactor4-bin_4_CEKMHFBL_00663, 644736333_MCBBHCNB_02203, 2767802316_GNJGOIBN_01891, 2767802455_NHBDKAOG_02543, 2767802316_GNJGOIBN_01866, GCA_003332265_1_BFLDHLJO_03812, 2687453699_PEBOPBNB_03733, spades-bin_32_BBLLADNB_00696	Reactor4-bin_4_CEKMHFBL_00822
OG0000233	N6	n5	0.3333333333333333	Non-Terminal	644736333_MCBBHCNB_02203, 2767802316_GNJGOIBN_01891, 2767802455_NHBDKAOG_02543	2767802316_GNJGOIBN_01866
OG0000234	2767802455	n3	1.0	Terminal	2767802455_NHBDKAOG_02822	2767802455_NHBDKAOG_04808
OG0000234	N4	n4	0.25	Non-Terminal	2767802316_GNJGOIBN_01501, 644736333_MCBBHCNB_01808	2767802316_GNJGOIBN_01442, Reactor4-bin_4_CEKMHFBL_04078
OG0000235	N2	n2	0.14285714285714285	Non-Terminal	2687453699_PEBOPBNB_02939, GCA_003332265_1_BFLDHLJO_02497, spades-bin_32_BBLLADNB_02519, 644736333_MCBBHCNB_01803, 2767802316_GNJGOIBN_01496, 2767802455_NHBDKAOG_04010, Reactor4-bin_4_CEKMHFBL_02461, Reactor4-bin_4_CEKMHFBL_02193	spades-bin_32_BBLLADNB_00644
OG0000235	N2	n4	0.14285714285714285	Non-Terminal	GCA_003332265_1_BFLDHLJO_02497, spades-bin_32_BBLLADNB_02519, 644736333_MCBBHCNB_01803, 2767802316_GNJGOIBN_01496, 2767802455_NHBDKAOG_04010, Reactor4-bin_4_CEKMHFBL_02461	Reactor4-bin_4_CEKMHFBL_02193
OG0000236	N0	n1	0.2222222222222222	Non-Terminal	2506520024_2506670255, 2767802316_GNJGOIBN_01972, 644736333_MCBBHCNB_02285, 2687453699_PEBOPBNB_02037, spades-bin_32_BBLLADNB_00108, GCA_003332265_1_BFLDHLJO_00948, Reactor4-bin_4_CEKMHFBL_00479, 2767802455_NHBDKAOG_02012	Reactor4-bin_4_CEKMHFBL_01122, 2506520024_2506671142
OG0000237	N0	n0	0.4444444444444444	Non-Terminal	2767802455_NHBDKAOG_02152, 2506520024_2506670276, 2767802316_GNJGOIBN_01660, 644736333_MCBBHCNB_03276, GCA_000310125_2_lcl|AMXB01000029.1_prot_ENO77788.1_3045, GCA_000310125_2_lcl|AMXB01000023.1_prot_ENO79336.1_2644, GCA_003332265_1_BFLDHLJO_01322	2506520024_2506672057, 2767802455_NHBDKAOG_02149, GCA_003332265_1_BFLDHLJO_00807, GCA_000310125_2_lcl|AMXB01000011.1_prot_ENO81506.1_1562
OG0000237	GCA_000310125.2	n6	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000029.1_prot_ENO77788.1_3045	GCA_000310125_2_lcl|AMXB01000023.1_prot_ENO79336.1_2644
OG0000238	N4	n6	0.25	Non-Terminal	Reactor4-bin_4_CEKMHFBL_01255	2767802316_GNJGOIBN_01464, Reactor4-bin_4_CEKMHFBL_03210
OG0000238	2506520024	n9	1.0	Terminal	2506520024_2506671908	2506520024_2506670282
OG0000239	2506520024	n2	1.0	Terminal	2506520024_2506670292	2506520024_2506670333
OG0000239	Reactor4-bin.4	n9	1.0	Terminal	Reactor4-bin_4_CEKMHFBL_03025	Reactor4-bin_4_CEKMHFBL_00130
OG0000240	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000006.1_prot_ENO82250.1_854	GCA_000310125_2_lcl|AMXB01000002.1_prot_ENO83033.1_293
OG0000240	2506520024	n9	1.0	Terminal	2506520024_2506672182	2506520024_2506670298
OG0000241	N0	n0	0.2222222222222222	Non-Terminal	644736333_MCBBHCNB_00885, 2767802316_GNJGOIBN_00613, 2687453699_PEBOPBNB_01150, spades-bin_32_BBLLADNB_02387, GCA_003332265_1_BFLDHLJO_01541, 2767802455_NHBDKAOG_03659, Reactor4-bin_4_CEKMHFBL_00200, 2506520024_2506670472	Reactor4-bin_4_CEKMHFBL_04040, GCA_000310125_2_lcl|AMXB01000022.1_prot_ENO79586.1_2523, 2767802316_GNJGOIBN_00614
OG0000242	N0	n0	0.3333333333333333	Non-Terminal	GCA_000310125_2_lcl|AMXB01000006.1_prot_ENO82277.1_881, 644736333_MCBBHCNB_00775, 2767802316_GNJGOIBN_00498, 2506520024_2506670530, Reactor4-bin_4_CEKMHFBL_02405, 2767802455_NHBDKAOG_03121, 2767802455_NHBDKAOG_00199, Reactor4-bin_4_CEKMHFBL_02128	2767802316_GNJGOIBN_01328, 644736333_MCBBHCNB_01614, 2767802455_NHBDKAOG_04586
OG0000242	N0	n2	0.1111111111111111	Non-Terminal	644736333_MCBBHCNB_00775, 2767802316_GNJGOIBN_00498, 2506520024_2506670530, Reactor4-bin_4_CEKMHFBL_02405, 2767802455_NHBDKAOG_03121, 2767802455_NHBDKAOG_00199	Reactor4-bin_4_CEKMHFBL_02128
OG0000242	2767802455	n7	1.0	Terminal	2767802455_NHBDKAOG_03121	2767802455_NHBDKAOG_00199
OG0000243	N6	n3	0.3333333333333333	Non-Terminal	2767802455_NHBDKAOG_00354, 2767802316_GNJGOIBN_00009, 644736333_MCBBHCNB_04746	2767802316_GNJGOIBN_04413
OG0000243	2506520024	n9	1.0	Terminal	2506520024_2506670598	2506520024_2506670591
OG0000244	N0	n1	0.2222222222222222	Non-Terminal	2506520024_2506670600, spades-bin_32_BBLLADNB_02631, 2687453699_PEBOPBNB_01550, GCA_003332265_1_BFLDHLJO_03486, 2767802316_GNJGOIBN_03850, 644736333_MCBBHCNB_04127, Reactor4-bin_4_CEKMHFBL_00052, 2767802455_NHBDKAOG_00814	2506520024_2506670949, 2767802455_NHBDKAOG_04785
OG0000245	N0	n2	0.1111111111111111	Non-Terminal	2687453699_PEBOPBNB_00550, GCA_000310125_2_lcl|AMXB01000030.1_prot_ENO77557.1_3058, spades-bin_32_BBLLADNB_03520, spades-bin_32_BBLLADNB_02476, GCA_003332265_1_BFLDHLJO_02675	2506520024_2506670620, GCA_000310125_2_lcl|AMXB01000010.1_prot_ENO81710.1_1478
OG0000245	spades-bin.32	n6	1.0	Terminal	spades-bin_32_BBLLADNB_03520	spades-bin_32_BBLLADNB_02476
OG0000246	N4	n2	0.25	Non-Terminal	Reactor4-bin_4_CEKMHFBL_02776, 2767802455_NHBDKAOG_03386, 644736333_MCBBHCNB_01035, 2767802316_GNJGOIBN_00755, 2767802455_NHBDKAOG_04053, Reactor4-bin_4_CEKMHFBL_03146, 644736333_MCBBHCNB_00480, 2767802316_GNJGOIBN_00198	644736333_MCBBHCNB_00194
OG0000246	N4	n3	0.5	Non-Terminal	Reactor4-bin_4_CEKMHFBL_02776, 2767802455_NHBDKAOG_03386	644736333_MCBBHCNB_01035, 2767802316_GNJGOIBN_00755, 2767802455_NHBDKAOG_04053, Reactor4-bin_4_CEKMHFBL_03146, 644736333_MCBBHCNB_00480, 2767802316_GNJGOIBN_00198
OG0000246	N4	n5	0.5	Non-Terminal	644736333_MCBBHCNB_01035, 2767802316_GNJGOIBN_00755	2767802455_NHBDKAOG_04053, Reactor4-bin_4_CEKMHFBL_03146, 644736333_MCBBHCNB_00480, 2767802316_GNJGOIBN_00198
OG0000247	N4	n2	0.25	Non-Terminal	2767802316_GNJGOIBN_00754, 644736333_MCBBHCNB_01034, 2767802455_NHBDKAOG_03387, Reactor4-bin_4_CEKMHFBL_02777, Reactor4-bin_4_CEKMHFBL_03145, 2767802316_GNJGOIBN_00197, 644736333_MCBBHCNB_00479, 2767802455_NHBDKAOG_04054	644736333_MCBBHCNB_00195
OG0000247	N4	n3	1.0	Non-Terminal	2767802316_GNJGOIBN_00754, 644736333_MCBBHCNB_01034, 2767802455_NHBDKAOG_03387, Reactor4-bin_4_CEKMHFBL_02777	Reactor4-bin_4_CEKMHFBL_03145, 2767802316_GNJGOIBN_00197, 644736333_MCBBHCNB_00479, 2767802455_NHBDKAOG_04054
OG0000248	2506520024	n8	1.0	Terminal	2506520024_2506672727, 2506520024_2506671630	2506520024_2506670702
OG0000248	2506520024	n9	1.0	Terminal	2506520024_2506672727	2506520024_2506671630
OG0000249	N5	n6	1.0	Non-Terminal	2687453699_PEBOPBNB_02871, spades-bin_32_BBLLADNB_01042	spades-bin_32_BBLLADNB_01046, 2687453699_PEBOPBNB_02874
OG0000250	N4	n6	0.5	Non-Terminal	644736333_MCBBHCNB_01782, Reactor4-bin_4_CEKMHFBL_03222, 2767802316_GNJGOIBN_01475	2767802316_GNJGOIBN_02037, Reactor4-bin_4_CEKMHFBL_01091
OG0000251	N0	n2	0.2222222222222222	Non-Terminal	2506520024_2506671129, Reactor4-bin_4_CEKMHFBL_04198, 2767802316_GNJGOIBN_04249, 644736333_MCBBHCNB_04534	2767802316_GNJGOIBN_02284, 644736333_MCBBHCNB_02583
OG0000252	GCA_000310125.2	n2	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82727.1_369, GCA_000310125_2_lcl|AMXB01000072.1_prot_ENO74751.1_4179	GCA_000310125_2_lcl|AMXB01000007.1_prot_ENO82039.1_958
OG0000252	GCA_000310125.2	n3	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82727.1_369	GCA_000310125_2_lcl|AMXB01000072.1_prot_ENO74751.1_4179
OG0000253	N6	n5	1.0	Non-Terminal	644736333_MCBBHCNB_04233, 2767802316_GNJGOIBN_03956, 2767802455_NHBDKAOG_04503	2767802316_GNJGOIBN_03959, 644736333_MCBBHCNB_04236, 2767802455_NHBDKAOG_00735
OG0000254	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000019.1_prot_ENO80650.1_2368, GCA_000310125_2_lcl|AMXB01000019.1_prot_ENO80648.1_2366	GCA_000310125_2_lcl|AMXB01000018.1_prot_ENO80697.1_2255
OG0000254	GCA_000310125.2	n9	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000019.1_prot_ENO80650.1_2368	GCA_000310125_2_lcl|AMXB01000019.1_prot_ENO80648.1_2366
OG0000255	N1	n7	1.0	Non-Terminal	2506520024_2506671642, GCA_000310125_2_lcl|AMXB01000004.1_prot_ENO82652.1_611	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82786.1_428, 2506520024_2506671281
OG0000256	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000033.1_prot_ENO77179.1_3230	GCA_000310125_2_lcl|AMXB01000036.1_prot_ENO76812.1_3383, GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82742.1_384
OG0000256	GCA_000310125.2	n9	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000036.1_prot_ENO76812.1_3383	GCA_000310125_2_lcl|AMXB01000003.1_prot_ENO82742.1_384
OG0000257	N0	n0	0.3333333333333333	Non-Terminal	644736333_MCBBHCNB_00397, 2767802316_GNJGOIBN_00138, 2506520024_2506672468, GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81990.1_1218, GCA_000310125_2_lcl|AMXB01000049.1_prot_ENO75681.1_3820	GCA_003332265_1_BFLDHLJO_01421, 644736333_MCBBHCNB_00807, 2767802316_GNJGOIBN_00526, Reactor4-bin_4_CEKMHFBL_02288, 2767802455_NHBDKAOG_03815, 2506520024_2506671321
OG0000257	GCA_000310125.2	n4	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000008.1_prot_ENO81990.1_1218	GCA_000310125_2_lcl|AMXB01000049.1_prot_ENO75681.1_3820
OG0000258	N0	n0	0.2222222222222222	Non-Terminal	2506520024_2506671817, GCA_003332265_1_BFLDHLJO_00483	GCA_003332265_1_BFLDHLJO_01361, 2767802455_NHBDKAOG_00229, GCA_003332265_1_BFLDHLJO_00518, 644736333_MCBBHCNB_03944, 2767802316_GNJGOIBN_03657, 2506520024_2506671382, 2687453699_PEBOPBNB_03524, Reactor4-bin_4_CEKMHFBL_00905, GCA_003332265_1_BFLDHLJO_02211
OG0000258	N0	n2	0.1111111111111111	Non-Terminal	GCA_003332265_1_BFLDHLJO_01361	2767802455_NHBDKAOG_00229, GCA_003332265_1_BFLDHLJO_00518, 644736333_MCBBHCNB_03944, 2767802316_GNJGOIBN_03657, 2506520024_2506671382, 2687453699_PEBOPBNB_03524, Reactor4-bin_4_CEKMHFBL_00905, GCA_003332265_1_BFLDHLJO_02211
OG0000258	N0	n3	0.1111111111111111	Non-Terminal	2767802455_NHBDKAOG_00229, GCA_003332265_1_BFLDHLJO_00518	644736333_MCBBHCNB_03944, 2767802316_GNJGOIBN_03657, 2506520024_2506671382, 2687453699_PEBOPBNB_03524, Reactor4-bin_4_CEKMHFBL_00905, GCA_003332265_1_BFLDHLJO_02211
OG0000259	N0	n4	0.1111111111111111	Non-Terminal	2506520024_2506671393, GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81865.1_1356, GCA_000310125_2_lcl|AMXB01000024.1_prot_ENO79019.1_2703	Reactor4-bin_4_CEKMHFBL_03588, GCA_000310125_2_lcl|AMXB01000061.1_prot_ENO75105.1_4033, 644736333_MCBBHCNB_03430, 2767802316_GNJGOIBN_03156
OG0000259	GCA_000310125.2	n6	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000009.1_prot_ENO81865.1_1356	GCA_000310125_2_lcl|AMXB01000024.1_prot_ENO79019.1_2703
OG0000260	N0	n1	0.2222222222222222	Non-Terminal	2506520024_2506672029, GCA_003332265_1_BFLDHLJO_00940, 2687453699_PEBOPBNB_02590, spades-bin_32_BBLLADNB_01340, 644736333_MCBBHCNB_02634, 2767802316_GNJGOIBN_02331, Reactor4-bin_4_CEKMHFBL_02946, 2767802455_NHBDKAOG_02062	2506520024_2506671424, Reactor4-bin_4_CEKMHFBL_02951
OG0000261	N0	n4	0.2222222222222222	Non-Terminal	2687453699_PEBOPBNB_00559, GCA_000310125_2_lcl|AMXB01000015.1_prot_ENO81006.1_1978, 2506520024_2506671540, spades-bin_32_BBLLADNB_02533	2506520024_2506672343, GCA_000310125_2_lcl|AMXB01000032.1_prot_ENO77262.1_3196, Reactor4-bin_4_CEKMHFBL_03996
OG0000262	GCA_000310125.2	n2	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000027.1_prot_ENO78280.1_2916	GCA_000310125_2_lcl|AMXB01000092.1_prot_ENO74453.1_4255, GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76679.1_3418
OG0000262	GCA_000310125.2	n3	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000092.1_prot_ENO74453.1_4255	GCA_000310125_2_lcl|AMXB01000037.1_prot_ENO76679.1_3418
OG0000262	N7	n8	0.5	Non-Terminal	644736333_MCBBHCNB_00174	2767802316_GNJGOIBN_00148, 644736333_MCBBHCNB_00407
OG0000263	GCA_000310125.2	n8	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000001.1_prot_ENO83227.1_100, GCA_000310125_2_lcl|AMXB01000012.1_prot_ENO81337.1_1640	GCA_000310125_2_lcl|AMXB01000031.1_prot_ENO77415.1_3149
OG0000263	GCA_000310125.2	n9	1.0	Terminal	GCA_000310125_2_lcl|AMXB01000001.1_prot_ENO83227.1_100	GCA_000310125_2_lcl|AMXB01000012.1_prot_ENO81337.1_1640
OG0000264	N0	n0	0.3333333333333333	Non-Terminal	2767802316_GNJGOIBN_00501, 644736333_MCBBHCNB_00778, Reactor4-bin_4_CEKMHFBL_01426, 2767802455_NHBDKAOG_03886, 2506520024_2506671771	2506520024_2506672435, spades-bin_32_BBLLADNB_00053, 2687453699_PEBOPBNB_01746, GCA_003332265_1_BFLDHLJO_01212, 644736333_MCBBHCNB_01007, 2767802316_GNJGOIBN_00727
OG0000265	N2	n4	0.2857142857142857	Non-Terminal	2687453699_PEBOPBNB_02461, spades-bin_32_BBLLADNB_01531, 644736333_MCBBHCNB_03034, 2767802316_GNJGOIBN_02767, 2767802455_NHBDKAOG_01254	2687453699_PEBOPBNB_02405, spades-bin_32_BBLLADNB_01511
OG0000266	N4	n6	0.5	Non-Terminal	Reactor4-bin_4_CEKMHFBL_03722, 644736333_MCBBHCNB_01557	644736333_MCBBHCNB_01029, 2767802316_GNJGOIBN_00749, Reactor4-bin_4_CEKMHFBL_02781
OG0000267	N6	n6	0.3333333333333333	Non-Terminal	2767802455_NHBDKAOG_02752, 2767802455_NHBDKAOG_04495	644736333_MCBBHCNB_03986, 2767802316_GNJGOIBN_03698, 2767802455_NHBDKAOG_01752
OG0000267	2767802455	n7	1.0	Terminal	2767802455_NHBDKAOG_02752	2767802455_NHBDKAOG_04495
